date,gross_return,cost,net_return,equity_net,equity_gross
2008-07-01,-0.0002179708255072299,0.0005,-0.0007179708255072299,0.9992820291744928,0.9997820291744928
2008-07-02,4.75216390682931e-08,0.0,4.75216390682931e-08,0.9992820766620127,0.9997820766857735
2008-07-03,4.75216390682931e-08,0.0,4.75216390682931e-08,0.9992821241495349,0.9997821241970565
2008-07-07,-0.00021728692020772655,0.0,-0.00021728692020772655,0.9990649932143598,0.999564884618411
2008-07-08,-0.00043640971346148305,0.0,-0.00043640971346148305,0.9986289915469417,0.9991286647935285
2008-07-09,0.00021915180267406686,0.0,0.00021915180267406686,0.9988478428906418,0.9993476256415212
2008-07-10,0.0008721438529645242,0.0,0.0008721438529645242,0.9997189818968656,1.000219200530199
2008-07-11,0.0006538870367656102,0.0,0.0006538870367656102,1.0003726851795365,1.0008732308993498
2008-07-14,1.8986920335972712e-07,0.0,1.8986920335972712e-07,1.0003728751195013,1.0008734209343528
2008-07-15,0.00021736386125170704,0.0,0.00021736386125170704,1.0005903200303288,1.0010909746457513
2008-07-16,0.0002185703742276779,0.0,0.0002185703742276779,1.0008090194310264,1.0013097834747156
2008-07-17,-0.0015251388697943291,0.0,-0.0015251388697943291,0.9992826466942514,0.9997826470032329
2008-07-18,0.0013079456656410748,0.0,0.0013079456656410748,1.0005896541007455,1.0010903083829639
2008-07-21,-0.0008704917779109866,0.0,-0.0008704917779109866,0.999718649033788,1.00021886750057
2008-07-22,0.0004364556787658236,0.0,0.0004364556787658236,1.000154981915327,1.0006554187052996
2008-07-23,0.00043569674583265883,0.0,0.00043569674583265883,1.0005907461862757,1.0010914010149292
2008-07-24,-0.0002173165336853966,0.0,-0.0002173165336853966,1.0003733012736769,1.0008738473017584
2008-07-25,0.00021736386125170704,0.0,0.00021736386125170704,1.0005907462771348,1.0010914011058338
2008-07-28,0.0,0.0,0.0,1.0005907462771348,1.0010914011058338
2008-07-29,0.0,0.0,0.0,1.0005907462771348,1.0010914011058338
2008-07-30,0.00021857021007098965,0.0,0.00021857021007098965,1.0008094456067438,1.0013102098636737
2008-07-31,4.7433723837642106e-08,0.0,4.7433723837642106e-08,1.0008094930788627,1.0013102573595456
2008-08-01,-0.0003055537957969978,0.0,-0.0003055537957969978,1.0005036919393828,1.001004303209639
2008-08-04,0.0002177439772639289,0.0,0.0002177439772639289,1.000721545592533,1.0012222658678782
2008-08-05,0.00021833290189077204,0.0,0.00021833290189077204,1.0009400360315668,1.0014408656306228
2008-08-06,-0.0004358393871803923,0.0,-0.0004358393871803923,1.0005037869396585,1.001004398257449
2008-08-07,0.0006544098179059876,0.0,0.0006544098179059876,1.001158526440684,1.0016594653634359
2008-08-08,-0.00021823765539552564,0.0,-0.00021823765539552564,1.0009400359511942,1.0014408655502103
2008-08-11,0.00021885573130220326,0.0,0.00021885573130220326,1.0011590974147517,1.001660036623196
2008-08-12,-0.000653981905510137,0.0,-0.000653981905510137,1.0005043574805057,1.001004969083772
2008-08-13,0.0008720208148649267,0.0,0.0008720208148649267,1.0013768181055918,1.0018778662525962
2008-08-14,-0.0002174687737940273,0.0,-0.0002174687737940273,1.0011590499168526,1.001659989101531
2008-08-15,0.00021855991660590934,0.0,0.00021855991660590934,1.0013778631553116,1.0018789118252163
2008-08-18,-0.0006537542468562085,0.0,-0.0006537542468562085,1.000723208124566,1.0012239292317748
2008-08-19,0.0008724575121554778,0.0,0.0008724575121554778,1.0015962966050826,1.0020974545701828
2008-08-20,4.275394359654072e-07,0.0,4.275394359654072e-07,1.0015967248269984,1.0020978830063632
2008-08-21,0.00021771574235673885,0.0,0.00021771574235673885,1.001814788201486,1.0023160554908759
2008-08-22,0.0002175733752356468,0.0,0.0002175733752356468,1.002032756426316,1.0025341327781219
2008-08-25,-0.00021743119031536473,0.0,-0.00021743119031536473,1.0018148832513514,1.0023161505883
2008-08-26,0.0002175733300386895,0.0,0.0002175733300386895,1.0020328514515826,1.002534227850935
2008-08-27,1.8971410764567764e-07,0.0,1.8971410764567764e-07,1.0020330415513508,1.0025344180458213
2008-08-28,0.0,0.0,0.0,1.0020330415513508,1.0025344180458213
2008-08-29,-0.00043490946815682996,0.0,-0.00043490946815682996,1.0015972478941741,1.00209840633526
2008-09-02,0.0007200597230174743,0.0,0.0007200597230174743,1.002318457731068,1.002819977036162
2008-09-03,1.9020057095975318e-07,0.0,1.9020057095975318e-07,1.0023186483726108,1.0028201677730941
2008-09-04,4.2799020050221515e-07,0.0,4.2799020050221515e-07,1.0023190773551702,1.002820596970299
2008-09-05,0.0002177678907180347,0.0,0.0002177678907180347,1.0025373502664723,1.0030389790964698
2008-09-08,4.753717619543352e-08,0.0,4.753717619543352e-08,1.0025373979242669,1.0030390267781104
2008-09-09,-0.00021762520888735093,0.0,-0.00021762520888735093,1.0023192205136262,1.0028207402003857
2008-09-10,0.0004357150615015293,0.0,0.0004357150615015293,1.0027559460944364,1.0032576843008771
2008-09-11,-0.00021799489227203317,0.0,-0.00021799489227203317,1.0025373504199924,1.003038979250067
2008-09-12,0.0004356678046477658,0.0,0.0004356678046477658,1.0029741236665273,1.0034759710401329
2008-09-15,0.0010896516220826324,0.0,0.0010896516220826324,1.0040670160472873,1.0045694102596976
2008-09-16,0.0004379927370764536,0.0,0.0004379927370764536,1.004506790107854,1.0050094043652804
2008-09-17,0.0043483369485675105,0.0,0.0043483369485675105,1.0088747240983669,1.0093795238919399
2008-09-18,-0.002812508595555596,0.0,-0.002812508595555596,1.0060372552650014,1.0065406353048159
2008-09-19,-0.003455362840978471,0.0,-0.003455362840978471,1.0025610315165188,1.0030626721956488
2008-09-22,0.0004373325994359023,0.0,0.0004373325994359023,1.002999484138525,1.003501344201477
2008-09-23,0.003268688033698286,0.0,0.003268688033698286,1.0062779765501342,1.0067814770370687
2008-09-24,-0.003041416765647398,0.0,-0.003041416765647398,1.0032174658413529,1.0037194349734648
2008-09-25,0.0010890823611846567,0.0,0.0010890823611846567,1.004310052287833,1.0048125681056728
2008-09-26,0.0017400345698392883,0.0,0.0017400345698392883,1.0060575864976509,1.0065609767103856
2008-09-29,0.00434344463368852,0.0,0.00434344463368852,1.0104273419229057,1.0109329185831586
2008-09-30,-0.003627984794363881,0.0,-0.003627984794363881,1.0067615268905998,1.007265269326417
2008-10-01,-0.000131666137526687,0.0,-0.000131666137526687,1.0066289704889437,1.00713264659894
2008-10-02,-0.0004348149275527069,0.0,-0.0004348149275527069,1.006191273186068,1.0066947302901732
2008-10-03,2.321218586232021e-06,0.0,2.321218586232021e-06,1.0061936087759527,1.0066970670486919
2008-10-06,-0.00014847831882425222,0.0,-0.00014847831882425222,1.0060442108405099,1.0065475943606113
2008-10-07,-0.00021753514840561206,0.0,-0.00021753514840561206,1.0058253608638021,1.0063286348802947
2008-10-08,-0.000870368039910141,0.0,-0.000870368039910141,1.0049499226159753,1.0054527585988484
2008-10-09,0.0015254821028316545,0.0,0.0015254821028316545,1.006482955737168,1.0069865587873337
2008-10-10,0.0008688556865148467,0.0,0.0008688556865148467,1.0073574441766404,1.0078614847851801
2008-10-13,-0.003911964914049215,0.0,-0.003911964914049215,1.0034166971991152,1.003918766018479
2008-10-14,0.001747543766711157,0.0,0.001747543766711157,1.0051702117937193,1.0056731580003189
2008-10-15,0.00021849217277691846,0.0,0.00021849217277691846,1.0053898336173048,1.0058928897137138
2008-10-16,-0.000435032311622785,0.0,-0.000435032311622785,1.0049524565539043,1.0054552938046568
2008-10-17,-0.0021758637005181436,0.0,-0.0021758637005181436,1.002765816982942,1.0032675601283734
2008-10-20,0.002400616508059894,0.0,0.002400616508059894,1.0051730731569095,1.0056760207952185
2008-10-21,0.0,0.0,0.0,1.0051730731569095,1.0056760207952185
2008-10-22,-0.0013071529950265948,0.0,-0.0013071529950265948,1.0038591581638123,1.0043614483726095
2008-10-23,0.0013086248243179277,0.0,0.0013086248243179277,1.0051728331783043,1.005675780696538
2008-10-24,-0.0010879791171241049,0.0,-0.0010879791171241049,1.0040792261267057,1.0045816264485425
2008-10-27,0.001525666678642068,0.0,0.001525666678642068,1.0056111163447239,1.0061142831619911
