date,gross_return,cost,net_return,equity,exposure,hedge_weight
2015-09-15,0.012402654211942315,0.0,0.012402654211942315,0.9485568005311743,1.0,0.0
2015-09-16,0.010629126625199041,0.0,0.010629126625199041,0.9586391308752138,1.0,0.0
2015-09-17,0.0029323160008637526,0.0,0.0029323160008637526,0.9614501637377334,1.0,0.0
2015-09-18,-0.00902303902783657,0.0,-0.00902303902783657,0.952774961387008,1.0,0.0
2015-09-21,0.00785326508596401,0.0,0.00785326508596401,0.9602573557260493,1.0,0.0
2015-09-22,-0.009118790576158836,0.0,-0.009118790576158836,0.9515009699999674,1.0,0.0
2015-09-23,-0.0015951498587502976,0.0,-0.0015951498587502976,0.9499831833620711,1.0,0.0
2015-09-24,0.00015636118718123995,0.0,0.00015636118718123995,0.9501317238604239,1.0,0.0
2015-09-25,0.002674403347353832,0.0,0.002674403347353832,0.9526727593231432,1.0,0.0
2015-09-28,-0.019160064089137327,0.0,-0.019160064089137327,0.9344194881985365,1.0,0.0
2015-09-29,0.002827375849278857,0.0,0.002827375849278857,0.9370614432925646,1.0,0.0
2015-09-30,0.015239374013660467,0.0,0.015239374013660467,0.9513416731006805,1.0,0.0
2015-10-01,-0.004613101767929399,0.00084,-0.005453101767929399,0.9461539101411903,1.0,0.0
2015-10-02,0.01597193277339582,0.0,0.01597193277339582,0.961265816787251,1.0,0.0
2015-10-05,0.02053374520016808,0.0,0.02053374520016808,0.981004204138792,1.0,0.0
2015-10-06,-0.0053259816172912455,0.0,-0.0053259816172912455,0.9757793937810634,1.0,0.0
2015-10-07,0.006689752790897425,0.0,0.006689752790897425,0.9823071167039104,1.0,0.0
2015-10-08,0.01112814895689343,0.0,0.01112814895689343,0.993238376620008,1.0,0.0
2015-10-09,0.001787566524643771,0.0,0.001787566524643771,0.9950138562930455,1.0,0.0
2015-10-12,0.0003038721511608066,0.0,0.0003038721511608066,0.9953162132939921,1.0,0.0
2015-10-13,-0.00832080589493149,0.0,-0.00832080589493149,0.9870343802790946,1.0,0.0
2015-10-14,-0.003333478951994846,0.0,-0.003333478951994846,0.9837441219475389,1.0,0.0
2015-10-15,0.012303133320519683,0.0,0.012303133320519683,0.995847257033137,1.0,0.0
2015-10-16,0.0058760487046803835,0.0,0.0058760487046803835,1.001698904017886,1.0,0.0
2015-10-19,-0.0002930179256730801,0.0,-0.0002930179256730801,1.0014053882828817,1.0,0.0
2015-10-20,0.001945421727045589,0.0,0.001945421727045589,1.0033535440828278,1.0,0.0
2015-10-21,-0.0004927111241349999,0.0,-0.0004927111241349999,1.002859180630218,1.0,0.0
2015-10-22,0.0022975683628327693,0.0,0.0022975683628327693,1.0051633181560105,1.0,0.0
2015-10-23,0.004006700585214223,0.0,0.004006700585214223,1.009190706611102,1.0,0.0
2015-10-26,-0.0008069175688664072,0.0,-0.0008069175688664072,1.008376372899601,1.0,0.0
2015-10-27,-0.0015609203200034126,0.0,-0.0015609203200034126,1.0068023777289306,1.0,0.0
2015-10-28,0.010337842429219785,0.0,0.010337842429219785,1.017210542067256,1.0,0.0
2015-10-29,0.0029837801407595916,0.0,0.0029837801407595916,1.0202456746816475,1.0,0.0
2015-10-30,-0.0026295455040382847,0.0,-0.0026295455040382847,1.017562892254774,1.0,0.0
2015-11-02,0.007902222549375488,0.00084,0.007062222549375488,1.0247491478578634,1.0,0.0
2015-11-03,-0.0005448802980606978,0.0,-0.0005448802980606978,1.0241907822367413,1.0,0.0
2015-11-04,-0.0038710595544606094,0.0,-0.0038710595544606094,1.0202260787235733,1.0,0.0
2015-11-05,0.005841222970530163,0.0,0.005841222970530163,1.0261854467297473,1.0,0.0
2015-11-06,-0.02285518793910355,0.0,-0.02285518793910355,1.002731785484366,1.0,0.0
2015-11-09,-0.0052094550526458954,0.0,-0.0052094550526458954,0.9975080993180259,1.0,0.0
2015-11-10,0.008416567210944578,0.0,0.008416567210944578,1.0059036932793977,1.0,0.0
2015-11-11,0.0019082360258226583,0.0,0.0019082360258226583,1.0078231949454215,1.0,0.0
2015-11-12,-0.011102599379752595,0.0,-0.011102599379752595,0.9966337377663202,1.0,0.0
2015-11-13,-0.01121016558575218,0.0,-0.01121016558575218,0.9854613085376127,1.0,0.0
2015-11-16,0.01622813608077928,0.0,0.01622813608077928,1.001453508754904,1.0,0.0
2015-11-17,-0.003695604519531712,0.0,-0.003695604519531712,0.9977525326418485,1.0,0.0
2015-11-18,0.009552828254800869,0.0,0.009552828254800869,1.0072838912269688,1.0,0.0
2015-11-19,0.010639095689526094,0.0,0.010639095689526094,1.0180004809322507,1.0,0.0
2015-11-20,0.005989218156807939,0.0,0.005989218156807939,1.0240975078962893,1.0,0.0
2015-11-23,-0.0007008364222123653,0.0,-0.0007008364222123653,1.0233797830628586,1.0,0.0
2015-11-24,-0.0024579716062483347,0.0,-0.0024579716062483347,1.0208643446136814,1.0,0.0
2015-11-25,-0.0005184565688794016,0.0,-0.0005184565688794016,1.0203350707882817,1.0,0.0
2015-11-27,0.003038041774337175,0.0,0.003038041774337175,1.0234348913571578,1.0,0.0
2015-11-30,-0.00396198165759119,0.0,-0.00396198165759119,1.019380061089862,1.0,0.0
2015-12-01,0.010362292237249982,0.00084,0.009522292237249982,1.0290868959323853,1.0,0.0
2015-12-02,-0.011382594953907681,0.0,-0.011382594953907681,1.017373216623613,1.0,0.0
2015-12-03,-0.01280914223802196,0.0,-0.01280914223802196,1.004341538382727,1.0,0.0
2015-12-04,0.018035281187980978,0.0,0.018035281187980978,1.0224551204362289,1.0,0.0
2015-12-07,-0.0007856551064620245,0.0,-0.0007856551064620245,1.02165182334973,1.0,0.0
2015-12-08,-0.006775750353140499,0.0,-0.006775750353140499,1.0147293656468814,1.0,0.0
2015-12-09,-0.006631508477098614,0.0,-0.006631508477098614,1.0080001792566333,1.0,0.0
2015-12-10,0.0017309435600637094,0.0,0.0017309435600637094,1.0097449706754607,1.0,0.0
2015-12-11,-0.013667948018386436,0.0,-0.013667948018386436,0.9959438289044413,1.0,0.0
2015-12-14,0.0034033684641378596,0.0,0.0034033684641378596,0.9993333927237875,1.0,0.0
2015-12-15,0.01113048651596281,0.0,0.01113048651596281,1.010456459576451,1.0,0.0
2015-12-16,0.016296906932287386,0.0,0.016296906932287386,1.026923774457297,1.0,0.0
2015-12-17,-0.010863462280453949,0.0,-0.010863462280453949,1.0157678267685788,1.0,0.0
2015-12-18,-0.018342096810038365,0.0,-0.018342096810038365,0.9971365149534672,1.0,0.0
2015-12-21,0.007281042740723667,0.0,0.007281042740723667,1.0043967085371797,1.0,0.0
2015-12-22,0.006502237885071361,0.0,0.006502237885071361,1.0109275348670712,1.0,0.0
2015-12-23,0.009942361099960216,0.0,0.009942361099960216,1.0209785414646124,1.0,0.0
2015-12-24,-5.2676007853960194e-05,0.0,-5.2676007853960194e-05,1.0209247603909435,1.0,0.0
2015-12-28,1.5721276170444377e-05,0.0,1.5721276170444377e-05,1.020940810631051,1.0,0.0
2015-12-29,0.008822436749120172,0.0,0.008822436749120172,1.0299479963574387,1.0,0.0
2015-12-30,-0.00570033316722395,0.0,-0.00570033316722395,1.0240769496332867,1.0,0.0
2015-12-31,-0.010241416687405178,0.0,-0.010241416687405178,1.0135889508721254,1.0,0.0
2016-01-04,-0.016288651501055025,0.0007199999999999999,-0.017008651501055023,0.9963491696414215,1.0,0.0
2016-01-05,0.00340684140189532,0.0,0.00340684140189532,0.9997435732432999,1.0,0.0
2016-01-06,-0.014690002147545504,0.0,-0.014690002147545504,0.985057338005361,1.0,0.0
2016-01-07,-0.022484476500228293,0.0,-0.022484476500228293,0.962908839437602,1.0,0.0
2016-01-08,-0.008703300062637337,0.0,-0.008703300062637337,0.9545283548750106,1.0,0.0
2016-01-11,-0.0013050780611546069,0.0,-0.0013050780611546069,0.9532826208603132,1.0,0.0
2016-01-12,0.008063625569411422,0.0,0.008063625569411422,0.9609695349767579,1.0,0.0
2016-01-13,-0.021630154491865596,0.0,-0.021630154491865596,0.9401836154732344,1.0,0.0
2016-01-14,0.011712453771434853,0.0,0.011712453771434853,0.951195472606125,1.0,0.0
2016-01-15,-0.0173174682039224,0.0,-0.0173174682039224,0.9347231752535535,1.0,0.0
2016-01-19,0.0009915891272720828,0.0,0.0009915891272720828,0.9356500365911441,1.0,0.0
2016-01-20,-0.006680964324392432,0.0,-0.006680964324392432,0.9293989920765622,1.0,0.0
2016-01-21,0.003159884550308769,0.0,0.003159884550308769,0.9323357855926974,1.0,0.0
2016-01-22,0.009505538741866212,0.0,0.009505538741866212,0.941198139523077,1.0,0.0
2016-01-25,-0.008341074837832429,0.0,-0.008341074837832429,0.9333475354040863,1.0,0.0
2016-01-26,0.013868692547738032,0.0,0.013868692547738032,0.9462918454127947,1.0,0.0
2016-01-27,-0.005337185922252772,0.0,-0.005337185922252772,0.941241309897115,1.0,0.0
2016-01-28,-0.0024472933726291043,0.0,-0.0024472933726291043,0.9389378162773591,1.0,0.0
2016-01-29,0.025509169928063492,0.0,0.025509169928063492,0.962889340584663,1.0,0.0
2016-02-01,0.0006273101273260246,0.0008,-0.00017268987267397547,0.9627230593470384,1.0,0.0
2016-02-02,-0.01933047636603033,0.0,-0.01933047636603033,0.9441131640012981,1.0,0.0
2016-02-03,-0.0008269841242743194,0.0,-0.0008269841242743194,0.9433323974031507,1.0,0.0
2016-02-04,0.005275738116286229,0.0,0.005275738116286229,0.9483091720884581,1.0,0.0
2016-02-05,-0.007259751078851835,0.0,-0.007259751078851835,0.9414246835533039,1.0,0.0
2016-02-08,-0.0129432092535183,0.0,-0.0129432092535183,0.9292396268776462,1.0,0.0
2016-02-09,0.0039791290619768434,0.0,0.0039791290619768434,0.9329371912824955,1.0,0.0
2016-02-10,-0.00010056490908235023,0.0,-0.00010056490908235023,0.9328433705386746,1.0,0.0
2016-02-11,-0.017644396798854177,0.0,-0.017644396798854177,0.9163839119577096,1.0,0.0
2016-02-12,0.02293459899342655,0.0,0.02293459899342655,0.9374008095024873,1.0,0.0
2016-02-16,0.015575196693723762,0.0,0.015575196693723762,0.9520010114913445,1.0,0.0
2016-02-17,0.012457557998983813,0.0,0.012457557998983813,0.9638606193070892,1.0,0.0
2016-02-18,-0.0011354705288016075,0.0,-0.0011354705288016075,0.9627661839799936,1.0,0.0
2016-02-19,0.0006780988390773846,0.0,0.0006780988390773846,0.9634190346116533,1.0,0.0
2016-02-22,0.012526277840544359,0.0,0.012526277840544359,0.975487089116068,1.0,0.0
2016-02-23,-0.009878336082964938,0.0,-0.009878336082964938,0.9658508998051862,1.0,0.0
2016-02-24,0.0022599698618150296,0.0,0.0022599698618150296,0.9680336937297529,1.0,0.0
2016-02-25,0.01568534062942621,0.0,0.01568534062942621,0.9832176319566657,1.0,0.0
2016-02-26,-0.001373250301644994,0.0,-0.001373250301644994,0.9818674280469984,1.0,0.0
2016-02-29,-0.009084934619240648,0.0,-0.009084934619240648,0.9729472266584295,1.0,0.0
2016-03-01,0.008848429405197837,0.0009200000000000001,0.007928429405197836,0.9806611700599738,1.0,0.0
2016-03-02,0.004268620612417782,0.0,0.004268620612417782,0.9848472405442896,1.0,0.0
2016-03-03,0.005245757638384392,0.0,0.005245757638384392,0.9900135104790166,1.0,0.0
2016-03-04,0.005762246594184393,0.0,0.005762246594184393,0.995718212457971,1.0,0.0
2016-03-07,-0.0008887476902278996,0.0,-0.0008887476902278996,0.994833270196531,1.0,0.0
2016-03-08,0.004017250979862381,0.0,0.004017250979862381,0.9988297651260277,1.0,0.0
2016-03-09,0.005278412454822732,0.0,0.005278412454822732,1.0041020005985166,1.0,0.0
2016-03-10,0.0010345180402734134,0.0,0.0010345180402734134,1.0051407622324102,1.0,0.0
2016-03-11,0.005323463926225553,0.0,0.005323463926225553,1.0104915928209335,1.0,0.0
2016-03-14,-3.9649143416085e-05,0.0,-3.9649143416085e-05,1.0104515276948491,1.0,0.0
2016-03-15,0.0003737511074405784,0.0,0.0003737511074405784,1.01082918507234,1.0,0.0
2016-03-16,0.005159185232490206,0.0,0.005159185232490206,1.0160442400765353,1.0,0.0
2016-03-17,0.008176359695397015,0.0,0.008176359695397015,1.0243517832498372,1.0,0.0
2016-03-18,-0.0033752609859876073,0.0,-0.0033752609859876073,1.0208943286399073,1.0,0.0
2016-03-21,-0.000693771629066977,0.0,-0.000693771629066977,1.0201860611184215,1.0,0.0
