version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
composite_top3_buffer,3,2021-04-16,2024-04-17,0.08389996358298202,0.07943903008983466,True,-0.16234160485832771
composite_top3_buffer,3,2021-05-17,2024-05-16,0.07418814842182231,0.09884126677485194,False,-0.16234160485832783
composite_top3_buffer,3,2021-06-16,2024-06-17,0.061945113225502446,0.1043161234790686,False,-0.16234160485832827
composite_top3_buffer,3,2021-07-16,2024-07-18,0.0926427179353595,0.09914418143205839,False,-0.1623416048583276
composite_top3_buffer,3,2021-08-16,2024-08-16,0.07802912920452587,0.09116249322410352,False,-0.1623416048583285
composite_top3_buffer,3,2021-09-15,2024-09-17,0.09760056073800283,0.09812998930618844,False,-0.16234160485832783
composite_top3_buffer,3,2021-10-14,2024-10-16,0.11724559670874157,0.11799442265298365,False,-0.16234160485832771
composite_top3_buffer,3,2021-11-12,2024-11-14,0.09882675522096984,0.1014457510969522,False,-0.1623416048583276
composite_top3_buffer,3,2021-12-14,2024-12-16,0.0940393299853095,0.10746318906574204,False,-0.1623416048583285
composite_top3_buffer,3,2022-01-13,2025-01-17,0.07644935856171586,0.09812836500547051,False,-0.1623416048583275
composite_top3_buffer,3,2022-02-14,2025-02-19,0.08077337129343287,0.13223069387214603,False,-0.1623416048583276
composite_top3_buffer,3,2022-03-16,2025-03-20,0.06943028616833957,0.11461039157556452,False,-0.16234160485832716
composite_top3_buffer,3,2022-04-14,2025-04-21,0.026419447443124078,0.06548358398456111,False,-0.180082078020657
composite_top3_buffer,3,2022-05-16,2025-05-20,0.08846206200051276,0.15462935503913422,False,-0.18008207802065823
composite_top3_buffer,3,2022-06-15,2025-06-20,0.09576782062009448,0.18443066831983712,False,-0.180082078020658
composite_top3_buffer,3,2022-07-18,2025-07-22,0.11974246350531281,0.19352595897846347,False,-0.1800820780206578
composite_top3_buffer,3,2022-08-16,2025-08-20,0.08840383989881495,0.15725297033087737,False,-0.18008207802065712
composite_top3_buffer,3,2022-09-15,2025-09-19,0.10003862586692214,0.2064350135528783,False,-0.18008207802065812
composite_top3_buffer,3,2022-10-14,2025-10-20,0.13142413729502178,0.2395010055018083,False,-0.180082078020658
