date,gross_return,cost,net_return,w_bil,w_SPY,w_EFA,w_EEM,w_IEF,w_TLT,w_GLD,w_DBC,w_VNQ,w_BIL,equity_net,equity_gross
2008-06-02,0.0018002982905954285,0.0005,0.0013002982905954284,0.37448953059242057,0.0,0.0,0.12338878734478367,0.12480388241677738,0.1252191110397403,0.12547434576953467,0.1266243428367433,0.0,0.37448953059242057,1.0013002982905954,1.0018002982905954
2008-06-03,-0.005206728736949832,0.0,-0.005206728736949832,0.3764473974134141,0.0,0.0,0.12179379593992196,0.12611569120907717,0.1267799131800422,0.12458166774699107,0.12428153451055345,0.0,0.3764473974134141,0.9960867992531693,0.9965841958888008
2008-06-04,-0.00492120698740757,0.0,-0.00492120698740757,0.3782262802219631,0.0,0.0,0.12132886107562109,0.12627829520571549,0.12627208775011003,0.12486624599620724,0.12302822975038304,0.0,0.3782262802219631,0.9911848499366201,0.9916797987804528
2008-06-05,0.0065789420059951306,0.0,0.0065789420059951306,0.3755096208008441,0.0,0.0,0.12437144487084688,0.12479514436362202,0.12469576742025473,0.12376429993538232,0.12686372260904985,0.0,0.3755096208008441,0.9977057975815742,0.9982040026651463
2008-06-06,0.005271580378078914,0.0,0.005271580378078914,0.3736256248388356,0.0,0.0,0.11923796599436684,0.12522396868744,0.12564898009921663,0.12683344330693724,0.12943001707320367,0.0,0.3736256248388356,1.0029652838872007,1.0034661152989157
2008-06-09,-0.0012317952829618652,0.0,-0.0012317952829618652,0.374252716075623,0.0,0.0,0.11908069226035276,0.12448134724128629,0.1258049135031735,0.12546513173685941,0.13091519918270497,0.0,0.374252716075623,1.0017298359815339,1.0022300504714785
2008-06-10,-0.008074224009183598,0.0,-0.008074224009183598,0.37754217892575515,0.0,0.0,0.11727921287952536,0.12474612473609692,0.12600322791539745,0.12297764881216522,0.1314516067310599,0.0,0.37754217892575515,0.9936416448891363,0.9941378205352365
2008-06-11,0.005279044556238449,0.0,0.005279044556238449,0.3758029232616914,0.0,0.0,0.11491692818460655,0.12421880405007472,0.12504880840936253,0.12443309076588746,0.13557944532837723,0.0,0.3758029232616914,0.9988871234054402,0.9993859183848838
2008-06-12,-0.003975224623217357,0.0,-0.003975224623217357,0.3770558144741555,0.0,0.0,0.11604823989658733,0.12362381581249088,0.12429170519472159,0.12289099979931344,0.13608942482273131,0.0,0.3770558144741555,0.9949163227166642,0.9954131348740235
2008-06-13,0.0004143125951255118,0.0,0.0004143125951255118,0.37714761443105227,0.0,0.0,0.11725440991034136,0.12328616025725149,0.12397566653943963,0.12317062897861852,0.13516551988329673,0.0,0.37714761443105227,0.9953285290802616,0.9958255470731552
2008-06-16,0.002026794853238737,0.0,0.002026794853238737,0.3763909922450731,0.0,0.0,0.11741694095680037,0.12305310282601371,0.12375485121792115,0.12461349395168132,0.1347706188025103,0.0,0.3763909922450731,0.997345855820283,0.9978438811666867
2008-06-17,0.0027844540338624445,0.0,0.0027844540338624445,0.3752635752774974,0.0,0.0,0.11758647415706935,0.1231252976338797,0.12366092989140555,0.12461003452250917,0.13575368851763883,0.0,0.3752635752774974,1.0001229195116776,1.0006223315867662
2008-06-18,0.004622505865513291,0.0,0.004622505865513291,0.3736976541014642,0.0,0.0,0.1164772825261865,0.12322608643080435,0.12412768523336785,0.12550028288294335,0.13697100882523383,0.0,0.3736976541014642,1.0047459935733547,1.0052477141836897
2008-06-19,-0.004336489521056777,0.0,-0.004336489521056777,0.3752441936156203,0.0,0.0,0.11716657203773387,0.12304932953862473,0.12393288332208062,0.12624702558386514,0.13435999590207545,0.0,0.3752441936156203,1.0003889231009,1.0008884680050658
2008-06-20,-0.0006820015421512178,0.0,-0.0006820015421512178,0.3756656487658357,0.0,0.0,0.113419567976509,0.12370514662371467,0.12474039378316007,0.12709100082485042,0.13537824202593016,0.0,0.3756656487658357,0.9997066563125941,1.0002058605263648
2008-06-23,-0.0011608519318666828,0.0,-0.0011608519318666828,0.37610322575589805,0.0,0.0,0.11388272215216658,0.12379199368914859,0.12514978620022063,0.1245783883603706,0.13649388384219552,0.0,0.37610322575589805,0.9985461449093137,0.9990447696209085
2008-06-24,0.0015613521403911724,0.0,0.0015613521403911724,0.37551673700181526,0.0,0.0,0.11320102958665051,0.12425579619663413,0.12578767405790867,0.12492685554351231,0.13631190761347897,0.0,0.37551673700181526,1.0001052270699473,1.0006046303103027
2008-06-25,0.0017937807580515669,0.0,0.0017937807580515669,0.37492602666435715,0.0,0.0,0.11526102513487534,0.1240190051268097,0.12561786571335995,0.12463185319813522,0.13554422416246278,0.0,0.37492602666435715,1.001899196582292,1.0023994956425706
2008-06-26,0.006622641378903311,0.0,0.006622641378903311,0.3724553653079365,0.0,0.0,0.1105728302397341,0.12389546590221906,0.12562988716799195,0.12832847650491278,0.13911797487720573,0.0,0.3724553653079365,1.0085344156590679,1.0090380280206048
2008-06-27,0.00489309852727173,0.0,0.00489309852727173,0.37080118173153265,0.0,0.0,0.1110977686814034,0.12389741548477898,0.12648349033154493,0.1289149662251038,0.1388051775456364,0.0,0.37080118173153265,1.013469273923032,1.0139753505094735
2008-06-30,-0.001843945633184089,0.0,-0.001843945633184089,0.3712472472860704,0.0,0.0,0.1121470527534149,0.12421214625421771,0.1267457001056417,0.12905559064048922,0.13659226296016613,0.0,0.3712472472860704,1.0116004916810153,1.0121056350897453
2008-07-01,0.0017043683507945223,2.070911913094748e-05,0.0016836592316635747,0.3751584322235518,0.0,0.0,0.1256929824893221,0.12431262365485682,0.12386557185128251,0.12525581237005742,0.12571457741092942,0.0,0.3751584322235518,1.0133036821875894,1.013830635901853
2008-07-02,0.0004529397785169662,0.0,0.0004529397785169662,0.37498865380517027,0.0,0.0,0.12205462341065197,0.12455478022432025,0.1244570536682877,0.12588821537996114,0.1280566735116088,0.0,0.37498865380517027,1.0137626477329698,1.014289840125532
2008-07-03,-0.0021317001857033124,0.0,-0.0021317001857033124,0.37578945284991566,0.0,0.0,0.12196578918057038,0.12486339864527565,0.12445242079151293,0.12465405436622519,0.12827488416650012,0.0,0.37578945284991566,1.0116016097085383,1.0121276782849795
2008-07-07,-0.0022284431855922504,0.0,-0.0022284431855922504,0.37654728420578554,0.0,0.0,0.12180286729776876,0.12572741108295066,0.1252995346500752,0.12380621598986111,0.1268166867735588,0.0,0.37654728420578554,1.0093473129948491,1.009872209257356
2008-07-08,-0.0026321753384897467,0.0,-0.0026321753384897467,0.3773797765737091,0.0,0.0,0.12362511270517677,0.1263751559531242,0.12644630481511082,0.12363067246919023,0.12254297748368906,0.0,0.3773797765737091,1.0066905338896133,1.0072140485331227
2008-07-09,-0.0004677545116732694,0.0,-0.0004677545116732694,0.37763920811168267,0.0,0.0,0.12118565015761336,0.12703540230503751,0.1270627904134251,0.12455986457921338,0.12251708443302795,0.0,0.37763920811168267,1.0062196498505276,1.0067429196177007
2008-07-10,0.00863119194394782,0.0,0.00863119194394782,0.374727343596449,0.0,0.0,0.12232114358403766,0.12598860793860905,0.12595975918715863,0.12623147768116938,0.12477166801257619,0.0,0.374727343596449,1.0149045247861594,1.0154323109951315
2008-07-11,0.0004066640750562513,0.0,0.0004066640750562513,0.3748256182216779,0.0,0.0,0.12145456723890909,0.12476218047437258,0.12411913949092693,0.12838111438080144,0.12645738019331215,0.0,0.3748256182216779,1.015317249996002,1.0158452508366644
2008-07-14,0.0026720556788522565,0.0,0.0026720556788522565,0.3738260848512287,0.0,0.0,0.12098050291222331,0.12509424664694938,0.12487618447093209,0.12904789802112324,0.12617508309754316,0.0,0.3738260848512287,1.0180302342196903,1.0185596459079975
2008-07-15,-0.005188320779161471,0.0,-0.005188320779161471,0.37585554576209723,0.0,0.0,0.11958245062060792,0.12620108919613515,0.1254864190169788,0.13007193645149917,0.12280255895268176,0.0,0.37585554576209723,1.0127483668016737,1.0132750317323178
2008-07-16,-0.00410557331707679,0.0,-0.00410557331707679,0.37748607706049214,0.0,0.0,0.12354222802019112,0.1255643863013645,0.12372547091154978,0.12825817310103382,0.12142366460536859,0.0,0.37748607706049214,1.0085904541300197,1.0091149567991775
2008-07-17,-0.004387107177606426,0.0,-0.004387107177606426,0.37857170351173514,0.0,0.0,0.12466713892072899,0.12551543351404898,0.12363084697494744,0.12852337382412496,0.11909150325441449,0.0,0.37857170351173514,1.0041656597094406,1.0046878613291739
2008-07-18,-0.0035764949508549277,0.0,-0.0035764949508549277,0.38042648098532195,0.0,0.0,0.12403519452461921,0.12553366984105388,0.12360963885499464,0.1289158562143946,0.11747915957961567,0.0,0.38042648098532195,1.000574266297668,1.0010946002659449
2008-07-21,0.004692456768324671,0.0,0.004692456768324671,0.37831800289180484,0.0,0.0,0.12498550349183618,0.1252332750206374,0.12350767187479815,0.1296075244784365,0.118348022242487,0.0,0.37831800289180484,1.005269417785768,1.005792193398696
2008-07-22,-0.006198203541516838,0.0,-0.006198203541516838,0.38084175073559046,0.0,0.0,0.1258409479456402,0.12558139179022806,0.12366156177107712,0.1275909123189572,0.11648343543850696,0.0,0.38084175073559046,0.9990385533202697,0.9995580886635422
2008-07-23,-0.006153482972806268,0.0,-0.006153482972806268,0.3833632186839033,0.0,0.0,0.12680182039247226,0.1261548162559334,0.12417830676982958,0.1249447016634391,0.11455713623442246,0.0,0.3833632186839033,0.9928909865932364,0.9934073249846204
2008-07-24,-0.0013372617824151769,0.0,-0.0013372617824151769,0.383793131650362,0.0,0.0,0.12227894634212685,0.12741296055956214,0.12555798799967233,0.1261618619310292,0.11479511151724736,0.0,0.383793131650362,0.9915632314227607,0.9920788793345471
2008-07-25,-0.0020152495708114374,0.0,-0.0020152495708114374,0.3846513848414984,0.0,0.0,0.12336580930376685,0.12692780960865835,0.12455400192630556,0.12691481471470478,0.11358617960506594,0.0,0.3846513848414984,0.9895649840462035,0.990079592798757
2008-07-28,0.0005220846819087971,0.0,0.0005220846819087971,0.3844515286037204,0.0,0.0,0.12121718538179624,0.1275891915723062,0.125746050027466,0.12690421203608448,0.11409183237862668,0.0,0.3844515286037204,0.9900816207661273,0.9905964981880276
2008-07-29,0.002965710766813455,0.0,0.002965710766813455,0.3833145606913978,0.0,0.0,0.12755546072125523,0.12684928094127754,0.12486476281553925,0.12495642579793391,0.11245950903259629,0.0,0.3833145606913978,0.9930179164888575,0.9935343208882716
2008-07-30,-8.116584663543387e-05,0.0,-8.116584663543387e-05,0.38344657691963774,0.0,0.0,0.12624357556129878,0.12711175867451696,0.12500426131578357,0.12349604353518058,0.11469778399358231,0.0,0.38344657691963774,0.9929373173489415,0.9934536798339554
2008-07-31,-0.0007503783028582605,0.0,-0.0007503783028582605,0.3837378094612694,0.0,0.0,0.12350813454144739,0.12822447288045863,0.12633965852347298,0.12436297433297513,0.11382695026037631,0.0,0.3837378094612694,0.9921922387299046,0.9927082137477132
2008-08-01,-0.00028687188969214825,0.00012968372806896323,-0.00041655561776111146,0.49837204524354334,0.0,0.0,0.0,0.12511736288606354,0.12540103616868764,0.12471765904607288,0.12639189665563266,0.0,0.49837204524354334,0.9917789354789627,0.9924234336665225
2008-08-04,-0.006438959186924251,0.0,-0.006438959186924251,0.501707385359252,0.0,0.0,0.0,0.12584152703142837,0.12592323976676015,0.12352097974674285,0.12300686809581672,0.0,0.501707385359252,0.9853929113909624,0.9860332596809965
2008-08-05,-0.005224631513546782,0.0,-0.005224631513546782,0.5044491567078837,0.0,0.0,0.0,0.12585486251888944,0.12564127694911909,0.12126683643268309,0.12278786739142461,0.0,0.5044491567078837,0.9802445965328835,0.9808815992390619
2008-08-06,-0.0012128158469697824,0.0,-0.0012128158469697824,0.5048417252286934,0.0,0.0,0.0,0.12605081494222123,0.12528044214075523,0.12220399021136505,0.12162302747696511,0.0,0.5048417252286934,0.979055740352302,0.9796919704915038
2008-08-07,0.003445081953699301,0.0,0.003445081953699301,0.5034365221060567,0.0,0.0,0.0,0.12679363651060294,0.12688293620674204,0.1210110413388342,0.12187586383776416,0.0,0.5034365221060567,0.9824286676150554,0.9830670896192282
2008-08-08,-0.005578934299917358,0.0,-0.005578934299917358,0.5061469762298592,0.0,0.0,0.0,0.1274464722466025,0.12794159546284775,0.11934268860441376,0.11912226745627677,0.0,0.5061469762298592,0.9769477626240757,0.9775826229138315
2008-08-11,-0.006527718177476894,0.0,-0.006527718177476894,0.5095832646594962,0.0,0.0,0.0,0.12765952265858163,0.12755025467658082,0.11543146523096968,0.11977549277437173,0.0,0.5095832646594962,0.9705705229555491,0.9712012390562513
2008-08-12,-0.0001586929617190759,0.0,-0.0001586929617190759,0.5093317051778292,0.0,0.0,0.0,0.12856559083388364,0.12876070124767824,0.11458193795705383,0.11876006478355502,0.0,0.5093317051778292,0.970416500244704,0.9710471162552002
2008-08-13,0.005172572638197129,0.0,0.005172572638197129,0.5071502376833257,0.0,0.0,0.0,0.12762899739288447,0.12765181129133904,0.11546408831641757,0.12210486531603323,0.0,0.5071502376833257,0.9754360500815248,0.976069927999142
2008-08-14,-0.00309012441484941,0.0,-0.00309012441484941,0.5086108722790887,0.0,0.0,0.0,0.12841556906294657,0.1288717056539275,0.11268345453670871,0.1214183984673286,0.0,0.5086108722790887,0.9724218313280435,0.9730537504840315
2008-08-15,-0.0023825362887952535,0.0,-0.0023825362887952535,0.5099360731757081,0.0,0.0,0.0,0.12920141698021173,0.13029965434329083,0.1105041019372999,0.12005875356348945,0.0,0.5099360731757081,0.9701050010268877,0.970735414612555
2008-08-18,0.0028481825959374815,0.0,0.0028481825959374815,0.5081548804443581,0.0,0.0,0.0,0.12915293829465793,0.130446300103972,0.1118509110358979,0.12039497012111416,0.0,0.5081548804443581,0.9728680372070443,0.9735002463257145
2008-08-19,0.003945067750060529,0.0,0.003945067750060529,0.5066039603145863,0.0,0.0,0.0,0.1284590186547675,0.12943398214573434,0.11371690761339248,0.12178613127151933,0.0,0.5066039603145863,0.9767060675256944,0.9773407707521701
2008-08-20,0.0011769989945356796,0.0,0.0011769989945356796,0.5060082172323302,0.0,0.0,0.0,0.12868247559616927,0.1296431107789471,0.11306066415103733,0.12260553224151606,0.0,0.5060082172323302,0.977855649585129,0.978491099856664
2008-08-21,0.008013307288139171,0.0,0.008013307288139171,0.5020887821511821,0.0,0.0,0.0,0.12738629993341566,0.12837646000585412,0.1152986596630811,0.1268497982464669,0.0,0.5020887821511821,0.9856915073886977,0.9863320497185248
2008-08-22,-0.006361106786083953,0.0,-0.006361106786083953,0.5054080016263822,0.0,0.0,0.0,0.12782675843087354,0.1291138652598637,0.11431553985908961,0.12333583482379085,0.0,0.5054080016263822,0.9794214184520622,0.9800578862237282
2008-08-25,0.0011139668521997518,0.0,0.0011139668521997518,0.5047366283670811,0.0,0.0,0.0,0.12853234343386644,0.130258948596355,0.11397727076494722,0.12249480883775012,0.0,0.5047366283670811,0.9805124614465522,0.9811496382222185
2008-08-26,0.0007502687462936548,0.0,0.0007502687462936548,0.5044679628125942,0.0,0.0,0.0,0.12847901905847706,0.13027208969849927,0.11431401284882993,0.12246691558159958,0.0,0.5044679628125942,0.9812481093017271,0.981885764131214
2008-08-27,0.001741598400643114,0.0,0.001741598400643114,0.503590601290441,0.0,0.0,0.0,0.12844182907502807,0.13026670247365096,0.11429782540191948,0.12340304175896047,0.0,0.503590601290441,0.982957049439521,0.983595814807639
