date,gross_return,cost,net_return,w_bil,w_SPY,w_EFA,w_EEM,w_IEF,w_TLT,w_GLD,w_DBC,w_VNQ,equity_net,equity_gross
2008-06-16,0.0043555477079895745,0.0,0.0043555477079895745,0.0,0.12358258323437353,0.12146293974999098,0.11889417489094062,0.1246012458598431,0.12531182301640165,0.12618126841776048,0.13646618104248878,0.12349978378820106,1.1181580740888268,1.1189384919537213
2008-06-17,-0.0008021908458433072,0.0,-0.0008021908458433072,0.0,0.12308588759569616,0.12193076761135153,0.11949659991986618,0.12512539845115853,0.1256697317517408,0.12663425405073905,0.13795893040188692,0.12009843021756075,1.117261097917587,1.1180408897384142
2008-06-18,0.0005664623713488576,0.0,0.0005664623713488576,0.0,0.1218184257798909,0.12086114757975899,0.11884987534583798,0.12573614952223797,0.12665611350982967,0.12805667039108554,0.13976105015338805,0.11826056771797097,1.1178939842885292,1.1186742178320803
2008-06-19,-0.0016830575046675464,0.0,-0.0016830575046675464,0.0,0.1221782312897509,0.12083095583021436,0.11923514028674945,0.12522175749072242,0.1261209103590621,0.12847590865276065,0.13673211293705514,0.12120498315368494,1.1160125044288496,1.11679142479448
2008-06-20,-0.008227104106770512,0.0,-0.008227104106770512,0.0,0.12119047684310447,0.11917033181019114,0.11629799396609769,0.12684460584966867,0.12790612609745816,0.13031638817505478,0.13881394767376826,0.11946012958465682,1.1068309533704557,1.1076034654771472
2008-06-23,-0.004292806801804309,0.0,-0.004292806801804309,0.0,0.1215923928954909,0.11966676466083383,0.11713952716805237,0.1273321829149963,0.12872880542044346,0.12814106681075832,0.140397320264632,0.11700193986479282,1.1020795419253795,1.1028487377868448
2008-06-24,0.0009007019174182822,0.0,0.0009007019174182822,0.0,0.12124287130072169,0.11901845443479857,0.11651544990196824,0.1278938897432555,0.12947061955616457,0.1285845970804409,0.14030299283119763,0.1169711251514528,1.103072187081939,1.1038420757595917
2008-06-25,0.005514486193485929,0.0,0.005514486193485929,0.0,0.12114692537886362,0.11962888061806162,0.11819597777611346,0.12717696685962188,0.12881654008165305,0.12780542020656865,0.1389956586629339,0.11823363041618387,1.1091550634280207,1.1099291976461567
2008-06-26,-0.003449496609252811,0.0,-0.003449496609252811,0.0,0.11826639514598812,0.1170028864281556,0.11453744011567124,0.12833776141581663,0.13013437068622336,0.13292971845749962,0.14410607634772712,0.1146853514029184,1.10532903679759,1.1061005006423656
2008-06-27,0.003673977536713058,0.0,0.003673977536713058,0.0,0.11719029373870607,0.11688297673989195,0.11522176204396072,0.12849653682773307,0.13117860780142152,0.133700341047268,0.1439576809458473,0.11337180085517137,1.109389990849461,1.1101642890350727
2008-06-30,-0.0003878228047169653,0.0,-0.0003878228047169653,0.0,0.11765102361525612,0.11763210732715783,0.11614087595539929,0.1286356361230877,0.13125941585122333,0.13365156708027195,0.14145663822129165,0.11357273582631221,1.108959744111685,1.1097337420068025
2008-07-01,0.0012092585044829263,4.20222489642115e-05,0.0011672362555187148,0.0,0.12617721525891964,0.12504863794812127,0.12495844788082436,0.12358615569666828,0.12314171640983924,0.12452383253093538,0.12497991660431805,0.12758407767037358,1.1102541621309228,1.111075696972036
2008-07-02,-0.005267486362677829,0.0,-0.005267486362677829,0.0,0.12467249818258762,0.12371298276130274,0.12203992854802244,0.12453978435333968,0.12444206956317289,0.12587305896900355,0.1280412560274245,0.1266784215951466,1.104405913472792,1.105223120890333
2008-07-03,-0.002495283190920991,0.0,-0.002495283190920991,0.0,0.12511407335901606,0.12482117459865434,0.12199658416687215,0.12489492524528953,0.12448384362425349,0.12468552810916948,0.1283072721281351,0.1256965987686098,1.1016501079609495,1.1024652762145581
2008-07-07,-0.0073321788158987235,0.0,-0.0073321788158987235,0.0,0.12474972910970519,0.12465785322595724,0.12245861913922872,0.12640429154700478,0.12597411154964844,0.12447275328837204,0.12749943158675195,0.12378321055333176,1.0935726123768257,1.0943818036710338
2008-07-08,0.0096851177658059,0.0,0.0096851177658059,0.0,0.12575632885086477,0.12411915092643505,0.12278236330404348,0.12551365957373067,0.1255843234156472,0.1227878851672802,0.12170760497216894,0.13174868378982973,1.1041639919131554,1.104981020320343
2008-07-09,-0.013491016635577691,0.0,-0.013491016635577691,0.0,0.12503148085308072,0.12419387029379271,0.1219579875712426,0.12784502121559346,0.1278725838732018,0.12535370645344518,0.1232979073109291,0.12444744242871435,1.0892676971298492,1.0900737029932035
2008-07-10,0.012329587049167149,0.0,0.012329587049167149,0.0,0.12400962298366686,0.12373412653591372,0.12264949359902307,0.1263268026291795,0.12629787643823098,0.12657032431367954,0.12510659603778326,0.12530515746252305,1.1026979180214573,1.1035138616042661
2008-07-11,-0.0038641477971531743,0.0,-0.0038641477971531743,0.0,0.1230396689242978,0.12225975871991944,0.12230044936824078,0.1256310987973215,0.12498357929249385,0.12927523712041644,0.12733810489934314,0.125172102877967,1.0984369302906094,1.09924972094682
2008-07-14,-0.002998280932419977,0.0,-0.002998280932419977,0.0,0.12229794349263554,0.1223704510433871,0.12252051086114349,0.1266866200423571,0.1264657820679563,0.13069059898499807,0.12778121488116487,0.12118687862635762,1.0951435077870533,1.0959538614685371
2008-07-15,-0.010216073609184709,0.0,-0.010216073609184709,0.0,0.12181518938731098,0.12165021396990183,0.1217172544101424,0.1284540499111989,0.12772662133314028,0.1323940001105701,0.12499484859766019,0.12124782228007532,1.0839554410988799,1.0847575161475043
2008-07-16,0.00985811367692728,0.0,0.00985811367692728,0.0,0.12359179788807795,0.12268946971662727,0.12401408616123548,0.12604396788938516,0.12419802893191037,0.12874804335918813,0.12188743108892358,0.12882717496465215,1.0946411970579566,1.0954511790535877
2008-07-17,0.0008362948542069552,0.0,0.0008362948542069552,0.0,0.12472474470454696,0.12445373723870212,0.12449097978570389,0.12533807570836294,0.12345615215757959,0.12834176569098454,0.1189232226924014,0.1302713220217185,1.095556639858259,1.096367299237665
2008-07-18,-0.0022633196134965302,0.0,-0.0022633196134965302,0.0,0.12578636071969215,0.12554005175420233,0.12369713062260734,0.1251915217723304,0.12327273482547495,0.12856448983366647,0.11715896446689154,0.13078874600513474,1.0930770450275715,1.093885869625704
2008-07-21,0.006780020930667696,0.0,0.006780020930667696,0.0,0.1250072298292893,0.12541763037918455,0.12438562890922697,0.12463221124537564,0.12291489022376628,0.1289854662598641,0.11778000460474562,0.13087693854854748,1.100488130271691,1.1013024387175279
2008-07-22,-0.0009546685884575072,0.0,-0.0009546685884575072,0.0,0.12654893880444712,0.12596778423586938,0.12458286423717425,0.12432590297138969,0.12242526628246668,0.1263153334969817,0.11531890263083418,0.13451500734083696,1.0994375288217502,1.1002510598728925
2008-07-23,-0.0012959675425720273,0.0,-0.0012959675425720273,0.0,0.12739951762100074,0.12659723169397308,0.12492521805753935,0.12428778925256569,0.1223405310998036,0.1230955837394742,0.11286174898623182,0.13849237954941152,1.0980126934693115,1.0988251702106169
2008-07-24,-0.015349037204603556,0.0,-0.015349037204603556,0.0,0.12670192490020885,0.12622776104551953,0.12218516666628908,0.12731524344229664,0.12546169352081316,0.12606510432173584,0.11470707143620396,0.13133603466693294,1.081159255786124,1.0819592617916993
2008-07-25,0.0002947054527123324,0.0,0.0002947054527123324,0.0,0.1266344654697659,0.12645536522089607,0.12298678144917459,0.12653783790064957,0.12417132348081521,0.12652488293207578,0.11323719858504082,0.1334521449615821,1.0814778793140545,1.082278121085762
2008-07-28,-0.005610376087644786,0.0,-0.005610376087644786,0.0,0.1254843068881612,0.12504265451460236,0.12159248703014418,0.12798422164793147,0.12613537353551393,0.12729712134023502,0.1144450731556655,0.13201876188774642,1.0754103816806342,1.0762061337950413
2008-07-29,0.013027698027410203,0.0,0.013027698027410203,0.0,0.1265152965828751,0.12465405633266502,0.12667932211031285,0.12597799285863073,0.12400710576792807,0.1240981391459327,0.11168705979777749,0.1363810274038781,1.0894205033887114,1.0902266223213697
2008-07-30,0.002744881369223207,0.0,0.002744881369223207,0.0,0.12841740195666293,0.12547349726886983,0.12501792617852753,0.1258776804422606,0.12379064394916287,0.1222970688637124,0.11358422817474607,0.13554155316605762,1.0924108334317129,1.0932191650652108
2008-07-31,-0.0053734726717097414,0.0,-0.0053734726717097414,0.0,0.1274035265568554,0.12490966142769651,0.12287653840255605,0.1275687583213863,0.12569358253172916,0.12372700671269356,0.11324486178051092,0.13457606426657204,1.086540793671988,1.0873447817575435
2008-08-01,-0.004681507131833984,1.639449662611564e-05,-0.0046979016284601,0.0,0.12421801217357863,0.12374414965986773,0.12301922924653949,0.12566257209957193,0.12594748151188856,0.1252611265171787,0.12694265975501323,0.1252047690363617,1.081436331908008,1.082254369406983
2008-08-04,-0.014529465924917296,0.0,-0.014529465924917296,0.0,0.12487519782857034,0.12437287760769195,0.1210059015495218,0.12742305996607425,0.12750579963889766,0.12507334884299842,0.12455277601405575,0.12519103855218983,1.065723639573583,1.0665297914245915
2008-08-05,0.00829714220716143,0.0,0.00829714220716143,0.0,0.1271857038677163,0.12647117265099592,0.12155444893764147,0.12572738173813633,0.12551401251324654,0.12114400295069842,0.1226634932282911,0.12973978411327394,1.0745661001646585,1.0753789407722154
2008-08-06,0.0014097081219871565,0.0,0.0014097081219871565,0.0,0.1275714914456885,0.12633191772077768,0.12380067080682074,0.125594066671214,0.1248264853348034,0.1217611810056903,0.12118232340424472,0.12893186361076067,1.0760809247236727,1.076894911199236
2008-08-07,-0.008995838625465904,0.0,-0.008995838625465904,0.0,0.1268098757880957,0.12492426780229604,0.12063251421136406,0.12791787168783098,0.1280079631733886,0.12208400425124932,0.12295649483118173,0.12666700825459354,1.0664006743769163,1.0672073383615024
2008-08-08,0.0014078431329717636,0.0,0.0014078431329717636,0.0,0.12899294203254918,0.12527410887806828,0.1207641850029141,0.12768860138075178,0.12818466525666022,0.11956942176814486,0.11934858185296943,0.13017749382794225,1.0679019992433343,1.0687097988842718
2008-08-11,-0.0024803654339368266,0.0,-0.0024803654339368266,0.0,0.13065362193077248,0.1254708466964268,0.11980010246878858,0.1273837347569565,0.12727470283088682,0.11518209408407379,0.11951673705344763,0.13471816017864738,1.065253212037579,1.0660590080402097
2008-08-12,-0.006100545194640377,0.0,-0.006100545194640377,0.0,0.13008834526136082,0.12533312201778488,0.11952975333858046,0.1290550963414478,0.1292509496260334,0.11501820157419722,0.11921223635927125,0.13251229548132434,1.058754586673808,1.0595554668815068
2008-08-13,4.551916906765955e-05,0.0,4.551916906765955e-05,0.0,0.12929931040232293,0.12335741425812544,0.11949593919327887,0.1287736611838964,0.1287966796929336,0.11649964891595092,0.12319998492747557,0.13057736142601625,1.05880278030284,1.0596036969659404
2008-08-14,0.0011662010599322653,0.0,0.0011662010599322653,0.0,0.13012441690297738,0.12273246593164204,0.12092461192601789,0.12901800912456987,0.12947628560371238,0.11321209002686296,0.12198801247899894,0.13252410800521852,1.0600375572274883,1.0608394079204502
2008-08-15,-0.004769663815252236,0.0,-0.004769663815252236,0.0,0.1313832210069082,0.12250538122470081,0.11960269100920436,0.1301183145476857,0.13122434571976688,0.11128831115597844,0.12091076882515794,0.1329669665105978,1.054981534447972,1.0557795605826985
2008-08-18,-0.00302716830064104,0.0,-0.00302716830064104,0.0,0.12998474758320216,0.12225913013174304,0.11794430610937044,0.130840774141346,0.13215103825620075,0.11331263524925189,0.1219683524151179,0.13153901611376778,1.0517879277891296,1.0525835381644377
2008-08-19,-0.003457542976716881,0.0,-0.003457542976716881,0.0,0.12901747655442572,0.12130096019353645,0.11737062450536787,0.1311074886365421,0.13210255318048458,0.1160614360037558,0.12429702475526867,0.12874243617061878,1.0481513258264066,1.0489441853446495
2008-08-20,0.005698095437976413,0.0,0.005698095437976413,0.0,0.1288814775821291,0.1213310399170156,0.11967736314084537,0.1307441794065971,0.1317202055368028,0.11487208098157145,0.12456987347625523,0.12820377995878335,1.0541237921144069,1.0549211694218537
2008-08-21,0.00628337222640866,0.0,0.00628337222640866,0.0,0.128296566264895,0.1210547386701745,0.11875185009676903,0.12965024887081542,0.13065800637598443,0.11734778329854496,0.1291042123090433,0.1251365941137734,1.060747244272975,1.0615496317988495
2008-08-22,8.969718211610032e-06,0.0,8.969718211610032e-06,0.0,0.13015260373119059,0.12161314520121352,0.11866223322427372,0.12927113839200594,0.13057278889975688,0.1156072496469725,0.12472946954077666,0.12939137136381035,1.0607567588768498,1.0615591535999143
2008-08-25,-0.00967693813778198,0.0,-0.00967693813778198,0.0,0.12875916715247285,0.12087369281400719,0.11734668585801822,0.1314016288740137,0.13316677782183506,0.11652163675701252,0.12522931567160886,0.12670109505103172,1.0504918813419644,1.0512865113409315
2008-08-26,0.0033464732395593437,0.0,0.0033464732395593437,0.0,0.12870447626034442,0.12107329463202085,0.11716424789656264,0.13100820360028825,0.13283657188329048,0.11656435096884686,0.12487774835446899,0.12777110640417758,1.0540073243112495,1.0548046135182436
2008-08-27,0.007935032637611701,0.0,0.007935032637611701,0.0,0.12893220725276075,0.12125471132561869,0.11871762496610543,0.13016356422380407,0.13201289965862756,0.11582996321746084,0.1250572330453378,0.12803179631028497,1.0623709068299412,1.0631745225528144
2008-08-28,0.005734372886864231,0.0,0.005734372886864231,0.0,0.12975114978830155,0.1221141000737509,0.11886123186561241,0.12923306177649557,0.131273343792586,0.11632968694018712,0.12189914238853478,0.13053828337453163,1.0684629377538601,1.069271161708946
2008-08-29,-0.0059344212356464525,0.0,-0.0059344212356464525,0.0,0.12912155096059372,0.12247647954888166,0.11815422671910045,0.12984422445671967,0.131468114704275,0.1163543639767175,0.1221733553697395,0.1304076842639725,1.0621222286065524,1.062925656220236
2008-09-02,-0.010094347257270795,2.797795120870055e-05,-0.010122325208479496,0.0,0.12283392358511316,0.12315855322754679,0.12311179712623664,0.1257463884448566,0.12665731033218897,0.12645221609838347,0.12710717478826128,0.12493263639741302,1.051371081997442,1.0521961155376867
2008-09-03,-0.0010414298775922293,0.0,-0.0010414298775922293,0.0,0.12285709640076461,0.12277566127844329,0.12121026346888805,0.12618748932114207,0.12732759696860083,0.12608944947690784,0.12651408248663013,0.12703836059862314,1.0502761527402134,1.0511003270658792
2008-09-04,-0.019110835463285795,0.0,-0.019110835463285795,0.0,0.12147282762583028,0.11979894267981292,0.11787155654186193,0.12928316790240182,0.13084173442428604,0.1277238946151922,0.1271375450253186,0.12587033118529617,1.0302044979941822,1.0310129216599173
2008-09-05,0.0009793496584227794,0.0,0.0009793496584227794,0.0,0.12173554761161787,0.11924039115398162,0.11943662866244482,0.12887030276788936,0.1306453978460561,0.12855930215068292,0.12574478552272114,0.12576764428460613,1.0312134284173984,1.0320226438125744
2008-09-08,0.012295352319932246,0.0,0.012295352319932246,0.0,0.12275358577361223,0.120440128074503,0.11946661724584012,0.12733238665737398,0.12961252732515874,0.12681786967918074,0.12395176655709285,0.12962511868723833,1.0438925608368355,1.044711725820398
2008-09-09,-0.025719892194856712,0.0,-0.025719892194856712,0.0,0.12223498222400785,0.1195938822453111,0.11572126057855227,0.13126864940265548,0.1343316935306726,0.12623448272770738,0.12256068779369397,0.12805436149739938,1.017043756709099,1.0178418528575945
2008-09-10,-0.000948325872874918,0.0,-0.000948325872874918,0.0,0.12285163662001361,0.12087189455748855,0.11770439921793066,0.13106365542609616,0.13363054606470615,0.12260862177311371,0.12285993431719447,0.12840931202345662,1.016079267800766,1.0168766070940347
2008-09-11,-0.0014129548492946425,0.0,-0.0014129548492946425,0.0,0.12481504384809437,0.12078720694624485,0.11613924047707062,0.13102649369043975,0.13376032727547216,0.12090552122104814,0.12200476897190005,0.13056139756972993,1.0146435936720593,1.015439806360907
2008-09-12,0.008933485067605279,0.0,0.008933485067605279,0.0,0.12428178373169142,0.12206221624551437,0.11895250175922015,0.1292177765873423,0.13086697758446478,0.1238854853047951,0.12174106856130139,0.1289921902256705,1.02370789706507,1.0245112227080841
2008-09-15,-0.02277309858082483,0.0,-0.02277309858082483,0.0,0.1211125609656934,0.11957847265697946,0.1121511559289258,0.13475152223955086,0.13824553551072008,0.13013053272291975,0.11966136505539943,0.12436885491981123,1.0003948962072382,1.0011799276361915
2008-09-16,0.004296771309078781,0.0,0.004296771309078781,0.0,0.12263672325204798,0.11820456533278002,0.11265510712034983,0.1338191272766015,0.1376528831983246,0.12831244181635412,0.11674941074221742,0.12996974126132438,1.0046933642950102,1.0054817688244841
2008-09-17,-0.005597793313935909,0.0,-0.005597793313935909,0.0,0.11778318080542709,0.11433586200919173,0.10525071064267609,0.13578543585225789,0.13912138868887025,0.14360493785136927,0.1209359082918872,0.12318257585832042,0.9990692984978038,0.999853289701674
2008-09-18,0.020050382767045516,0.0,0.020050382767045516,0.0,0.11888250734024,0.11717292224247515,0.11187027525331517,0.13153920253754253,0.13437953597403726,0.13638697087324322,0.11876112883891067,0.13100745694023588,1.0191010203434885,1.0199007308710821
2008-09-19,0.03358947721574494,0.0,0.03358947721574494,0.0,0.11960800780126116,0.12141935264979244,0.12173407779468194,0.12501639923976135,0.12590863118383194,0.13704662190803002,0.11871693119899301,0.1305499782236482,1.0533320908468586,1.054158663232998
2008-09-22,-0.016910355478335186,0.0,-0.016910355478335186,0.0,0.11890246022884444,0.11928323203043298,0.11574051810973957,0.12688698991617003,0.12805162075922927,0.14458198178298004,0.12492627521728812,0.12162692195531555,1.0355198707539002,1.0363324655071613
2008-09-23,-0.010275761505688994,0.0,-0.010275761505688994,0.0,0.11740462901798887,0.11882687542157123,0.11330091633565569,0.1282054586725672,0.128886397113078,0.1446755641523924,0.12498339179613745,0.12371676749060914,1.0248791155276311,1.0256833602510071
2008-09-24,-0.0014818570107874938,0.0,-0.0014818570107874938,0.0,0.11797004247904008,0.11936141745220707,0.11478574368823123,0.1287430376230371,0.12965884570854655,0.14226629792159973,0.1241541732016522,0.12306044192568615,1.0233603912250768,1.0241634441727712
2008-09-25,0.013066743092378532,0.0,0.013066743092378532,0.0,0.11826478740784685,0.12053141617898178,0.11911991109360616,0.12669276376154395,0.12772256890949343,0.14000447837519361,0.12468605264827108,0.12297802162506322,1.0367323785481308,1.0375459247823824
2008-09-26,-0.0015996658148147592,0.0,-0.0015996658148147592,0.0,0.11853551298304757,0.11946769721153064,0.11527500616286263,0.1268341737202507,0.1288787382744586,0.1405635721118507,0.12343457378926241,0.12701072574673686,1.0350739532030557,1.0358861980352077
2008-09-29,-0.043428110145179166,0.0,-0.043428110145179166,0.0,0.1141508326390172,0.11089539039779679,0.10638198627838223,0.13437579514818196,0.13858278461347176,0.15184024941068736,0.1209763153425858,0.12279664616987691,0.9901226475549474,0.9908996181290637
2008-09-30,0.019442141722649683,0.0,0.019442141722649683,0.0,0.11660208896134572,0.11537327921825145,0.11279832200179928,0.13006628574722573,0.13261984497468715,0.14145389860384305,0.12197396542901609,0.12911231506383145,1.0093727523915157,1.0101648289376484
2008-10-01,-0.0007993783327838655,3.772758116113011e-05,-0.0008371059139449955,0.0,0.12585452369632025,0.12574041871988487,0.1278445966584925,0.12519416925448112,0.12465945545462088,0.12462095748629969,0.12350533571387189,0.12258054301602876,1.0085278004911138,1.0093573250608552
2008-10-02,-0.03991769801372702,0.0,-0.03991769801372702,0.0,0.12628666874573222,0.12520464171093143,0.121448498818671,0.1310825764613098,0.13083920374418745,0.12426180667615364,0.12148454669644589,0.11939205714656859,0.9682696923126611,0.9690661041711327
2008-10-03,-0.011289023683898964,0.0,-0.011289023683898964,0.0,0.12601200571946938,0.12614435986946412,0.11961105780215808,0.13308964400310397,0.1335064821328189,0.12608529003090244,0.12001060517153282,0.11554055527055025,0.957338872823742,0.9581262939698811
2008-10-06,-0.02518778362028074,0.0,-0.02518778362028074,0.0,0.122663985335903,0.12206651191676815,0.11345668144018162,0.13761208247320622,0.13942220197767097,0.1319684280247083,0.11785186578660051,0.11495824304496124,0.9332256284437741,0.9339932161964662
2008-10-07,-0.023836583570570113,0.0,-0.023836583570570113,0.0,0.12008736852855705,0.11925124512958629,0.10723576300816985,0.14092920731766864,0.14246096153981694,0.1400522698286529,0.12227298678362314,0.10771019786392518,0.9109807177611763,0.9117300088442537
2008-10-08,-0.0058054528304293425,0.0,-0.0058054528304293425,0.0,0.11774472863724551,0.11726560461164305,0.10786111104742946,0.13993981982464332,0.14123373871915612,0.14433946541714793,0.12477264000594579,0.10684289173678878,0.9056920621747832,0.9064370032838215
2008-10-09,-0.03909981400731666,0.0,-0.03909981400731666,0.0,0.11400028234872281,0.11475817173526663,0.10400153380030659,0.14419963057313084,0.1457722603871447,0.15104848380504074,0.12382022978168115,0.10239940756870651,0.870279670995846,0.8709954850460746
2008-10-10,-0.015132067090085613,0.0,-0.015132067090085613,0.0,0.11298417828940614,0.11221802730702951,0.10685555711414287,0.1447501706499778,0.14702236868475113,0.14202343720597027,0.12018824595410219,0.11395801479462,0.8571105406271993,0.8578155229311957
2008-10-13,0.06643394681227482,0.0,0.06643394681227482,0.0,0.12120586136333994,0.1218218929900524,0.12288942826041636,0.1346672639917993,0.13595833979406258,0.1310747263881724,0.11884170304925881,0.11354078416289817,0.9140517766954667,0.9148035937563503
2008-10-14,-0.021019126327509366,0.0,-0.021019126327509366,0.0,0.12203522328532868,0.12193653761838355,0.11933875960063695,0.1369775918527985,0.13805016092124553,0.13429721164013375,0.11922351234826904,0.10814100273320389,0.8948392069312203,0.8955752214543261
2008-10-15,-0.060167467492930574,0.0,-0.060167467492930574,0.0,0.11696469077203454,0.11580072659215646,0.10636019018008477,0.14681542780105863,0.1481663101930788,0.1447007853649941,0.12098043406499583,0.10021143503159688,0.8409989980367863,0.8416907284299988
2008-10-16,0.012711712295361902,0.0,0.012711712295361902,0.0,0.12030375587302018,0.12107885708935533,0.11018307527579192,0.1450009698659788,0.14554696517390064,0.13598527537254934,0.11720647822178536,0.1046946231276184,0.8516895353405176,0.8523900588114746
2008-10-17,-0.009965509499757823,0.0,-0.009965509499757823,0.0,0.12081917150099658,0.11971901494384903,0.10782865478271011,0.14741897750723085,0.1460374728356253,0.13378418461035285,0.11975374304457735,0.10463878077465799,0.8432020151852373,0.8438955575828897
2008-10-20,0.028976363731587698,0.0,0.028976363731587698,0.0,0.12444636491322136,0.12374674961246486,0.11211389603615664,0.1433856532821437,0.1430303698950843,0.1321627450142204,0.11869844337880703,0.1024157778679016,0.8676349434764524,0.8683485822108825
2008-10-21,-0.029463179597274607,0.0,-0.029463179597274607,0.0,0.12437043436922086,0.12028881435835394,0.1062930477108141,0.14926829950569315,0.14812073782221524,0.13186295130781403,0.11790163767227117,0.10189407725361754,0.8420716593119345,0.8427642719801645
2008-10-22,-0.04332304586840115,0.0,-0.04332304586840115,0.0,0.12286388911051276,0.11650562924971976,0.09936059273384493,0.15714433364978073,0.15789348537356407,0.12993980235097996,0.11735097796807062,0.09894128956352718,0.8055905501910828,0.8062531567689181
2008-10-23,0.004121632333861377,0.0,0.004121632333861377,0.0,0.12377965902874688,0.11857900152500692,0.10171634841760328,0.1567121057724646,0.15841524749342387,0.12749623517824454,0.11733623736754904,0.09596516521696083,0.8089108982506035,0.8095762358491346
2008-10-24,-0.033304514199674694,0.0,-0.033304514199674694,0.0,0.12165360677278607,0.11482171095564998,0.09444542031650366,0.16156190666099157,0.16226752900176059,0.1349153659420667,0.11662439480007666,0.0937100655501649,0.7819705137535446,0.7826136926065779
2008-10-27,-0.019140251089123067,0.0,-0.019140251089123067,0.0,0.11961336409113568,0.11090177666550351,0.09375355604882245,0.16460730341873095,0.16553841487407947,0.1374782817328931,0.11800677018867457,0.09010053298016037,0.7670034017760112,0.7676342700243022
2008-10-28,0.06455995937707684,0.0,0.06455995937707684,0.0,0.12537368816938538,0.11842554413110817,0.10640469649190121,0.1532373178792066,0.15309305166332512,0.13189980435323975,0.11378484153610491,0.09778105577572888,0.8165211102367503,0.8171927073135232
2008-10-29,-0.0009226071811893988,0.0,-0.0009226071811893988,0.0,0.12457931841653985,0.11881267112507904,0.10312626542267864,0.153603852938879,0.1524635404290501,0.13239736462649568,0.12061372633610859,0.09440326070516895,0.8157677819968532,0.8164387594533401
2008-10-30,0.017708906385907608,0.0,0.017708906385907608,0.0,0.12665952470829345,0.12085142784965608,0.11501917784253779,0.14979027510539444,0.14846864118292477,0.12783915175613908,0.1136396867882357,0.09773211476681867,0.8302141372808749,0.8308969970143257
2008-10-31,0.0034670330433835975,0.0,0.0034670330433835975,0.0,0.12692273169734608,0.12122846564927157,0.11364420589753695,0.1489748854431627,0.14604354102028141,0.125003075364214,0.11451540985302085,0.10366768507516641,0.833092517127912,0.8337777443586227
2008-11-03,-0.005540715623835587,4.723751178903376e-05,-0.005587953135624621,0.0,0.12627378484670645,0.12689385305272505,0.12368510348879148,0.12585903037116003,0.12583110240652182,0.12505319387622843,0.12435891211048979,0.12204501984737687,0.8284372351845616,0.8291580189836485
2008-11-04,0.04777250915204196,0.0,0.04777250915204196,0.0,0.1245440129551146,0.12934624779689355,0.1287497299305367,0.12149249426437313,0.12228136961635892,0.12663504814780252,0.12400989870332592,0.12294119858559453,0.8680137605843085,0.8687689780340339
