date,signal_date,turnover,cost,one_way_bps
2008-06-02,2008-05-30,0.9999999999999999,0.0004999999999999999,5.0
2008-07-01,2008-06-30,0.33077867605379613,0.00016538933802689806,5.0
2008-08-01,2008-07-31,0.41953178110920947,0.00020976589055460475,5.0
2008-09-02,2008-08-29,0.24348279771167186,0.00012174139885583593,5.0
2008-10-01,2008-09-30,0.08459799483693378,4.229899741846689e-05,5.0
2008-11-03,2008-10-31,0.20370860142311592,0.00010185430071155797,5.0
2008-12-01,2008-11-28,0.1572353679031056,7.861768395155279e-05,5.0
2009-01-02,2008-12-31,0.07600338024665979,3.800169012332989e-05,5.0
2009-02-02,2009-01-30,0.03433455444020986,1.7167277220104928e-05,5.0
2009-03-02,2009-02-27,0.08582968009370684,4.291484004685342e-05,5.0
2009-04-01,2009-03-31,0.0955975689071266,4.7798784453563304e-05,5.0
2009-05-01,2009-04-30,0.43139472284926694,0.00021569736142463346,5.0
2009-06-01,2009-05-29,0.560908673960213,0.0002804543369801065,5.0
2009-07-01,2009-06-30,0.15976183682979875,7.988091841489938e-05,5.0
2009-08-03,2009-07-31,0.16726351332254308,8.363175666127153e-05,5.0
2009-09-01,2009-08-31,0.17518088769402618,8.759044384701309e-05,5.0
2009-10-01,2009-09-30,0.2377401979618574,0.00011887009898092871,5.0
2009-11-02,2009-10-30,0.26232105404948375,0.0001311605270247419,5.0
2009-12-01,2009-11-30,0.1830515235591433,9.152576177957166e-05,5.0
2010-01-04,2009-12-31,0.349192737803679,0.0001745963689018395,5.0
2010-02-01,2010-01-29,0.2449906768804636,0.0001224953384402318,5.0
2010-03-01,2010-02-26,0.18135406983523034,9.067703491761516e-05,5.0
2010-04-01,2010-03-31,0.32845241280004966,0.00016422620640002482,5.0
2010-05-03,2010-04-30,0.2683902025064341,0.00013419510125321703,5.0
2010-06-01,2010-05-28,0.6531263337939389,0.0003265631668969695,5.0
2010-07-01,2010-06-30,0.1681589491561726,8.40794745780863e-05,5.0
2010-08-02,2010-07-30,0.33509743360138466,0.00016754871680069234,5.0
2010-09-01,2010-08-31,0.2646113048878136,0.0001323056524439068,5.0
2010-10-01,2010-09-30,0.2573597806764062,0.0001286798903382031,5.0
2010-11-01,2010-10-29,0.1812712049647503,9.063560248237515e-05,5.0
2010-12-01,2010-11-30,0.1724955864306201,8.624779321531005e-05,5.0
2011-01-03,2010-12-31,0.1762639685830724,8.813198429153619e-05,5.0
2011-02-01,2011-01-31,0.09533044616020386,4.766522308010193e-05,5.0
2011-03-01,2011-02-28,0.0861947309321491,4.3097365466074556e-05,5.0
2011-04-01,2011-03-31,0.018723455521949046,9.361727760974523e-06,5.0
2011-05-02,2011-04-29,0.17722510796681906,8.861255398340953e-05,5.0
2011-06-01,2011-05-31,0.17338388528520998,8.669194264260499e-05,5.0
2011-07-01,2011-06-30,0.2546467023076615,0.00012732335115383075,5.0
2011-08-01,2011-07-29,0.2571943128958431,0.00012859715644792156,5.0
2011-09-01,2011-08-31,0.3400453770282586,0.0001700226885141293,5.0
2011-10-03,2011-09-30,0.2598784913125416,0.0001299392456562708,5.0
2011-11-01,2011-10-31,0.02208499228822272,1.104249614411136e-05,5.0
2011-12-01,2011-11-30,0.09285529126767841,4.642764563383921e-05,5.0
2012-01-03,2011-12-30,0.2608540661913197,0.00013042703309565983,5.0
2012-02-01,2012-01-31,0.2395226135814604,0.00011976130679073021,5.0
2012-03-01,2012-02-29,0.1750377131931981,8.751885659659906e-05,5.0
2012-04-02,2012-03-30,0.3450542875971049,0.00017252714379855245,5.0
2012-05-01,2012-04-30,0.17301488967971762,8.650744483985881e-05,5.0
2012-06-01,2012-05-31,0.6127990558799619,0.0003063995279399809,5.0
2012-07-02,2012-06-29,0.34208746030454834,0.00017104373015227415,5.0
2012-08-01,2012-07-31,0.3398818041616078,0.0001699409020808039,5.0
2012-09-04,2012-08-31,0.5005798253591068,0.0002502899126795534,5.0
2012-10-01,2012-09-28,0.32761971584447713,0.00016380985792223857,5.0
2012-11-01,2012-10-31,0.4111458293786024,0.0002055729146893012,5.0
2012-12-03,2012-11-30,0.333689926243236,0.000166844963121618,5.0
2013-01-02,2012-12-31,0.18292327022997804,9.146163511498901e-05,5.0
2013-02-01,2013-01-31,0.2528918688740568,0.0001264459344370284,5.0
2013-03-01,2013-02-28,0.40992504675516045,0.0002049625233775802,5.0
2013-04-01,2013-03-28,0.08857052065900999,4.4285260329504997e-05,5.0
2013-05-01,2013-04-30,0.2513176440062836,0.0001256588220031418,5.0
2013-06-03,2013-05-31,0.5787873284532867,0.0002893936642266434,5.0
2013-07-01,2013-06-28,0.24492309472965892,0.00012246154736482947,5.0
2013-08-01,2013-07-31,0.018152365028646825,9.076182514323412e-06,5.0
2013-09-03,2013-08-30,0.2541013094836122,0.0001270506547418061,5.0
2013-10-01,2013-09-30,0.2610593346445934,0.0001305296673222967,5.0
2013-11-01,2013-10-31,0.1795714785234005,8.978573926170024e-05,5.0
2013-12-02,2013-11-29,0.09422206482043974,4.711103241021986e-05,5.0
2014-01-02,2013-12-31,0.2509240867235992,0.00012546204336179962,5.0
2014-02-03,2014-01-31,0.3379413845769197,0.00016897069228845985,5.0
2014-03-03,2014-02-28,0.49247361132391315,0.0002462368056619566,5.0
2014-04-01,2014-03-31,0.09374337686640213,4.687168843320106e-05,5.0
2014-05-01,2014-04-30,0.08749954810561988,4.3749774052809944e-05,5.0
2014-06-02,2014-05-30,0.32884855849998873,0.00016442427924999437,5.0
2014-07-01,2014-06-30,0.3377101645195424,0.0001688550822597712,5.0
2014-08-01,2014-07-31,0.41806945106322213,0.00020903472553161109,5.0
2014-09-02,2014-08-29,0.09631926224276847,4.8159631121384236e-05,5.0
2014-10-01,2014-09-30,0.31972585333901404,0.00015986292666950703,5.0
2014-11-03,2014-10-31,0.0725046498651617,3.6252324932580846e-05,5.0
2014-12-01,2014-11-28,0.2574781813662987,0.00012873909068314936,5.0
2015-01-02,2014-12-31,0.010979076690927278,5.489538345463639e-06,5.0
2015-02-02,2015-01-30,0.33333333333333337,0.0001666666666666667,5.0
2015-03-02,2015-02-27,0.17275995364322322,8.63799768216116e-05,5.0
2015-04-01,2015-03-31,0.174479582901941,8.72397914509705e-05,5.0
2015-05-01,2015-04-30,0.23258493766829055,0.00011629246883414528,5.0
2015-06-01,2015-05-29,0.24838441229373726,0.00012419220614686864,5.0
2015-07-01,2015-06-30,0.4031266027727226,0.00020156330138636132,5.0
2015-08-03,2015-07-31,0.24419517866088275,0.00012209758933044137,5.0
2015-09-01,2015-08-31,0.38830592303882694,0.00019415296151941347,5.0
2015-10-01,2015-09-30,0.4137813045762634,0.0002068906522881317,5.0
2015-11-02,2015-10-30,0.33012161061339096,0.00016506080530669548,5.0
2015-12-01,2015-11-30,0.25080926204656045,0.00012540463102328023,5.0
2016-01-04,2015-12-31,0.33658795701868716,0.0001682939785093436,5.0
2016-02-01,2016-01-29,0.5653433810867419,0.000282671690543371,5.0
2016-03-01,2016-02-29,0.32147094345273575,0.00016073547172636786,5.0
2016-04-01,2016-03-31,0.6652724659588067,0.0003326362329794033,5.0
2016-05-02,2016-04-29,0.10032826551213075,5.0164132756065374e-05,5.0
2016-06-01,2016-05-31,0.3309876536616201,0.00016549382683081005,5.0
2016-07-01,2016-06-30,0.3202003151925931,0.00016010015759629657,5.0
2016-08-01,2016-07-29,0.1724978106856178,8.624890534280889e-05,5.0
2016-09-01,2016-08-31,0.1734840845035614,8.67420422517807e-05,5.0
2016-10-03,2016-09-30,0.3350952523252628,0.00016754762616263142,5.0
2016-11-01,2016-10-31,0.33558047001939395,0.00016779023500969697,5.0
