date,gross_return,cost,net_return,w_bil,w_SPY,w_IEF,equity_net,equity_gross
2008-08-15,0.00440528604910102,0.0,0.00440528604910102,0.0,0.6023195592104451,0.3976804407895549,0.9745070046380291,0.9751232519963692
2008-08-18,-0.007243201691986067,0.0,-0.007243201691986067,0.0,0.5984236104217889,0.4015763895782112,0.9674484538531826,0.9680602376076141
2008-08-19,-0.007122947047635287,0.0,-0.007122947047635287,0.0,0.5961371624822905,0.40386283751770946,0.9605573697450698,0.9611647957962138
2008-08-20,0.003944800813781109,0.0,0.003944800813781109,0.0,0.596551258911028,0.40344874108897205,0.9643465772389235,0.9649563994648483
2008-08-21,0.00018442675403361085,0.0,0.00018442675403361085,0.0,0.5974783547842878,0.4025216452157123,0.9645244285479271,0.9651343632413856
2008-08-22,0.007461465864457784,0.0,0.007461465864457784,0.0,0.601629827833025,0.39837017216697507,0.9717211946469732,0.9723356803473264
2008-08-25,-0.009572912893257299,0.0,-0.009572912893257299,0.0,0.5951147002574368,0.40488529974256326,0.9624189922940857,0.9630275955763553
2008-08-26,0.0018702722323572594,0.0,0.0018702722323572594,0.0,0.5957346928740817,0.4042653071259183,0.9642189778112666,0.9648287193473556
2008-08-27,0.00639322593850194,0.0,0.00639322593850194,0.0,0.5977166216434154,0.4022833783565847,0.9703834475906055,0.9709970873420988
2008-08-28,0.0066565856405829855,0.0,0.0066565856405829855,0.0,0.6009598376213435,0.39904016237865647,0.9768428881136965,0.977460612610748
2008-08-29,-0.00696479727959339,0.0,-0.00696479727959339,0.0,0.5986597573013016,0.40134024269869845,0.970039375423972,0.9706527975951269
2008-09-02,-0.0014674232332819882,1.4850191006652857e-06,-0.0014689082523826535,0.0,0.594362921666058,0.40563707833394214,0.9686144765802757,0.9692284391284857
2008-09-03,0.0004857026876010749,0.0,0.0004857026876010749,0.0,0.5935639012400776,0.40643609875992254,0.9690849352348,0.9696991959862697
2008-09-04,-0.01587602640540741,0.0,-0.01587602640540741,0.0,0.5849556392855448,0.41504436071445516,0.9536997172139298,0.9543042259454894
2008-09-05,0.0009271918457162873,0.0,0.0009271918457162873,0.0,0.5862561296965036,0.41374387030349624,0.9545839798149924,0.9551890490421187
2008-09-08,0.012185693759136413,0.0,0.012185693759136413,0.0,0.5911794254846033,0.40882057451539666,0.9662162478603956,0.9668286902758267
2008-09-09,-0.015693639938912287,0.0,-0.015693639938912287,0.0,0.5827722936718054,0.4172277063281946,0.9510527979633477,0.9516556289280278
2008-09-10,0.0013037357555038846,0.0,0.0013037357555038846,0.0,0.5843749795956346,0.41562502040436544,0.9522927195014246,0.9528963363983878
2008-09-11,0.007808076912469838,0.0,0.007808076912469838,0.0,0.5882894550836983,0.4117105449163016,0.9597282942984767,0.960336624282597
2008-09-12,0.0006927840237302809,0.0,0.0006927840237302809,0.0,0.5906171858109748,0.40938281418902506,0.9603931787278887,0.9610019301533032
2008-09-15,-0.02033025217869827,0.0,-0.02033025217869827,0.0,0.5741376418731974,0.4258623581268026,0.940868143213649,0.9414645185690707
2008-09-16,0.008524405375770136,0.0,0.008524405375770136,0.0,0.5788861331155897,0.4211138668844104,0.9488884846715502,0.9494899437722576
2008-09-17,-0.022356755496409815,0.0,-0.022356755496409815,0.0,0.5654312684174513,0.4345687315825487,0.9276744168263895,0.9282624292530414
2008-09-18,0.011637678082796117,0.0,0.011637678082796117,0.0,0.5754923368981218,0.42450766310187815,0.9384703930550605,0.9390652485810425
2008-09-19,0.015593634264431984,0.0,0.015593634264431984,0.0,0.5893405649851712,0.4106594350148288,0.953104557132359,0.9537086886178532
2008-09-22,-0.014230181238270752,0.0,-0.014230181238270752,0.0,0.5843051135637506,0.41569488643624947,0.9395417065453436,0.9401372411303076
2008-09-23,-0.01331271626486392,0.0,-0.01331271626486392,0.0,0.5787044571765514,0.4212955428234486,0.9270338543870994,0.9276214607891078
2008-09-24,0.0029566117879585275,0.0,0.0029566117879585275,0.0,0.5788556191287056,0.42114438087129435,0.9297747336088169,0.9303640773348402
2008-09-25,0.0077669119164616,0.0,0.0077669119164616,0.0,0.5833707562598789,0.416629243740121,0.9369962120669082,0.93759013317374
2008-09-26,8.470547995200438e-05,0.0,8.470547995200438e-05,0.0,0.5836553366844744,0.4163446633155256,0.9370755807807645,0.9376695521959687
2008-09-29,-0.040121481246440396,0.0,-0.040121481246440396,0.0,0.5602915695771271,0.43970843042287283,0.8994787204399718,0.9000488608421799
2008-09-30,0.01731880972113478,0.0,0.01731880972113478,0.0,0.5735103995246322,0.4264896004753679,0.9150566212474814,0.9156366358028297
2008-10-01,0.003513533642513903,2.934907929157285e-05,0.00348418456322233,0.0,0.6012619204083864,0.39873807959161345,0.9182448474017063,0.9188537559270411
2008-10-02,-0.01965145616718967,0.0,-0.01965145616718967,0.0,0.5910220540076208,0.40897794599237924,0.9001999990322439,0.9007969416183833
2008-10-03,-0.006359475856836039,0.0,-0.006359475856836039,0.0,0.5868162617803822,0.4131837382196179,0.8944751988720745,0.8950683452162495
2008-10-06,-0.026715590504616298,0.0,-0.026715590504616298,0.0,0.5721124580364128,0.42788754196358736,0.870578765742473,0.8711560658318076
2008-10-07,-0.02561258907551659,0.0,-0.02561258907551659,0.0,0.5610506038051458,0.43894939619485424,0.8482809895576406,0.8488435034970139
2008-10-08,-0.019833612137713796,0.0,-0.019833612137713796,0.0,0.5579315624622855,0.4420684375377145,0.8314565134269584,0.8320078706830359
2008-10-09,-0.04301905980482876,0.0,-0.04301905980482876,0.0,0.5425139409109561,0.4574860590890439,0.7956880359507296,0.7962156743360341
2008-10-10,-0.018356683536979484,0.0,-0.018356683536979484,0.0,0.5393443927488918,0.46065560725110816,0.7810818424806213,0.7815997951750648
2008-10-13,0.0738361594374532,0.0,0.0738361594374532,0.0,0.5744788225743808,0.42552117742561935,0.8387539259357202,0.8393101222678917
2008-10-14,-0.009962927003953622,0.0,-0.009962927003953622,0.0,0.5719857226368575,0.4280142773631424,0.8303974817973431,0.8309481367860573
2008-10-15,-0.05334815901960726,0.0,-0.05334815901960726,0.0,0.5444228099128324,0.45557719008716757,0.786097304888937,0.7866185834477484
2008-10-16,0.022680473024212944,0.0,0.022680473024212944,0.0,0.5544691113087707,0.44553088869122937,0.8039263636068771,0.8044594650099797
2008-10-17,-0.0004468784908754275,0.0,-0.0004468784908754275,0.0,0.551437719126659,0.44856228087334105,0.8035671062067334,0.8040999693782855
2008-10-20,0.0333511414867992,0.0,0.0333511414867992,0.0,0.5655706893910282,0.4344293106089717,0.8303669864599721,0.8309176212265518
2008-10-21,-0.012331607094094952,0.0,-0.012331607094094952,0.0,0.5555162190345516,0.4444837809654483,0.8201272270390401,0.8206710715940259
2008-10-22,-0.02703468821327862,0.0,-0.02703468821327862,0.0,0.539760260530355,0.460239739469645,0.7979553431608188,0.7984844850478241
2008-10-23,0.00687500960675624,0.0,0.00687500960675624,0.0,0.5422881709347448,0.4577118290652552,0.803441293810812,0.8039740735533737
2008-10-24,-0.02889384457063169,0.0,-0.02889384457063169,0.0,0.5304010618396132,0.4695989381603867,0.7802267859458152,0.7807441716333049
2008-10-27,-0.01917281077038942,0.0,-0.01917281077038942,0.0,0.5215284376912392,0.47847156230876076,0.7652676454208869,0.765775111370495
2008-10-28,0.05638329400763737,0.0,0.05638329400763737,0.0,0.5510158712709037,0.4489841287290964,0.8084159560671852,0.808952034618629
2008-10-29,-0.0033363974537821686,0.0,-0.0033363974537821686,0.0,0.548851364484586,0.4511486355154139,0.8057187591297658,0.8062530491100955
2008-10-30,0.015491580043277225,0.0,0.015491580043277225,0.0,0.5591545467016488,0.4408454532983513,0.8182006157791946,0.818743182755521
2008-10-31,0.0022161198119070016,0.0,0.0022161198119070016,0.0,0.5610109267450519,0.4389890732549482,0.8200138463739374,0.8205576157436894
2008-11-03,0.0024538801185458657,3.948165366353099e-05,0.0024143984648823348,0.0,0.600789332686574,0.399210667313426,0.8219936865458048,0.8225711657630842
2008-11-04,0.025038329383378036,0.0,0.025038329383378036,0.0,0.6059385684569321,0.394061431543068,0.8425750352205958,0.8431669735527295
2008-11-05,-0.02349679266841742,0.0,-0.02349679266841742,0.0,0.5943685639119687,0.40563143608803126,0.822777224310433,0.8233552539903041
2008-11-06,-0.03443762590210017,0.0,-0.03443762590210017,0.0,0.581291998578216,0.41870800142178405,0.7944427300588619,0.7950008537688573
2008-11-07,0.017631777103471996,0.0,0.017631777103471996,0.0,0.5900489883628012,0.40995101163719877,0.8084501671967335,0.8090181316195797
2008-11-10,-0.007193233460528066,0.0,-0.007193233460528066,0.0,0.5866082356147589,0.413391764385241,0.8026347964028845,0.8031986753250399
2008-11-11,-0.016630713194447422,0.0,-0.016630713194447422,0.0,0.5780777681498319,0.4219222318501681,0.7892864073040244,0.7898409085175491
2008-11-12,-0.02295627121504721,0.0,-0.02295627121504721,0.0,0.5655535080844547,0.43444649191554524,0.771167334471603,0.771709106404881
2008-11-13,0.03206105424080858,0.0,0.03206105424080858,0.0,0.5821207056366952,0.4178792943633049,0.7958917722108368,0.7964509139234538
2008-11-14,-0.02505126774948918,0.0,-0.02505126774948918,0.0,0.5672026349927061,0.43279736500729404,0.7759536743255677,0.776498808829432
2008-11-17,-0.005706363526825694,0.0,-0.005706363526825694,0.0,0.5628807320942281,0.4371192679057719,0.7715258005798898,0.7720678243481041
2008-11-18,0.013998714828846239,0.0,0.013998714828846239,0.0,0.565568649342895,0.43443135065710514,0.782326170245305,0.782875781649681
2008-11-19,-0.03170845591272271,0.0,-0.03170845591272271,0.0,0.5465769172728385,0.4534230827271615,0.7575198153667125,0.7580519994421037
2008-11-20,-0.031537793131064376,0.0,-0.031537793131064376,0.0,0.5224314502975699,0.47756854970243007,0.733629312136995,0.7341447123011089
2008-11-21,0.02367041129338234,0.0,0.02367041129338234,0.0,0.5378124742552542,0.46218752574474575,0.7509946196921589,0.751522219590138
2008-11-24,0.0326733489460929,0.0,0.0326733489460929,0.0,0.5567406071892184,0.44325939281078164,0.7755321289579991,0.7760769673115487
2008-11-25,0.011914690488945032,0.0,0.011914690488945032,0.0,0.5543599175289758,0.4456400824710242,0.7847723542387662,0.785323684172665
2008-11-26,0.02440222617566181,0.0,0.02440222617566181,0.0,0.5622119793650218,0.43778802063497824,0.8039225467233072,0.8044873303349503
2008-11-28,0.007988816949430114,0.0,0.007988816949430114,0.0,0.5647933377705963,0.4352066622294038,0.8103449367905995,0.810914232355132
2008-12-01,-0.047421047284580645,4.498016101058977e-05,-0.04746602744559123,0.0,0.5839318671190012,0.41606813288099886,0.771881081780501,0.7724598301988799
2008-12-02,0.02451278858794134,0.0,0.02451278858794134,0.0,0.5918133163775564,0.4081866836224436,0.7908020395532178,0.791394974709222
2008-12-03,0.015241978197348594,0.0,0.015241978197348594,0.0,0.597163318688399,0.40283668131160105,0.8028554269985066,0.8034573996592311
2008-12-04,-0.011323131220985721,0.0,-0.011323131220985721,0.0,0.5900133958425227,0.4099866041574773,0.793764589647122,0.7943597460924177
2008-12-05,0.01420553114260815,0.0,0.01420553114260815,0.0,0.5998899893012005,0.4001100106987995,0.8050404372452538,0.8056440482039678
2008-12-08,0.01938566614559151,0.0,0.01938566614559151,0.0,0.608997396149668,0.391002603850332,0.8206466823953913,0.8212619947546328
2008-12-09,-0.006722290886995953,0.0,-0.006722290886995953,0.0,0.6030058442064428,0.3969941557935572,0.8151300566808813,0.8157412327314576
2008-12-10,0.0037363378223034737,0.0,0.0037363378223034737,0.0,0.6048549611277515,0.39514503887224867,0.8181756579417545,0.8187891175525246
2008-12-11,-0.012205778732602778,0.0,-0.012205778732602778,0.0,0.5975654443117286,0.4024345556882714,0.8081891868965158,0.8087951587550154
2008-12-12,0.008667310665764299,0.0,0.008667310665764299,0.0,0.5997455103997937,0.4002544896002063,0.8151940136560593,0.8158052376609112
2008-12-15,-0.007483450206584289,0.0,-0.007483450206584289,0.0,0.5958505167065643,0.40414948329343564,0.8090935498461586,0.8097001997866051
2008-12-16,0.03446190981353979,0.0,0.03446190981353979,0.0,0.6031099783636817,0.3968900216363183,0.8369764587916736,0.8376040150476561
2008-12-17,-0.00314497200873388,0.0,-0.00314497200873388,0.0,0.5991507840832011,0.4008492159167989,0.8343441912568046,0.8349697738659282
2008-12-18,-0.008404035253110969,0.0,-0.008404035253110969,0.0,0.5929890187442043,0.4070109812557957,0.827332333260254,0.8279526584510768
2008-12-19,-0.003885105447772398,0.0,-0.003885105447772398,0.0,0.5927475296128308,0.40725247038716916,0.8241180599051863,0.8247359750672308
2008-12-22,-0.008626639970401412,0.0,-0.008626639970401412,0.0,0.5902635386446853,0.40973646135531483,0.8170086901092786,0.8176212747396879
2008-12-23,-0.006286562086925466,0.0,-0.006286562086925466,0.0,0.5878700198212939,0.412129980178706,0.8118725142533489,0.8124812478324458
2008-12-24,0.002993916783457888,0.0,0.002993916783457888,0.0,0.5895154602729602,0.4104845397270398,0.8143031929998001,0.8149137490765761
2008-12-26,0.0055966029593359085,0.0,0.0055966029593359085,0.0,0.5896168650036008,0.4103831349963993,0.8188605246595395,0.8194744977762616
2008-12-29,-0.0007830717772470508,0.0,-0.0007830717772470508,0.0,0.5883879819016182,0.41161201809838177,0.818219298093177,0.8188327904248793
2008-12-30,0.014491662781282503,0.0,0.014491662781282503,0.0,0.5937106252922199,0.4062893747077801,0.830076656242281,0.8306990390979733
2008-12-31,0.003990050563340342,0.0,0.003990050563340342,0.0,0.5997926969065339,0.400207303093466,0.8333887040721362,0.8340135702668924
2009-01-02,0.012341067105992884,2.841500353561177e-07,0.012340782955957528,0.0,0.6106143888306909,0.3893856111693092,0.8436733731870371,0.8443061877048649
2009-01-05,-0.0013948166154010193,0.0,-0.0013948166154010193,0.0,0.6107491943312814,0.38925080566871867,0.8424966035481444,0.8431285354057683
2009-01-06,0.003833602747654062,0.0,0.003833602747654062,0.0,0.6124773995678959,0.38752260043210407,0.8457264008423957,0.8463607552757253
2009-01-07,-0.018350745908637018,0.0,-0.018350745908637018,0.0,0.6051852793712792,0.3948147206287208,0.8302066905523108,0.8308294041086183
2009-01-08,0.003548827913329343,0.0,0.003548827913329343,0.0,0.6055179257410275,0.3944820742589725,0.8331529512295756,0.8337778746891337
2009-01-09,-0.011141869291548805,0.0,-0.011141869291548805,0.0,0.5992252447326405,0.4007747552673595,0.8238700699471074,0.8244880305911619
2009-01-12,-0.01191395535641385,0.0,-0.01191395535641385,0.0,0.591868575845142,0.4081314241548579,0.814054518714272,0.8146651170028013
2009-01-13,0.0013897820034803419,0.0,0.0013897820034803419,0.0,0.5921405763272772,0.4078594236727228,0.815185877034233,0.8157973239212749
2009-01-14,-0.01641059095568934,0.0,-0.01641059095568934,0.0,0.5830439808885673,0.4169560191114326,0.8018081950533693,0.802409607735657
2009-01-15,-0.00012812882101227588,0.0,-0.00012812882101227588,0.0,0.5833270927832782,0.41667290721672173,0.8017054603146591,0.8023067959386488
2009-01-16,0.0007430407289606943,0.0,0.0007430407289606943,0.0,0.5874644874213262,0.4125355125786738,0.802301160124303,0.8029029425651532
2009-01-20,-0.03186258596286731,0.0,-0.03186258596286731,0.0,0.5746372358594843,0.42536276414051566,0.7767377704417342,0.7773203785378319
2009-01-21,0.02093371377525762,0.0,0.02093371377525762,0.0,0.5871086968991918,0.4128913031008083,0.7929977766065932,0.7935925808538178
2009-01-22,-0.01180822092699368,0.0,-0.01180822092699368,0.0,0.5849356693683558,0.41506433063164416,0.7836338836658078,0.7842216643330728
2009-01-23,0.0028846528073058295,0.0,0.0028846528073058295,0.0,0.5859388314671836,0.41406116853281644,0.7858943953482244,0.7864838715586413
2009-01-26,0.0029839166472821477,0.0,0.0029839166472821477,0.0,0.5882012447301415,0.4117987552698586,0.7882394387175096,0.788830673875804
2009-01-27,0.008660714452767759,0.0,0.008660714452767759,0.0,0.5890640179954554,0.4109359820045445,0.7950661554166518,0.7956625110938267
2009-01-28,0.017244101998858216,0.0,0.017244101998858216,0.0,0.5986420236223821,0.4013579763776179,0.8087763572964967,0.8093829965917964
2009-01-29,-0.024832509558733167,0.0,-0.024832509558733167,0.0,0.5938443245449819,0.4061556754550181,0.7886924106730541,0.7892839855922544
2009-01-30,-0.012183193439055454,0.0,-0.012183193439055454,0.0,0.5889800411045649,0.41101995889543513,0.7790836184699093,0.7796679861174353
2009-02-02,0.0017506887573118766,1.5675024780778895e-05,0.0017350137325310977,0.0,0.6019413451605813,0.39805865483941866,0.7804353392467446,0.7810329420951669
2009-02-03,0.005020710893931098,0.0,0.005020710893931098,0.0,0.6073434753946567,0.3926565246053433,0.7843536794565095,0.7849542826960632
2009-02-04,-0.0049451756817490995,0.0,-0.0049451756817490995,0.0,0.6073889883180837,0.39261101168191626,0.7804749127149707,0.7810725458659897
2009-02-05,0.010014643085659667,0.0,0.010014643085659667,0.0,0.6103493460973002,0.3896506539026997,0.7882910904031225,0.7888947086368451
2009-02-06,0.0150117250628501,0.0,0.0150117250628501,0.0,0.6184454199770345,0.3815545800229654,0.8001246995217485,0.8007373791064386
2009-02-09,7.814721341929307e-05,0.0,7.814721341929307e-05,0.0,0.6192500673473412,0.3807499326526588,0.800187227037404,0.8007999545012964
2009-02-10,-0.023328374445897374,0.0,-0.023328374445897374,0.0,0.604959975874645,0.39504002412535505,0.7815201597782511,0.7821185933064325
2009-02-11,0.006603893440714614,0.0,0.006603893440714614,0.0,0.6045278229137515,0.3954721770862484,0.786681235635197,0.7872836211546298
2009-02-12,0.00040089038270200994,0.0,0.00040089038270200994,0.0,0.6047741062332921,0.3952258937667078,0.7869966085768152,0.7875992355868094
2009-02-13,-0.009633485503572525,0.0,-0.009633485503572525,0.0,0.6040772670921182,0.3959227329078819,0.7794150881567297,0.780011909768159
2009-02-17,-0.019248071280416935,0.0,-0.019248071280416935,0.0,0.5895465914105362,0.4104534085894638,0.7644128509828565,0.7649981849293673
2009-02-18,-0.004366059773309063,0.0,-0.004366059773309063,0.0,0.5907333812198867,0.40926661878011317,0.7610753787839798,0.7616581571274927
2009-02-19,-0.008601595028149564,0.0,-0.008601595028149564,0.0,0.5894643795386965,0.41053562046130365,0.7545289165897844,0.7551066821099953
2009-02-20,-0.004528907358069371,0.0,-0.004528907358069371,0.0,0.586409667418256,0.413590332581744,0.7511117250275648,0.7516868739012601
2009-02-23,-0.02046644091353743,0.0,-0.02046644091353743,0.0,0.5773155268317085,0.42268447316829155,0.735739141287823,0.7363025189110783
2009-02-24,0.020207232372699703,0.0,0.020207232372699703,0.0,0.5872860507204147,0.4127139492795852,0.7506063930815166,0.7511811550073185
2009-02-25,-0.008378746633198455,0.0,-0.008378746633198455,0.0,0.5875763891710807,0.4124236108289193,0.7443172522926276,0.7448871984338788
2009-02-26,-0.010501844147196546,0.0,-0.010501844147196546,0.0,0.5842183954683673,0.4157816045316327,0.7365005485129809,0.7370645091686844
2009-02-27,-0.013434921071986274,0.0,-0.013434921071986274,0.0,0.5789259502149569,0.42107404978504315,0.7266057217742343,0.7271621056630407
2009-03-02,-0.022815636149349124,2.7022438835100694e-05,-0.022842658588184225,0.0,0.5923647178413582,0.4076352821586418,0.7100081153435243,0.7105714396386382
2009-03-03,-0.004896442387926397,0.0,-0.004896442387926397,0.0,0.5908512134192972,0.40914878658070275,0.7065316015117845,0.7070921675219417
2009-03-04,0.01187988209520861,0.0,0.01187988209520861,0.0,0.5977268700098496,0.40227312999015036,0.7149251136342835,0.7154923391025478
2009-03-05,-0.019797554866014064,0.0,-0.019797554866014064,0.0,0.5848322573410224,0.41516774265897766,0.7007713444720174,0.7013273402629524
2009-03-06,-0.000935708316371838,0.0,-0.000935708316371838,0.0,0.5864081522700836,0.4135918477299164,0.7001156268971199,0.7006711024381694
2009-03-09,-0.006710105809601437,0.0,-0.006710105809601437,0.0,0.583435478021582,0.41656452197841787,0.6954177769616848,0.6959695252030792
2009-03-10,0.03152328478556461,0.0,0.03152328478556461,0.0,0.5991964195334891,0.4008035804665109,0.7173396295897922,0.7179087707481301
2009-03-11,0.006759536260648244,0.0,0.006759536260648244,0.0,0.5990468314702682,0.4009531685297319,0.7221885128272044,0.7227615011158395
2009-03-12,0.02472808176798642,0.0,0.02472808176798642,0.0,0.6076057497873288,0.3923942502126712,0.7400468494242961,0.7406340066141845
