date,signal_date,turnover,cost,one_way_bps
2014-03-03,2014-02-28,0.01864584257852918,9.32292128926459e-06,5.0
2014-04-01,2014-03-31,0.024949114238318637,1.247455711915932e-05,5.0
2014-05-01,2014-04-30,0.009927382956829073,4.9636914784145365e-06,5.0
2014-06-02,2014-05-30,0.015119922349078205,7.559961174539102e-06,5.0
2014-07-01,2014-06-30,0.014767390347390816,7.383695173695408e-06,5.0
2014-08-01,2014-07-31,0.01942171266613396,9.71085633306698e-06,5.0
2014-09-02,2014-08-29,0.018129018892517113,9.064509446258557e-06,5.0
2014-10-01,2014-09-30,0.026188420774829343,1.3094210387414674e-05,5.0
2014-11-03,2014-10-31,0.029317615974191247,1.4658807987095624e-05,5.0
2014-12-01,2014-11-28,0.027318141893992662,1.3659070946996332e-05,5.0
2015-01-02,2014-12-31,0.03222357834819052,1.611178917409526e-05,5.0
2015-02-02,2015-01-30,0.03844065803298041,1.9220329016490206e-05,5.0
2015-03-02,2015-02-27,0.039989166766068215,1.999458338303411e-05,5.0
2015-04-01,2015-03-31,0.016991419092285617,8.49570954614281e-06,5.0
2015-05-01,2015-04-30,0.03895528970025701,1.9477644850128505e-05,5.0
2015-06-01,2015-05-29,0.017530735510617845,8.765367755308922e-06,5.0
2015-07-01,2015-06-30,0.013645912654823178,6.822956327411589e-06,5.0
2015-08-03,2015-07-31,0.059581470978880544,2.9790735489440274e-05,5.0
2015-09-01,2015-08-31,0.05327973518609619,2.6639867593048094e-05,5.0
2015-10-01,2015-09-30,0.016445777010937926,8.222888505468962e-06,5.0
2015-11-02,2015-10-30,0.0361175607749666,1.8058780387483298e-05,5.0
2015-12-01,2015-11-30,0.021263688684606485,1.0631844342303243e-05,5.0
2016-01-04,2015-12-31,0.030325033653082062,1.5162516826541031e-05,5.0
2016-02-01,2016-01-29,0.03864438225496919,1.9322191127484596e-05,5.0
2016-03-01,2016-02-29,0.022429794315885737,1.121489715794287e-05,5.0
2016-04-01,2016-03-31,0.033092864581198325,1.654643229059916e-05,5.0
2016-05-02,2016-04-29,0.035068783608173004,1.75343918040865e-05,5.0
2016-06-01,2016-05-31,0.023804124236474558,1.1902062118237278e-05,5.0
2016-07-01,2016-06-30,0.02974467372473362,1.4872336862366808e-05,5.0
2016-08-01,2016-07-29,0.02982464252218245,1.4912321261091225e-05,5.0
2016-09-01,2016-08-31,0.014212038443541103,7.106019221770551e-06,5.0
2016-10-03,2016-09-30,0.015563548658688559,7.78177432934428e-06,5.0
2016-11-01,2016-10-31,0.016207720953951024,8.103860476975512e-06,5.0
2016-12-01,2016-11-30,0.037941096485874654,1.8970548242937325e-05,5.0
2017-01-03,2016-12-30,0.018671963500317565,9.335981750158783e-06,5.0
2017-02-01,2017-01-31,0.021270058555770535,1.0635029277885267e-05,5.0
2017-03-01,2017-02-28,0.013569294373102656,6.784647186551328e-06,5.0
2017-04-03,2017-03-31,0.017915808781441903,8.95790439072095e-06,5.0
2017-05-01,2017-04-28,0.009589164646430795,4.794582323215397e-06,5.0
2017-06-01,2017-05-31,0.014545679416308868,7.272839708154434e-06,5.0
2017-07-03,2017-06-30,0.012904617916381825,6.4523089581909125e-06,5.0
2017-08-01,2017-07-31,0.016689591035792595,8.344795517896298e-06,5.0
2017-09-01,2017-08-31,0.0148313592488835,7.4156796244417495e-06,5.0
2017-10-02,2017-09-29,0.01532296508214008,7.66148254107004e-06,5.0
2017-11-01,2017-10-31,0.02038943328498319,1.0194716642491593e-05,5.0
2017-12-01,2017-11-30,0.011652623915992505,5.826311957996253e-06,5.0
2018-01-02,2017-12-29,0.013839145990253335,6.919572995126667e-06,5.0
2018-02-01,2018-01-31,0.03357610473650233,1.6788052368251163e-05,5.0
2018-03-01,2018-02-28,0.015183634778885333,7.591817389442666e-06,5.0
2018-04-02,2018-03-29,0.017830066461094154,8.915033230547078e-06,5.0
2018-05-01,2018-04-30,0.01808842538065822,9.04421269032911e-06,5.0
2018-06-01,2018-05-31,0.016653393934833657,8.326696967416829e-06,5.0
2018-07-02,2018-06-29,0.028781764157814055,1.4390882078907027e-05,5.0
2018-08-01,2018-07-31,0.02824081615226494,1.4120408076132468e-05,5.0
2018-09-04,2018-08-31,0.026158370171794107,1.3079185085897055e-05,5.0
2018-10-01,2018-09-28,0.019064524443105885,9.532262221552943e-06,5.0
2018-11-01,2018-10-31,0.03269414658686946,1.634707329343473e-05,5.0
2018-12-03,2018-11-30,0.026542012565581807,1.3271006282790903e-05,5.0
2019-01-02,2018-12-31,0.06471365132224652,3.235682566112326e-05,5.0
2019-02-01,2019-01-31,0.03973861682516401,1.9869308412582005e-05,5.0
2019-03-01,2019-02-28,0.017179044292430945,8.589522146215473e-06,5.0
2019-04-01,2019-03-29,0.014489333702634749,7.244666851317374e-06,5.0
2019-05-01,2019-04-30,0.01260753572392359,6.303767861961796e-06,5.0
2019-06-03,2019-05-31,0.04601055699601696,2.300527849800848e-05,5.0
2019-07-01,2019-06-28,0.024520843019251795,1.2260421509625897e-05,5.0
2019-08-01,2019-07-31,0.018679982296207084,9.339991148103542e-06,5.0
2019-09-03,2019-08-30,0.052054168491532396,2.6027084245766196e-05,5.0
2019-10-01,2019-09-30,0.02879813498501406,1.4399067492507028e-05,5.0
2019-11-01,2019-10-31,0.01354630641983283,6.773153209916415e-06,5.0
2019-12-02,2019-11-29,0.013553949462943693,6.776974731471846e-06,5.0
2020-01-02,2019-12-31,0.02243231222096681,1.1216156110483406e-05,5.0
2020-02-03,2020-01-31,0.0430146614691803,2.1507330734590152e-05,5.0
2020-03-02,2020-02-28,0.04901802038161911,2.4509010190809556e-05,5.0
2020-04-01,2020-03-31,0.11870611874892688,5.9353059374463434e-05,5.0
2020-05-01,2020-04-30,0.04819602061472458,2.4098010307362293e-05,5.0
2020-06-01,2020-05-29,0.03041453978577277,1.5207269892886386e-05,5.0
2020-07-01,2020-06-30,0.014857738339941029,7.428869169970515e-06,5.0
2020-08-03,2020-07-31,0.0223581753329003,1.117908766645015e-05,5.0
2020-09-01,2020-08-31,0.027558029124329128,1.3779014562164566e-05,5.0
2020-10-01,2020-09-30,0.015510484624264381,7.755242312132191e-06,5.0
2020-11-02,2020-10-30,0.012069986602817245,6.034993301408623e-06,5.0
2020-12-01,2020-11-30,0.0559079547661883,2.795397738309415e-05,5.0
2021-01-04,2020-12-31,0.02664549618052181,1.3322748090260905e-05,5.0
2021-02-01,2021-01-29,0.020992623136863273,1.0496311568431636e-05,5.0
2021-03-01,2021-02-26,0.043629613508171405,2.1814806754085704e-05,5.0
2021-04-01,2021-03-31,0.02184197033029317,1.0920985165146585e-05,5.0
2021-05-03,2021-04-30,0.022838575217039095,1.1419287608519547e-05,5.0
2021-06-01,2021-05-28,0.021632953030043617,1.0816476515021809e-05,5.0
2021-07-01,2021-06-30,0.02776871485377372,1.388435742688686e-05,5.0
2021-08-02,2021-07-30,0.021936270140232222,1.0968135070116112e-05,5.0
2021-09-01,2021-08-31,0.012007907697009795,6.003953848504898e-06,5.0
2021-10-01,2021-09-30,0.02517111857936845,1.2585559289684222e-05,5.0
2021-11-01,2021-10-29,0.024988195927701087,1.2494097963850544e-05,5.0
2021-12-01,2021-11-30,0.02571732657267746,1.2858663286338729e-05,5.0
2022-01-03,2021-12-31,0.027605002094361508,1.3802501047180755e-05,5.0
2022-02-01,2022-01-31,0.0335426097654547,1.677130488272735e-05,5.0
2022-03-01,2022-02-28,0.041289457281478426,2.0644728640739214e-05,5.0
2022-04-01,2022-03-31,0.04057110599895204,2.028555299947602e-05,5.0
2022-05-02,2022-04-29,0.03538166427056802,1.769083213528401e-05,5.0
2022-06-01,2022-05-31,0.021323245971229615,1.0661622985614808e-05,5.0
2022-07-01,2022-06-30,0.034792522988454117,1.7396261494227057e-05,5.0
2022-08-01,2022-07-29,0.03803626700881717,1.9018133504408585e-05,5.0
2022-09-01,2022-08-31,0.020200160749882623,1.0100080374941311e-05,5.0
2022-10-03,2022-09-30,0.02930738310404203,1.4653691552021015e-05,5.0
2022-11-01,2022-10-31,0.03859231410358506,1.929615705179253e-05,5.0
2022-12-01,2022-11-30,0.032066245145120784,1.6033122572560392e-05,5.0
2023-01-03,2022-12-30,0.021866984474318854,1.0933492237159428e-05,5.0
2023-02-01,2023-01-31,0.019228460076472914,9.614230038236457e-06,5.0
2023-03-01,2023-02-28,0.014274149142686543,7.137074571343271e-06,5.0
2023-04-03,2023-03-31,0.021675482080151992,1.0837741040075997e-05,5.0
2023-05-01,2023-04-28,0.013565133296229437,6.782566648114718e-06,5.0
2023-06-01,2023-05-31,0.01554768789158556,7.77384394579278e-06,5.0
2023-07-03,2023-06-30,0.02822377029711745,1.4111885148558725e-05,5.0
2023-08-01,2023-07-31,0.022334302953315066,1.1167151476657533e-05,5.0
2023-09-01,2023-08-31,0.015689438062374703,7.844719031187352e-06,5.0
2023-10-02,2023-09-29,0.019537652899990335,9.768826449995167e-06,5.0
2023-11-01,2023-10-31,0.023148960484076705,1.1574480242038353e-05,5.0
2023-12-01,2023-11-30,0.03398699973918612,1.699349986959306e-05,5.0
2024-01-02,2023-12-29,0.02455752679855229,1.2278763399276145e-05,5.0
2024-02-01,2024-01-31,0.01826018629902898,9.13009314951449e-06,5.0
2024-03-01,2024-02-29,0.026839531154488117,1.3419765577244059e-05,5.0
2024-04-01,2024-03-28,0.018936643779968357,9.468321889984178e-06,5.0
2024-05-01,2024-04-30,0.025982902897351473,1.2991451448675736e-05,5.0
2024-06-03,2024-05-31,0.01649747797195783,8.248738985978916e-06,5.0
2024-07-01,2024-06-28,0.010870903170346946,5.435451585173473e-06,5.0
2024-08-01,2024-07-31,0.03109896955509084,1.554948477754542e-05,5.0
2024-09-03,2024-08-30,0.01545462486413629,7.727312432068145e-06,5.0
2024-10-01,2024-09-30,0.01881123412853096,9.40561706426548e-06,5.0
2024-11-01,2024-10-31,0.028507676579769048,1.4253838289884524e-05,5.0
2024-12-02,2024-11-29,0.026377898560754703,1.3188949280377352e-05,5.0
2025-01-02,2024-12-31,0.023577311333442597,1.1788655666721298e-05,5.0
2025-02-03,2025-01-31,0.01462170893546011,7.310854467730055e-06,5.0
2025-03-03,2025-02-28,0.016507679805947376,8.253839902973687e-06,5.0
2025-04-01,2025-03-31,0.02797993642790364,1.398996821395182e-05,5.0
2025-05-01,2025-04-30,0.028955549097418196,1.44777745487091e-05,5.0
2025-06-02,2025-05-30,0.028517196365274486,1.4258598182637245e-05,5.0
