week_start,qc_bitfinex,qc_btc_asof,qc_btc_px,qc_sma,qc_roc,qc_yahoo,ours_decision,ours_weekend,agree_qcbf_ours,agree_qcbf_qcyh
2024-01-16,False,2024-01-15,42520.0,42696.7,-0.1127607592557811,False,2024-01-12,False,True,True
2024-01-22,False,2024-01-21,41679.0,43170.7,-5.650254668930388,False,2024-01-19,False,True,True
2024-01-29,False,2024-01-28,42044.0,42863.74,-10.441784177565715,False,2024-01-26,False,True,True
2024-02-05,False,2024-02-04,42583.0,42941.36,0.1481655691439432,False,2024-02-02,True,False,True
2024-02-12,True,2024-02-11,48321.0,43278.64,22.022727272727273,True,2024-02-09,True,True,True
2024-02-20,True,2024-02-19,51731.0,44657.76,20.427879690846453,True,2024-02-16,True,True,True
2024-02-26,True,2024-02-25,51715.0,45556.1,21.092560938487836,True,2024-02-23,True,True,True
2024-03-04,True,2024-03-03,63121.0,47689.84,26.375958516026987,True,2024-03-01,True,True,True
2024-03-11,True,2024-03-10,68951.0,51186.0,33.2875838472096,True,2024-03-08,True,True,True
2024-03-18,True,2024-03-17,68453.0,55295.58,25.828094555347224,True,2024-03-15,True,True,True
2024-03-25,False,2024-03-24,67280.0,58457.06,-1.2012100208523058,False,2024-03-22,True,False,True
2024-04-01,False,2024-03-31,71402.0,62017.9,-0.7437062985668041,False,2024-03-28,True,False,True
2024-04-08,True,2024-04-07,69342.0,64422.04,2.563268203937352,True,2024-04-05,True,True,True
2024-04-15,False,2024-04-14,65793.0,66762.4,-5.773086617781853,False,2024-04-12,True,False,True
2024-04-22,False,2024-04-21,65011.0,67467.36,-6.7153577936892805,False,2024-04-19,False,True,True
2024-04-29,False,2024-04-28,63216.0,67245.7,-11.801883501918386,False,2024-04-26,False,True,True
2024-05-06,False,2024-05-05,64180.0,66091.48,1.089969758064524,False,2024-05-03,False,True,True
2024-05-13,False,2024-05-12,61612.0,65574.42,-7.896074386342566,False,2024-05-10,False,True,True
2024-05-20,True,2024-05-19,66339.0,64973.92,3.7195121951219434,True,2024-05-17,True,True,True
2024-05-28,True,2024-05-27,69492.0,65128.94,11.30473780312009,True,2024-05-24,True,True,True
2024-06-03,True,2024-06-02,67816.0,65029.44,7.610282450015871,True,2024-05-31,True,True,True
2024-06-10,False,2024-06-09,69646.0,65885.58,-2.4948199585596686,False,2024-06-07,True,False,True
2024-06-17,False,2024-06-16,66677.0,66208.28,-4.050825994359064,False,2024-06-14,False,True,True
2024-06-24,False,2024-06-23,63292.0,66632.08,-8.084636721416228,False,2024-06-21,False,True,True
2024-07-01,False,2024-06-30,62867.0,66498.9,-9.58291385013663,False,2024-06-28,False,True,True
2024-07-08,False,2024-07-07,56039.0,65730.92,-15.818173624359687,False,2024-07-05,False,True,True
2024-07-15,False,2024-07-14,60946.0,64245.24,0.9507718810044308,False,2024-07-12,False,True,True
2024-07-22,True,2024-07-21,68265.0,63897.84,8.438041078264735,True,2024-07-19,True,True,True
2024-07-29,True,2024-07-28,68419.0,63531.54,20.301373235102773,True,2024-07-26,True,True,True
2024-08-05,False,2024-08-04,58220.0,62936.12,-10.267870904102839,False,2024-08-02,False,True,True
2024-08-12,False,2024-08-11,58817.0,61954.48,-13.118555939614174,False,2024-08-09,False,True,True
2024-08-19,False,2024-08-18,58543.0,61628.1,-12.534922982684172,False,2024-08-16,False,True,True
2024-08-26,True,2024-08-25,64361.0,61882.04,18.839321983825098,True,2024-08-23,True,True,True
2024-09-03,False,2024-09-02,59308.0,62112.96,-2.2384861372102938,False,2024-08-30,False,True,True
2024-09-09,False,2024-09-08,55011.0,60977.46,-7.681076726857761,False,2024-09-06,False,True,True
2024-09-16,False,2024-09-15,59296.0,59801.6,-5.828542387955404,False,2024-09-13,False,True,True
2024-09-23,True,2024-09-22,63663.0,59395.62,7.343022863694615,True,2024-09-20,True,True,True
2024-09-30,True,2024-09-29,65762.0,60327.76,15.149711083873218,True,2024-09-27,True,True,True
2024-10-07,True,2024-10-06,62894.0,60717.1,7.802269377121118,True,2024-10-04,True,True,True
2024-10-14,False,2024-10-13,62986.0,60856.24,-0.7406707009581459,False,2024-10-11,False,True,True
2024-10-21,True,2024-10-20,69045.0,61860.0,8.787105312913601,True,2024-10-18,True,True,True
2024-10-28,True,2024-10-27,68035.0,63344.44,9.280884077292505,True,2024-10-25,True,True,True
2024-11-04,True,2024-11-03,68807.0,65079.3,3.9710482177125694,True,2024-11-01,True,True,True
2024-11-11,True,2024-11-10,80365.0,66934.06,19.19169447534297,True,2024-11-08,True,True,True
2024-11-18,True,2024-11-17,89843.0,70407.6,28.367314863764314,True,2024-11-15,True,True,True
2024-11-25,True,2024-11-24,97828.0,75071.0,44.16575790621593,True,2024-11-22,True,True,True
2024-12-02,True,2024-12-01,97365.0,79753.8,9.934963755843107,True,2024-11-29,True,True,True
2024-12-09,True,2024-12-08,101240.0,84160.8,11.824156403600817,True,2024-12-06,True,True,True
2024-12-16,True,2024-12-15,104340.0,88753.14,12.00085873765564,True,2024-12-13,True,True,True
2024-12-23,False,2024-12-22,95201.0,92902.52,-0.7413045291517206,False,2024-12-20,True,False,True
2024-12-30,False,2024-12-29,93944.0,96144.28,-3.5581562467919103,False,2024-12-27,False,True,True
2025-01-06,False,2025-01-05,98400.0,97288.16,-7.055823179370924,False,2025-01-03,False,True,True
2025-01-13,False,2025-01-12,94580.0,97486.66,-0.3560968414842325,False,2025-01-10,False,True,True
2025-01-21,True,2025-01-20,102210.0,98240.68,9.013534700668746,True,2025-01-17,True,True,True
2025-01-27,True,2025-01-26,102660.0,99014.2,0.36171668784827915,True,2025-01-24,True,True,True
2025-02-03,False,2025-02-02,97600.0,99293.4,3.0818951859910015,False,2025-01-31,True,False,True
2025-02-10,False,2025-02-09,96615.0,98756.96,-5.474024068095096,False,2025-02-07,False,True,True
2025-02-18,False,2025-02-17,95955.0,98907.96,-5.425783560023656,False,2025-02-14,False,True,True
2025-02-24,False,2025-02-23,96450.0,99019.54,-4.759553668411176,False,2025-02-21,False,True,True
2025-03-03,False,2025-03-02,94466.0,97832.6,-3.1614556637621694,False,2025-02-28,False,True,True
2025-03-10,False,2025-03-09,80952.0,96120.26,-15.635454119118341,False,2025-03-07,False,True,True
2025-03-17,False,2025-03-16,82759.0,93157.52,-10.016200758934879,False,2025-03-14,False,True,True
2025-03-24,False,2025-03-23,86267.0,90652.0,-0.2439926917828794,False,2025-03-21,False,True,True
2025-03-31,False,2025-03-30,82553.0,88981.32,4.7454100211894,False,2025-03-28,False,True,True
2025-04-07,False,2025-04-06,78441.0,86970.86,-6.890534862189302,False,2025-04-04,False,True,True
2025-04-14,False,2025-04-13,83676.0,84842.9,-4.485994109992464,False,2025-04-11,False,True,True
2025-04-21,True,2025-04-20,85019.0,84314.18,2.837685822457159,True,2025-04-17,True,True,True
2025-04-28,True,2025-04-27,93784.0,84887.64,18.340925437544954,True,2025-04-25,True,True,True
2025-05-05,True,2025-05-04,94703.0,86709.9,12.016228236184713,True,2025-05-02,True,True,True
2025-05-12,True,2025-05-11,104090.0,89005.66,18.996718987573313,True,2025-05-09,True,True,True
2025-05-19,True,2025-05-18,106430.0,91484.6,11.97735833175515,True,2025-05-16,True,True,True
2025-05-27,True,2025-05-26,109390.0,95574.0,12.851144605036469,True,2025-05-23,True,True,True
2025-06-02,True,2025-06-01,105630.0,98578.94,2.6929807505347014,True,2025-05-30,False,False,True
2025-06-09,True,2025-06-08,105830.0,101448.9,0.34132928794918804,True,2025-06-06,True,True,True
2025-06-16,False,2025-06-15,105740.0,103636.54,-3.336685254593652,False,2025-06-13,False,True,True
2025-06-23,False,2025-06-22,101200.0,104860.34,-4.420098224404989,False,2025-06-20,False,True,True
2025-06-30,False,2025-06-29,108370.0,105940.8,-1.7408649922930453,False,2025-06-27,True,False,True
2025-07-07,True,2025-07-06,109380.0,106598.6,2.386969952260598,True,2025-07-03,True,True,True
2025-07-14,True,2025-07-13,118940.0,107473.6,12.696607921167335,True,2025-07-11,True,True,True
2025-07-21,True,2025-07-20,117240.0,109065.4,9.314685314685311,True,2025-07-18,True,True,True
2025-07-28,True,2025-07-27,119580.0,110999.8,10.293303818483679,True,2025-07-25,True,True,True
2025-08-04,False,2025-08-03,114450.0,112174.8,-4.481722583875813,False,2025-08-01,False,True,True
2025-08-11,True,2025-08-10,119370.0,113816.6,1.6260854759067023,True,2025-08-08,False,False,True
2025-08-18,False,2025-08-17,117540.0,115651.2,-0.5583756345177715,False,2025-08-15,False,True,True
2025-08-25,False,2025-08-24,113700.0,116573.8,-1.302083333333337,False,2025-08-22,True,False,True
2025-09-02,False,2025-09-01,109410.0,116056.2,-8.885742838107923,False,2025-08-29,False,True,True
2025-09-08,False,2025-09-07,111220.0,115152.2,-4.450171821305837,False,2025-09-05,False,True,True
2025-09-15,True,2025-09-14,115530.0,114605.8,4.684668358100752,True,2025-09-12,True,True,True
2025-09-22,True,2025-09-21,115460.0,114545.0,5.5296590805228085,True,2025-09-19,True,True,True
2025-09-29,False,2025-09-28,112370.0,113946.8,0.2855867916108812,False,2025-09-26,False,True,True
2025-10-06,True,2025-10-05,123480.0,113960.0,6.835092576570334,True,2025-10-03,True,True,True
2025-10-13,True,2025-10-12,115230.0,114436.2,2.1451998936264483,True,2025-10-10,False,False,True
2025-10-20,False,2025-10-19,108840.0,114299.6,-5.009600279280857,False,2025-10-17,False,True,True
2025-10-27,False,2025-10-26,114500.0,114332.4,-8.164902149502728,False,2025-10-24,False,True,True
2025-11-03,False,2025-11-02,110710.0,113946.0,-4.055810728832654,False,2025-10-31,False,True,True
2025-11-10,False,2025-11-09,104780.0,112168.4,-5.39906103286385,False,2025-11-07,False,True,True
2025-11-17,False,2025-11-16,94600.0,110424.5,-17.126587823039863,False,2025-11-14,False,True,True
2025-11-24,False,2025-11-23,87008.0,106358.98,-18.501311352566507,False,2025-11-21,False,True,True
2025-12-01,False,2025-11-30,90413.0,102188.66,-14.7127629468918,False,2025-11-28,False,True,True
2025-12-08,False,2025-12-07,90473.0,99291.8,-2.2346851665748124,False,2025-12-05,False,True,True
2025-12-15,False,2025-12-14,88181.0,96649.58,-0.3277910275683582,False,2025-12-12,False,True,True
2025-12-22,False,2025-12-21,88726.0,93278.66,2.636297384524622,False,2025-12-19,False,True,True
2025-12-29,False,2025-12-28,88013.0,90964.16,-2.9282657607976326,False,2025-12-26,False,True,True
2026-01-05,True,2026-01-04,91456.0,89330.76,5.686716357543187,True,2026-01-02,False,False,True
2026-01-12,True,2026-01-11,90984.0,89589.18,2.627037392138054,True,2026-01-09,True,True,True
2026-01-20,True,2026-01-19,92596.0,90355.42,4.59988251773531,True,2026-01-16,True,True,True
2026-01-26,False,2026-01-25,86653.0,90173.74,-7.5760484662315,False,2026-01-23,False,True,True
2026-02-02,False,2026-02-01,77011.0,89226.5,-15.59143320619054,False,2026-01-30,False,True,True
2026-02-09,False,2026-02-08,70394.0,87025.96,-23.977277636182993,False,2026-02-06,False,True,True
2026-02-17,False,2026-02-16,68961.0,83943.98,-22.725846574482865,False,2026-02-13,False,True,True
2026-02-23,False,2026-02-22,67710.0,81385.22,-14.134625139494773,False,2026-02-20,False,True,True
2026-03-02,False,2026-03-01,65800.0,77802.92,-6.231741553018965,False,2026-02-27,False,True,True
2026-03-09,False,2026-03-08,65993.0,74236.76,-4.303881904264728,False,2026-03-06,False,True,True
2026-03-16,True,2026-03-15,72798.0,71467.04,12.464081569596797,True,2026-03-13,False,False,True
2026-03-23,False,2026-03-22,67877.0,69385.48,-1.4203761527848413,False,2026-03-20,True,False,True
2026-03-30,False,2026-03-29,66015.0,68833.76,-3.5643853626469935,False,2026-03-27,False,True,True
2026-04-06,False,2026-04-05,68990.0,68663.04,-7.854843664436162,False,2026-04-02,False,True,True
2026-04-13,False,2026-04-12,70707.0,69164.8,-0.2876845623387081,False,2026-04-10,True,False,True
2026-04-20,True,2026-04-19,73798.0,70361.04,10.525685187958667,True,2026-04-17,True,True,True
2026-04-27,True,2026-04-26,78694.0,71572.08,14.34092758340113,True,2026-04-24,True,True,True
2026-05-04,True,2026-05-03,78566.0,72653.48,5.632117455665053,True,2026-05-01,True,True,True
2026-05-11,True,2026-05-10,82154.0,73909.34,8.322565333192689,True,2026-05-08,True,True,True
2026-05-18,True,2026-05-17,77427.0,75405.1,0.025837456560773298,True,2026-05-15,True,True,True
2026-05-26,False,2026-05-25,77381.0,76939.48,-4.282374478928297,False,2026-05-22,False,True,True
2026-06-01,False,2026-05-31,73731.0,77252.66,-9.737405888474015,False,2026-05-29,False,True,True
2026-06-08,False,2026-06-07,63410.0,75844.92,-17.676079195066542,False,2026-06-05,False,True,True
2026-06-15,False,2026-06-14,65655.0,73966.22,-15.153590674713435,False,2026-06-12,False,True,True
2026-06-22,False,2026-06-21,63291.0,72142.56,-11.355901343156072,False,2026-06-18,False,True,True
2026-06-29,False,2026-06-28,59576.0,69462.74,-5.652070631087181,False,2026-06-26,False,True,True
2026-07-06,False,2026-07-05,63653.0,66825.9,-3.957692075562802,False,2026-07-02,False,True,True
2026-07-13,False,2026-07-12,63775.0,64943.16,-0.3842489183236708,False,2026-07-10,False,True,True
2026-07-20,True,2026-07-19,64764.0,63416.94,7.513529665659546,True,2026-07-17,True,True,True
2026-07-27,True,2026-07-26,65441.0,63323.2,2.1478186217123163,True,2026-07-24,True,True,True
2026-08-03,True,2026-08-02,63601.0,63412.54,2.030961738990933,True,2026-07-31,False,False,True
2026-08-10,False,2026-08-09,64927.0,63389.74,-0.5437946141355954,False,2026-08-07,True,False,True
2026-08-17,False,2026-08-16,62921.0,63642.26,-1.3313470283832562,False,2026-08-14,False,True,True
