date,signal_date,turnover,cost,avg_adv_participation,reason
2015-02-02,2015-01-30,0.0,0.0,0.0,next_open_rebalance
2015-03-02,2015-02-27,0.0,0.0,0.0,next_open_rebalance
2015-04-01,2015-03-31,0.0,0.0,0.0,next_open_rebalance
2015-05-01,2015-04-30,0.0,0.0,0.0,next_open_rebalance
2015-06-01,2015-05-29,0.0,0.0,0.0,next_open_rebalance
2015-07-01,2015-06-30,0.0,0.0,0.0,next_open_rebalance
2015-08-03,2015-07-31,0.0,0.0,0.0,next_open_rebalance
2015-09-01,2015-08-31,0.0,0.0,0.0,next_open_rebalance
2015-10-01,2015-09-30,0.0,0.0,0.0,next_open_rebalance
2015-11-02,2015-10-30,0.0,0.0,0.0,next_open_rebalance
2015-12-01,2015-11-30,0.0,0.0,0.0,next_open_rebalance
2016-01-04,2015-12-31,0.0,0.0,0.0,next_open_rebalance
2016-02-01,2016-01-29,1.0,0.00035900773190209156,0.00018015463804183082,next_open_rebalance
2016-03-01,2016-02-29,0.7000000000000001,0.000250448707257079,0.00015567735020225427,next_open_rebalance
2016-04-01,2016-03-31,0.4,0.0001426377727079809,0.00013188863539904366,next_open_rebalance
2016-05-02,2016-04-29,0.25,8.991825943626157e-05,0.00019346075490092482,next_open_rebalance
2016-06-01,2016-05-31,0.45000000000000007,0.00016254890041527206,0.00022439557401209023,next_open_rebalance
2016-07-01,2016-06-30,0.35000000000000003,0.00012543510958323866,0.00016772054761363678,next_open_rebalance
2016-08-01,2016-07-29,0.3500000000000001,0.00012648203805940909,0.0002275450319662318,next_open_rebalance
2016-09-01,2016-08-31,0.35,0.00012709627123658977,0.00026264407066227196,next_open_rebalance
2016-10-03,2016-09-30,0.6500000000000001,0.0002349151961410608,0.00022815988126340776,next_open_rebalance
2016-11-01,2016-10-31,0.4,0.00014429315624952684,0.000214657812476341,next_open_rebalance
2016-12-01,2016-11-30,0.5,0.0001797976056314338,0.00019190422525735255,next_open_rebalance
2017-01-03,2016-12-30,0.7000000000000001,0.0002515084045341137,0.0001859544152603908,next_open_rebalance
2017-02-01,2017-01-31,0.5,0.00017924388329867364,0.0001697553319469454,next_open_rebalance
2017-03-01,2017-02-28,0.3500000000000001,0.00012690769990989962,0.0002518685662799773,next_open_rebalance
2017-04-03,2017-03-31,0.25,8.909378945244354e-05,0.00012750315619548442,next_open_rebalance
2017-05-01,2017-04-28,0.45000000000000007,0.00016294051234108049,0.00024180054849246563,next_open_rebalance
2017-06-01,2017-05-31,0.2,7.19934845734915e-05,0.0001993484573491493,next_open_rebalance
2017-07-03,2017-06-30,0.30000000000000004,0.0001083946919435916,0.0002263127962394393,next_open_rebalance
2017-08-01,2017-07-31,0.30000000000000004,0.00010865495277340063,0.0002436635182267076,next_open_rebalance
2017-09-01,2017-08-31,0.2,7.379511230208481e-05,0.00037951123020848023,next_open_rebalance
2017-10-02,2017-09-29,0.24999999999999997,8.865708959199013e-05,9.256716735921142e-05,next_open_rebalance
2017-11-01,2017-10-31,0.45000000000000007,0.00016247378806203257,0.00022105724720144628,next_open_rebalance
2017-12-01,2017-11-30,0.4,0.00014317598573765895,0.0001587992868829467,next_open_rebalance
2018-01-02,2017-12-29,0.4,0.0001443516719324503,0.00021758359662251393,next_open_rebalance
2018-02-01,2018-01-31,0.30000000000000004,0.00010707101626865348,0.00013806775124356341,next_open_rebalance
2018-03-01,2018-02-28,0.4,0.00014228136223895253,0.00011406811194762654,next_open_rebalance
2018-04-02,2018-03-29,0.25,8.936113062179195e-05,0.00014889044974335645,next_open_rebalance
2018-05-01,2018-04-30,0.4,0.00014304515120514054,0.0001522575602570263,next_open_rebalance
2018-06-01,2018-05-31,0.55,0.0001962821700158977,0.00013753345512355125,next_open_rebalance
2018-07-02,2018-06-29,0.6500000000000001,0.00023209562482856395,0.00014140384087888864,next_open_rebalance
2018-08-01,2018-07-31,0.45000000000000007,0.00016157928164002648,0.00018130140622339854,next_open_rebalance
2018-09-04,2018-08-31,0.3500000000000001,0.00012526954396943317,0.00015825965539617942,next_open_rebalance
2018-10-01,2018-09-28,0.25,8.979851121222554e-05,0.0001838808969780435,next_open_rebalance
2018-11-01,2018-10-31,0.35000000000000014,0.00012559695926048748,0.00017696910059928264,next_open_rebalance
2018-12-03,2018-11-30,0.3500000000000001,0.00012571340386075612,0.0001836230777574901,next_open_rebalance
2019-01-02,2018-12-31,0.45000000000000007,0.00016126478061772025,0.0001673235830097875,next_open_rebalance
2019-02-01,2019-01-31,0.5000000000000001,0.00018046008566613653,0.00021840342664545908,next_open_rebalance
2019-03-01,2019-02-28,0.4,0.00014448967318053823,0.0002244836590269102,next_open_rebalance
2019-04-01,2019-03-29,0.45,0.0001616606402287833,0.00018491734350148086,next_open_rebalance
2019-05-01,2019-04-30,0.3500000000000001,0.00012512118688134087,0.00014978210750519046,next_open_rebalance
2019-06-03,2019-05-31,0.30000000000000004,0.00010750636228321399,0.00016709081888093206,next_open_rebalance
2019-07-01,2019-06-28,0.4,0.00014241456196832061,0.00012072809841602971,next_open_rebalance
2019-08-01,2019-07-31,0.15000000000000002,5.3729213275655674e-05,0.00016389510342075498,next_open_rebalance
2019-09-03,2019-08-30,0.30000000000000004,0.00010771817896188256,0.00018121193079217006,next_open_rebalance
2019-10-01,2019-09-30,0.4,0.00014303652082513175,0.00015182604125658745,next_open_rebalance
2019-11-01,2019-10-31,0.55,0.00019870198642129598,0.0002255267789562172,next_open_rebalance
2019-12-02,2019-11-29,0.35000000000000003,0.00012600683989664617,0.00020039085123692358,next_open_rebalance
2020-01-02,2019-12-31,0.5,0.00017883046025964246,0.000153218410385699,next_open_rebalance
2020-02-03,2020-01-31,0.3,0.00010738128188413932,0.0001587521256092869,next_open_rebalance
2020-03-02,2020-02-28,0.3500000000000001,0.0001249244451963794,0.00013853972550739371,next_open_rebalance
2020-04-01,2020-03-31,0.45,0.0001601731796732903,0.00011880798547956831,next_open_rebalance
2020-05-01,2020-04-30,0.6500000000000001,0.00023256696996440005,0.00015590676813538468,next_open_rebalance
2020-06-01,2020-05-29,0.5,0.00017884466345105508,0.00015378653804220334,next_open_rebalance
2020-07-01,2020-06-30,0.2,7.114980861148449e-05,0.00011498086114844907,next_open_rebalance
2020-08-03,2020-07-31,0.25,8.916158705996302e-05,0.00013292696479704137,next_open_rebalance
2020-09-01,2020-08-31,0.5,0.00017958365895086217,0.0001833463580344863,next_open_rebalance
2020-10-01,2020-09-30,0.30000000000000004,0.00010711246263028651,0.00014083084201909997,next_open_rebalance
2020-11-02,2020-10-30,0.25,8.991669645002262e-05,0.00019333571600181013,next_open_rebalance
2020-12-01,2020-11-30,0.25,9.017030583305947e-05,0.00021362446664475678,next_open_rebalance
2021-01-04,2020-12-31,0.30000000000000004,0.00010767874942618664,0.0001785832950791086,next_open_rebalance
2021-02-01,2021-01-29,0.5,0.00017771045577123418,0.00010841823084936713,next_open_rebalance
2021-03-01,2021-02-26,0.55,0.00019620743973115551,0.00013481599022383567,next_open_rebalance
2021-04-01,2021-03-31,0.8,0.0002853973382351216,0.00013493345587804053,next_open_rebalance
2021-05-03,2021-04-30,0.45,0.0001611044044785935,0.0001601957546041549,next_open_rebalance
2021-06-01,2021-05-28,0.4,0.00014248658035897845,0.00012432901794892138,next_open_rebalance
2021-07-01,2021-06-30,0.30000000000000004,0.00010675631661654001,0.0001170877744360003,next_open_rebalance
2021-08-02,2021-07-30,0.35000000000000003,0.00012478167856108218,0.00013038163206183795,next_open_rebalance
2021-09-01,2021-08-31,0.3500000000000001,0.00012507371272035212,0.0001470692983058334,next_open_rebalance
2021-10-01,2021-09-30,0.3500000000000001,0.00012444820518928035,0.00011132601081601861,next_open_rebalance
2021-11-01,2021-10-29,0.4,0.00014302791754118758,0.0001513958770593786,next_open_rebalance
2021-12-01,2021-11-30,0.45000000000000007,0.0001598630077076522,0.000105022564784541,next_open_rebalance
2022-01-03,2021-12-31,0.4,0.00014228145858080215,0.00011407292904010643,next_open_rebalance
2022-02-01,2022-01-31,0.30000000000000004,0.00010666125338118181,0.00011075022541212071,next_open_rebalance
2022-03-01,2022-02-28,0.6500000000000001,0.00023110679287112793,0.00011097824218855061,next_open_rebalance
2022-04-01,2022-03-31,0.55,0.00019695188769769923,0.00016188682537087996,next_open_rebalance
2022-05-02,2022-04-29,0.30000000000000004,0.00010700489823791475,0.00013365988252764827,next_open_rebalance
2022-06-01,2022-05-31,0.5,0.0001787456133138792,0.0001498245325551682,next_open_rebalance
2022-07-01,2022-06-30,0.3500000000000001,0.00012468163785190668,0.00012466502010895033,next_open_rebalance
2022-08-01,2022-07-29,0.25000000000000006,8.89513977187865e-05,0.00011611181750291892,next_open_rebalance
2022-09-01,2022-08-31,0.35,0.00012554142461864096,0.00017379569249376925,next_open_rebalance
2022-10-03,2022-09-30,0.2,7.089714940743663e-05,8.971494074366141e-05,next_open_rebalance
2022-11-01,2022-10-31,0.15000000000000002,5.32767752528893e-05,0.00010357003371857131,next_open_rebalance
2022-12-01,2022-11-30,0.55,0.00019657919176806486,0.00014833424611144873,next_open_rebalance
2023-01-03,2022-12-30,0.2,7.146117939631336e-05,0.00014611793963133468,next_open_rebalance
2023-02-01,2023-01-31,0.35000000000000003,0.00012501863752443357,0.0001439221442533461,next_open_rebalance
2023-03-01,2023-02-28,0.3500000000000001,0.00012437598077061566,0.00010719890117803497,next_open_rebalance
2023-04-03,2023-03-31,0.6500000000000001,0.00023241715218302693,0.00015129699024698072,next_open_rebalance
2023-05-01,2023-04-28,0.6000000000000001,0.00021406510993942453,0.00013550366464748262,next_open_rebalance
2023-06-01,2023-05-31,0.55,0.0001956733326903583,0.00011539391601302824,next_open_rebalance
2023-07-03,2023-06-30,0.3500000000000001,0.00012426521207080035,0.00010086926118858908,next_open_rebalance
2023-08-01,2023-07-31,0.35000000000000003,0.00012468405407242564,0.0001248030898528927,next_open_rebalance
2023-09-01,2023-08-31,0.30000000000000004,0.00010683639232479023,0.00012242615498601382,next_open_rebalance
2023-10-02,2023-09-29,0.4,0.0001427299837569218,0.00013649918784608954,next_open_rebalance
2023-11-01,2023-10-31,0.55,0.00019629396108754578,0.00013796222136530057,next_open_rebalance
2023-12-01,2023-11-30,0.3500000000000001,0.00012445081272007187,0.00011147501257553431,next_open_rebalance
2024-01-02,2023-12-29,0.30000000000000004,0.000106525000269299,0.00010166668461993244,next_open_rebalance
2024-02-01,2024-01-31,0.30000000000000004,0.00010648800815763577,9.920054384238294e-05,next_open_rebalance
2024-03-01,2024-02-29,0.30000000000000004,0.00010631391785216889,8.7594523477924e-05,next_open_rebalance
2024-04-01,2024-03-28,0.30000000000000004,0.00010593462479420965,6.230831961397634e-05,next_open_rebalance
2024-05-01,2024-04-30,0.4,0.0001421302631986519,0.0001065131599325937,next_open_rebalance
2024-06-03,2024-05-31,0.55,0.000195551802756183,0.00011097464567938181,next_open_rebalance
2024-07-01,2024-06-28,0.4,0.00014157216093118832,7.860804655941472e-05,next_open_rebalance
2024-08-01,2024-07-31,0.25,8.867704056649552e-05,9.416324531964195e-05,next_open_rebalance
2024-09-03,2024-08-30,0.55,0.0001956220708500288,0.00011352984909195606,next_open_rebalance
2024-10-01,2024-09-30,0.3500000000000001,0.00012398101355647474,8.462934608427013e-05,next_open_rebalance
2024-11-01,2024-10-31,0.5,0.00017757939242863202,0.00010317569714528017,next_open_rebalance
2024-12-02,2024-11-29,0.45,0.00015989670469679801,0.000106520208746579,next_open_rebalance
2025-01-02,2024-12-31,0.4,0.00014305073474742093,0.00015253673737104578,next_open_rebalance
2025-02-03,2025-01-31,0.45000000000000007,0.0001598242003369256,0.00010329779275224738,next_open_rebalance
2025-03-03,2025-02-28,0.5000000000000001,0.00017789379156963947,0.00011575166278557746,next_open_rebalance
2025-04-01,2025-03-31,0.45000000000000007,0.0001596678234392451,9.634770841089127e-05,next_open_rebalance
2025-05-01,2025-04-30,0.7000000000000001,0.00024704724294279497,5.849265550842678e-05,next_open_rebalance
2025-06-02,2025-05-30,0.5,0.0001771211001554189,8.484400621675559e-05,next_open_rebalance
2025-07-01,2025-06-30,0.55,0.00019504422610625645,9.25173129547793e-05,next_open_rebalance
2025-08-01,2025-07-31,0.45000000000000007,0.0001591468741898127,7.319440843611924e-05,next_open_rebalance
2025-09-02,2025-08-29,0.6000000000000001,0.00021283128329932852,9.437610997761678e-05,next_open_rebalance
2025-10-01,2025-09-30,0.45,0.00015906891985900193,6.972977151119672e-05,next_open_rebalance
2025-11-03,2025-10-31,0.3500000000000001,0.00012415889652371415,9.479408706937809e-05,next_open_rebalance
2025-12-01,2025-11-28,0.3500000000000001,0.00012371511633464547,6.943521912259689e-05,next_open_rebalance
2026-01-02,2025-12-31,0.6000000000000001,0.00021224570702248774,7.485690074959002e-05,next_open_rebalance
2026-02-02,2026-01-30,0.45000000000000007,0.0001594865298151845,8.829021400820066e-05,next_open_rebalance
2026-03-02,2026-02-27,0.55,0.00019421150415174418,6.22365146088789e-05,next_open_rebalance
2026-04-01,2026-03-31,0.45000000000000007,0.0001587603174291334,5.6014107961484183e-05,next_open_rebalance
2026-05-01,2026-04-30,0.4,0.0001413093278473075,6.546639236537313e-05,next_open_rebalance
