run,cagr,volatility,sharpe,max_drawdown,average_exposure
20260810T090230Z_run_baseline_1x_244ab4032384,0.08768389605452942,0.15660630933088046,0.615102179240373,-0.3112530532818196,0.9869684499314129
20260810T090233Z_run_vix_deleverage_244ab4032384,0.08768389605452942,0.15660630933088046,0.615102179240373,-0.3112530532818196,0.9869684499314129
20260810T090235Z_run_vix_original_244ab4032384,0.07997081757828362,0.19767074749676808,0.48819436067304217,-0.36925982080158015,1.3565765896179276
