date,gross_return,cost,net_return,equity,exposure
2015-06-25,-0.006229748861261929,0.0,-0.006229748861261929,0.985804649333594,0.9999999999999999
2015-06-26,0.0008596972280267678,0.0,0.0008596972280267678,0.9866521428580021,0.9999999999999999
2015-06-29,-0.013866965547220087,0.0,-0.013866965547220087,0.9729702715858992,0.9999999999999999
2015-06-30,-0.0019768372617279036,0.0005914444435967338,-0.0025682817053246376,0.9704714098375604,0.9144444359673396
2015-07-01,0.005633863110022214,6.888898213704281e-06,0.00562697421180851,0.9759322274340138,0.9282222323947481
2015-07-02,-0.0026233725037166787,2.377777099609388e-05,-0.0026471502747127725,0.9733487881700608,0.9757777743869358
2015-07-06,-0.0014905686794866584,7.77778625488286e-06,-0.0014983464657415413,0.9718903744533723,0.9602222018771701
2015-07-07,0.012402711965230054,2.444436815049883e-06,0.012400267528415004,0.9839420751048855,0.9553333282470704
2015-07-08,-0.012419052286361098,1.0222223069932673e-05,-0.012429274509431031,0.9717123889520277,0.9757777743869357
2015-07-09,0.002139617895870314,3.966666327582462e-05,0.0020999512325944893,0.973752937580935,0.8964444478352864
2015-07-10,0.009970931246530769,3.444438510470868e-06,0.009967486808020298,0.983458807140544,0.8895555708143448
2015-07-13,0.009051349185126465,3.488888210720478e-05,0.00901646030301926,0.9923261244347813,0.9593333350287543
2015-07-14,0.005733445895486561,2.0333332485622872e-05,0.005713112563000938,0.9979953952828837,1.0
2015-07-15,-0.0021828958927037957,0.0,-0.0021828958927037957,0.9958168752335834,1.0
2015-07-16,0.003672867044422379,0.0,0.003672867044422379,0.9994743782169085,1.0
2015-07-17,-0.004332546355738564,0.0,-0.004332546355738564,0.9951441091419109,1.0
2015-07-20,0.00040025321765586603,0.0,0.00040025321765586603,0.9955424187736263,1.0
2015-07-21,-0.005505951337509263,0.0,-0.005505951337509263,0.9900610106614324,1.0
2015-07-22,-0.0025252795679711728,0.0,-0.0025252795679711728,0.9875608298201641,1.0
2015-07-23,-0.00368290083248064,0.0,-0.00368290083248064,0.9839237412178942,1.0
2015-07-24,-0.013442792688957319,0.0,-0.013442792688957319,0.9706970583429587,1.0
2015-07-27,-0.0028141717059026357,0.0,-0.0028141717059026357,0.9679653501463671,1.0
2015-07-28,0.01677301271644831,6.666670905219191e-06,0.01676634604554309,0.9841945921670164,0.9866666581895617
2015-07-29,0.0051373604264189025,6.666670905219191e-06,0.005130693755513683,0.9892441932152581,1.0
2015-07-30,-0.00332580271472136,0.0,-0.00332580271472136,0.9859541621919404,1.0
2015-07-31,0.0033813076729422905,0.001,0.0023813076729422905,0.9883020224035374,1.0
2015-08-03,-0.0045835274357067576,0.0,-0.0045835274357067576,0.9837721129690863,1.0
2015-08-04,0.000741031370569334,0.0,0.000741031370569334,0.9845011189662877,1.0
2015-08-05,0.005618966571968343,0.0,0.005618966571968343,0.9900329978438247,1.0
2015-08-06,-0.008729390211307541,0.0,-0.008729390211307541,0.9813906134835754,1.0
2015-08-07,-0.002018807251339916,0.0,-0.002018807251339916,0.9794093749966778,1.0
2015-08-10,0.01217987341092539,0.0,0.01217987341092539,0.9913384572016108,1.0
2015-08-11,-0.009108603563262041,0.0,-0.009108603563262041,0.9823087481979456,1.0
2015-08-12,-0.000861945510715434,0.0,-0.000861945510715434,0.9814620515822999,1.0
2015-08-13,-0.00278992775380158,0.0,-0.00278992775380158,0.9787238433652874,1.0
2015-08-14,0.007010911856976198,0.0,0.007010911856976198,0.9855855899634424,1.0
2015-08-17,0.005256354508348981,0.0,0.005256354508348981,0.9907661772226105,1.0
2015-08-18,-0.005416756588402639,0.0,-0.005416756588402639,0.9853994380045734,1.0
2015-08-19,-0.008572545707824241,0.0,-0.008572545707824241,0.9769520562818148,1.0
2015-08-20,-0.01577698546288782,2.7777777777777957e-06,-0.015779763240665597,0.9615359841362064,0.9944444444444445
2015-08-21,-0.032117206949582824,4.322221544053817e-05,-0.03216042916502336,0.930612574228773,0.9080000135633681
2015-08-24,-0.035119015137263024,9.877779218885635e-05,-0.03521779292945188,0.8978384532920398,0.7104444291856554
2015-08-25,-0.006050676589848977,2.1888881259494382e-05,-0.006072565471108471,0.8923862705019452,0.6666666666666666
2015-08-26,0.025749083502522148,0.0,0.025749083502522148,0.9153643990976041,0.6666666666666666
2015-08-27,0.009951445342949939,0.0,0.009951445342949939,0.9244735978841061,0.6666666666666666
2015-08-28,-0.0018723164190764439,4.333332909478085e-05,-0.0019156497481712248,0.9227026302691285,0.7533333248562284
2015-08-31,-0.006081997514070756,0.0006032222281561958,-0.006685219742226952,0.9165341604290486,0.7544444613986544
2015-09-01,-0.01991012776565476,2.6444456312391396e-05,-0.019936572221967153,0.8982616109457549,0.7015555487738716
2015-09-02,0.0071677675773491566,1.744444105360253e-05,0.007150323136295554,0.9046844717249464,0.6666666666666665
2015-09-03,0.004058981486405391,4.344444274902354e-05,0.004015537043656368,0.9083172657339785,0.7535555521647136
2015-09-04,-0.01454152078775919,5.333328247070362e-06,-0.01454685411600626,0.8951041069782966,0.7642222086588544
2015-09-08,0.01712298692547954,2.4333318074544336e-05,0.017098653607404996,0.910409182046084,0.7155555725097656
2015-09-09,-0.01002623107470577,3.222221798366974e-05,-0.010058453292689439,0.901251873811238,0.7800000084771052
2015-09-10,0.0038881208710577174,1.4777776930067349e-05,0.00387334309412765,0.9047427315327342,0.7504444546169704
2015-09-11,0.000830431826325839,2.066665225558817e-05,0.0008097651740702508,0.9054753606882225,0.7917777591281467
2015-09-14,-0.003589267895436705,1.300000084771047e-05,-0.0036022678962844153,0.9022135958655388,0.8177777608235677
2015-09-15,0.012198653368608961,1.166665818956164e-05,0.012186986710419399,0.9132088609683119,0.7944444444444444
2015-09-16,0.010284392284487909,1.899998982747397e-05,0.010265392294660435,0.9225833081731117,0.8324444240993923
2015-09-17,0.00034739118030240073,1.3222228156195767e-05,0.00033416895214620495,0.9228916068704714,0.8588888804117839
2015-09-18,-0.01156846851372097,2.333344353569952e-06,-0.01157080185807454,0.9122130109508931,0.8635555691189238
2015-09-21,0.0071491439100550384,1.2666681077745378e-05,0.007136477228977293,0.9187229983315209,0.8382222069634331
2015-09-22,-0.010803711875357313,2.3777792188856352e-05,-0.01082748966754617,0.9087755345597494,0.8857777913411458
2015-09-23,-0.006429283749553605,2.5555568271213027e-05,-0.006454839317824818,0.9029095345081958,0.8346666547987197
2015-09-24,0.005720359185808773,3.4444597032334824e-06,0.005716914726105539,0.9080713913223668,0.8415555742051867
2015-09-25,0.006551894469942309,1.4888890584309893e-05,0.006537005579357999,0.9140074590738966,0.8117777930365668
2015-09-28,-0.011836808036325903,1.666683620876741e-06,-0.01183847471994678,0.9031870048758074,0.8084444257948133
2015-09-29,0.00332072501413782,4.455553690592452e-05,0.0032761694772318953,0.9061459985734139,0.7193333519829643
2015-09-30,0.006653081644157825,0.0005843555619981553,0.00606872608215967,0.911645150429201,0.7371111128065321
2015-10-01,-0.0027616946398526395,2.5888888041178394e-05,-0.002787583527893818,0.9091038634245804,0.7888888888888889
2015-10-02,0.005505231350161437,2.16666751437717e-05,0.005483564675017666,0.9140889932559776,0.8322222391764322
2015-10-05,0.012733440908002523,1.7888874477810374e-05,0.012715552033524712,0.9257121394129961,0.867999988132053
2015-10-06,-0.001545435765965874,1.5555551317003036e-05,-0.0015609913172828771,0.9242671108010692,0.8991110907660591
2015-10-07,0.009644542614131679,1.5555699666340572e-06,0.009642987044165045,0.9331798065758716,0.9022222306993272
2015-10-08,0.008980858798691862,1.1111111111111183e-05,0.008969747687580751,0.9415501939880025,0.9244444529215495
2015-10-09,0.0034949917999030815,1.0888883802625885e-05,0.0034841029161004557,0.944830651764531,0.9462222205268013
2015-10-12,0.000620808965901779,3.777779473198781e-06,0.0006170311864285801,0.9454136417425634,0.9537777794731989
2015-10-13,-0.008416616209827001,1.0111109415690128e-05,-0.008426727319242691,0.9374468987797067,0.9739999983045791
2015-10-14,-0.007202407062756035,1.6666666666666634e-05,-0.007219073729422701,0.9306794004999973,0.9406666649712458
2015-10-15,0.01400289666669263,4.000006781684079e-06,0.013998896659910947,0.9437078852511046,0.9326666514078776
2015-10-16,0.005603314139771522,2.2000016106499543e-05,0.005581314123665023,0.9489750153996706,0.9766666836208768
2015-10-19,0.0014172431537989674,1.1111100514729772e-05,0.0014061320532842375,0.95030939958659,0.9988888846503363
2015-10-20,0.0034473959393043754,5.555576748318692e-07,0.0034468403816295436,0.9535849644001271,1.0
2015-10-21,-0.0009910502593553974,8.333333333333317e-06,-0.0009993835926887307,0.952631967232471,0.9833333333333334
2015-10-22,0.024007312957481312,1.0555564032660587e-05,0.023996757393448653,0.9754920454353925,0.9622222052680123
2015-10-23,-0.003953871229787894,1.8888897365993836e-05,-0.003972760127153888,0.971616649532931,0.9999999999999999
2015-10-26,-0.0013186236918912853,0.0,-0.0013186236918912853,0.9703354527994209,0.9999999999999999
2015-10-27,0.0006887752751219669,3.2222217983669117e-06,0.0006855530533236,0.9710006692318357,0.9935555564032661
2015-10-28,0.004455397500011934,1.5555593702528541e-06,0.004453841940641681,0.9753253527368516,0.9904444376627604
2015-10-29,0.0024142302921349892,4.7777811686198355e-06,0.0024094525109663693,0.9776753528570126,1.0
2015-10-30,-0.006828633764464054,0.0008,-0.007628633764464055,0.9702170256495232,1.0
2015-11-02,0.004961149340298676,7.777743869357562e-07,0.00496037156591174,0.9750296625963184,0.9984444512261286
2015-11-03,0.005113367480755238,7.777743869356868e-07,0.005112589706368302,0.9800145892127122,0.9999999999999999
2015-11-04,-0.0010328217439486086,0.0,-0.0010328217439486086,0.9790024088355865,0.9999999999999999
2015-11-05,0.0011416468130615255,5.666669209798136e-06,0.0011359801438517274,0.9801145361328067,0.9886666615804036
2015-11-06,-0.0029719644764227265,5.111111534966406e-06,-0.002977075587957693,0.9771966610738833,0.9988888846503364
2015-11-09,-0.007645897168762913,5.555576748317997e-07,-0.007646452726437745,0.969724573000549,1.0
2015-11-10,0.0044206933518436305,1.6888893975151933e-05,0.004403804457868478,0.9739950503980335,0.9662222120496962
2015-11-11,-0.0034970907316452895,1.3666672176784952e-05,-0.0035107574038220745,0.9705755900635624,0.9935555564032661
2015-11-12,-0.011957233785119287,8.555550045437344e-06,-0.011965789335164723,0.9589618870190086,0.9764444563123914
2015-11-13,-0.01279016057314224,2.5666681925455636e-05,-0.012815827255067696,0.9466719971307793,0.9251110924614802
2015-11-16,0.014809420914069059,1.8999989827474043e-05,0.014790420924241585,0.960673674445536,0.8871111128065321
2015-11-17,0.012227859315446666,2.1333334181043786e-05,0.012206525981265622,0.9724001626121733,0.9297777811686196
2015-11-18,0.011393516262494489,7.555558946397562e-06,0.011385960703548092,0.9834718726517993,0.9146666632758245
2015-11-19,0.0039767656067205516,2.211110856797975e-05,0.003954654498152571,0.9873611641167882,0.958888880411784
2015-11-20,-0.0002587585947652826,1.555548773871651e-06,-0.00026031414353915424,0.9871041400409873,0.9557777828640407
2015-11-23,0.0065132151757999295,1.6888883378770732e-05,0.006496326292421159,0.9935166906192934,0.9895555496215822
2015-11-24,0.003884649358847511,1.6666624281142655e-06,0.003882982696419397,0.9973744987375719,0.9862222247653536
2015-11-25,0.0011562782341405244,3.4444491068521406e-06,0.0011528337850336722,0.9985243057560477,0.9793333265516493
2015-11-27,-0.0022472466235444032,8.222230275472044e-06,-0.002255468853819875,0.9962721652846328,0.9957777871025935
2015-11-30,-0.010298293653368033,0.0007974000040690105,-0.011095693657437044,0.9852178345392031,0.9973333358764648
2015-12-01,0.01153549992304938,1.1222214168972386e-05,0.011524277708880407,0.9965717584681747,0.9748889075385201
2015-12-02,-0.006551513243452714,1.2555546230739941e-05,-0.006564068789683454,0.9900301928917339,0.9999999999999999
2015-12-03,-0.010100594488407878,1.0111109415690059e-05,-0.010110705597823568,0.9800202890784491,0.9797777811686198
2015-12-04,0.02397048143785028,2.4444452921549426e-05,0.02394603698492873,1.0034878911667022,0.9308888753255209
2015-12-07,0.0007922577692116282,3.4555562337239555e-05,0.0007577022068743887,1.004248236156411,1.0
2015-12-08,-0.003181805685637862,9.333335028754302e-06,-0.003191139020666616,1.0010435404235767,0.9813333299424915
2015-12-09,-0.0036649392101789054,1.9555558098687116e-05,-0.0036844947682775925,0.997355200736068,0.9422222137451173
2015-12-10,0.004823724429554532,2.2333335876464843e-05,0.004801391093678067,1.0021438931141158,0.8975555419921876
2015-12-11,-0.013679057688199662,3.000005086262955e-06,-0.013682057693285924,0.9884325025515543,0.9035555521647134
2015-12-14,0.005274982471751823,5.611110263400596e-05,0.005218871369117817,0.9935910046394262,0.7913333468967015
2015-12-15,0.012412699329545985,1.8444442749023375e-05,0.012394254886796963,1.005905824804156,0.8282222323947483
2015-12-16,0.012010511622597527,1.977776421440959e-05,0.011990733858383118,1.0179673738359798,0.8677777608235675
2015-12-17,-0.010256817530062056,3.4333335028754466e-05,-0.01029115086509081,1.0074913180160934,0.9364444308810764
2015-12-18,-0.018791160080415648,1.1999999152289554e-05,-0.01880316007956794,0.9885472974846619,0.9124444325764973
2015-12-21,0.0050983824214132,1.9555558098687116e-05,0.005078826863314513,0.993567958054784,0.873333316379123
2015-12-22,0.0051000730896912675,2.2222222222222366e-05,0.0050778508674690455,0.998613147972482,0.9177777608235678
2015-12-23,0.009155633223452773,2.3333337571885824e-05,0.009132299885880888,1.0077327827097504,0.9644444359673394
2015-12-24,-0.0010053415496860231,1.1444452073839025e-05,-0.0010167860017598622,1.0067081341227766,0.9873333401150175
2015-12-28,-0.0004879705012826635,1.888889736599425e-06,-0.0004898593910192629,1.006214988689261,0.9835555606418187
2015-12-29,0.009050428790783358,1.3000000847710539e-05,0.009037428789935648,1.0153085849969063,0.9575555589463975
2015-12-30,-0.004127688199601189,9.222221374511757e-06,-0.004136910420975701,1.0111083443311264,0.9760000016954211
2015-12-31,-0.010268623837007858,0.0007727333280775283,-0.011041357165085386,0.9999443359687683,0.9491110907660592
2016-01-04,-0.009504617940853038,1.0222201877170198e-05,-0.009514840142730208,0.9904300254603969,0.9286666870117187
2016-01-05,0.0036041691089551972,2.7666685316297816e-05,0.0035765024236388996,0.9939723008469008,0.873333316379123
2016-01-06,-0.0095773734727867,1.5111117892795262e-05,-0.009592484590679495,0.9844376368674647,0.9035555521647136
2016-01-07,-0.01623664353518565,1.3888888888888978e-05,-0.01625053242407454,0.9684400011300706,0.8757777743869356
2016-01-08,-0.004126577016370999,4.8888884650336306e-05,-0.004175465901021335,0.9643963129281669,0.778000005086263
2016-01-11,0.003216302019588377,2.2444449530707455e-05,0.0031938575700576695,0.9674764573927481,0.7331111060248481
2016-01-12,0.0043566676887451545,3.0111122131347702e-05,0.004326556566613807,0.9716622990125249,0.7933333502875435
2016-01-13,-0.01711941161676143,2.03333324856228e-05,-0.017139744949247054,0.9550082550306511,0.8340000152587891
2016-01-14,0.016677566791869332,3.055555555555555e-05,0.016647011236313777,0.9709062881829188,0.7728889041476781
2016-01-15,-0.013692404459047437,1.4111095004611524e-05,-0.013706515554052048,0.9575985460424127,0.8011110941569011
2016-01-19,0.00518650447062943,3.411110772026916e-05,0.005152393362909161,0.962532470435373,0.7328888787163628
2016-01-20,-0.006434012782364595,1.0777791341145815e-05,-0.006444790573705741,0.9563291502430254,0.7544444613986544
2016-01-21,0.005350517894798421,1.7111121283637094e-05,0.005333406773514784,0.9614296426106411,0.7202222188313802
2016-01-22,0.0071214564922439825,9.999995761447514e-06,0.007111456496482535,0.9682668076884954,0.7402222103542753
2016-01-25,-0.008204883449825775,4.833333757188578e-05,-0.008253216787397662,0.9602754918166008,0.8368888854980467
2016-01-26,0.010388535986247949,2.0111105177137505e-05,0.010368424881070811,0.9702320361186344,0.7966666751437718
2016-01-27,-0.004088043842063521,1.833332909478083e-05,-0.0041063771711583015,0.9662478974347904,0.8333333333333335
2016-01-28,0.001341922368201613,6.7777845594618745e-06,0.0013351445836421512,0.9675379780815062,0.8197777642144097
2016-01-29,0.015300193848208805,0.000663488883972168,0.014636704964236637,0.9816995460083793,0.8351111094156902
2016-02-01,0.0037697590084539486,2.466665903727211e-05,0.0037450923494166764,0.985376101467561,0.8844444274902343
2016-02-02,-0.021092249789880394,2.444458007812497e-06,-0.021094694247888207,0.9645898938879267,0.8893333435058594
2016-02-03,-0.010230848206815085,2.2222222222222227e-05,-0.010253070429037307,0.9546998857707562,0.844888899061415
2016-02-04,-0.0027349887280415435,3.6666658189561662e-06,-0.0027386553938604998,0.9520852917790721,0.8522222306993272
2016-02-05,-0.01048660614301593,2.1111170450845846e-06,-0.010488717260061014,0.9420991383461387,0.847999996609158
2016-02-08,-0.015674102015559823,1.711110009087455e-05,-0.015691213115650696,0.9273164599902786,0.813777796427409
2016-02-09,0.003132297341807557,2.9111120435926717e-05,0.00310318622137163,0.9301940956517716,0.7555555555555555
2016-02-10,-0.009873874769769492,6.00001017252598e-06,-0.00987987477994202,0.9210038944656906,0.7435555352105037
2016-02-11,0.0004323603944596439,2.7777777777777262e-06,0.0004295826166818662,0.9213995417286494,0.7491110907660591
2016-02-12,0.010322083740172681,2.0555538601345556e-05,0.010301528201571335,0.9308913650926819,0.708000013563368
2016-02-16,0.009290294433706837,3.044444190131307e-05,0.009259849991805524,0.9395112794921072,0.7688888973659941
2016-02-17,0.018987282790107706,1.4333322313096753e-05,0.018972949467794608,0.957336579522334,0.7975555419921876
2016-02-18,0.003846936884230111,2.0000012715657505e-05,0.0038269368715144535,0.9610002461769576,0.8375555674235026
2016-02-19,0.0009367329948584302,7.444445292154947e-06,0.0009292885495662753,0.9618932927018601,0.8524444580078125
2016-02-22,0.01776475891516502,1.2333318922254782e-05,0.017752425596242762,0.9789692318120747,0.877111095852322
2016-02-23,-0.003492417698441614,1.2777794731987925e-05,-0.003505195493173602,0.9755377532727714,0.9026666853162979
