date,signal_date,turnover,cost,avg_adv_participation,reason
2015-02-02,2015-01-30,0.0,0.0,0.0,next_open_rebalance
2015-03-02,2015-02-27,0.0,0.0,0.0,next_open_rebalance
2015-04-01,2015-03-31,0.0,0.0,0.0,next_open_rebalance
2015-05-01,2015-04-30,0.0,0.0,0.0,next_open_rebalance
2015-06-01,2015-05-29,0.0,0.0,0.0,next_open_rebalance
2015-07-01,2015-06-30,0.0,0.0,0.0,next_open_rebalance
2015-08-03,2015-07-31,0.0,0.0,0.0,next_open_rebalance
2015-09-01,2015-08-31,0.0,0.0,0.0,next_open_rebalance
2015-10-01,2015-09-30,0.0,0.0,0.0,next_open_rebalance
2015-11-02,2015-10-30,0.0,0.0,0.0,next_open_rebalance
2015-12-01,2015-11-30,0.0,0.0,0.0,next_open_rebalance
2016-01-04,2015-12-31,0.0,0.0,0.0,next_open_rebalance
2016-02-01,2016-01-29,1.0,0.0007180154638041831,0.00018015463804183082,next_open_rebalance
2016-03-01,2016-02-29,0.7000000000000001,0.000500897414514158,0.00015567735020225427,next_open_rebalance
2016-04-01,2016-03-31,0.4,0.0002852755454159618,0.00013188863539904366,next_open_rebalance
2016-05-02,2016-04-29,0.25,0.00017983651887252313,0.00019346075490092482,next_open_rebalance
2016-06-01,2016-05-31,0.45000000000000007,0.0003250978008305441,0.00022439557401209023,next_open_rebalance
2016-07-01,2016-06-30,0.35000000000000003,0.0002508702191664773,0.00016772054761363678,next_open_rebalance
2016-08-01,2016-07-29,0.3500000000000001,0.00025296407611881817,0.0002275450319662318,next_open_rebalance
2016-09-01,2016-08-31,0.35,0.00025419254247317953,0.00026264407066227196,next_open_rebalance
2016-10-03,2016-09-30,0.6500000000000001,0.0004698303922821216,0.00022815988126340776,next_open_rebalance
2016-11-01,2016-10-31,0.4,0.00028858631249905367,0.000214657812476341,next_open_rebalance
2016-12-01,2016-11-30,0.5,0.0003595952112628676,0.00019190422525735255,next_open_rebalance
2017-01-03,2016-12-30,0.7000000000000001,0.0005030168090682274,0.0001859544152603908,next_open_rebalance
2017-02-01,2017-01-31,0.5,0.0003584877665973473,0.0001697553319469454,next_open_rebalance
2017-03-01,2017-02-28,0.3500000000000001,0.00025381539981979924,0.0002518685662799773,next_open_rebalance
2017-04-03,2017-03-31,0.25,0.0001781875789048871,0.00012750315619548442,next_open_rebalance
2017-05-01,2017-04-28,0.45000000000000007,0.00032588102468216097,0.00024180054849246563,next_open_rebalance
2017-06-01,2017-05-31,0.2,0.000143986969146983,0.0001993484573491493,next_open_rebalance
2017-07-03,2017-06-30,0.30000000000000004,0.0002167893838871832,0.0002263127962394393,next_open_rebalance
2017-08-01,2017-07-31,0.30000000000000004,0.00021730990554680126,0.0002436635182267076,next_open_rebalance
2017-09-01,2017-08-31,0.2,0.00014759022460416962,0.00037951123020848023,next_open_rebalance
2017-10-02,2017-09-29,0.24999999999999997,0.00017731417918398027,9.256716735921142e-05,next_open_rebalance
2017-11-01,2017-10-31,0.45000000000000007,0.00032494757612406514,0.00022105724720144628,next_open_rebalance
2017-12-01,2017-11-30,0.4,0.0002863519714753179,0.0001587992868829467,next_open_rebalance
2018-01-02,2017-12-29,0.4,0.0002887033438649006,0.00021758359662251393,next_open_rebalance
2018-02-01,2018-01-31,0.30000000000000004,0.00021414203253730695,0.00013806775124356341,next_open_rebalance
2018-03-01,2018-02-28,0.4,0.00028456272447790505,0.00011406811194762654,next_open_rebalance
2018-04-02,2018-03-29,0.25,0.0001787222612435839,0.00014889044974335645,next_open_rebalance
2018-05-01,2018-04-30,0.4,0.0002860903024102811,0.0001522575602570263,next_open_rebalance
2018-06-01,2018-05-31,0.55,0.0003925643400317954,0.00013753345512355125,next_open_rebalance
2018-07-02,2018-06-29,0.6500000000000001,0.0004641912496571279,0.00014140384087888864,next_open_rebalance
2018-08-01,2018-07-31,0.45000000000000007,0.00032315856328005296,0.00018130140622339854,next_open_rebalance
2018-09-04,2018-08-31,0.3500000000000001,0.00025053908793886635,0.00015825965539617942,next_open_rebalance
2018-10-01,2018-09-28,0.25,0.00017959702242445109,0.0001838808969780435,next_open_rebalance
2018-11-01,2018-10-31,0.35000000000000014,0.00025119391852097497,0.00017696910059928264,next_open_rebalance
2018-12-03,2018-11-30,0.3500000000000001,0.00025142680772151225,0.0001836230777574901,next_open_rebalance
2019-01-02,2018-12-31,0.45000000000000007,0.0003225295612354405,0.0001673235830097875,next_open_rebalance
2019-02-01,2019-01-31,0.5000000000000001,0.00036092017133227306,0.00021840342664545908,next_open_rebalance
2019-03-01,2019-02-28,0.4,0.00028897934636107646,0.0002244836590269102,next_open_rebalance
2019-04-01,2019-03-29,0.45,0.0003233212804575666,0.00018491734350148086,next_open_rebalance
2019-05-01,2019-04-30,0.3500000000000001,0.00025024237376268174,0.00014978210750519046,next_open_rebalance
2019-06-03,2019-05-31,0.30000000000000004,0.00021501272456642798,0.00016709081888093206,next_open_rebalance
2019-07-01,2019-06-28,0.4,0.00028482912393664123,0.00012072809841602971,next_open_rebalance
2019-08-01,2019-07-31,0.15000000000000002,0.00010745842655131135,0.00016389510342075498,next_open_rebalance
2019-09-03,2019-08-30,0.30000000000000004,0.00021543635792376512,0.00018121193079217006,next_open_rebalance
2019-10-01,2019-09-30,0.4,0.0002860730416502635,0.00015182604125658745,next_open_rebalance
2019-11-01,2019-10-31,0.55,0.00039740397284259197,0.0002255267789562172,next_open_rebalance
2019-12-02,2019-11-29,0.35000000000000003,0.00025201367979329234,0.00020039085123692358,next_open_rebalance
2020-01-02,2019-12-31,0.5,0.0003576609205192849,0.000153218410385699,next_open_rebalance
2020-02-03,2020-01-31,0.3,0.00021476256376827863,0.0001587521256092869,next_open_rebalance
2020-03-02,2020-02-28,0.3500000000000001,0.0002498488903927588,0.00013853972550739371,next_open_rebalance
2020-04-01,2020-03-31,0.45,0.0003203463593465806,0.00011880798547956831,next_open_rebalance
2020-05-01,2020-04-30,0.6500000000000001,0.0004651339399288001,0.00015590676813538468,next_open_rebalance
2020-06-01,2020-05-29,0.5,0.00035768932690211016,0.00015378653804220334,next_open_rebalance
2020-07-01,2020-06-30,0.2,0.00014229961722296897,0.00011498086114844907,next_open_rebalance
2020-08-03,2020-07-31,0.25,0.00017832317411992603,0.00013292696479704137,next_open_rebalance
2020-09-01,2020-08-31,0.5,0.00035916731790172434,0.0001833463580344863,next_open_rebalance
2020-10-01,2020-09-30,0.30000000000000004,0.00021422492526057302,0.00014083084201909997,next_open_rebalance
2020-11-02,2020-10-30,0.25,0.00017983339290004525,0.00019333571600181013,next_open_rebalance
2020-12-01,2020-11-30,0.25,0.00018034061166611893,0.00021362446664475678,next_open_rebalance
2021-01-04,2020-12-31,0.30000000000000004,0.0002153574988523733,0.0001785832950791086,next_open_rebalance
2021-02-01,2021-01-29,0.5,0.00035542091154246836,0.00010841823084936713,next_open_rebalance
2021-03-01,2021-02-26,0.55,0.00039241487946231103,0.00013481599022383567,next_open_rebalance
2021-04-01,2021-03-31,0.8,0.0005707946764702432,0.00013493345587804053,next_open_rebalance
2021-05-03,2021-04-30,0.45,0.000322208808957187,0.0001601957546041549,next_open_rebalance
2021-06-01,2021-05-28,0.4,0.0002849731607179569,0.00012432901794892138,next_open_rebalance
2021-07-01,2021-06-30,0.30000000000000004,0.00021351263323308002,0.0001170877744360003,next_open_rebalance
2021-08-02,2021-07-30,0.35000000000000003,0.00024956335712216437,0.00013038163206183795,next_open_rebalance
2021-09-01,2021-08-31,0.3500000000000001,0.00025014742544070425,0.0001470692983058334,next_open_rebalance
2021-10-01,2021-09-30,0.3500000000000001,0.0002488964103785607,0.00011132601081601861,next_open_rebalance
2021-11-01,2021-10-29,0.4,0.00028605583508237517,0.0001513958770593786,next_open_rebalance
2021-12-01,2021-11-30,0.45000000000000007,0.0003197260154153044,0.000105022564784541,next_open_rebalance
2022-01-03,2021-12-31,0.4,0.0002845629171616043,0.00011407292904010643,next_open_rebalance
2022-02-01,2022-01-31,0.30000000000000004,0.00021332250676236363,0.00011075022541212071,next_open_rebalance
2022-03-01,2022-02-28,0.6500000000000001,0.00046221358574225586,0.00011097824218855061,next_open_rebalance
2022-04-01,2022-03-31,0.55,0.00039390377539539847,0.00016188682537087996,next_open_rebalance
2022-05-02,2022-04-29,0.30000000000000004,0.0002140097964758295,0.00013365988252764827,next_open_rebalance
2022-06-01,2022-05-31,0.5,0.0003574912266277584,0.0001498245325551682,next_open_rebalance
2022-07-01,2022-06-30,0.3500000000000001,0.00024936327570381335,0.00012466502010895033,next_open_rebalance
2022-08-01,2022-07-29,0.25000000000000006,0.000177902795437573,0.00011611181750291892,next_open_rebalance
2022-09-01,2022-08-31,0.35,0.0002510828492372819,0.00017379569249376925,next_open_rebalance
2022-10-03,2022-09-30,0.2,0.00014179429881487325,8.971494074366141e-05,next_open_rebalance
2022-11-01,2022-10-31,0.15000000000000002,0.0001065535505057786,0.00010357003371857131,next_open_rebalance
2022-12-01,2022-11-30,0.55,0.00039315838353612973,0.00014833424611144873,next_open_rebalance
2023-01-03,2022-12-30,0.2,0.0001429223587926267,0.00014611793963133468,next_open_rebalance
2023-02-01,2023-01-31,0.35000000000000003,0.00025003727504886714,0.0001439221442533461,next_open_rebalance
2023-03-01,2023-02-28,0.3500000000000001,0.0002487519615412313,0.00010719890117803497,next_open_rebalance
2023-04-03,2023-03-31,0.6500000000000001,0.00046483430436605386,0.00015129699024698072,next_open_rebalance
2023-05-01,2023-04-28,0.6000000000000001,0.00042813021987884905,0.00013550366464748262,next_open_rebalance
2023-06-01,2023-05-31,0.55,0.0003913466653807166,0.00011539391601302824,next_open_rebalance
2023-07-03,2023-06-30,0.3500000000000001,0.0002485304241416007,0.00010086926118858908,next_open_rebalance
2023-08-01,2023-07-31,0.35000000000000003,0.0002493681081448513,0.0001248030898528927,next_open_rebalance
2023-09-01,2023-08-31,0.30000000000000004,0.00021367278464958045,0.00012242615498601382,next_open_rebalance
2023-10-02,2023-09-29,0.4,0.0002854599675138436,0.00013649918784608954,next_open_rebalance
2023-11-01,2023-10-31,0.55,0.00039258792217509157,0.00013796222136530057,next_open_rebalance
2023-12-01,2023-11-30,0.3500000000000001,0.00024890162544014373,0.00011147501257553431,next_open_rebalance
2024-01-02,2023-12-29,0.30000000000000004,0.000213050000538598,0.00010166668461993244,next_open_rebalance
2024-02-01,2024-01-31,0.30000000000000004,0.00021297601631527154,9.920054384238294e-05,next_open_rebalance
2024-03-01,2024-02-29,0.30000000000000004,0.00021262783570433777,8.7594523477924e-05,next_open_rebalance
2024-04-01,2024-03-28,0.30000000000000004,0.0002118692495884193,6.230831961397634e-05,next_open_rebalance
2024-05-01,2024-04-30,0.4,0.0002842605263973038,0.0001065131599325937,next_open_rebalance
2024-06-03,2024-05-31,0.55,0.000391103605512366,0.00011097464567938181,next_open_rebalance
2024-07-01,2024-06-28,0.4,0.00028314432186237663,7.860804655941472e-05,next_open_rebalance
2024-08-01,2024-07-31,0.25,0.00017735408113299104,9.416324531964195e-05,next_open_rebalance
2024-09-03,2024-08-30,0.55,0.0003912441417000576,0.00011352984909195606,next_open_rebalance
2024-10-01,2024-09-30,0.3500000000000001,0.0002479620271129495,8.462934608427013e-05,next_open_rebalance
2024-11-01,2024-10-31,0.5,0.00035515878485726404,0.00010317569714528017,next_open_rebalance
2024-12-02,2024-11-29,0.45,0.00031979340939359603,0.000106520208746579,next_open_rebalance
2025-01-02,2024-12-31,0.4,0.00028610146949484185,0.00015253673737104578,next_open_rebalance
2025-02-03,2025-01-31,0.45000000000000007,0.0003196484006738512,0.00010329779275224738,next_open_rebalance
2025-03-03,2025-02-28,0.5000000000000001,0.00035578758313927893,0.00011575166278557746,next_open_rebalance
2025-04-01,2025-03-31,0.45000000000000007,0.0003193356468784902,9.634770841089127e-05,next_open_rebalance
2025-05-01,2025-04-30,0.7000000000000001,0.0004940944858855899,5.849265550842678e-05,next_open_rebalance
2025-06-02,2025-05-30,0.5,0.0003542422003108378,8.484400621675559e-05,next_open_rebalance
2025-07-01,2025-06-30,0.55,0.0003900884522125129,9.25173129547793e-05,next_open_rebalance
2025-08-01,2025-07-31,0.45000000000000007,0.0003182937483796254,7.319440843611924e-05,next_open_rebalance
2025-09-02,2025-08-29,0.6000000000000001,0.00042566256659865704,9.437610997761678e-05,next_open_rebalance
2025-10-01,2025-09-30,0.45,0.00031813783971800386,6.972977151119672e-05,next_open_rebalance
2025-11-03,2025-10-31,0.3500000000000001,0.0002483177930474283,9.479408706937809e-05,next_open_rebalance
2025-12-01,2025-11-28,0.3500000000000001,0.00024743023266929093,6.943521912259689e-05,next_open_rebalance
2026-01-02,2025-12-31,0.6000000000000001,0.0004244914140449755,7.485690074959002e-05,next_open_rebalance
2026-02-02,2026-01-30,0.45000000000000007,0.000318973059630369,8.829021400820066e-05,next_open_rebalance
2026-03-02,2026-02-27,0.55,0.00038842300830348837,6.22365146088789e-05,next_open_rebalance
2026-04-01,2026-03-31,0.45000000000000007,0.0003175206348582668,5.6014107961484183e-05,next_open_rebalance
2026-05-01,2026-04-30,0.4,0.000282618655694615,6.546639236537313e-05,next_open_rebalance
2026-06-01,2026-05-29,0.25,0.00017632486127549653,5.299445101986149e-05,next_open_rebalance
