name,stat_cagr,stat_volatility,stat_sharpe,stat_sortino,stat_max_drawdown,stat_calmar,stat_worst_12m,stat_worst_36m,rel_max_relative_drawdown,rel_current_relative_drawdown,rel_longest_underwater_months,rel_longest_underwater_ongoing,rel_longest_start,rel_longest_trough,rel_longest_recovery,rel_months_since_peak,lt_avg_equity,lt_avg_bond,lt_avg_gold,lt_avg_cash,lt_avg_lookthrough_SPY,lt_avg_lookthrough_QQQ,lt_avg_lookthrough_US_equity_overlap,lt_max_lookthrough_SPY,lt_target_outer_spy,lt_target_outer_dc,end_value_10k,ann_turnover,lt_note
100_spy,0.11086935668037556,0.18976838893805084,0.6491154697062201,1.012867908369947,-0.5518940436853614,0.20088884442388175,-0.4735413193731888,-0.43463176510496093,0.0,0.0,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,94970.02784353986,0.0,
100_dc,0.09563506720623405,0.13437286383828748,0.747211690030201,1.1394028027911818,-0.1796558626144722,0.5323236648918027,-0.10914648015550499,-0.04048028211353505,-0.7337223887943443,-0.6904371246641745,210.0,True,2009-03-10,2024-12-24,,210,0.5150139017608897,0.06950880444856349,0.15949953660797034,0.2559777571825765,0.030861909175162187,0.19240037071362373,0.22326227988878591,0.5,0.0,1.0,70663.81207907533,0.0,
80_20,0.10944722551992436,0.16516357031473447,0.7116772679425479,1.1121807923925322,-0.4668284521192563,0.23444848963911247,-0.4013135690426449,-0.3064658409670369,-0.2183021679575562,-0.19202250829645662,210.0,True,2009-03-10,2024-12-24,,210,0.9029391257290512,0.01385229557306514,0.03197468090131696,0.05123389779656667,0.8061304058368969,0.03853125064691044,0.8446616564838072,0.9045223361786298,0.8,0.2,92400.87088099564,0.0531851689527832,
60_40,0.10719783240359426,0.14594361329643837,0.7710207130916634,1.204833312241375,-0.3753185170120067,0.28561828831953134,-0.3218058681366005,-0.15689617930153743,-0.3944983835108121,-0.35407136027434694,210.0,True,2009-03-10,2024-12-24,,210,0.8059527973287929,0.02772383698248421,0.0639017223969296,0.10242164329179344,0.6123333953267771,0.07703350890928952,0.6893669042360665,0.8068610744813224,0.6,0.4,88472.02107614157,0.07962667950728625,
40_60,0.10413608112159745,0.13367567883332968,0.8082286376662111,1.2565389290910194,-0.2713502897026969,0.38376992792487313,-0.23456857227492633,-0.08677072317382561,-0.5352613634521991,-0.4890850078864366,210.0,True,2009-03-10,2024-12-24,,210,0.7089969451134164,0.04162019970148806,0.09579159317250648,0.15359126201258902,0.4185559368128594,0.11551023394638525,0.5340661707592447,0.7069404392658831,0.4,0.6,83379.49837977142,0.07950634843630731,
bench_60_40,0.08434187777646529,0.10913443249724536,0.7966289842855558,1.262340046464051,-0.31533867882800126,0.2674644229814536,-0.2747118617975768,-0.1817429912924915,-0.5775609594567066,-0.5775609594567066,210.0,True,2009-03-10,2026-08-10,,210,0.6,0.4,0.0,0.0,,,,,,,56606.244746168704,,fixed 60% SPY + 40% IEF
