date,turnover,cost,holdings,leverage,reason
2015-09-28,0.005000050862630223,2.5000254313151117e-06,5,1.21266663869222,vix_resize
2015-09-29,0.1336666107177735,6.683330535888675e-05,5,1.0790000279744465,vix_resize
2015-09-30,1.7530666859944657,0.0008765333429972328,5,1.105666669209798,monthly_rebalance
2015-10-01,0.07766666412353518,3.883333206176759e-05,5,1.1833333333333333,vix_resize
2015-10-02,0.06500002543131517,3.2500012715657585e-05,5,1.2483333587646483,vix_resize
2015-10-05,0.05366662343343126,2.683331171671563e-05,5,1.3019999821980794,vix_resize
2015-10-06,0.04666665395100883,2.3333326975504413e-05,5,1.3486666361490887,vix_resize
2015-10-07,0.004666709899902588,2.333354949951294e-06,5,1.353333346048991,vix_resize
2015-10-08,0.03333333333333327,1.6666666666666634e-05,5,1.3866666793823241,vix_resize
2015-10-09,0.032666651407877445,1.633332570393872e-05,5,1.4193333307902019,vix_resize
2015-10-12,0.011333338419596273,5.666669209798136e-06,5,1.4306666692097982,vix_resize
2015-10-13,0.030333328247070523,1.5166664123535263e-05,5,1.4609999974568686,vix_resize
2015-10-14,0.050000000000000044,2.500000000000002e-05,5,1.4109999974568685,vix_resize
2015-10-15,0.012000020345052098,6.000010172526049e-06,5,1.3989999771118165,vix_resize
2015-10-16,0.06600004831949863,3.300002415974931e-05,5,1.4650000254313151,vix_resize
2015-10-19,0.03333330154418945,1.6666650772094727e-05,5,1.4983333269755046,vix_resize
2015-10-20,0.0016666730244954686,8.333365122477343e-07,5,1.5,vix_resize
2015-10-21,0.025000000000000022,1.250000000000001e-05,5,1.475,vix_resize
2015-10-22,0.03166669209798162,1.583334604899081e-05,5,1.4433333079020183,vix_resize
2015-10-23,0.05666669209798192,2.833334604899096e-05,5,1.5,vix_resize
2015-10-27,0.009666665395101082,4.833332697550541e-06,5,1.490333334604899,vix_resize
2015-10-28,0.004666678110758493,2.3333390553792464e-06,5,1.4856666564941405,vix_resize
2015-10-29,0.014333343505859575,7.166671752929788e-06,5,1.5,vix_resize
2015-10-30,2.4000000000000004,0.0012000000000000001,5,1.5,monthly_rebalance
2015-11-02,0.0023333231608074767,1.1666615804037384e-06,5,1.4976666768391926,vix_resize
2015-11-03,0.0023333231608077543,1.1666615804038771e-06,5,1.5,vix_resize
2015-11-05,0.017000007629394687,8.500003814697344e-06,5,1.4829999923706054,vix_resize
2015-11-06,0.01533333460489894,7.66666730244947e-06,5,1.4983333269755046,vix_resize
2015-11-09,0.0016666730244954686,8.333365122477343e-07,5,1.5,vix_resize
2015-11-10,0.05066668192545587,2.5333340962727934e-05,5,1.4493333180745442,vix_resize
2015-11-11,0.041000016530355066,2.0500008265177534e-05,5,1.490333334604899,vix_resize
2015-11-12,0.02566665013631203,1.2833325068156014e-05,5,1.4646666844685872,vix_resize
2015-11-13,0.07700004577636727,3.850002288818363e-05,5,1.38766663869222,vix_resize
2015-11-16,0.05699996948242164,2.8499984741210822e-05,5,1.3306666692097981,vix_resize
2015-11-17,0.06400000254313143,3.200000127156572e-05,5,1.3946666717529297,vix_resize
2015-11-18,0.022666676839192823,1.1333338419596411e-05,5,1.371999994913737,vix_resize
2015-11-19,0.0663333257039389,3.3166662851969453e-05,5,1.4383333206176758,vix_resize
2015-11-20,0.004666646321614676,2.333323160807338e-06,5,1.433666674296061,vix_resize
2015-11-23,0.05066665013631205,2.5333325068156027e-05,5,1.484333324432373,vix_resize
2015-11-24,0.004999987284342311,2.4999936421711555e-06,5,1.4793333371480306,vix_resize
2015-11-25,0.010333347320556907,5.166673660278453e-06,5,1.468999989827474,vix_resize
2015-11-27,0.024666690826416204,1.2333345413208102e-05,5,1.49366668065389,vix_resize
2015-11-30,2.392200012207031,0.0011961000061035153,5,1.4960000038146972,monthly_rebalance
2015-12-01,0.03366664250691709,1.6833321253458544e-05,5,1.46233336130778,vix_resize
2015-12-02,0.037666638692219756,1.8833319346109877e-05,5,1.5,vix_resize
2015-12-03,0.030333328247070523,1.5166664123535263e-05,5,1.4696666717529296,vix_resize
2015-12-04,0.07333335876464814,3.666667938232407e-05,5,1.3963333129882813,vix_resize
2015-12-07,0.10366668701171866,5.183334350585933e-05,5,1.5,vix_resize
2015-12-08,0.028000005086263047,1.4000002543131524e-05,5,1.471999994913737,vix_resize
2015-12-09,0.058666674296061205,2.9333337148030602e-05,5,1.4133333206176757,vix_resize
2015-12-10,0.06700000762939445,3.350000381469723e-05,5,1.3463333129882813,vix_resize
2015-12-11,0.009000015258789074,4.500007629394537e-06,5,1.3553333282470703,vix_resize
2015-12-14,0.16833330790201814,8.416665395100907e-05,5,1.1870000203450521,vix_resize
2015-12-15,0.05533332824707027,2.7666664123535133e-05,5,1.2423333485921224,vix_resize
2015-12-16,0.05933329264322898,2.9666646321614487e-05,5,1.3016666412353515,vix_resize
2015-12-17,0.10300000508626311,5.150000254313156e-05,5,1.4046666463216146,vix_resize
2015-12-18,0.03599999745686866,1.799999872843433e-05,5,1.368666648864746,vix_resize
2015-12-21,0.05866667429606093,2.9333337148030463e-05,5,1.3099999745686848,vix_resize
2015-12-22,0.06666666666666654,3.333333333333327e-05,5,1.3766666412353517,vix_resize
2015-12-23,0.07000001271565776,3.500000635782888e-05,5,1.4466666539510091,vix_resize
2015-12-24,0.03433335622151673,1.7166678110758366e-05,5,1.481000010172526,vix_resize
2015-12-28,0.005666669209798136,2.833334604899068e-06,5,1.4753333409627278,vix_resize
2015-12-29,0.03900000254313141,1.9500001271565704e-05,5,1.4363333384195964,vix_resize
2015-12-30,0.027666664123535134,1.3833332061767566e-05,5,1.4640000025431315,vix_resize
2015-12-31,2.3181999842325847,0.0011590999921162924,5,1.4236666361490886,monthly_rebalance
2016-01-04,0.030666605631510524,1.5333302815755263e-05,5,1.393000030517578,vix_resize
2016-01-05,0.08300005594889331,4.150002797444666e-05,5,1.3099999745686848,vix_resize
2016-01-06,0.045333353678385646,2.2666676839192823e-05,5,1.3553333282470703,vix_resize
2016-01-07,0.041666666666666796,2.0833333333333397e-05,5,1.3136666615804036,vix_resize
2016-01-08,0.1466666539510092,7.33333269755046e-05,5,1.1670000076293945,vix_resize
2016-01-11,0.06733334859212209,3.3666674296061044e-05,5,1.0996666590372721,vix_resize
2016-01-12,0.09033336639404282,4.516668319702141e-05,5,1.1900000254313152,vix_resize
2016-01-13,0.06099999745686868,3.0499998728434342e-05,5,1.2510000228881837,vix_resize
2016-01-14,0.09166666666666684,4.583333333333342e-05,5,1.159333356221517,vix_resize
2016-01-15,0.04233328501383471,2.1166642506917353e-05,5,1.2016666412353516,vix_resize
2016-01-19,0.10233332316080743,5.116666158040372e-05,5,1.0993333180745442,vix_resize
2016-01-20,0.03233337402343758,1.6166687011718792e-05,5,1.1316666920979817,vix_resize
2016-01-21,0.05133336385091128,2.5666681925455636e-05,5,1.0803333282470704,vix_resize
2016-01-22,0.029999987284342333,1.4999993642171166e-05,5,1.1103333155314128,vix_resize
2016-01-25,0.1450000127156574,7.25000063578287e-05,5,1.2553333282470702,vix_resize
2016-01-26,0.06033331553141272,3.0166657765706362e-05,5,1.1950000127156575,vix_resize
2016-01-27,0.054999987284342494,2.749999364217125e-05,5,1.25,vix_resize
2016-01-28,0.020333353678385346,1.0166676839192673e-05,5,1.2296666463216146,vix_resize
2016-01-29,1.9904666519165037,0.0009952333259582518,5,1.2526666641235351,monthly_rebalance
2016-02-01,0.0739999771118166,3.6999988555908305e-05,5,1.3266666412353516,vix_resize
2016-02-02,0.007333374023437145,3.6666870117185723e-06,5,1.334000015258789,vix_resize
2016-02-03,0.06666666666666654,3.333333333333327e-05,5,1.2673333485921223,vix_resize
2016-02-04,0.010999997456868638,5.499998728434319e-06,5,1.278333346048991,vix_resize
2016-02-05,0.006333351135253962,3.166675567626981e-06,5,1.271999994913737,vix_resize
2016-02-08,0.05133330027262378,2.566665013631189e-05,5,1.2206666946411133,vix_resize
2016-02-09,0.0873333613077798,4.36666806538899e-05,5,1.1333333333333333,vix_resize
2016-02-10,0.018000030517578147,9.000015258789073e-06,5,1.1153333028157553,vix_resize
2016-02-11,0.008333333333333387,4.166666666666693e-06,5,1.1236666361490886,vix_resize
2016-02-12,0.061666615804036456,3.083330790201823e-05,5,1.0620000203450521,vix_resize
2016-02-16,0.09133332570393879,4.56666628519694e-05,5,1.153333346048991,vix_resize
2016-02-17,0.04299996693929026,2.149998346964513e-05,5,1.1963333129882812,vix_resize
2016-02-18,0.06000003814697272,3.0000019073486362e-05,5,1.256333351135254,vix_resize
2016-02-19,0.02233333587646491,1.1166667938232455e-05,5,1.2786666870117187,vix_resize
2016-02-22,0.03699995676676421,1.8499978383382103e-05,5,1.3156666437784832,vix_resize
2016-02-23,0.038333384195963494,1.9166692097981748e-05,5,1.3540000279744466,vix_resize
2016-02-24,0.05333334604899098,2.666667302449549e-05,5,1.3006666819254558,vix_resize
2016-02-25,0.008666674296061161,4.333337148030581e-06,5,1.3093333562215168,vix_resize
2016-02-26,0.05366662343343098,2.683331171671549e-05,5,1.362999979654948,vix_resize
2016-02-29,2.1667999903361004,0.0010833999951680503,5,1.3396666844685872,monthly_rebalance
2016-03-01,0.02466665903727211,1.2333329518636055e-05,5,1.3150000254313152,vix_resize
2016-03-02,0.09499994913736959,4.749997456868479e-05,5,1.4099999745686849,vix_resize
2016-03-03,0.020333353678385346,1.0166676839192673e-05,5,1.4303333282470703,vix_resize
2016-03-04,0.012999979654948202,6.4999898274741005e-06,5,1.4433333079020183,vix_resize
2016-03-07,0.005333328247070501,2.6666641235352505e-06,5,1.4379999796549479,vix_resize
2016-03-08,0.016333325703938584,8.166662851969291e-06,5,1.4216666539510092,vix_resize
2016-03-09,0.043999989827473995,2.1999994913736998e-05,5,1.3776666641235351,vix_resize
2016-03-10,0.01099999745686836,5.49999872843418e-06,5,1.3886666615804037,vix_resize
2016-03-11,0.009666697184244899,4.83334859212245e-06,5,1.3983333587646485,vix_resize
2016-03-14,0.05166664123535142,2.583332061767571e-05,5,1.45,vix_resize
2016-03-15,0.014000002543131662,7.000001271565831e-06,5,1.4359999974568685,vix_resize
2016-03-16,0.0026666641235353894,1.3333320617676947e-06,5,1.4386666615804036,vix_resize
2016-03-17,0.061333338419596595,3.0666669209798295e-05,5,1.5,vix_resize
2016-03-29,0.007999992370605613,3.9999961853028065e-06,5,1.4920000076293944,vix_resize
2016-03-30,0.007999992370605336,3.999996185302668e-06,5,1.5,vix_resize
2016-03-31,1.7999999999999998,0.0009,5,1.5,monthly_rebalance
2016-04-06,0.014000002543131662,7.000001271565831e-06,5,1.4859999974568685,vix_resize
2016-04-07,0.01400000254313194,7.00000127156597e-06,5,1.5,vix_resize
2016-04-08,0.03866666158040377,1.9333330790201887e-05,5,1.4613333384195963,vix_resize
2016-04-11,0.026666673024495213,1.3333336512247607e-05,5,1.4880000114440919,vix_resize
2016-04-12,0.03000001907348615,1.5000009536743076e-05,5,1.4579999923706055,vix_resize
2016-04-13,0.04200000762939471,2.1000003814697353e-05,5,1.5,vix_resize
2016-04-29,1.201466668446859,0.0006007333342234294,5,1.4926666577657064,monthly_rebalance
2016-05-02,0.01599998474121095,7.999992370605474e-06,5,1.4766666730244955,vix_resize
2016-05-03,0.023333326975504554,1.1666663487752276e-05,5,1.5,vix_resize
2016-05-04,0.02000001271565771,1.0000006357828856e-05,5,1.4799999872843423,vix_resize
2016-05-05,0.014999961853026933,7.499980926513466e-06,5,1.4650000254313151,vix_resize
2016-05-06,0.004666646321614121,2.3333231608070605e-06,5,1.4696666717529296,vix_resize
2016-05-09,0.0303333282470708,1.51666641235354e-05,5,1.5,vix_resize
2016-05-16,0.0013333320617678335,6.666660308839167e-07,5,1.4986666679382323,vix_resize
2016-05-17,0.0013333320617678335,6.666660308839167e-07,5,1.5,vix_resize
2016-05-18,0.01899998982747425,9.499994913737125e-06,5,1.481000010172526,vix_resize
2016-05-19,0.012666670481363829,6.333335240681914e-06,5,1.4683333396911622,vix_resize
2016-05-20,0.012666670481364106,6.333335240682053e-06,5,1.4556666692097981,vix_resize
2016-05-23,0.03766667048136385,1.8833335240681926e-05,5,1.493333339691162,vix_resize
2016-05-24,0.020666662851969164,1.0333331425984582e-05,5,1.4726666768391927,vix_resize
2016-05-25,0.0273333231608075,1.366666158040375e-05,5,1.5,vix_resize
2016-05-31,2.4000000000000004,0.0012000000000000001,5,1.5,monthly_rebalance
2016-06-13,0.06766668955485028,3.383334477742514e-05,5,1.4323333104451497,vix_resize
2016-06-14,0.13133328755696616,6.566664377848308e-05,5,1.3010000228881835,vix_resize
2016-06-15,0.015666643778483313,7.833321889241657e-06,5,1.3166666666666667,vix_resize
2016-06-16,0.01200002034505182,6.00001017252591e-06,5,1.3286666870117188,vix_resize
2016-06-17,0.025666618347167935,1.2833309173583967e-05,5,1.3543333053588866,vix_resize
2016-06-20,0.0013333002726237386,6.666501363118693e-07,5,1.353000005086263,vix_resize
2016-06-21,0.03466663360595729,1.7333316802978644e-05,5,1.38766663869222,vix_resize
2016-06-22,0.0036666234334309378,1.8333117167154689e-06,5,1.384000015258789,vix_resize
2016-06-23,0.08966668446858755,4.483334223429378e-05,5,1.2943333307902019,vix_resize
2016-06-24,0.13066666920979852,6.533333460489927e-05,5,1.425,vix_resize
2016-06-27,0.2836666742960614,0.0001418333371480307,5,1.1413333257039389,vix_resize
2016-06-28,0.06366666158040352,3.183333079020176e-05,5,1.2049999872843424,vix_resize
2016-06-29,0.17000001271565784,8.500000635782892e-05,5,1.375,vix_resize
2016-06-30,2.2703333536783856,0.0011351666768391927,5,1.4453333536783854,monthly_rebalance
2016-07-01,0.03366664250691709,1.6833321253458544e-05,5,1.4789999961853026,vix_resize
2016-07-05,0.021000003814697354,1.0500001907348677e-05,5,1.5,vix_resize
2016-07-06,0.019333330790201886,9.666665395100944e-06,5,1.4806666692097983,vix_resize
2016-07-07,0.019333330790202163,9.666665395101082e-06,5,1.5,vix_resize
2016-07-29,1.8000000000000003,0.0009000000000000002,5,1.5,monthly_rebalance
2016-08-31,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2016-09-12,0.08333333333333331,4.166666666666666e-05,5,1.4166666666666667,vix_resize
2016-09-13,0.07800000508626309,3.9000002543131544e-05,5,1.4946666717529298,vix_resize
2016-09-14,0.08966668446858755,4.483334223429378e-05,5,1.4049999872843424,vix_resize
2016-09-15,0.00966663360595671,4.833316802978355e-06,5,1.3953333536783854,vix_resize
2016-09-16,0.06133333841959632,3.066666920979816e-05,5,1.4566666920979818,vix_resize
2016-09-19,0.030999978383381976,1.5499989191690987e-05,5,1.487666670481364,vix_resize
2016-09-20,0.005333328247069946,2.666664123534973e-06,5,1.4823333422342937,vix_resize
2016-09-21,0.013000011444092019,6.50000572204601e-06,5,1.469333330790202,vix_resize
2016-09-22,0.030666669209798436,1.533333460489922e-05,5,1.5,vix_resize
2016-09-30,3.0,0.0015,5,1.5,monthly_rebalance
2016-10-12,0.01199998855590828,5.999994277954141e-06,5,1.4880000114440919,vix_resize
2016-10-13,0.018333339691161965,9.166669845580982e-06,5,1.4696666717529296,vix_resize
2016-10-14,0.026000022888183483,1.3000011444091742e-05,5,1.443666648864746,vix_resize
2016-10-17,0.018999989827473696,9.499994913736849e-06,5,1.46266663869222,vix_resize
2016-10-18,0.00299994150797539,1.499970753987695e-06,5,1.4596666971842447,vix_resize
2016-10-19,0.03099997838338253,1.5499989191691265e-05,5,1.490666675567627,vix_resize
2016-10-20,0.009333324432373169,4.666662216186584e-06,5,1.5,vix_resize
2016-10-28,0.01199998855590828,5.999994277954141e-06,5,1.4880000114440919,vix_resize
2016-10-31,2.36420000076294,0.00118210000038147,5,1.4603333155314127,monthly_rebalance
2016-11-01,0.028999964396158595,1.4499982198079298e-05,5,1.431333351135254,vix_resize
2016-11-02,0.05000000000000032,2.500000000000016e-05,5,1.381333351135254,vix_resize
2016-11-03,0.025333340962727935,1.2666670481363967e-05,5,1.356000010172526,vix_resize
2016-11-04,0.0920000076293942,4.60000038146971e-05,5,1.2640000025431315,vix_resize
2016-11-07,0.014333343505859575,7.166671752929788e-06,5,1.2496666590372723,vix_resize
2016-11-08,0.1266667048136394,6.33333524068197e-05,5,1.3763333638509114,vix_resize
2016-11-09,0.0010000228881834605,5.000114440917303e-07,5,1.375333340962728,vix_resize
2016-11-10,0.1246666590372722,6.23333295186361e-05,5,1.5,vix_resize
2016-11-30,2.4000000000000004,0.0012000000000000001,5,1.5,monthly_rebalance
2016-12-30,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2017-01-31,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2017-02-28,2.4,0.0012,5,1.5,monthly_rebalance
2017-03-31,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2017-04-12,0.0023333231608074767,1.1666615804037384e-06,5,1.4976666768391926,vix_resize
2017-04-13,0.023333358764648093,1.1666679382324047e-05,5,1.4743333180745444,vix_resize
2017-04-17,0.0063333193461101445,3.1666596730550722e-06,5,1.4679999987284342,vix_resize
2017-04-18,0.03200000127156599,1.6000000635782997e-05,5,1.5,vix_resize
2017-04-28,1.8000000000000003,0.0009000000000000002,5,1.5,monthly_rebalance
2017-05-18,0.0196666717529298,9.8333358764649e-06,5,1.4803333282470703,vix_resize
2017-05-19,0.019666671752930076,9.833335876465039e-06,5,1.5,vix_resize
2017-05-31,1.8000000000000003,0.0009000000000000002,5,1.5,monthly_rebalance
2017-06-30,1.7999999999999998,0.0009,5,1.5,monthly_rebalance
2017-07-31,2.4,0.0012,5,1.5,monthly_rebalance
2017-08-11,0.03466669718424492,1.733334859212246e-05,5,1.4653333028157551,vix_resize
2017-08-14,0.017666689554850512,8.833344777425256e-06,5,1.4829999923706054,vix_resize
2017-08-15,0.01700000762939441,8.500003814697205e-06,5,1.5,vix_resize
2017-08-18,0.018333339691161965,9.166669845580982e-06,5,1.481666660308838,vix_resize
2017-08-21,0.018333339691162243,9.166669845581121e-06,5,1.5,vix_resize
2017-08-31,1.8000000000000003,0.0009000000000000002,5,1.5,monthly_rebalance
2017-09-29,1.7999999999999998,0.0009,5,1.5,monthly_rebalance
2017-10-31,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2017-11-30,2.3999999999999995,0.0011999999999999997,5,1.5,monthly_rebalance
2017-12-29,1.7999999999999998,0.0009,5,1.5,monthly_rebalance
2018-01-31,1.7999999999999998,0.0009,5,1.5,monthly_rebalance
2018-02-05,0.07699998219807935,3.8499991099039676e-05,5,1.4230000178019206,vix_resize
2018-02-06,0.42300001780192065,0.00021150000890096034,5,1.0,vix_resize
2018-02-07,0.0006666819254558254,3.333409627279127e-07,5,1.0006666819254557,vix_resize
2018-02-08,0.07499999999999993,3.749999999999997e-05,5,1.0756666819254557,vix_resize
2018-02-09,0.07566668192545561,3.783334096272781e-05,5,1.0,vix_resize
2018-02-12,0.031333351135253845,1.5666675567626924e-05,5,1.0313333511352538,vix_resize
2018-02-13,0.11499996185302744,5.7499980926513715e-05,5,1.1463333129882813,vix_resize
2018-02-14,0.021333376566568946,1.0666688283284473e-05,5,1.1676666895548502,vix_resize
2018-02-15,0.19033330281575514,9.516665140787757e-05,5,1.3579999923706054,vix_resize
2018-02-16,0.004333368937174675,2.1666844685873377e-06,5,1.36233336130778,vix_resize
2018-02-20,0.010999997456868638,5.499998728434319e-06,5,1.3513333638509115,vix_resize
2018-02-21,0.03800004323323586,1.900002161661793e-05,5,1.3133333206176758,vix_resize
2018-02-22,0.019333330790201886,9.666665395100944e-06,5,1.3326666514078775,vix_resize
2018-02-23,0.04333337148030608,2.1666685740153042e-05,5,1.3760000228881837,vix_resize
2018-02-26,0.07433331807454424,3.716665903727212e-05,5,1.450333340962728,vix_resize
2018-02-27,0.02299998601277664,1.149999300638832e-05,5,1.4733333269755045,vix_resize
2018-02-28,1.1972666613260903,0.0005986333306630451,5,1.3803333282470702,monthly_rebalance
2018-03-01,0.04200000762939443,2.1000003814697214e-05,5,1.3383333206176757,vix_resize
2018-03-02,0.08733329772949244,4.366664886474622e-05,5,1.2510000228881837,vix_resize
2018-03-05,0.0959999720255536,4.7999986012776804e-05,5,1.346999994913737,vix_resize
2018-03-06,0.028666687011718595,1.4333343505859297e-05,5,1.3756666819254557,vix_resize
2018-03-07,0.012333297729492099,6.1666488647460494e-06,5,1.3879999796549478,vix_resize
2018-03-08,0.02000001271565771,1.0000006357828856e-05,5,1.4079999923706055,vix_resize
2018-03-09,0.04066664377848306,2.033332188924153e-05,5,1.4486666361490885,vix_resize
2018-03-12,0.051333363850911695,2.566668192545585e-05,5,1.5,vix_resize
2018-03-13,0.025999991099039665,1.2999995549519833e-05,5,1.4740000089009604,vix_resize
2018-03-14,0.019000021616618346,9.500010808309172e-06,5,1.4549999872843424,vix_resize
2018-03-15,0.029333305358886508,1.4666652679443254e-05,5,1.4256666819254558,vix_resize
2018-03-16,0.021333312988281172,1.0666656494140587e-05,5,1.4469999949137369,vix_resize
2018-03-19,0.026333332061767578,1.316666603088379e-05,5,1.4733333269755045,vix_resize
2018-03-20,0.10733334223429342,5.3666671117146716e-05,5,1.365999984741211,vix_resize
2018-03-21,0.02733332316080722,1.366666158040361e-05,5,1.3933333079020183,vix_resize
2018-03-22,0.01133333841959655,5.666669209798275e-06,5,1.4046666463216146,vix_resize
2018-03-23,0.18266665140787786,9.133332570393893e-05,5,1.221999994913737,vix_resize
2018-03-26,0.051000022888183505,2.550001144409175e-05,5,1.1709999720255535,vix_resize
2018-03-27,0.12800000508626286,6.400000254313143e-05,5,1.2989999771118164,vix_resize
2018-03-28,0.048999977111816445,2.449998855590822e-05,5,1.25,vix_resize
2018-03-29,1.0024666722615558,0.000501233336130778,5,1.23766663869222,monthly_rebalance
2018-04-02,0.09666671752929706,4.833335876464853e-05,5,1.334333356221517,vix_resize
2018-04-03,0.12166671752929709,6.083335876464855e-05,5,1.21266663869222,vix_resize
2018-04-04,0.08400001525878886,4.200000762939443e-05,5,1.296666653951009,vix_resize
2018-04-05,0.0346666971842452,1.73333485921226e-05,5,1.3313333511352539,vix_resize
2018-04-06,0.03733329772949184,1.866664886474592e-05,5,1.368666648864746,vix_resize
