start,end,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2015-07-06,2015-09-29,60,-0.0005428112391515638,-0.002277827984515479,0.016722838415892654,-0.1362106077847844,-0.1752075664422645,-0.005484184461956421,-0.4153448886186607,0.43333333333333335,0.9750090301330884
2015-09-30,2015-12-29,60,0.005156323646181127,0.021835905127914668,0.021639686467135506,1.0090675371418696,1.188202754658264,-0.005743956897063973,3.8015440434582826,0.5166666666666667,1.2377562420808335
2015-12-30,2016-03-30,60,0.0070076230271407525,0.029763713677270598,0.0091184505618598,3.264119652275659,6.7421892526222145,-0.0031953671894530133,9.314645833352749,0.5833333333333334,1.6919725497576936
2016-03-31,2016-06-28,60,0.01795823183757017,0.07762045524844852,0.04721366679229049,1.6440251419134246,2.0636022005215517,-0.015997710036727453,4.851972880509018,0.45,1.495201650058093
2016-06-29,2016-09-22,60,0.02428523167025798,0.10603234136192485,0.056133834555572686,1.8889203312300442,4.284443602798348,-0.015288245609233253,6.935546698562142,0.5333333333333333,1.5242892145784999
2016-09-23,2016-12-22,60,0.00389681380264717,0.016468954180728135,0.03720043285896516,0.4427086707072867,0.5209439018867206,-0.017066130466367402,0.9650081026383728,0.55,1.0903753192244956
2016-12-23,2017-03-24,60,0.015794236761864866,0.06803165995265692,0.2533756434513702,0.2685011827733713,0.2672276052210056,-0.08415128447878895,0.8084447002090014,0.5666666666666667,1.196230656913413
2017-03-27,2017-06-23,60,0.021529136808568605,0.0935866132591292,0.050252177723377735,1.8623394547056997,3.2072589027039315,-0.025855459875014253,3.619607375445207,0.55,1.384309203035704
2017-06-26,2017-09-15,60,0.04627694741135158,0.20924961512564377,0.08120884001320901,2.576685187125051,4.2797301666704,-0.026728649666581394,7.82866391440892,0.5666666666666667,1.4704338743938816
2017-09-18,2017-12-15,60,0.023036917155145664,0.10038201796219992,0.08638419586971223,1.1620414701040884,1.5327341952413243,-0.042993983505564826,2.3347922145713063,0.55,1.230904140020736
2017-12-18,2018-03-19,60,0.0010596119408221583,0.004457921080765592,0.0553570750214381,0.08053028594880014,0.06383285884154474,-0.04052287848303571,0.11000998072315701,0.7,1.0243113083921391
2018-03-20,2018-06-15,60,0.00996087184604244,0.04250729815663412,0.032684511344684,1.300533384402204,2.755037695829869,-0.008346289629919013,5.092957474691253,0.5166666666666667,1.3670570475809618
