environment,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2020_pandemic,243,0.09340215091629567,0.0970242234706371,0.25442298822924253,0.38135006646182246,0.49539458002193204,-0.2246017465508655,0.4319833881998066,0.5555555555555556,1.0904327482121268
2021_growth,243,-0.10193291356260525,-0.10550179039813712,0.276226591982588,-0.38193929715784736,-0.514399554647602,-0.2954256766401605,-0.3571178768142156,0.49794238683127573,0.9559298800288482
2022_drawdown,242,-0.07992568548377954,-0.0830873053530291,0.2389237520242333,-0.3477565735892253,-0.5653609329337244,-0.2493018510250411,-0.33327993759935387,0.5041322314049587,0.959442406845016
2023_range,242,0.12041650027937734,0.12569301444950942,0.21916412441583105,0.5735109009493989,0.8523629308880513,-0.12498874756002154,1.0056346423437013,0.512396694214876,1.1269173822041019
2024_small_cap,242,0.09945748152326428,0.10377366314945391,0.30464396170098695,0.34063915979174886,0.5657231425492664,-0.21870269774066087,0.47449649328290144,0.512396694214876,1.098273509670024
2025_rotation,243,0.16838829471178762,0.17514221259839435,0.2659481786146371,0.6585576690569408,0.9091542193627061,-0.20064825545599274,0.872881811009852,0.5102880658436214,1.1382768805031567
