start,end,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2015-04-09,2015-07-03,60,0.23531296134999602,1.4292006715823424,0.5165785417334461,2.7666667430406124,6.745759239808804,-0.0642895273302333,22.23069185500506,0.6166666666666667,2.311975381425765
2015-07-06,2015-09-29,60,-0.015247760001725008,-0.06249562105620998,0.031806201780869715,-1.9648879010067417,-2.361506819590984,-0.018350493087674113,-3.4056644013662942,0.43333333333333335,0.6615616858843267
2015-09-30,2015-12-29,60,0.015196734191137207,0.06539557924235773,0.03287758592982293,1.9890626818509218,2.813265744675189,-0.009131615667593018,7.161446738767007,0.5666666666666667,1.4027846730533007
2015-12-30,2016-03-30,60,0.0007830629063787509,0.00329298719369997,0.01888431058551279,0.17437688173939506,0.20714066149089722,-0.007988558490168662,0.4122129415153653,0.5666666666666667,1.032917375856486
2016-03-31,2016-06-28,60,-0.019556183353946488,-0.07960258553055988,0.051576770925842695,-1.5433805587599274,-1.9167175456772512,-0.03620667006126266,-2.198561353360311,0.43333333333333335,0.7519079547231775
2016-06-29,2016-09-22,60,-0.010481538566639581,-0.04328984186843876,0.08158657355179744,-0.5306000728288343,-0.6035878079622604,-0.03357900568060068,-1.2891936789375582,0.48333333333333334,0.8949343059389246
2016-09-23,2016-12-22,60,-0.01601527087594201,-0.0655606780052106,0.06965079586430709,-0.9412767965054583,-1.0751437709466225,-0.05234765359172866,-1.2524091054115498,0.48333333333333334,0.8428870883281275
2016-12-23,2017-03-24,60,0.011508794055811178,0.049234552790929254,0.21637539888313032,0.2275422855142698,0.23643140375467953,-0.07173580859059792,0.686331607020907,0.5333333333333333,1.1467133504066622
2017-03-27,2017-06-23,60,-0.002474034341244713,-0.010349886718857726,0.05501075362783407,-0.18814297271544633,-0.3239688273324609,-0.0319802833352274,-0.3236333652947022,0.4666666666666667,0.9729405169473213
2017-06-26,2017-09-15,60,0.02910568628151866,0.12805923974862998,0.07403631964898787,1.729681328782537,3.020865053698558,-0.025089195705868317,5.104158827964229,0.5333333333333333,1.3051902620337263
2017-09-18,2017-12-15,60,0.0034323884330795806,0.014495401173642009,0.11580408618335215,0.1251717590577201,0.2039488538587405,-0.04926555446842995,0.2942299407780108,0.5166666666666667,1.0314722648106316
2017-12-18,2018-03-19,60,-0.06524611902500743,-0.24676834493172084,0.11032728077882142,-2.2366938003885872,-1.7433509282062554,-0.10203370471522144,-2.4184983346479214,0.6,0.5136220872484986
2018-03-20,2018-06-15,60,0.001953977482651581,0.008232399361426834,0.026536627543804852,0.3102277916753872,0.4382583398247396,-0.008502231103778346,0.9682634194415628,0.48333333333333334,1.0580116150466659
2018-06-19,2018-09-10,60,-0.010208677607504546,-0.04218133399064994,0.017930352667948596,-2.352510001995175,-3.2032751277177103,-0.011644493109586485,-3.6224276654793663,0.45,0.6485003577753738
2018-09-11,2018-12-11,60,0.001178762142671319,0.004960146380350805,0.02622888721030244,0.18911005795177271,0.23509537440645076,-0.009600547453323172,0.5166524517967859,0.5166666666666667,1.0345307327619544
2018-12-12,2019-03-14,60,0.023109103244303153,0.10070815792180987,0.03835608885880908,2.6256107157463906,4.864217353929544,-0.00665608557019115,15.130237864252356,0.5,1.6891614428280515
2019-03-15,2019-06-13,60,0.00024092296435651583,0.001012266574054399,0.02484381500451537,0.04074521460856231,0.06097361706891914,-0.011124900491806478,0.09099106772235278,0.55,1.0092247231935152
2019-06-14,2019-09-05,60,0.051182513731721224,0.23324151749214272,0.06191935199129499,3.766859794090437,5.792236379263585,-0.008866149369904708,26.30696909797828,0.5833333333333334,2.163581596803658
2019-09-06,2019-12-06,60,-0.0868428164009617,-0.31720352898289805,0.1090578777889849,-2.90857969560578,-3.7795939612362974,-0.08364298982432161,-3.7923504366490493,0.5166666666666667,0.5662687016161104
2019-12-09,2020-03-10,60,0.10274874438571469,0.5080009051254406,0.21450562952707125,2.368240433807959,2.3830801593787254,-0.10587730142712592,4.79801523346429,0.6,1.4937729067834922
2020-03-11,2020-06-08,60,0.013293986635594335,0.05703399428817457,0.06830567846264142,0.8349817404912874,1.2357177905789076,-0.01922635212914703,2.966449064547788,0.5333333333333333,1.1795026625838514
2020-06-09,2020-09-02,60,0.05046226015300892,0.22969641669484497,0.08147141973809227,2.8193496250986474,2.855146892640296,-0.025112611753648872,9.14665582967371,0.6166666666666667,1.702747436244751
2020-09-03,2020-12-03,60,-0.013634167244578,-0.05602675692870274,0.02889215664079686,-1.9391683917977502,-2.1215568400568157,-0.014024120361221026,-3.9950282431706614,0.5166666666666667,0.7050412420154563
2020-12-04,2021-03-05,60,-0.0052163329358534405,-0.02172644463333584,0.06715195279865634,-0.3235415163350331,-0.5594215216214491,-0.04227730159111698,-0.5139032959923074,0.48333333333333334,0.9526744757586297
2021-03-08,2021-06-03,60,-0.024271577907562514,-0.0980517624167847,0.12450912173622883,-0.7875066585443133,-0.6427237625559586,-0.054157195835413896,-1.810502942485581,0.5333333333333333,0.7370101478358903
2021-06-04,2021-08-27,60,0.05392901782385762,0.24683137099029828,0.12761347915035073,1.9342108109088403,3.173696768045685,-0.0279590840855497,8.82830675837017,0.55,1.3700782200020607
2021-08-30,2021-11-30,60,0.017635252457707473,0.07618516583987378,0.12875666749672546,0.5916988014761357,0.7723000884763159,-0.051974091029519554,1.4658296918863505,0.5,1.119139157910751
2021-12-01,2022-03-02,60,-0.1576928786354591,-0.5136196908250997,0.20963888859939475,-2.450021054092645,-2.2887434531398054,-0.1664767396100849,-3.085233961381506,0.4166666666666667,0.4400964720708376
2022-03-03,2022-06-01,60,-0.01577960068823092,-0.06462034190701849,0.0274008719809024,-2.358331587113613,-3.6127584165593594,-0.020751540165832583,-3.1140022085404486,0.4,0.6743526174965864
2022-06-02,2022-08-25,60,-0.003037267323732995,-0.012694668758787886,0.05930234512299512,-0.21406689284308575,-0.22004754416050645,-0.027813457756539095,-0.45642181097757617,0.6,0.9666601182606636
2022-08-26,2022-11-25,60,0.002800595565601638,0.011815316929694175,0.06886581060763329,0.17157014236008325,0.2428457282698734,-0.03334037686968416,0.35438462426133044,0.45,1.0415831917405072
2022-11-28,2023-02-27,60,-0.022217358684503696,-0.09004952454161153,0.08681335351327747,-1.0372773415306333,-1.2823303247193585,-0.06441886091923144,-1.3978751448976394,0.4666666666666667,0.8023239822345479
2023-02-28,2023-05-26,60,-0.007808354770197701,-0.032387709539496656,0.24210373313613345,-0.13377616743020335,-0.19725913743179185,-0.09207435006062326,-0.3517560484344669,0.5,0.9966333310166231
2023-05-29,2023-08-22,60,0.0027478799798459352,0.011591939924067596,0.1637563632741106,0.07078772202985438,0.06324413150223367,-0.10163707007536849,0.11405228343823418,0.6166666666666667,1.0330678437331018
2023-08-23,2023-11-22,60,-0.003556089107101923,-0.014850816050422933,0.0911999737698751,-0.16283794212371155,-0.27225354080437725,-0.033993227123147673,-0.4368757339990905,0.5333333333333333,0.9807794939842954
2023-11-23,2024-02-23,60,-0.08561569529196444,-0.3133414945204622,0.1335637660491769,-2.3460067336308326,-2.967262006589762,-0.11225581241001514,-2.7913164387068012,0.48333333333333334,0.6124186270924236
2024-02-26,2024-05-24,60,-0.026237433605413862,-0.10565946280293392,0.10947313261497231,-0.9651634175350454,-1.112086579298507,-0.06530345792568382,-1.617976538442662,0.45,0.8285780334242105
2024-05-27,2024-08-19,60,-0.09532835476416146,-0.3434586101924473,0.13715836574731574,-2.50410252645613,-3.489895459938794,-0.09966957699369272,-3.445972387483715,0.4,0.5800574725755803
2024-08-20,2024-11-20,60,0.078528064960248,0.3737006144493109,0.20090804557268307,1.8600579851547865,2.599103427192827,-0.06937595749981496,5.386601178806183,0.5166666666666667,1.4756662937831442
2024-11-21,2025-02-21,60,-0.003765092395650038,-0.015718388602609545,0.06755963906903271,-0.23265945199246005,-0.326990057542432,-0.03167483275710481,-0.4962421971773107,0.5166666666666667,0.9633270353966098
2025-02-24,2025-05-22,60,-0.04399967490073642,-0.1722031530688518,0.1411559859634709,-1.219949348187157,-1.488963561003233,-0.06061416075115722,-2.8409723228835464,0.43333333333333335,0.7650755042042646
2025-05-23,2025-08-15,60,0.053857498208782495,0.24647604770955422,0.1245907390975359,1.9782854608206504,4.437455143960555,-0.036149469393589206,6.818248008731896,0.5,1.3264109968198763
2025-08-18,2025-11-17,60,0.11682778323438359,0.5905307842055385,0.24696248883020497,2.3911760324522335,3.1509441697619396,-0.08884282490497752,6.646915885859605,0.55,1.674400070685675
2025-11-18,2026-02-11,60,0.1152949079112211,0.5813821096847507,0.21192330854994085,2.7433608585237095,2.767185244731085,-0.09524882895519615,6.103824226103876,0.5666666666666667,1.642304472100155
2026-02-12,2026-05-20,60,0.02058118234104156,0.08933068467829375,0.10446985338671112,0.8550857666816337,0.8379127884313228,-0.050242331743324264,1.7779963942490224,0.5833333333333334,1.2378232068358308
