environment,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2020_pandemic,243,0.07750439827165478,0.0804875254767139,0.06703281909351798,1.2007181939405704,1.2903659724316279,-0.04619269752174504,1.7424296435345585,0.551440329218107,1.2875288065067552
2021_growth,243,0.017179326266371975,0.017821234393403884,0.0733634436221214,0.24291709213102175,0.30969046415317963,-0.039180700123426004,0.45484726759001,0.5349794238683128,1.0594272355281698
2022_drawdown,242,0.00998719933820058,0.010402032697907737,0.016613079690538157,0.6261351231483064,0.8314170262259201,-0.00905536423581399,1.1487149966610586,0.49173553719008267,1.1316765186222975
2023_range,242,-0.0066503461686273635,-0.006924200289957438,0.10332255595512946,-0.06701537941980892,-0.07420766749845417,-0.11601192526636983,-0.05968524592673632,0.5371900826446281,0.9964771332298885
2024_small_cap,242,-0.00598560759242639,-0.00623217444450308,0.0493687674643072,-0.1262371893122274,-0.12009051953348535,-0.05296043872523448,-0.11767603506527574,0.5578512396694215,0.9741383576590785
2025_rotation,243,-0.1304722025684295,-0.13496294804563258,0.2743902123190121,-0.49186502282640343,-0.34495286068329994,-0.24733857176402274,-0.5456607397830214,0.5761316872427984,0.8389241940642204
