date,action,code,shares,price,fee,status,reason
2013-08-19,sell,159915,47200,1.112,10.49728,filled,
2013-08-19,buy,510050,29600,1.629,9.643680000000002,filled,
2013-09-09,sell,510300,20700,2.419,10.014660000000001,filled,
2013-09-09,buy,159915,268200,1.262,67.69368000000001,filled,
2013-10-09,sell,510050,29600,1.709,10.117280000000001,filled,
2013-10-09,buy,510300,13600,2.49,6.7728,filled,
2013-10-30,sell,159915,268200,1.233,66.13812000000001,filled,
2013-10-30,buy,510050,115600,1.688,39.026559999999996,filled,
2013-11-27,sell,510050,115600,1.627,37.616240000000005,filled,
2013-11-27,buy,159915,38300,1.262,9.66692,filled,
2014-01-23,sell,510300,13600,2.239,6.0900799999999995,filled,
2014-01-23,buy,510050,314800,1.51,95.06960000000001,filled,
2014-02-27,sell,510050,314800,1.444,90.91424,filled,
2014-02-27,buy,510300,21500,2.16,9.288,filled,
2014-03-13,sell,159915,38300,1.365,10.4559,filled,
2014-03-13,buy,510050,32800,1.425,9.348,filled,
2014-03-20,sell,510300,21500,2.119,9.111700000000003,filled,
2014-03-20,buy,159915,32700,1.426,9.326039999999999,filled,
2014-04-11,sell,159915,32700,1.342,8.77668,filled,
2014-04-11,buy,510300,20500,2.268,9.298799999999998,filled,
2014-05-06,sell,510300,20500,2.148,8.8068,filled,
2014-05-06,buy,511010,1800,98.8,35.568000000000005,filled,
2014-05-27,sell,510050,32800,1.483,9.728480000000001,filled,
2014-05-27,buy,159915,310600,1.288,80.01056,filled,
2014-06-18,sell,511010,1800,99.98,35.9928,filled,
2014-06-18,buy,510500,266700,1.087,57.980579999999996,filled,
2014-07-16,sell,159915,310600,1.31,81.3772,filled,
2014-07-16,buy,510300,158100,2.203,69.65886,filled,
2014-07-30,sell,510500,266700,1.181,62.99454000000001,filled,
2014-07-30,buy,510050,201300,1.647,66.30821999999999,filled,
2014-08-20,sell,510050,201300,1.646,66.26796,filled,
2014-08-20,buy,510500,26300,1.256,6.606560000000001,filled,
2014-08-27,sell,510300,158100,2.37,74.9394,filled,
2014-08-27,buy,159915,365000,1.376,100.448,filled,
2014-11-06,sell,159915,365000,1.473,107.52900000000001,filled,
2014-11-06,buy,511010,5000,103.787,103.78700000000002,filled,
2014-11-13,sell,510500,26300,1.392,7.32192,filled,
2014-11-13,buy,510050,15600,1.78,5.5536,filled,
2014-11-27,sell,511010,5000,104.012,104.012,filled,
2014-11-27,buy,510300,18900,2.767,10.45926,filled,
2015-01-26,sell,510300,18900,3.58,13.5324,filled,
2015-01-26,buy,159915,32400,1.639,10.62072,filled,
2015-02-02,sell,510050,15600,2.301,7.179120000000002,filled,
2015-02-02,buy,510500,33200,1.575,10.458,filled,
2015-04-14,buy,510300,11300,4.395,9.932699999999999,filled,
2015-04-21,sell,159915,32400,2.33,15.098400000000002,filled,
2015-05-06,sell,510300,11300,4.59,10.3734,filled,
2015-05-06,buy,159915,19800,2.7,10.692,filled,
2015-06-17,sell,159915,19800,3.39,13.4244,filled,
2015-06-17,buy,159928,29200,1.859,10.856560000000002,filled,
2015-06-25,sell,510500,33200,10.301,68.39864,filled,
2015-06-25,buy,511010,600,106.666,12.79992,filled,
2015-07-09,sell,159928,29200,1.206,7.0430399999999995,filled,
2015-07-09,buy,518880,30000,2.236,13.416,filled,
2015-07-30,sell,518880,30000,2.197,13.182,filled,
2015-07-30,buy,159915,26600,2.52,13.406400000000001,filled,
2015-08-06,sell,511010,600,108.401,13.00812,filled,
2015-08-06,buy,510500,8600,7.755,13.338600000000001,filled,
2015-08-20,sell,159915,26600,2.415,12.847800000000001,filled,
2015-08-20,buy,518880,28600,2.338,13.373360000000002,filled,
2015-08-27,sell,510500,8600,6.4,11.008000000000001,filled,
2015-08-27,buy,511010,600,108.198,12.98376,filled,
2015-09-28,sell,511010,600,108.271,12.99252,filled,
2015-09-28,buy,510050,30600,2.168,13.268160000000002,filled,
2015-10-19,sell,518880,28600,2.4,13.728000000000002,filled,
2015-10-19,buy,159915,28500,2.328,13.2696,filled,
2015-10-26,sell,510050,30600,2.38,14.5656,filled,
2015-10-26,buy,510500,9100,7.34,13.3588,filled,
2015-12-07,sell,159915,28500,2.534,14.443800000000001,filled,
2015-12-07,buy,159928,49400,1.358,13.417040000000004,filled,
2015-12-14,sell,510500,9100,7.445,13.549900000000001,filled,
2015-12-14,buy,511010,600,108.76,13.051200000000001,filled,
2016-01-05,sell,511010,600,109.543,13.14516,filled,
2016-01-05,buy,518880,29700,2.257,13.406580000000002,filled,
2016-01-19,sell,159928,49400,1.25,12.350000000000001,filled,
2016-01-19,buy,511010,600,110.149,13.21788,filled,
2016-02-16,sell,511010,600,110.09,13.2108,filled,
2016-02-16,buy,159915,33000,2.022,13.3452,filled,
2016-03-08,sell,159915,33000,1.847,12.1902,filled,
2016-03-08,buy,510050,31600,2.104,13.297280000000002,filled,
2016-03-15,sell,518880,29700,2.584,15.348960000000002,filled,
2016-03-15,buy,159928,54500,1.23,13.407,filled,
2016-03-29,sell,510050,31600,2.125,13.430000000000001,filled,
2016-03-29,buy,159915,32300,2.072,13.385120000000002,filled,
2016-04-13,sell,159928,54500,1.278,13.930200000000001,filled,
2016-04-13,buy,510500,10200,6.531,13.32324,filled,
2016-04-27,sell,159915,32300,2.058,13.29468,filled,
2016-04-27,buy,510050,218500,2.153,94.0861,filled,
2016-05-05,sell,510500,10200,6.39,13.0356,filled,
2016-05-05,buy,518880,175500,2.676,93.9276,filled,
2016-05-19,sell,510050,218500,2.071,90.50270000000002,filled,
2016-05-19,buy,159928,347900,1.325,92.1935,filled,
2016-05-26,sell,518880,175500,2.593,91.0143,filled,
2016-05-26,buy,511010,4100,110.943,90.97326,filled,
2016-06-20,sell,511010,4100,111.186,91.17252,filled,
2016-06-20,buy,510500,7300,6.22,9.0812,filled,
2016-06-27,sell,159928,347900,1.35,93.93300000000002,filled,
2016-06-27,buy,518880,23700,2.827,13.39998,filled,
2016-07-11,sell,510500,7300,6.602,9.638920000000002,filled,
2016-07-11,buy,159928,95900,1.45,27.811,filled,
2016-07-18,sell,518880,23700,2.864,13.575360000000002,filled,
2016-07-18,buy,510500,93200,6.71,125.07440000000001,filled,
2016-08-08,sell,510500,93200,6.47,120.6008,filled,
2016-08-08,buy,510300,188200,3.262,122.78168000000001,filled,
2016-08-15,sell,159928,95900,1.47,28.1946,filled,
2016-08-15,buy,510050,165900,2.276,75.51768,filled,
2016-09-12,sell,510050,165900,2.247,74.55546,filled,
2016-09-12,buy,159915,180700,2.075,74.99050000000001,filled,
2016-09-21,sell,510300,188200,3.314,124.73896000000002,filled,
2016-09-21,buy,511010,4400,112.913,99.36344000000001,filled,
2016-10-19,sell,159915,180700,2.107,76.14698000000001,filled,
2016-10-19,buy,512010,52000,1.32,13.728000000000002,filled,
2016-10-26,sell,511010,4400,113.627,99.99176,filled,
2016-10-26,buy,510050,283200,2.319,131.34815999999998,filled,
2016-11-09,sell,512010,52000,1.304,13.5616,filled,
2016-11-09,buy,159928,103800,1.492,30.973920000000003,filled,
2016-11-30,sell,159928,103800,1.511,31.36836,filled,
2016-11-30,buy,510300,100300,3.621,72.63726,filled,
2016-12-21,sell,510050,283200,2.284,129.36576,filled,
2016-12-21,buy,512010,72600,1.3,18.876,filled,
2016-12-28,sell,510300,100300,3.368,67.56208,filled,
2016-12-28,buy,511010,3900,110.439,86.14242,filled,
2017-01-19,sell,512010,72600,1.3,18.876,filled,
2017-01-19,buy,518880,171700,2.669,91.65346,filled,
2017-01-26,sell,511010,3900,110.708,86.35224000000001,filled,
2017-01-26,buy,510050,188500,2.361,89.00970000000001,filled,
2017-02-23,sell,518880,171700,2.739,94.05726,filled,
2017-02-23,buy,159928,70000,1.599,22.386000000000003,filled,
2017-03-02,sell,510050,188500,2.373,89.46210000000002,filled,
2017-03-02,buy,510500,92500,6.755,124.9675,filled,
2017-03-23,sell,510500,92500,6.793,125.6705,filled,
2017-03-23,buy,512010,227700,1.44,65.5776,filled,
2017-04-17,sell,159928,70000,1.63,22.819999999999997,filled,
2017-04-17,buy,518880,181700,2.861,103.96874000000001,filled,
2017-04-24,sell,512010,227700,1.447,65.89638000000001,filled,
2017-04-24,buy,159928,177300,1.638,58.083479999999994,filled,
2017-05-09,sell,518880,181700,2.741,99.60794000000001,filled,
2017-05-09,buy,511010,4800,109.296,104.92416000000001,filled,
2017-05-16,sell,159928,177300,1.599,56.700540000000004,filled,
2017-05-16,buy,512010,115700,1.436,33.22904,filled,
2017-06-01,sell,511010,4800,109.194,104.82624000000001,filled,
2017-06-01,buy,510050,237300,2.472,117.32112000000001,filled,
2017-06-08,sell,512010,115700,1.488,34.432320000000004,filled,
2017-06-08,buy,510300,107200,3.538,75.85472,filled,
2017-06-22,sell,510050,237300,2.504,118.83984,filled,
2017-06-22,buy,159928,125900,1.763,44.39234,filled,
2017-07-13,sell,159928,125900,1.756,44.21608,filled,
2017-07-13,buy,510050,186900,2.601,97.22538000000002,filled,
2017-08-10,sell,510300,107200,3.773,80.89312000000001,filled,
2017-08-10,buy,159928,159300,1.867,59.48262,filled,
2017-08-17,sell,510050,186900,2.643,98.79534,filled,
2017-08-17,buy,159949,517600,0.735,76.08720000000001,filled,
2017-08-31,sell,159928,159300,1.874,59.70564,filled,
2017-08-31,buy,159915,285800,1.758,100.48728000000001,filled,
2017-09-21,sell,159949,517600,0.758,78.46816,filled,
2017-09-21,buy,512880,400900,1.116,89.48088000000001,filled,
