date,turnover,cost,holdings,leverage,reason
2019-08-05,0.005777782864040959,2.8888914320204794e-06,5,0.941999986436632,vix_resize
2019-08-06,0.15511110093858513,7.755555046929257e-05,5,0.7868888854980468,vix_resize
2019-08-07,0.09822222391764307,4.911111195882154e-05,5,0.88511110941569,vix_resize
2019-08-08,0.0151111178927954,7.5555589463977e-06,5,0.9002222273084852,vix_resize
2019-08-09,0.05733333163791238,2.866666581895619e-05,5,0.9575555589463977,vix_resize
2019-08-12,0.023555543687608788,1.1777771843804393e-05,5,0.9340000152587891,vix_resize
2019-08-13,0.06933335198296434,3.466667599148217e-05,5,0.8646666632758246,vix_resize
2019-08-14,0.07933332655164937,3.966666327582469e-05,5,0.943999989827474,vix_resize
2019-08-15,0.10177777608235683,5.088888804117841e-05,5,0.8422222137451172,vix_resize
2019-08-16,0.020444446139865347,1.0222223069932673e-05,5,0.8626666598849826,vix_resize
2019-08-19,0.06022224426269554,3.0111122131347767e-05,5,0.922888904147678,vix_resize
2019-08-20,0.03533333672417524,1.766666836208762e-05,5,0.9582222408718533,vix_resize
2019-08-21,0.0137777964274087,6.888898213704351e-06,5,0.9444444444444445,vix_resize
2019-08-22,0.037777773539225123,1.888888676961256e-05,5,0.9822222179836696,vix_resize
2019-08-23,0.019555558098687115,9.777779049343558e-06,5,0.9626666598849827,vix_resize
2019-08-26,0.07088890075683585,3.5444450378417925e-05,5,0.8917777591281467,vix_resize
2019-08-27,0.012222247653537327,6.111123826768663e-06,5,0.904000006781684,vix_resize
2019-08-28,0.02199999491373686,1.099999745686843e-05,5,0.8820000118679471,vix_resize
2019-08-29,0.02133331298828131,1.0666656494140655e-05,5,0.9033333248562284,vix_resize
2019-08-30,1.4780000135633682,0.0007390000067816841,5,0.9360000186496311,monthly_rebalance
2019-09-03,0.024444452921549564,1.2222226460774782e-05,5,0.9115555657280816,vix_resize
2019-09-04,0.015111117892795123,7.555558946397562e-06,5,0.8964444478352864,vix_resize
2019-09-05,0.051777776082356924,2.588888804117846e-05,5,0.9482222239176433,vix_resize
2019-09-06,0.023555543687608232,1.1777771843804117e-05,5,0.9717777676052517,vix_resize
2019-09-09,0.028222232394748276,1.4111116197374138e-05,5,1.0,vix_resize
2019-09-10,0.00600001017252591,3.000005086262955e-06,5,0.993999989827474,vix_resize
2019-09-11,0.0015555699666339184,7.777849833169592e-07,5,0.995555559794108,vix_resize
2019-09-12,0.004444440205892131,2.2222201029460654e-06,5,1.0,vix_resize
2019-09-23,0.007111104329427104,3.555552164713552e-06,5,0.9928888956705729,vix_resize
2019-09-24,0.007111104329427104,3.555552164713552e-06,5,1.0,vix_resize
2019-09-25,0.04555553860134551,2.2777769300672755e-05,5,0.9544444613986545,vix_resize
2019-09-26,0.024222204420301513,1.2111102210150757e-05,5,0.9786666658189561,vix_resize
2019-09-27,0.002444436815049744,1.222218407524872e-06,5,0.9762222290039063,vix_resize
2019-09-30,1.926888910929362,0.0009634444554646811,5,0.9506666819254557,monthly_rebalance
2019-10-01,0.021777767605251908,1.0888883802625954e-05,5,0.9724444495307075,vix_resize
2019-10-02,0.051555548773871696,2.577777438693585e-05,5,0.9208889007568359,vix_resize
2019-10-03,0.04444444444444445,2.2222222222222227e-05,5,0.8764444563123915,vix_resize
2019-10-04,0.0319999694824219,1.5999984741210948e-05,5,0.9084444257948133,vix_resize
2019-10-07,0.04622222052680133,2.3111110263400667e-05,5,0.9546666463216146,vix_resize
2019-10-08,0.018222215440538148,9.111107720269074e-06,5,0.9364444308810764,vix_resize
2019-10-09,0.053777779473198756,2.6888889736599376e-05,5,0.8826666514078777,vix_resize
2019-10-10,0.036444473266601385,1.822223663330069e-05,5,0.9191111246744792,vix_resize
2019-10-11,0.0237777709960936,1.18888854980468e-05,5,0.9428888956705729,vix_resize
2019-10-14,0.0442222171359595,2.211110856797975e-05,5,0.9871111128065322,vix_resize
2019-10-15,0.012888887193467646,6.4444435967338234e-06,5,1.0,vix_resize
2019-10-31,1.5999999999999999,0.0007999999999999999,5,1.0,monthly_rebalance
2019-11-29,1.6,0.0008,5,1.0,monthly_rebalance
2019-12-04,0.021333334181043856,1.0666667090521929e-05,5,0.9786666658189561,vix_resize
2019-12-05,0.021333334181043717,1.066666709052186e-05,5,1.0,vix_resize
2019-12-10,0.019111103481716518,9.55555174085826e-06,5,0.9808888965182834,vix_resize
2019-12-11,0.003999985588921534,1.999992794460767e-06,5,0.9848888821072048,vix_resize
2019-12-12,0.015111117892795123,7.555558946397562e-06,5,1.0,vix_resize
2019-12-31,1.2000000000000002,0.0006000000000000001,5,1.0,monthly_rebalance
2020-01-28,0.07177776760525181,3.5888883802625905e-05,5,0.9282222323947482,vix_resize
2020-01-29,0.04333330790201831,2.1666653951009154e-05,5,0.9715555402967665,vix_resize
2020-01-30,0.002444415622287477,1.2222078111437385e-06,5,0.9691111246744791,vix_resize
2020-01-31,1.958222240871853,0.0009791111204359264,5,0.9891111161973741,monthly_rebalance
2020-02-03,0.07444445292154961,3.7222226460774805e-05,5,0.9146666632758246,vix_resize
2020-02-04,0.01933335198296457,9.666675991482285e-06,5,0.9340000152587891,vix_resize
2020-02-05,0.04266666836208771,2.1333334181043857e-05,5,0.9766666836208767,vix_resize
2020-02-06,0.01999999152289489,9.999995761447444e-06,5,0.9966666751437717,vix_resize
2020-02-07,0.0033333248562283924,1.6666624281141963e-06,5,1.0,vix_resize
2020-02-10,0.010444450378417902,5.222225189208951e-06,5,0.9895555496215821,vix_resize
2020-02-11,0.009555562337239254,4.777781168619627e-06,5,0.9991111119588215,vix_resize
2020-02-12,0.003111118740505292,1.555559370252646e-06,5,0.995999993218316,vix_resize
2020-02-13,0.00400000678168394,2.00000339084197e-06,5,1.0,vix_resize
2020-02-21,0.012444453769260011,6.222226884630005e-06,5,0.98755554623074,vix_resize
2020-02-24,0.03377776675754118,1.6888883378770593e-05,5,0.9537777794731989,vix_resize
2020-02-25,0.17666668362087676,8.833334181043838e-05,5,0.7771110958523221,vix_resize
2020-02-26,0.0626666598849826,3.1333329942491304e-05,5,0.7144444359673394,vix_resize
2020-02-27,0.006444464789496368,3.222232394748184e-06,5,0.7208889007568359,vix_resize
2020-02-28,1.1441777801513673,0.0005720888900756836,5,1.0,monthly_rebalance
2020-03-31,2.0,0.001,5,1.0,monthly_rebalance
2020-04-30,1.6,0.0008,5,1.0,monthly_rebalance
2020-05-11,0.28844443427191846,0.00014422221713595925,5,0.7115555657280815,vix_resize
2020-05-12,0.009111107720269213,4.555553860134606e-06,5,0.7206666734483508,vix_resize
2020-05-13,0.2793333265516493,0.00013966666327582463,5,1.0,vix_resize
2020-05-19,0.3177777608235677,0.00015888888041178383,5,0.6822222391764323,vix_resize
2020-05-20,0.3177777608235677,0.00015888888041178383,5,1.0,vix_resize
2020-05-21,0.28866666158040355,0.00014433333079020175,5,0.7113333384195965,vix_resize
2020-05-22,0.034222242567274325,1.711112128363716e-05,5,0.6771110958523221,vix_resize
2020-05-26,0.030444463094075475,1.5222231547037738e-05,5,0.7075555589463977,vix_resize
2020-05-27,0.003333324856228115,1.6666624281140574e-06,5,0.7108888838026258,vix_resize
2020-05-28,0.008666653103298755,4.333326551649378e-06,5,0.7195555369059244,vix_resize
2020-05-29,1.4175555335150825,0.0007087777667575413,5,0.697999996609158,monthly_rebalance
2020-06-01,0.023999998304579107,1.1999999152289554e-05,5,0.721999994913737,vix_resize
2020-06-02,0.015999984741211087,7.999992370605544e-06,5,0.706000010172526,vix_resize
2020-06-03,0.030888875325520843,1.544443766276042e-05,5,0.7368888854980469,vix_resize
2020-06-04,0.026222229003906306,1.3111114501953153e-05,5,0.7631111145019531,vix_resize
2020-06-05,0.0033333248562282536,1.6666624281141268e-06,5,0.7597777896457248,vix_resize
2020-06-08,0.028666644626193644,1.4333322313096822e-05,5,0.7884444342719185,vix_resize
2020-06-09,0.028666644626193782,1.4333322313096892e-05,5,0.7597777896457248,vix_resize
