date,signal_date,turnover,cost,one_way_bps
2006-02-01,2006-01-31,1.0,0.0005,5.0
2006-03-01,2006-02-28,0.03782038403987542,1.891019201993771e-05,5.0
2006-04-03,2006-03-31,0.6883475856079685,0.00034417379280398427,5.0
2006-05-01,2006-04-28,0.6890304613225331,0.0003445152306612665,5.0
2006-06-01,2006-05-31,0.6666666666666665,0.00033333333333333327,5.0
2006-07-03,2006-06-30,0.015091937420040169,7.5459687100200845e-06,5.0
2006-08-01,2006-07-31,0.6948343883939726,0.00034741719419698633,5.0
2006-09-01,2006-08-31,0.670321001903333,0.00033516050095166647,5.0
2006-10-02,2006-09-29,0.6666666666666667,0.0003333333333333334,5.0
2006-11-01,2006-10-31,0.015772831372714236,7.886415686357118e-06,5.0
2006-12-01,2006-11-30,0.6733280654680379,0.000336664032734019,5.0
2007-01-03,2006-12-29,1.3450319651370348,0.0006725159825685174,5.0
2007-02-01,2007-01-31,0.6681095882365974,0.0003340547941182987,5.0
2007-03-01,2007-02-28,0.03641211030006308,1.8206055150031543e-05,5.0
2007-04-02,2007-03-30,0.6794424840082885,0.0003397212420041443,5.0
2007-05-01,2007-04-30,0.01215876996488624,6.07938498244312e-06,5.0
2007-06-01,2007-05-31,0.6850196615195845,0.00034250983075979224,5.0
2007-07-02,2007-06-29,0.6787034182350798,0.0003393517091175399,5.0
2007-08-01,2007-07-31,0.6700500198234943,0.0003350250099117472,5.0
2007-09-04,2007-08-31,0.00570475145893673,2.852375729468365e-06,5.0
2007-10-01,2007-09-28,0.012101291420711535,6.0506457103557675e-06,5.0
2007-11-01,2007-10-31,0.022125402875978528,1.1062701437989264e-05,5.0
2007-12-03,2007-11-30,0.013766026822999489,6.883013411499744e-06,5.0
2008-01-02,2007-12-31,0.6839098935108086,0.00034195494675540427,5.0
2008-02-01,2008-01-31,0.035819050781320305,1.7909525390660154e-05,5.0
2008-03-03,2008-02-29,0.0440075541223493,2.2003777061174652e-05,5.0
2008-04-01,2008-03-31,0.6855846485622579,0.00034279232428112893,5.0
2008-05-01,2008-04-30,0.033555634482998864,1.677781724149943e-05,5.0
2008-06-02,2008-05-30,0.013346622719534684,6.673311359767342e-06,5.0
2008-07-01,2008-06-30,0.0471942714155123,2.359713570775615e-05,5.0
2008-08-01,2008-07-31,0.07808953772000332,3.904476886000166e-05,5.0
2008-09-02,2008-08-29,0.029165603169741983,1.4582801584870991e-05,5.0
2008-10-01,2008-09-30,0.6839413623477998,0.00034197068117389987,5.0
2008-11-03,2008-10-31,0.6666666666666665,0.00033333333333333327,5.0
2008-12-01,2008-11-28,0.030061737979609704,1.5030868989804851e-05,5.0
2009-01-02,2008-12-31,0.02863776387663064,1.431888193831532e-05,5.0
2009-02-02,2009-01-30,0.02902732757982579,1.4513663789912894e-05,5.0
2009-03-02,2009-02-27,0.020205612310116527,1.0102806155058264e-05,5.0
2009-04-01,2009-03-31,0.013136110799744305,6.568055399872152e-06,5.0
2009-05-01,2009-04-30,0.015051639752057977,7.5258198760289885e-06,5.0
2009-06-01,2009-05-29,0.6666666666666667,0.0003333333333333334,5.0
2009-07-01,2009-06-30,0.6789070515925819,0.000339453525796291,5.0
2009-08-03,2009-07-31,0.011305374146738933,5.6526870733694666e-06,5.0
2009-09-01,2009-08-31,0.006988084697080343,3.4940423485401718e-06,5.0
2009-10-01,2009-09-30,0.6667382452736333,0.0003333691226368167,5.0
2009-11-02,2009-10-30,0.6806987223750247,0.00034034936118751234,5.0
2009-12-01,2009-11-30,0.6856277625609809,0.00034281388128049045,5.0
2010-01-04,2009-12-31,0.012005356052319838,6.002678026159919e-06,5.0
2010-02-01,2010-01-29,0.02885588972900488,1.442794486450244e-05,5.0
2010-03-01,2010-02-26,1.3333333333333333,0.0006666666666666666,5.0
2010-04-01,2010-03-31,0.02205091749295479,1.1025458746477395e-05,5.0
2010-05-03,2010-04-30,0.6666666666666667,0.0003333333333333334,5.0
2010-06-01,2010-05-28,0.011693105261779857,5.846552630889929e-06,5.0
2010-07-01,2010-06-30,0.015769671531085994,7.884835765542998e-06,5.0
2010-08-02,2010-07-30,0.014044910490684737,7.0224552453423685e-06,5.0
2010-09-01,2010-08-31,0.6707369103290657,0.00033536845516453286,5.0
2010-10-01,2010-09-30,0.03397592911409264,1.698796455704632e-05,5.0
2010-11-01,2010-10-29,0.6809323102645761,0.0003404661551322881,5.0
2010-12-01,2010-11-30,0.02074498433468208,1.0372492167341041e-05,5.0
2011-01-03,2010-12-31,0.6666666666666667,0.0003333333333333334,5.0
2011-02-01,2011-01-31,0.02306089508331255,1.1530447541656275e-05,5.0
2011-03-01,2011-02-28,0.023984557191423783,1.1992278595711892e-05,5.0
2011-04-01,2011-03-31,0.0003490806562271298,1.745403281135649e-07,5.0
2011-05-02,2011-04-29,0.009501823999395198,4.750911999697599e-06,5.0
2011-06-01,2011-05-31,0.004376093803140524,2.188046901570262e-06,5.0
2011-07-01,2011-06-30,0.6748969805780836,0.0003374484902890418,5.0
2011-08-01,2011-07-29,0.6841835537366872,0.00034209177686834357,5.0
2011-09-01,2011-08-31,0.033051712233207686,1.6525856116603843e-05,5.0
2011-10-03,2011-09-30,0.6666666666666667,0.0003333333333333334,5.0
2011-11-01,2011-10-31,0.02461447521470017,1.2307237607350085e-05,5.0
2011-12-01,2011-11-30,0.6690010625380379,0.00033450053126901896,5.0
2012-01-03,2011-12-30,0.004415680201886707,2.2078401009433533e-06,5.0
2012-02-01,2012-01-31,0.02282761981813164,1.1413809909065819e-05,5.0
2012-03-01,2012-02-29,1.3379756982656035,0.0006689878491328017,5.0
2012-04-02,2012-03-30,0.6820519827970246,0.0003410259913985123,5.0
2012-05-01,2012-04-30,1.3354809221366266,0.0006677404610683133,5.0
2012-06-01,2012-05-31,0.016292450945947168,8.146225472973584e-06,5.0
2012-07-02,2012-06-29,0.6793449511130781,0.00033967247555653904,5.0
2012-08-01,2012-07-31,0.6666666666666665,0.00033333333333333327,5.0
2012-09-04,2012-08-31,0.02714849800588387,1.3574249002941935e-05,5.0
2012-10-01,2012-09-28,0.6670877821916273,0.0003335438910958137,5.0
2012-11-01,2012-10-31,0.0228963465735611,1.1448173286780549e-05,5.0
2012-12-03,2012-11-30,1.3333333333333335,0.0006666666666666668,5.0
2013-01-02,2012-12-31,0.023170317003033347,1.1585158501516674e-05,5.0
2013-02-01,2013-01-31,0.007279713054756554,3.639856527378277e-06,5.0
2013-03-01,2013-02-28,0.0030389388486913305,1.5194694243456653e-06,5.0
2013-04-01,2013-03-28,0.006410896041780079,3.2054480208900393e-06,5.0
2013-05-01,2013-04-30,0.002899466848375498,1.449733424187749e-06,5.0
2013-06-03,2013-05-31,0.015103368113296156,7.551684056648078e-06,5.0
2013-07-01,2013-06-28,0.010038611556853427,5.019305778426714e-06,5.0
2013-08-01,2013-07-31,0.008394424682762025,4.197212341381012e-06,5.0
2013-09-03,2013-08-30,0.009344499769980474,4.6722498849902375e-06,5.0
2013-10-01,2013-09-30,0.009453022593738925,4.726511296869462e-06,5.0
2013-11-01,2013-10-31,0.666666666666667,0.0003333333333333335,5.0
2013-12-02,2013-11-29,0.005706891999379182,2.8534459996895913e-06,5.0
2014-01-02,2013-12-31,0.010512152788452023,5.256076394226011e-06,5.0
2014-02-03,2014-01-31,0.6958131316482778,0.00034790656582413894,5.0
2014-03-03,2014-02-28,0.6777944595054846,0.0003388972297527423,5.0
2014-04-01,2014-03-31,0.6671333552492391,0.00033356667762461954,5.0
2014-05-01,2014-04-30,0.006163446597812927,3.0817232989064634e-06,5.0
2014-06-02,2014-05-30,0.6705579974700215,0.0003352789987350108,5.0
2014-07-01,2014-06-30,0.6710238433257345,0.00033551192166286726,5.0
2014-08-01,2014-07-31,0.6923349263826423,0.00034616746319132116,5.0
2014-09-02,2014-08-29,0.6763309871987913,0.00033816549359939565,5.0
2014-10-01,2014-09-30,0.029070042053712886,1.4535021026856443e-05,5.0
2014-11-03,2014-10-31,0.6733487833258442,0.0003366743916629221,5.0
2014-12-01,2014-11-28,0.6666666666666666,0.0003333333333333333,5.0
2015-01-02,2014-12-31,0.025133819045733585,1.2566909522866792e-05,5.0
2015-02-02,2015-01-30,0.6666666666666666,0.0003333333333333333,5.0
2015-03-02,2015-02-27,0.04708602303603987,2.3543011518019934e-05,5.0
2015-04-01,2015-03-31,0.6739951266615442,0.00033699756333077207,5.0
2015-05-01,2015-04-30,0.004803340120852317,2.401670060426159e-06,5.0
2015-06-01,2015-05-29,0.6738434870734845,0.0003369217435367422,5.0
2015-07-01,2015-06-30,0.020166957078090908,1.0083478539045455e-05,5.0
2015-08-03,2015-07-31,0.008010279885586669,4.005139942793335e-06,5.0
2015-09-01,2015-08-31,0.6790456617771146,0.00033952283088855726,5.0
2015-10-01,2015-09-30,0.01576404612526694,7.88202306263347e-06,5.0
2015-11-02,2015-10-30,1.3333333333333333,0.0006666666666666666,5.0
2015-12-01,2015-11-30,0.6666666666666665,0.00033333333333333327,5.0
2016-01-04,2015-12-31,0.02749177503749234,1.374588751874617e-05,5.0
2016-02-01,2016-01-29,0.021862543552666203,1.0931271776333102e-05,5.0
2016-03-01,2016-02-29,0.004639449096188741,2.3197245480943706e-06,5.0
2016-04-01,2016-03-31,0.6768456630608656,0.0003384228315304328,5.0
2016-05-02,2016-04-29,0.012753221609114296,6.376610804557148e-06,5.0
2016-06-01,2016-05-31,0.6812987528304835,0.0003406493764152417,5.0
2016-07-01,2016-06-30,0.023631865049690948,1.1815932524845474e-05,5.0
2016-08-01,2016-07-29,0.020627922967877854,1.0313961483938927e-05,5.0
2016-09-01,2016-08-31,1.3593693861957754,0.0006796846930978876,5.0
2016-10-03,2016-09-30,0.6784468905638432,0.0003392234452819216,5.0
2016-11-01,2016-10-31,0.6718667134678866,0.0003359333567339433,5.0
2016-12-01,2016-11-30,0.040170120995937475,2.0085060497968738e-05,5.0
2017-01-03,2016-12-30,0.009427753186772192,4.713876593386096e-06,5.0
2017-02-01,2017-01-31,0.6943779305973433,0.0003471889652986717,5.0
2017-03-01,2017-02-28,0.03130485157479246,1.565242578739623e-05,5.0
2017-04-03,2017-03-31,0.6790867019812415,0.0003395433509906208,5.0
2017-05-01,2017-04-28,0.6773101144846635,0.00033865505724233174,5.0
2017-06-01,2017-05-31,0.6666666666666667,0.0003333333333333334,5.0
2017-07-03,2017-06-30,0.015512894137519495,7.756447068759747e-06,5.0
2017-08-01,2017-07-31,0.681119041206286,0.000340559520603143,5.0
2017-09-01,2017-08-31,0.015974793493695127,7.987396746847564e-06,5.0
2017-10-02,2017-09-29,0.015252870360553117,7.6264351802765585e-06,5.0
2017-11-01,2017-10-31,0.019091855510185052,9.545927755092525e-06,5.0
2017-12-01,2017-11-30,0.6801564066189705,0.00034007820330948525,5.0
2018-01-02,2017-12-29,0.003749978176690316,1.8749890883451582e-06,5.0
2018-02-01,2018-01-31,0.013600867236613634,6.800433618306817e-06,5.0
2018-03-01,2018-02-28,0.6687751935119126,0.0003343875967559563,5.0
2018-04-02,2018-03-29,0.005500165169368132,2.750082584684066e-06,5.0
2018-05-01,2018-04-30,0.012468382208536577,6.234191104268289e-06,5.0
2018-06-01,2018-05-31,0.025933524620163628,1.2966762310081815e-05,5.0
2018-07-02,2018-06-29,0.02326638782582119,1.1633193912910594e-05,5.0
2018-08-01,2018-07-31,0.6815455273942086,0.0003407727636971043,5.0
2018-09-04,2018-08-31,0.03161720516175309,1.5808602580876545e-05,5.0
2018-10-01,2018-09-28,0.005257103853151646,2.6285519265758228e-06,5.0
2018-11-01,2018-10-31,0.6681866134169654,0.0003340933067084827,5.0
2018-12-03,2018-11-30,0.023765796482092594,1.1882898241046297e-05,5.0
2019-01-02,2018-12-31,0.6666666666666667,0.0003333333333333334,5.0
2019-02-01,2019-01-31,0.024129374675477766,1.2064687337738883e-05,5.0
2019-03-01,2019-02-28,0.009832630741532344,4.916315370766172e-06,5.0
2019-04-01,2019-03-29,0.6785310350335068,0.00033926551751675335,5.0
2019-05-01,2019-04-30,1.3333333333333333,0.0006666666666666666,5.0
2019-06-03,2019-05-31,0.04030588472245322,2.0152942361226612e-05,5.0
2019-07-01,2019-06-28,0.6973087061731671,0.00034865435308658357,5.0
2019-08-01,2019-07-31,0.009232759834844007,4.616379917422003e-06,5.0
2019-09-03,2019-08-30,0.02568205436169041,1.2841027180845205e-05,5.0
2019-10-01,2019-09-30,0.005914100475809869,2.9570502379049347e-06,5.0
2019-11-01,2019-10-31,0.018067351219716477,9.033675609858238e-06,5.0
2019-12-02,2019-11-29,0.025301985143171224,1.2650992571585611e-05,5.0
2020-01-02,2019-12-31,0.674284046692299,0.0003371420233461495,5.0
2020-02-03,2020-01-31,0.01843205407755749,9.216027038778746e-06,5.0
2020-03-02,2020-02-28,0.022612670374153432,1.1306335187076716e-05,5.0
2020-04-01,2020-03-31,0.7433478473354814,0.0003716739236677407,5.0
2020-05-01,2020-04-30,0.6973426188249525,0.00034867130941247627,5.0
2020-06-01,2020-05-29,0.6810462500585579,0.000340523125029279,5.0
2020-07-01,2020-06-30,0.03594137972803402,1.797068986401701e-05,5.0
2020-08-03,2020-07-31,0.6720588410500736,0.00033602942052503683,5.0
2020-09-01,2020-08-31,0.03523355360400021,1.7616776802000107e-05,5.0
