version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
base_12_1_top3,3,2012-12-04,2015-12-03,0.1642407422475638,0.156283722574315,True,-0.11066779283351524
base_12_1_top3,3,2013-01-04,2016-01-05,0.14210328728958688,0.1361821374825114,True,-0.11066779283351502
base_12_1_top3,3,2013-02-05,2016-02-04,0.10574694599377721,0.10816147640973028,False,-0.11838708287221777
base_12_1_top3,3,2013-03-07,2016-03-07,0.10651094448980425,0.1128470713229226,False,-0.1432343854085688
base_12_1_top3,3,2013-04-08,2016-04-06,0.11262689714122365,0.12242900492538245,False,-0.1432343854085688
base_12_1_top3,3,2013-05-07,2016-05-05,0.091561602083444,0.1042787456236316,False,-0.14323438540856892
base_12_1_top3,3,2013-06-06,2016-06-06,0.09858142271673431,0.11658911810240369,False,-0.14323438540856948
base_12_1_top3,3,2013-07-08,2016-07-06,0.09795173491132037,0.1097848005506663,False,-0.14323438540856848
base_12_1_top3,3,2013-08-06,2016-08-04,0.08165502619404119,0.10448171276079021,False,-0.14323438540856892
base_12_1_top3,3,2013-09-05,2016-09-02,0.0937063139236396,0.11886375855714437,False,-0.1432343854085688
base_12_1_top3,3,2013-10-04,2016-10-04,0.08123095367603739,0.10810000131754505,False,-0.14323438540856948
base_12_1_top3,3,2013-11-04,2016-11-02,0.0563376933647477,0.08152981228113454,False,-0.14323438540856837
base_12_1_top3,3,2013-12-04,2016-12-02,0.05873134701978744,0.09110911993599013,False,-0.14323438540856825
base_12_1_top3,3,2014-01-06,2017-01-04,0.06356450191871899,0.09624684146917861,False,-0.1432343854085686
base_12_1_top3,3,2014-02-05,2017-02-03,0.07492922903752675,0.11618292903734728,False,-0.14323438540856903
base_12_1_top3,3,2014-03-07,2017-03-07,0.04892899428917663,0.10208760145122664,False,-0.1432343854085697
base_12_1_top3,3,2014-04-07,2017-04-05,0.0491424575992776,0.10229450705619958,False,-0.14323438540856925
base_12_1_top3,3,2014-05-07,2017-05-05,0.061142041883170295,0.10919897517282218,False,-0.14323438540856936
base_12_1_top3,3,2014-06-06,2017-06-06,0.04981607324290427,0.09952920702588508,False,-0.14323438540856903
base_12_1_top3,3,2014-07-08,2017-07-06,0.04970708549374603,0.09002336130551858,False,-0.14323438540856914
base_12_1_top3,3,2014-08-06,2017-08-04,0.07266806191234698,0.11072837310519357,False,-0.14323438540856948
base_12_1_top3,3,2014-09-05,2017-09-05,0.0551278873080745,0.09315098227621332,False,-0.14323438540856992
base_12_1_top3,3,2014-10-06,2017-10-04,0.07749132049724117,0.11074513702251698,False,-0.14323438540856936
base_12_1_top3,3,2014-11-04,2017-11-02,0.08083078303242086,0.10740652879739798,False,-0.1432343854085696
base_12_1_top3,3,2014-12-04,2017-12-04,0.07260554353019666,0.10544136714891761,False,-0.1432343854085688
base_12_1_top3,3,2015-01-06,2018-01-04,0.08487420625180353,0.12711617041189416,False,-0.1432343854085687
base_12_1_top3,3,2015-02-05,2018-02-05,0.06541168434582367,0.1118679018122446,False,-0.1432343854085698
base_12_1_top3,3,2015-03-09,2018-03-07,0.09158812677193695,0.11813865089203879,False,-0.1432343854085698
base_12_1_top3,3,2015-04-08,2018-04-06,0.06530593276870134,0.10019459811373843,False,-0.14323438540856825
base_12_1_top3,3,2015-05-07,2018-05-07,0.07362655650115868,0.10871962459170992,False,-0.14323438540856992
base_12_1_top3,3,2015-06-08,2018-06-06,0.07783754279127542,0.12017800472574924,False,-0.1432343854085696
base_12_1_top3,3,2015-07-08,2018-07-06,0.0712103481148838,0.12049296903597306,False,-0.14323438540856848
base_12_1_top3,3,2015-08-06,2018-08-06,0.06750705465300655,0.12892557958966622,False,-0.13186939256030017
base_12_1_top3,3,2015-09-04,2018-09-05,0.09903246812919608,0.1619498729702611,False,-0.1318693925603005
base_12_1_top3,3,2015-10-06,2018-10-04,0.09217301777103337,0.15697942344466664,False,-0.13186939256030028
base_12_1_top3,3,2015-11-04,2018-11-02,0.05323343293807392,0.11014387769632172,False,-0.12796619430363032
base_12_1_top3,3,2015-12-04,2018-12-04,0.06279338632880282,0.1172904822976868,False,-0.12577471500165893
base_12_1_top3,3,2016-01-06,2019-01-07,0.045000658014388684,0.10249184788291399,False,-0.20741218857458088
base_12_1_top3,3,2016-02-05,2019-02-06,0.08381932134171888,0.1471942118459182,False,-0.20741218857458354
base_12_1_top3,3,2016-03-08,2019-03-08,0.07303538309540247,0.1324370295334707,False,-0.2074121885745832
base_12_1_top3,3,2016-04-07,2019-04-08,0.07427191990029436,0.14044889893853552,False,-0.20741218857458266
base_12_1_top3,3,2016-05-06,2019-05-08,0.07272212417125368,0.14132886442538584,False,-0.2074121885745822
base_12_1_top3,3,2016-06-07,2019-06-07,0.07685179013473054,0.1301490482179566,False,-0.207412188574584
base_12_1_top3,3,2016-07-07,2019-07-09,0.0753375286289737,0.1451681474015023,False,-0.2074121885745821
base_12_1_top3,3,2016-08-05,2019-08-07,0.06319444228068827,0.12132135475131167,False,-0.20741218857458366
base_12_1_top3,3,2016-09-06,2019-09-06,0.08008455587367491,0.1310944845935207,False,-0.2074121885745832
base_12_1_top3,3,2016-10-05,2019-10-07,0.08772840319876551,0.13076339271685233,False,-0.20741218857458332
base_12_1_top3,3,2016-11-03,2019-11-05,0.10131474544247143,0.15734243648716206,False,-0.2074121885745822
base_12_1_top3,3,2016-12-05,2019-12-05,0.09397893449910755,0.14605539907057064,False,-0.2074121885745832
base_12_1_top3,3,2017-01-05,2020-01-07,0.09539972872871938,0.14647669915045358,False,-0.20741218857458332
base_12_1_top3,3,2017-02-06,2020-02-06,0.10632670843054504,0.15526980512914168,False,-0.207412188574584
base_12_1_top3,3,2017-03-08,2020-03-09,0.06035844688491143,0.06983243354256286,False,-0.20741218857458366
base_12_1_top3,3,2017-04-06,2020-04-07,0.04783585008499047,0.06173694018038689,False,-0.3054443852735569
base_12_1_top3,3,2017-05-08,2020-05-07,0.054707033665743365,0.08364015354257281,False,-0.3054443852735568
base_12_1_top3,3,2017-06-07,2020-06-08,0.08067933451240017,0.12086709322773426,False,-0.3054443852735569
base_12_1_top3,3,2017-07-07,2020-07-08,0.08142457459421348,0.11660724457260274,False,-0.30544438527355655
base_12_1_top3,3,2017-08-07,2020-08-06,0.09147829211506231,0.1271984346199293,False,-0.30544438527355655
base_12_1_top3,3,2017-09-06,2020-09-04,0.10607526476329743,0.1386010369134989,False,-0.3054443852735568
base_12_1_top3,3,2017-10-05,2020-10-06,0.08466090250829605,0.1186765112460686,False,-0.30544438527355644
base_12_1_top3,3,2017-11-03,2020-11-04,0.08264148173020325,0.12167309238163004,False,-0.30544438527355633
base_12_1_top3,3,2017-12-05,2020-12-04,0.09353673154105824,0.14027578542709218,False,-0.30544438527355655
base_12_1_top3,3,2018-01-05,2021-01-06,0.0979407242499668,0.13289750187396976,False,-0.3054443852735569
base_12_1_top3,3,2018-02-06,2021-02-05,0.12325409581769886,0.15833597905195407,False,-0.3054443852735568
base_12_1_top3,3,2018-03-08,2021-03-09,0.09930011232032387,0.1448470882285764,False,-0.30544438527355633
base_12_1_top3,3,2018-04-09,2021-04-08,0.13475021479300353,0.18476597018627539,False,-0.30544438527355655
base_12_1_top3,3,2018-05-08,2021-05-07,0.15340599168847535,0.18690355010059378,False,-0.305444385273557
base_12_1_top3,3,2018-06-07,2021-06-08,0.13970214904626221,0.17156318204640564,False,-0.30544438527355655
base_12_1_top3,3,2018-07-09,2021-07-08,0.12687356088936963,0.18218978134391595,False,-0.30544438527355655
base_12_1_top3,3,2018-08-07,2021-08-06,0.13504310409144837,0.17965591337081221,False,-0.30544438527355666
base_12_1_top3,3,2018-09-06,2021-09-07,0.1285718104351301,0.1811725631012404,False,-0.305444385273557
base_12_1_top3,3,2018-10-05,2021-10-06,0.1430801134447044,0.16550461511533632,False,-0.30544438527355666
base_12_1_top3,3,2018-11-05,2021-11-04,0.18787341177364292,0.21894798034280583,False,-0.30544438527355644
base_12_1_top3,3,2018-12-06,2021-12-06,0.18074977508744583,0.21406834970090105,False,-0.30544438527355655
base_12_1_top3,3,2019-01-08,2022-01-05,0.22336252057510797,0.2471641466576986,False,-0.30544438527355644
base_12_1_top3,3,2019-02-07,2022-02-04,0.21952338191567766,0.201101939068701,True,-0.30544438527355644
base_12_1_top3,3,2019-03-11,2022-03-08,0.2071015929636908,0.16888805497444714,True,-0.30544438527355655
base_12_1_top3,3,2019-04-09,2022-04-06,0.2014781925992133,0.17594421864148146,True,-0.3054443852735569
base_12_1_top3,3,2019-05-09,2022-05-06,0.20144037079552168,0.14580712507256055,True,-0.30544438527355666
base_12_1_top3,3,2019-06-10,2022-06-07,0.2122778767668021,0.14972792156685388,True,-0.3054443852735569
base_12_1_top3,3,2019-07-10,2022-07-08,0.15956230255421633,0.11164933249841935,True,-0.30544438527355655
base_12_1_top3,3,2019-08-08,2022-08-08,0.18605280951564374,0.1461182105077472,True,-0.3054443852735568
base_12_1_top3,3,2019-09-09,2022-09-07,0.1795579813001189,0.11920117606501446,True,-0.30544438527355644
base_12_1_top3,3,2019-10-08,2022-10-06,0.15431939372915715,0.10160073420716831,True,-0.30544438527355666
base_12_1_top3,3,2019-11-06,2022-11-04,0.1757653927801599,0.08767861505441599,True,-0.30544438527355666
base_12_1_top3,3,2019-12-06,2022-12-06,0.17812788022088122,0.09817472064005472,True,-0.3054443852735568
base_12_1_top3,3,2020-01-08,2023-01-06,0.1666731784103368,0.08061976168288343,True,-0.3054443852735568
base_12_1_top3,3,2020-02-07,2023-02-07,0.15056666193781232,0.09250952612056351,True,-0.30544438527355666
base_12_1_top3,3,2020-03-10,2023-03-09,0.17751221504111836,0.1444053559440872,True,-0.22868337582942244
base_12_1_top3,3,2020-04-08,2023-04-10,0.21240859114719468,0.17359723372864977,True,-0.14281823723714993
base_12_1_top3,3,2020-05-08,2023-05-09,0.18868229399130132,0.14349423792808547,True,-0.14281823723714993
base_12_1_top3,3,2020-06-09,2023-06-08,0.16929945875822572,0.11620329978856625,True,-0.14281823723714993
base_12_1_top3,3,2020-07-09,2023-07-11,0.1798383464615585,0.13530514918124448,True,-0.14281823723714993
base_12_1_top3,3,2020-08-07,2023-08-09,0.15192640223279041,0.11715319916958111,True,-0.1428182372371496
base_12_1_top3,3,2020-09-08,2023-09-08,0.14087863372325793,0.10815049908899899,True,-0.1428182372371496
base_12_1_top3,3,2020-10-07,2023-10-09,0.12970665218283317,0.10497201150296398,True,-0.1428182372371496
base_12_1_top3,3,2020-11-05,2023-11-07,0.12566146653991628,0.09957492345076657,True,-0.14281823723715004
base_12_1_top3,3,2020-12-07,2023-12-07,0.13363191433475752,0.09019797294358711,True,-0.14281823723714993
base_12_1_top3,3,2021-01-07,2024-01-09,0.12988146522581512,0.09855967205567762,True,-0.14281823723714993
base_12_1_top3,3,2021-02-08,2024-02-08,0.13738918909483622,0.1035535435654058,True,-0.1428182372371497
base_12_1_top3,3,2021-03-10,2024-03-11,0.15097592126685067,0.11334431061890538,True,-0.14281823723715004
base_12_1_top3,3,2021-04-09,2024-04-10,0.13462917580520917,0.09558112897724103,True,-0.14281823723715026
base_12_1_top3,3,2021-05-10,2024-05-09,0.11187864748456433,0.08809697429439,True,-0.1428182372371496
base_12_1_top3,3,2021-06-09,2024-06-10,0.10978497056029735,0.09847225664286507,True,-0.14281823723715004
base_12_1_top3,3,2021-07-09,2024-07-11,0.1351628312086377,0.10491323869962499,True,-0.14281823723714981
base_12_1_top3,3,2021-08-09,2024-08-09,0.1073432204829754,0.07976799248859145,True,-0.14281823723714937
base_12_1_top3,3,2021-09-08,2024-09-10,0.12248390129954778,0.08290610467129844,True,-0.14281823723714993
base_12_1_top3,3,2021-10-07,2024-10-09,0.12771986149957293,0.1149278023491287,True,-0.1428182372371496
base_12_1_top3,3,2021-11-05,2024-11-07,0.11472080581867994,0.1003666979686515,True,-0.1428182372371496
base_12_1_top3,3,2021-12-07,2024-12-09,0.12449450636319037,0.11238570495660083,True,-0.1428182372371496
base_12_1_top3,3,2022-01-06,2025-01-10,0.09307414118233504,0.08963090054607736,True,-0.1428182372371497
base_12_1_top3,3,2022-02-07,2025-02-11,0.0977571497741454,0.12074580416950154,False,-0.1428182372371496
base_12_1_top3,3,2022-03-09,2025-03-13,0.07372011548133472,0.11400227070465152,False,-0.1428182372371497
base_12_1_top3,3,2022-04-07,2025-04-11,0.06015141927869383,0.07672223906229236,False,-0.1686801289637332
base_12_1_top3,3,2022-05-09,2025-05-13,0.10100902327617245,0.14172279272661736,False,-0.1686801289637333
base_12_1_top3,3,2022-06-08,2025-06-12,0.08470873447526195,0.14847861909491344,False,-0.1686801289637343
base_12_1_top3,3,2022-07-11,2025-07-15,0.13039952770781493,0.18566820720797628,False,-0.16868012896373352
base_12_1_top3,3,2022-08-09,2025-08-13,0.13264297511687362,0.17595310876630355,False,-0.16868012896373363
base_12_1_top3,3,2022-09-08,2025-09-12,0.13413634247951944,0.19832339496735685,False,-0.16868012896373386
base_12_1_top3,3,2022-10-07,2025-10-13,0.1608311136732299,0.22644678760781867,False,-0.1686801289637332
base_12_1_top3,3,2022-11-07,2025-11-11,0.1430914511598651,0.23559156103155465,False,-0.16868012896373386
base_12_1_top3,3,2022-12-07,2025-12-11,0.13503293538996575,0.22074479846599315,False,-0.1686801289637334
base_12_1_top3,3,2023-01-09,2026-01-13,0.13344966643935008,0.22876823571634364,False,-0.1686801289637332
base_12_1_top3,3,2023-02-08,2026-02-12,0.1483015491418871,0.194292280451571,False,-0.16868012896373275
base_12_1_top3,3,2023-03-10,2026-03-16,0.17005469826407227,0.21002890165489396,False,-0.16868012896373352
base_12_1_top3,3,2023-04-11,2026-04-15,0.18072485485994183,0.21005339653237454,False,-0.1686801289637334
base_12_1_top3,3,2023-05-10,2026-05-14,0.2112663360500513,0.23580453908596954,False,-0.16868012896373374
base_12_1_top3,3,2023-06-09,2026-06-15,0.20540117912148181,0.2212947209743481,False,-0.16868012896373352
base_12_1_top3,3,2023-07-12,2026-07-16,0.1858622155406977,0.20674663973354024,False,-0.1686801289637333
base_12_1_top3,5,2006-02-01,2011-02-01,0.022443975616624368,0.0258960526029135,False,-0.46336074029522145
base_12_1_top3,5,2006-03-03,2011-03-03,0.029999604307399563,0.027165674554573416,True,-0.46336074029522134
base_12_1_top3,5,2006-04-03,2011-04-01,0.03673375727557415,0.026032043308692687,True,-0.46336074029522134
base_12_1_top3,5,2006-05-03,2011-05-03,0.026100789973074967,0.027507153677631235,False,-0.4633607402952219
base_12_1_top3,5,2006-06-02,2011-06-02,0.02894804808201923,0.025548966872213308,True,-0.46336074029522123
base_12_1_top3,5,2006-07-03,2011-07-01,0.035109369803754786,0.03141638557380255,True,-0.46336074029522056
base_12_1_top3,5,2006-08-02,2011-08-02,0.02799717638143262,0.018151154253472468,True,-0.4633607402952211
base_12_1_top3,5,2006-08-31,2011-08-31,0.0185050769168551,0.0073972054974806856,True,-0.463360740295221
base_12_1_top3,5,2006-10-02,2011-09-30,-0.00880520076916469,-0.012258077563192527,True,-0.4633607402952208
base_12_1_top3,5,2006-10-31,2011-10-31,0.0063811164750060545,0.0021672186071339805,True,-0.463360740295221
base_12_1_top3,5,2006-11-30,2011-11-30,0.0022990477814146537,-0.0024706908243419257,True,-0.463360740295221
base_12_1_top3,5,2007-01-03,2011-12-30,0.006213322661430043,-0.0031388467701995992,True,-0.463360740295221
base_12_1_top3,5,2007-02-02,2012-02-01,0.003819409639479021,0.003503533839088968,True,-0.46336074029522056
base_12_1_top3,5,2007-03-06,2012-03-02,0.013457780631082938,0.021233227424622303,False,-0.4633607402952211
base_12_1_top3,5,2007-04-04,2012-04-02,0.010461132260678463,0.018708624523835038,False,-0.46336074029522056
base_12_1_top3,5,2007-05-04,2012-05-02,0.006850652435469451,0.007338395164933953,False,-0.46336074029522145
base_12_1_top3,5,2007-06-05,2012-06-01,-0.011025043645129906,-0.01565401158678348,True,-0.4633607402952209
base_12_1_top3,5,2007-07-05,2012-07-02,0.003333620878353205,-0.0006557218785976371,True,-0.4633607402952208
base_12_1_top3,5,2007-08-03,2012-08-01,0.011231403707775645,0.007273808218503541,True,-0.463360740295221
base_12_1_top3,5,2007-09-04,2012-08-30,0.010938453828926553,0.011520355350861156,False,-0.4633607402952208
base_12_1_top3,5,2007-10-03,2012-10-01,0.00030401331962459643,0.008388001099556286,False,-0.46336074029522123
base_12_1_top3,5,2007-11-01,2012-11-01,-0.003655963738067758,0.005517462303750831,False,-0.4633607402952209
base_12_1_top3,5,2007-12-03,2012-12-03,0.004893512361823449,0.011524468282833933,False,-0.4633607402952211
base_12_1_top3,5,2008-01-03,2013-01-03,0.006626032965738604,0.02311589344971887,False,-0.463360740295221
base_12_1_top3,5,2008-02-04,2013-02-04,0.023745403567138945,0.03617053778742885,False,-0.46336074029522056
base_12_1_top3,5,2008-03-05,2013-03-06,0.032421966532371504,0.053085003202056225,False,-0.46336074029522145
base_12_1_top3,5,2008-04-04,2013-04-05,0.029825247591555026,0.04757579671395651,False,-0.4633607402952209
base_12_1_top3,5,2008-05-05,2013-05-06,0.033016270152958827,0.049605739679471794,False,-0.46336074029522123
base_12_1_top3,5,2008-06-04,2013-06-05,0.025473122680149007,0.05408635279155671,False,-0.4582882359659397
base_12_1_top3,5,2008-07-03,2013-07-05,0.04244929471244885,0.07560310646149904,False,-0.4147284115166482
base_12_1_top3,5,2008-08-04,2013-08-05,0.0627386640546801,0.08562542181452715,False,-0.4006945172008617
base_12_1_top3,5,2008-09-03,2013-09-04,0.057692142032049976,0.07615470766311105,False,-0.38172468471900634
base_12_1_top3,5,2008-10-02,2013-10-03,0.08323094942029297,0.09967662380868969,False,-0.2986823407357587
base_12_1_top3,5,2008-10-31,2013-11-01,0.12610830952861662,0.15294555433626544,False,-0.2584361024288263
base_12_1_top3,5,2008-12-02,2013-12-03,0.15497763525893427,0.19502255137286917,False,-0.25843610242882664
base_12_1_top3,5,2009-01-02,2014-01-03,0.1420112397246449,0.1761172625675116,False,-0.25843610242882586
base_12_1_top3,5,2009-02-03,2014-02-04,0.13941071818011963,0.18718039934614072,False,-0.25843610242882686
base_12_1_top3,5,2009-03-05,2014-03-06,0.19195265990803234,0.2383908444078695,False,-0.2584361024288264
base_12_1_top3,5,2009-04-03,2014-04-04,0.16611180808979764,0.1986070824413133,False,-0.258436102428826
base_12_1_top3,5,2009-05-05,2014-05-06,0.15923529582764417,0.17876568718777563,False,-0.2584361024288264
base_12_1_top3,5,2009-06-04,2014-06-05,0.15766957929040837,0.18117632568158037,False,-0.2584361024288264
base_12_1_top3,5,2009-07-06,2014-07-07,0.16906005603938112,0.19462473216134568,False,-0.25843610242882653
base_12_1_top3,5,2009-08-04,2014-08-05,0.13838869042755952,0.16162795462406865,False,-0.2584361024288264
base_12_1_top3,5,2009-09-02,2014-09-04,0.1467574155497675,0.17183908640846446,False,-0.258436102428827
base_12_1_top3,5,2009-10-02,2014-10-03,0.13966999836080962,0.16122193872998314,False,-0.258436102428827
base_12_1_top3,5,2009-11-02,2014-11-03,0.1440812155010578,0.166025791738021,False,-0.25843610242882686
base_12_1_top3,5,2009-12-02,2014-12-03,0.13173595469525234,0.15623060132680178,False,-0.2584361024288261
base_12_1_top3,5,2010-01-04,2015-01-05,0.12372209407511114,0.14902945524734768,False,-0.2584361024288263
base_12_1_top3,5,2010-02-03,2015-02-04,0.1364633749788875,0.15388459722725778,False,-0.2584361024288263
base_12_1_top3,5,2010-03-05,2015-03-06,0.12455281875828472,0.15306579566488532,False,-0.2584361024288272
base_12_1_top3,5,2010-04-06,2015-04-07,0.11132814546567871,0.14077031119594974,False,-0.25843610242882675
base_12_1_top3,5,2010-05-05,2015-05-06,0.10926368269628983,0.1440035195890692,False,-0.2584361024288261
base_12_1_top3,5,2010-06-04,2015-06-05,0.1288665973755052,0.15965600636411503,False,-0.25843610242882775
base_12_1_top3,5,2010-07-06,2015-07-07,0.15313007005909984,0.17640093253532463,False,-0.25843610242882586
base_12_1_top3,5,2010-08-04,2015-08-05,0.1352413508165624,0.1568746418670537,False,-0.25843610242882653
base_12_1_top3,5,2010-09-02,2015-09-03,0.12800436601737597,0.14822371024622827,False,-0.2584361024288262
base_12_1_top3,5,2010-10-04,2015-10-05,0.11832164274040036,0.13896768239760737,False,-0.25843610242882553
base_12_1_top3,5,2010-11-02,2015-11-03,0.123001587408057,0.14526700716592544,False,-0.2584361024288263
base_12_1_top3,5,2010-12-02,2015-12-03,0.10793014802487577,0.13465072968352532,False,-0.258436102428826
base_12_1_top3,5,2011-01-03,2016-01-05,0.0974829794010974,0.1213606753281895,False,-0.258436102428826
base_12_1_top3,5,2011-02-02,2016-02-04,0.07361270028300737,0.10168384537952413,False,-0.25843610242882686
base_12_1_top3,5,2011-03-04,2016-03-07,0.07850991367374172,0.10711889226641258,False,-0.25843610242882675
base_12_1_top3,5,2011-04-04,2016-04-06,0.08229646175949834,0.1142473850238297,False,-0.2584361024288261
base_12_1_top3,5,2011-05-04,2016-05-05,0.07790016312888248,0.10848612357811782,False,-0.2488984171324189
base_12_1_top3,5,2011-06-03,2016-06-06,0.08929258577859045,0.12184085980884585,False,-0.24889841713241878
base_12_1_top3,5,2011-07-05,2016-07-06,0.08954562812446243,0.11655301538236862,False,-0.24889841713241867
base_12_1_top3,5,2011-08-03,2016-08-04,0.1043535185115898,0.13833720851435527,False,-0.18947792470223035
base_12_1_top3,5,2011-09-01,2016-09-02,0.11393362894691483,0.14642203224597639,False,-0.14323438540856936
base_12_1_top3,5,2011-10-03,2016-10-04,0.1407963090007871,0.16023569214834366,False,-0.14323438540856936
base_12_1_top3,5,2011-11-01,2016-11-02,0.1104330376153757,0.13119340884487474,False,-0.14323438540856936
base_12_1_top3,5,2011-12-01,2016-12-02,0.11604595105644622,0.1426367436868814,False,-0.14323438540856903
base_12_1_top3,5,2012-01-03,2017-01-04,0.12202052410717568,0.1486821060091723,False,-0.14323438540856914
base_12_1_top3,5,2012-02-02,2017-02-03,0.11903330447265081,0.1390957381870439,False,-0.14323438540856948
base_12_1_top3,5,2012-03-05,2017-03-07,0.11729516871822421,0.1384061754708239,False,-0.1432343854085687
base_12_1_top3,5,2012-04-03,2017-04-05,0.10491766433394933,0.1289148876708872,False,-0.14323438540856903
base_12_1_top3,5,2012-05-03,2017-05-05,0.11074174060624253,0.13604569960974744,False,-0.14323438540856914
base_12_1_top3,5,2012-06-04,2017-06-06,0.1291363262154528,0.16017407642835346,False,-0.14323438540856903
base_12_1_top3,5,2012-07-03,2017-07-06,0.11869602685538516,0.142966842516417,False,-0.1432343854085696
base_12_1_top3,5,2012-08-02,2017-08-04,0.12259131891518305,0.14768215425472597,False,-0.14323438540856925
base_12_1_top3,5,2012-08-31,2017-09-05,0.12070298874781393,0.14141225817827574,False,-0.14323438540856825
base_12_1_top3,5,2012-10-02,2017-10-04,0.12828500938987508,0.14188096277528928,False,-0.1432343854085686
base_12_1_top3,5,2012-11-02,2017-11-02,0.13726666765004292,0.14844593047310162,False,-0.14323438540856837
base_12_1_top3,5,2012-12-04,2017-12-04,0.1398960793537838,0.1564724973939391,False,-0.14323438540856892
base_12_1_top3,5,2013-01-04,2018-01-04,0.13513194725468636,0.1555729609323533,False,-0.14323438540856892
base_12_1_top3,5,2013-02-05,2018-02-05,0.11823837106391899,0.14304577149891706,False,-0.1432343854085676
base_12_1_top3,5,2013-03-07,2018-03-07,0.1199886852698906,0.14312619932519244,False,-0.1432343854085688
base_12_1_top3,5,2013-04-08,2018-04-06,0.10281885978292449,0.13105088611907378,False,-0.1432343854085688
base_12_1_top3,5,2013-05-07,2018-05-07,0.10034691103567228,0.12763748267282837,False,-0.14323438540856892
base_12_1_top3,5,2013-06-06,2018-06-06,0.1094298204212778,0.1370755603019691,False,-0.14323438540856948
base_12_1_top3,5,2013-07-08,2018-07-06,0.09868047354428278,0.13297309206283003,False,-0.14323438540856848
base_12_1_top3,5,2013-08-06,2018-08-06,0.09075243023727664,0.12985220491200455,False,-0.14323438540856892
base_12_1_top3,5,2013-09-05,2018-09-05,0.10059308453585292,0.140007084957551,False,-0.1432343854085688
base_12_1_top3,5,2013-10-04,2018-10-04,0.09658221380958665,0.1376956224903707,False,-0.14323438540856948
base_12_1_top3,5,2013-11-04,2018-11-02,0.07351265307875887,0.11250358365493929,False,-0.14323438540856837
base_12_1_top3,5,2013-12-04,2018-12-04,0.06876546002216588,0.10661676120419727,False,-0.14323438540856825
base_12_1_top3,5,2014-01-06,2019-01-07,0.04904610647150642,0.08955858864503563,False,-0.2074121885745832
base_12_1_top3,5,2014-02-05,2019-02-06,0.06766424796611337,0.1141324753016062,False,-0.2074121885745822
base_12_1_top3,5,2014-03-07,2019-03-08,0.053539084757575184,0.09994617591477617,False,-0.20741218857458432
base_12_1_top3,5,2014-04-07,2019-04-08,0.06717316389208583,0.11330626383087461,False,-0.2074121885745831
base_12_1_top3,5,2014-05-07,2019-05-08,0.06305651600274964,0.11188062347551853,False,-0.20741218857458255
base_12_1_top3,5,2014-06-06,2019-06-07,0.05928463582694099,0.10306301475680613,False,-0.2074121885745821
base_12_1_top3,5,2014-07-08,2019-07-09,0.06229227585995778,0.10683701944346069,False,-0.2074121885745841
base_12_1_top3,5,2014-08-06,2019-08-07,0.06405111727731527,0.10611284462737425,False,-0.20741218857458232
base_12_1_top3,5,2014-09-05,2019-09-06,0.06672878574509244,0.10447454913882326,False,-0.2074121885745841
base_12_1_top3,5,2014-10-06,2019-10-07,0.07017997611952143,0.10485677668523552,False,-0.2074121885745832
base_12_1_top3,5,2014-11-04,2019-11-05,0.06809873794825294,0.10931337028520893,False,-0.2074121885745831
base_12_1_top3,5,2014-12-04,2019-12-05,0.06240027149395999,0.10626617447661646,False,-0.20741218857458288
base_12_1_top3,5,2015-01-06,2020-01-07,0.07468639803269617,0.12034975831680983,False,-0.20741218857458332
base_12_1_top3,5,2015-02-05,2020-02-06,0.07613542164832965,0.12545265197262268,False,-0.20741218857458266
base_12_1_top3,5,2015-03-09,2020-03-09,0.05543653403069282,0.07835484698448791,False,-0.20741218857458354
base_12_1_top3,5,2015-04-08,2020-04-07,0.039681757796799166,0.07167383462609433,False,-0.30544438527355666
base_12_1_top3,5,2015-05-07,2020-05-07,0.04927777885058027,0.08846787272919876,False,-0.30544438527355655
base_12_1_top3,5,2015-06-08,2020-06-08,0.061936199563107586,0.11225613450112082,False,-0.30544438527355633
base_12_1_top3,5,2015-07-08,2020-07-08,0.06444904090291215,0.10913780832266373,False,-0.30544438527355655
base_12_1_top3,5,2015-08-06,2020-08-06,0.07113182901138515,0.11938690583846423,False,-0.30544438527355655
base_12_1_top3,5,2015-09-04,2020-09-04,0.09293535174726486,0.14107152299213133,False,-0.3054443852735569
base_12_1_top3,5,2015-10-06,2020-10-06,0.08733876411404107,0.13230752285654712,False,-0.30544438527355655
base_12_1_top3,5,2015-11-04,2020-11-04,0.08260535772950917,0.12422390394590277,False,-0.30544438527355666
base_12_1_top3,5,2015-12-04,2020-12-04,0.09784141285159231,0.1468497939658988,False,-0.30544438527355655
base_12_1_top3,5,2016-01-06,2021-01-06,0.10858871706502393,0.1535552371537896,False,-0.3054443852735568
base_12_1_top3,5,2016-02-05,2021-02-05,0.1288279338683882,0.1737686907178866,False,-0.30544438527355655
base_12_1_top3,5,2016-03-08,2021-03-09,0.11560376246115744,0.1627340381373017,False,-0.3054443852735562
base_12_1_top3,5,2016-04-07,2021-04-08,0.11592399487795224,0.16812838033880806,False,-0.30544438527355644
base_12_1_top3,5,2016-05-06,2021-05-07,0.13733918030381065,0.17745949053014876,False,-0.30544438527355655
base_12_1_top3,5,2016-06-07,2021-06-08,0.13416255575587943,0.1703547905864704,False,-0.30544438527355655
base_12_1_top3,5,2016-07-07,2021-07-08,0.1159547115291375,0.17653907341710706,False,-0.30544438527355666
