cagr,volatility,sharpe,sortino,max_drawdown,max_dd_duration_trading_sessions,calmar,worst_year,worst_rolling_12m,year_win_rate,month_win_rate,annualized_turnover,avg_trades_per_year,cost_drag_cagr,avg_bil_weight,corr_spy,beta_spy,up_capture,down_capture,turnover_status,cost_total,start,end,n_days,rel_spy_final_relative_nav,rel_spy_relative_cagr,rel_spy_max_dd,rel_spy_underwater_trading_sessions,rel_spy_underwater_calendar_days,rel_spy_underwater_months,rel_spy_currently_underwater,rel_definition,bil_cagr,cagr_minus_bil,rel_60_40_final_relative_nav,rel_60_40_relative_cagr,rel_60_40_max_dd,rel_60_40_underwater_trading_sessions,rel_60_40_underwater_calendar_days,rel_60_40_underwater_months,rel_60_40_currently_underwater,crisis_gfc_2008_return,crisis_covid_2020_return,crisis_bear_2022_return,strategy
0.11872995447240076,0.19771124686268146,0.6674079989175798,0.8102093751431865,-0.5069911001919267,674.0,0.2341854806276763,-0.34480391038567837,-0.31070922120054645,0.8421052631578947,0.6712328767123288,0.0,0.0,0.0,,1.0,0.9999999999999998,1.0,1.0,buy_and_hold,0.0,2008-06-02,2026-08-10,4576,1.0,0.0,0.0,0.0,0.0,0.0,False,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.10604073887040455,1.7349869267074953,0.030759031567334505,-0.2867543861770584,1394.0,2020.0,67.0,False,-0.41850498860630236,-0.09182199928884027,-0.18175381781351252,spy_buy_hold
0.05932510087307019,0.12370115465942311,0.5286109429239945,0.6609776536094668,-0.36844253005089456,664.0,0.16101588723993226,-0.2350805178445794,-0.22295823195357012,0.7368421052631579,0.6027397260273972,0.17721353040888244,12.041208791208792,0.00018792813872803293,0.0,0.8415825007142482,0.5265493426978488,0.5182266987638353,0.5215921210024109,measured,0.003223078665314732,2008-06-02,2026-08-10,4576,0.36783719714439256,-0.05350444314511016,-0.7202954370927757,3762.0,5466.0,181.0,True,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.046635885271073985,0.6381927282022487,-0.024391156433468675,-0.45351445400562695,3762.0,5466.0,181.0,True,-0.3066063860312668,-0.06845061495379257,-0.13795865619394954,equal_weight_8_monthly
0.0857308085087305,0.11146388887882298,0.7949732175992237,0.9886350668983261,-0.3087810282273121,576.0,0.2776427327835016,-0.169432918862357,-0.17803800759021127,0.8421052631578947,0.6712328767123288,0.11466608492909462,12.041208791208792,0.0001246202555400533,0.0,0.9697214166516825,0.5467009183556971,0.5660897249278086,0.5513194983229227,measured,0.002085494324939016,2008-06-02,2026-08-10,4576,0.5763732190753227,-0.02984114679117922,-0.586080480387241,4382.0,6362.0,210.0,True,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.07304159290673429,1.0,0.0,0.0,0.0,0.0,0.0,False,-0.22992595110164393,-0.022314835463438487,-0.16567036166333993,sixty_forty_spy_ief_monthly
0.04759068337708361,0.0708146003024515,0.6930894802761813,0.8484912019100597,-0.10861331696488463,482.0,0.43816619091441594,-0.0630867509968357,-0.09230967036317095,0.7368421052631579,0.6027397260273972,1.3639613295208406,12.041208791208792,0.001429091677074057,0.3868196942587091,0.5179676659296596,0.18552142993604276,0.2616409327261704,0.24666225581421136,measured,0.02480710502945091,2008-06-02,2026-08-10,4576,0.2992048235409207,-0.06419072722136865,-0.8475095923936977,4382.0,6362.0,210.0,True,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.0349014677750874,0.5191164572513205,-0.03540614025896638,-0.6550307039368597,4382.0,6362.0,210.0,True,-0.024669256010742102,-0.042981755977870684,-0.030713378139002767,base_12m_equal
0.04767512139103647,0.06459805286888262,0.7545067351972867,0.9635354785785145,-0.09222232225568716,629.0,0.5169585868685543,-0.045221723947096226,-0.08208471654082405,0.7894736842105263,0.6255707762557078,1.6254745254920089,12.041208791208792,0.0017029840713682631,0.3963087354410308,0.5050484209786095,0.16501410575990952,0.25923469327741927,0.24417708705927862,measured,0.029563387468428237,2008-06-02,2026-08-10,4576,0.30035337263058376,-0.06399357221700896,-0.8441047896216981,4382.0,6362.0,210.0,True,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.03498590578904026,0.5211091749065676,-0.03520292095760391,-0.6373651981129834,4382.0,6362.0,210.0,True,-0.038010876882477285,-0.026768823104303063,-0.02267957030846046,ensemble_equal
0.04546011161556063,0.054593032517200185,0.8430050326567912,1.1131063563390537,-0.08057597352560353,628.0,0.5641894180914288,-0.037127940676119575,-0.07182143995792944,0.8421052631578947,0.6164383561643836,1.8549576294364198,12.041208791208792,0.0019397418857147741,0.3847594209767759,0.3664198128835475,0.10117769766325697,0.1898951920145268,0.16800215115520492,measured,0.033737121238456215,2008-06-02,2026-08-10,4576,0.28884623689827876,-0.06600187172301064,-0.8584169350675892,4382.0,6362.0,210.0,True,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1.,0.012689215601996207,0.03277089601356442,0.5011444448471698,-0.03727299381150739,-0.6589460134412043,4382.0,6362.0,210.0,True,0.027232967757389037,-0.009122031805837705,-0.027719574879762954,ensemble_risk_balanced
