name,gross_cagr,gross_volatility,gross_sharpe,gross_sortino,gross_max_drawdown,gross_calmar,gross_worst_month,gross_worst_year,gross_month_win_rate,gross_year_win_rate,net_cagr,net_volatility,net_sharpe,net_sortino,net_max_drawdown,net_calmar,net_worst_month,net_worst_year,net_month_win_rate,net_year_win_rate,rel_beta,rel_excess_mean,rel_tracking_error,rel_information_ratio,rel_up_capture,rel_down_capture,rel_relative_max_dd,rel_relative_underwater_days,abs_longest_underwater_days,abs_current_drawdown,one_way_turnover,annualized_turnover,cost_total,cost_drag_cagr_approx,avg_holdings
rotation_12_1,0.09907291542079011,0.19070321633859047,0.5911884811275804,0.750732532338684,-0.29722742471269326,0.3333236006622075,-0.11066457363795124,-0.10616017810892009,0.6234817813765182,0.7619047619047619,0.09907291542079011,0.19070321633859047,0.5911884811275804,0.750732532338684,-0.29722742471269326,0.3333236006622075,-0.11066457363795124,-0.10616017810892009,0.6234817813765182,0.7619047619047619,0.5632235156651466,-0.010914022276192793,0.17769007021789693,-0.061421677997027066,0.7127005768681253,0.688211470276282,-0.7678029478093275,4382.0,831.0,-0.11628314820748642,87.5,4.264092728485657,0.08750000000000002,0.0,
spy_qqq_protect,0.09462638648914723,0.13207765056157053,0.7509077626664279,0.8816283024214667,-0.20497375890273672,0.46165122304289175,-0.07780337839704476,-0.1704227687355726,0.6356275303643725,0.7142857142857143,0.09462638648914723,0.13207765056157053,0.7509077626664279,0.8816283024214667,-0.20497375890273672,0.46165122304289175,-0.07780337839704476,-0.1704227687355726,0.6356275303643725,0.7142857142857143,0.46937535471474917,-0.025344192805682494,0.14060015564591485,-0.18025721727868424,0.6708695076334737,0.6546591550762699,-0.7103024294467439,4382.0,698.0,-0.0011046604142046501,34.7,1.691017344896598,0.0347,0.0,
f3_rot70_spy30_protect,0.09656686280832116,0.16065614635860612,0.6544867644090505,0.826495894298726,-0.24240066991651066,0.3983770459115538,-0.09729557755340745,-0.08052094527759035,0.6437246963562753,0.7619047619047619,0.09656686280832116,0.16065614635860612,0.6544867644090505,0.826495894298726,-0.24240066991651066,0.3983770459115538,-0.09729557755340745,-0.08052094527759035,0.6437246963562753,0.7619047619047619,0.5219426728143052,-0.018739525789079066,0.15539932001228465,-0.12058949670820739,0.6883970570820163,0.6684997751714419,-0.7435585950132296,4382.0,775.0,-0.07385416630255526,70.99999999999999,3.4600066711140753,0.07100000000000001,0.0,
vti_bh,0.11116435546589298,0.19469059082665507,0.6390343671008147,0.7834441151178742,-0.5545375954081723,0.2004631541420911,-0.1747775117161312,-0.3698604874079061,0.6639676113360324,0.8571428571428571,0.11116435546589298,0.19469059082665507,0.6390343671008147,0.7834441151178742,-0.5545375954081723,0.2004631541420911,-0.1747775117161312,-0.3698604874079061,0.6639676113360324,0.8571428571428571,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1114.0,-0.0003928804467597802,0.0,0.0,0.0,0.0,
spy_bh,0.11219035192961213,0.19274729692002465,0.6482097609724257,0.7918598040302818,-0.5518940436853608,0.20328241120422882,-0.16518641595388905,-0.36794996402569,0.6720647773279352,0.8571428571428571,0.11219035192961213,0.19274729692002465,0.6482097609724257,0.7918598040302818,-0.5518940436853608,0.20328241120422882,-0.16518641595388905,-0.36794996402569,0.6720647773279352,0.8571428571428571,0.9836286858671626,0.000373924417089576,0.02206257935323379,0.01694835454653078,0.9700154218218902,0.9657957270325104,-0.08132846560528562,4456.0,1223.0,-0.0002974167367323366,0.0,0.0,0.0,0.0,
frozen_80_20_spy_dc,0.1124876196960265,0.16913552308984509,0.7150475720481277,0.8894412440298528,-0.4616689841506596,0.24365427082560445,-0.1300542480736281,-0.2933575373509484,0.6639676113360324,0.8571428571428571,0.1124876196960265,0.16913552308984509,0.7150475720481277,0.8894412440298528,-0.4616689841506596,0.24365427082560445,-0.1300542480736281,-0.2933575373509484,0.6639676113360324,0.8571428571428571,0.8559250503303594,-0.0035762163563699697,0.0402965490517772,-0.08874745953493127,0.8818115143055281,0.8701954265637867,-0.2628291298820692,4382.0,890.0,-0.001297911532748941,0.0,0.0,0.0,0.0,
dc,0.10016125560535993,0.1373657284860682,0.7639242317607656,0.9087372295020691,-0.1796558626144722,0.5575173231073364,-0.09684044542730541,-0.04945247928430119,0.6396761133603239,0.8095238095238095,0.10016125560535993,0.1373657284860682,0.7639242317607656,0.9087372295020691,-0.1796558626144722,0.5575173231073364,-0.09684044542730541,-0.04945247928430119,0.6396761133603239,0.8095238095238095,0.3451105081831462,-0.019376779450208166,0.17497718967859338,-0.11073888822766202,0.5289958842400797,0.4877942246888917,-0.7997815076391328,4382.0,635.0,-0.0356005735680035,0.0,0.0,0.0,0.0,
