start,end,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2019-03-15,2019-06-13,60,0.06468426315672815,0.3011504211496352,0.19253745259145727,1.5641134599855873,2.4260650441177583,-0.0655255634199714,4.59592265112593,0.5666666666666667,1.319902763224053
2019-06-14,2019-09-05,60,0.054966923713626104,0.25199657985204715,0.10927312734934594,2.306116663490509,2.9455705884895163,-0.03504674339577163,7.19029945254344,0.65,1.4093018468285456
2019-09-06,2019-12-06,60,-0.03173693354420215,-0.1266825483439582,0.12669446775875967,-0.9999059200057246,-1.2755312677061625,-0.07146204544609425,-1.7727249136678893,0.5666666666666667,0.8439343999205439
2019-12-09,2020-03-10,60,0.24906229197109075,1.5447973857896495,0.3343077326339305,4.620884397792899,6.003145802358599,-0.09593917547182262,16.10184138223449,0.6166666666666667,1.6863794197161373
2020-03-11,2020-06-08,60,-0.0035832866707434796,-0.014963746087338747,0.18621226317830694,-0.08035854262192314,-0.10311037152164486,-0.08901495799733372,-0.16810372575569782,0.6166666666666667,1.0018713056356756
2020-06-09,2020-09-02,60,-0.058938964828115004,-0.2251908776976328,0.28485718741152266,-0.7905395673668147,-0.8912996166673446,-0.14480684987812675,-1.555112053657402,0.5666666666666667,0.8735532015395133
2020-09-03,2020-12-03,60,-0.046131426480811366,-0.17992821399706405,0.1875680206848049,-0.9592691405504618,-1.6753589218438192,-0.13345624375284904,-1.3482187789600735,0.43333333333333335,0.8589911672129594
2020-12-04,2021-03-05,60,-0.14134383173717302,-0.4727203199290493,0.26548779011116247,-1.7805727326711198,-2.065285326250931,-0.2170906836471892,-2.1775246730407996,0.5,0.6773283976814204
2021-03-08,2021-06-03,60,-0.08085735556749285,-0.2982082679576341,0.21965850413509772,-1.3575994661887778,-1.6195351724195268,-0.11147824903036874,-2.6750354490802657,0.43333333333333335,0.7673877195749969
2021-06-04,2021-08-27,60,0.24622513832376636,1.5206081208456204,0.2898488816486639,5.246210067109396,8.743483914784626,-0.049010742813130115,31.026016615243897,0.5666666666666667,1.7579264953829907
2021-08-30,2021-11-30,60,-0.008200333614481248,-0.03399222240318356,0.313336046217974,-0.10848487690285297,-0.1491276778858767,-0.16712563826443505,-0.2033932241407465,0.5333333333333333,1.007429254879402
2021-12-01,2022-03-02,60,-0.03395134880562167,-0.13504045888945237,0.16954840150598047,-0.7964714364156898,-1.2106935628806479,-0.08336019598480271,-1.6199633085564173,0.5,0.8823674094476951
2022-03-03,2022-06-01,60,-0.20567830524267572,-0.6198237504512026,0.254338772446771,-2.437000636939544,-3.2697297544798634,-0.24858228733404508,-2.49343489875561,0.4666666666666667,0.5441611734325683
2022-06-02,2022-08-25,60,0.09799098898556591,0.4808629208056763,0.24033984145140186,2.000762411682416,3.4575269459426132,-0.07364263077387967,6.529681459672048,0.5833333333333334,1.3498867003511095
2022-08-26,2022-11-25,60,-0.013064819872077749,-0.053736156426364645,0.22809258770585306,-0.23558922701890908,-0.44775391765075917,-0.07029390039260852,-0.7644497762428197,0.4166666666666667,0.9784948148467078
2022-11-28,2023-02-27,60,0.07863809628618501,0.3742893186964438,0.2549676362424918,1.4679875619212661,3.0390412758563463,-0.04761635988849866,7.860519358743554,0.48333333333333334,1.283265760999272
2023-02-28,2023-05-26,60,0.04588501894561592,0.20734825186326034,0.31482117499800977,0.658622317461877,1.2305854873202204,-0.11396066824346107,1.8194720604857257,0.4666666666666667,1.1343471923412174
2023-05-29,2023-08-22,60,0.004429956271536417,0.01873812205366243,0.21397688455659827,0.08757077706076273,0.09543659270261438,-0.10811898411330512,0.17331019346265314,0.55,1.0365892217085588
2023-08-23,2023-11-22,60,0.04609134976010898,0.2083489407570327,0.13024519296655596,1.5996670280993175,3.184236809712066,-0.039251628195441035,5.308033076223621,0.5833333333333334,1.3079995980842631
2023-11-23,2024-02-23,60,-0.025397302607044314,-0.10241423178399112,0.17967466529807297,-0.5699981776178076,-0.7907638890257292,-0.09051923337555767,-1.1314085191053482,0.5,0.91469572926307
2024-02-26,2024-05-24,60,0.003998690166038932,0.01690226375252246,0.20756989707982026,0.08142926305938648,0.12500254427483562,-0.07118548711432604,0.23743974281410643,0.5333333333333333,1.0316138038393343
2024-05-27,2024-08-19,60,-0.14996235999315788,-0.4945941565639047,0.1855145842907724,-2.6660661664674636,-3.245795862319604,-0.15604133474641924,-3.1696355159205942,0.5,0.5369865336110271
2024-08-20,2024-11-20,60,0.3133064154376273,2.1415029817297477,0.49022985474123215,4.368365086333104,8.029312503918378,-0.14082818382366036,15.206494350670996,0.5,1.6872675531281638
2024-11-21,2025-02-21,60,0.043165659029720915,0.19421846787027497,0.2659624008779117,0.7302478366460141,1.2201627929686572,-0.08997812643561032,2.1585075791643717,0.5166666666666667,1.1478723337642227
2025-02-24,2025-05-22,60,-0.046262029082343004,-0.18039970054512688,0.2515192269503137,-0.717240199616087,-0.9003581027473397,-0.10501753143026726,-1.717805571014723,0.5,0.8899137268948423
2025-05-23,2025-08-15,60,0.07089652196898788,0.33333578120070073,0.1928377333745747,1.7285817218833297,3.459475147649228,-0.05218953408388116,6.387023510594093,0.45,1.2915864743959415
2025-08-18,2025-11-17,60,0.13963796923263727,0.7314941265024595,0.33427530418205964,2.188298439492433,3.1132563125403543,-0.11312401138282024,6.466302932160245,0.5833333333333334,1.3602745893925139
2025-11-18,2026-02-11,60,-0.013456614952218615,-0.05531288169006687,0.33398688247248737,-0.16561393453715462,-0.20355050598214963,-0.1354788823114924,-0.4082767789808876,0.5166666666666667,0.9992493646780591
2026-02-12,2026-05-20,60,0.2890805763006863,1.9052015764533659,0.24754227501176412,7.69646952773147,17.47472976697491,-0.06823834084088365,27.91981095929434,0.5333333333333333,2.035648425898605
