signal_date,entry_date,exit_date,gross_return,net_return,turnover,transaction_cost,available_weight,skip_reason,nav
2021-10-08,2021-10-11,2021-11-02,-0.0465678774976059,-0.048607339256859,0.28,0.0020394617592531,1.0000000000000002,,1.256835344313411
2021-11-01,2021-11-02,2021-12-02,0.0135153659500994,0.0113977959743643,0.28,0.0021175699757351,1.0000000000000002,,1.2711604971412651
2021-12-01,2021-12-02,2022-01-05,0.0672622608184035,0.0650748198793396,0.24,0.0021874409390639,1.0000000000000002,,1.3538810375304646
2022-01-04,2022-01-05,2022-02-08,0.0263486564968472,0.0242144032434013,0.32,0.0021342532534459,1.0000000000000002,,1.3866644589168218
2022-02-07,2022-02-08,2022-03-02,0.0188274818563745,0.0167030061299612,0.36,0.0021244757264132,1.0000000000000002,,1.409825923874309
2022-03-01,2022-03-02,2022-04-06,0.0756936548709976,0.0734952531196654,0.2,0.0021984017513322,1.0000000000000002,,1.5134414370041174
2022-04-01,2022-04-06,2022-05-06,-0.0680716273205826,-0.0700831342050659,0.4,0.0020115068844832,1.0000000000000002,,1.40737471766305
2022-05-05,2022-05-06,2022-06-02,0.0492232955925319,0.0470593053082616,0.36,0.0021639902842702,1.0000000000000002,,1.4736047941846842
2022-06-01,2022-06-02,2022-07-04,0.0250115119252452,0.0228789969597423,0.1999999999999999,0.0021325149655028,1.0000000000000002,,1.5073193937906977
2022-07-01,2022-07-04,2022-08-02,-0.0173681161169336,-0.0194455375659815,0.44,0.0020774214490479,1.0000000000000002,,1.478008757894808
2022-08-01,2022-08-02,2022-09-02,0.0152389078032089,0.0131190972230648,0.32,0.0021198105801441,1.0000000000000002,,1.4973988984861712
2022-09-01,2022-09-02,2022-10-11,-0.0316738736001501,-0.0337326975644699,0.2399999999999999,0.0020588239643198,1.0000000000000002,,1.446887594310167
2022-10-10,2022-10-11,2022-11-02,-0.0122821619090979,-0.014366195098616,0.2,0.0020840331895181,1.0000000000000002,,1.4261013248445398
2022-11-01,2022-11-02,2022-12-16,0.0616169020911522,0.0594368001184337,0.32,0.0021801019727184,1.0000000000000002,,1.5108642242379582
2022-12-01,2022-12-02,2023-01-04,-0.0033332512243614,-0.0053450913268334,0.2399999999999999,0.0020118401024719,0.9600000000000004,,1.5027885169769608
2023-01-03,2023-01-04,2023-02-02,0.0195707257947407,0.0174452838512075,0.16,0.0021254419435331,1.0000000000000002,,1.5290050892239593
2023-02-01,2023-02-02,2023-03-02,0.0306617019174592,0.0285218417049665,0.2,0.0021398602124926,1.0000000000000002,,1.5726151303448934
2023-03-01,2023-03-02,2023-04-04,0.0071709222416428,0.0050616000427287,0.1999999999999999,0.0021093221989141,1.0000000000000002,,1.580575079155843
2023-04-03,2023-04-04,2023-05-05,0.0809477949604045,0.078742562826956,0.2399999999999999,0.0022052321334485,1.0000000000000002,,1.705033611628993
2023-05-04,2023-05-05,2023-06-02,-0.0138233399366635,-0.0159053695947458,0.4,0.0020820296580823,1.0000000000000002,,1.6779144218645694
2023-06-01,2023-06-02,2023-07-04,0.0108550142286921,0.0087409027101948,0.36,0.0021141115184973,1.0000000000000002,,1.6925809085821204
2023-07-03,2023-07-04,2023-08-02,0.056962087864572,0.054788037150348,0.28,0.0021740507142239,1.0000000000000002,,1.7853140942814874
2023-08-01,2023-08-02,2023-09-04,-0.019187829243914,-0.0212628850658969,0.32,0.0020750558219829,1.0000000000000002,,1.7473531658882542
2023-09-01,2023-09-04,2023-10-10,-0.0035589722301563,-0.0056543455662571,0.2399999999999999,0.0020953733361007,1.0000000000000002,,1.7374730272620285
2023-10-09,2023-10-10,2023-11-02,-0.0215517929202097,-0.0236237755894134,0.1599999999999999,0.0020719826692037,1.0000000000000002,,1.6964273543733317
2023-11-01,2023-11-02,2023-12-04,0.0011329123607871,-0.0009685604252819,0.1999999999999999,0.002101472786069,1.0000000000000002,,1.6947842619735198
2023-12-01,2023-12-04,2024-01-03,0.0019642963399946,-0.0001382572452473,0.16,0.0021025535852419,1.0000000000000002,,1.694549945770171
2024-01-02,2024-01-03,2024-02-02,-0.0160420084405637,-0.018121153829591,0.2399999999999999,0.0020791453890272,1.0000000000000002,,1.6638427455309446
2024-02-01,2024-02-02,2024-03-04,0.0507487449870866,0.0485827716186033,0.36,0.0021659733684832,1.0000000000000002,,1.7446768376463444
2024-03-01,2024-03-04,2024-04-02,-0.0007396343424623,-0.0028386728178171,0.24,0.0020990384753547,1.0000000000000002,,1.7397242709314429
2024-04-01,2024-04-02,2024-05-07,0.047115376105227,0.0449541261162902,0.2399999999999999,0.0021612499889367,1.0000000000000002,,1.8179320552144655
2024-05-06,2024-05-07,2024-06-04,0.0156021446201799,0.0134818618321737,0.1999999999999999,0.0021202827880062,1.0000000000000002,,1.8424411640031468
2024-06-03,2024-06-04,2024-07-02,0.0094592457868073,0.0073469487672845,0.12,0.0021122970195228,1.0000000000000002,,1.8559774848418145
2024-07-01,2024-07-02,2024-08-02,0.0229601030009976,0.0208302548670963,0.1999999999999999,0.0021298481339012,1.0000000000000002,,1.8946379688786616
2024-08-01,2024-08-02,2024-09-03,-0.0530121300706238,-0.055043214301532,0.36,0.0020310842309081,1.0000000000000002,,1.7903510051338545
2024-09-02,2024-09-03,2024-10-09,0.1344036319221292,0.1321289072006305,0.4800000000000001,0.0022747247214987,1.0000000000000002,,2.0269081269477405
2024-10-08,2024-10-09,2024-11-04,-0.0369504082758337,-0.0390023727450751,0.36,0.0020519644692414,1.0000000000000002,,1.947853900660503
2024-11-01,2024-11-04,2024-12-03,0.039664479984589,0.037512916160609,0.28,0.0021515638239799,1.0000000000000002,,2.020923580729096
2024-12-02,2024-12-03,2025-01-03,-0.0144672005507483,-0.0165483931900324,0.28,0.002081192639284,1.0000000000000002,,1.9874805427081823
2025-01-02,2025-01-03,2025-02-06,-0.0136755307749282,-0.0157577525849208,0.16,0.0020822218099925,1.0000000000000002,,1.9561623160488424
2025-02-05,2025-02-06,2025-03-04,-0.0090074165681229,-0.0110957069265844,0.2399999999999999,0.0020882903584614,1.0000000000000002,,1.934457312289136
2025-03-03,2025-03-04,2025-04-02,0.0300946857679406,0.0279555626764423,0.2,0.0021391230914983,1.0000000000000002,,1.988536154927737
2025-04-01,2025-04-02,2025-05-07,0.0037746698289803,0.0016697627582027,0.24,0.0021049070707776,1.0000000000000002,,1.991856538542575
2025-05-06,2025-05-07,2025-06-04,0.0227250435509874,0.0205955009943711,0.4,0.0021295425566162,1.0000000000000002,,2.0328798218627737
2025-06-03,2025-06-04,2025-07-02,0.0193579797265606,0.017232814352916,0.28,0.0021251653736445,1.0000000000000002,,2.0679120624347243
2025-07-01,2025-07-02,2025-08-04,0.0183032893703813,0.0161794950941998,0.32,0.0021237942761814,1.0000000000000002,,2.1013698355041237
2025-08-01,2025-08-04,2025-09-02,0.0244549904672121,0.0223231989796047,0.36,0.0021317914876073,1.0000000000000002,,2.148279132471821
2025-09-01,2025-09-02,2025-10-10,-0.0080535077586059,-0.0101430381985197,0.24,0.0020895304399138,1.0000000000000002,,2.126489055170077
2025-10-09,2025-10-10,2025-11-04,0.0420837387753057,0.0399290299148978,0.5200000000000001,0.0021547088604078,1.0000000000000002,,2.211397700267665
2025-11-03,2025-11-04,2025-12-02,0.0010587628904983,-0.0010426135012593,0.44,0.0021013763917576,1.0000000000000002,,2.2090920671687124
2025-12-01,2025-12-02,2026-01-06,-0.022713934700126,-0.0247844065850159,0.28,0.0020704718848898,1.0000000000000002,,2.1543410311922697
2026-01-05,2026-01-06,2026-02-03,0.0007341849692335,-0.0013667694712264,0.1999999999999999,0.00210095444046,1.0000000000000002,,2.151396543640226
2026-02-02,2026-02-03,2026-03-03,0.0207577280136551,0.0186307429672374,0.4,0.0021269850464177,1.0000000000000002,,2.19147865966539
2026-03-02,2026-03-03,2026-04-02,-0.0064328423352455,-0.0085244796402096,0.18,0.0020916373049641,1.0000000000000002,,2.172797444449118
2026-04-01,2026-04-02,2026-05-07,-0.0090847065076605,-0.0111728963892005,0.28,0.00208818988154,1.0000000000000002,,2.1485210037275686
2026-05-06,2026-05-07,2026-06-02,-0.0090975574117847,-0.0111857305871493,0.2,0.0020881731753646,1.0000000000000002,,2.12448822661904
2026-06-01,2026-06-02,2026-07-02,-0.0562447362407518,-0.0582716180836389,0.2,0.002026881842887,1.0000000000000002,,2.000690860054308
