sample,periods,annual_return,annual_volatility,sharpe,sortino,calmar,max_drawdown,total_return,win_rate,best_period,worst_period,average_turnover,strict_b_exposure,cash_exposure,condition_switches,longest_cash_periods,annual_return_vs_always,max_drawdown_improvement_vs_always,transition_cost_drag,signal_available_ratio,result_type,condition,mode,state_family,state,months,mean_monthly_return,return_contribution,etf_code,status,start,end,calibration_days,tracking_error_2018,mean_daily_amount,selected,fund_name,tracked_index,management_fee_annual,custody_fee_annual,fee_source,price_series_treatment,market_series,market_code,rows
in_sample,66.0,0.04719007851770973,0.207006511694097,0.22796422263008165,0.36401596850610163,0.12699143414927755,-0.37160048497631837,0.2886659513076262,0.5454545454545454,0.19177489177489182,-0.1553734061930785,0.26606060606060605,0.21212121212121213,0.0,16.0,0.0,-0.07181330737076386,-0.23139429011062884,0.015167999999999997,1.0,performance,E_vol20_p70,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.312718895144954,0.24373685536631015,1.2830185023720408,4.595806264377127,3.5672859419607184,-0.08766297410211854,0.7232308976705888,0.5416666666666666,0.268847313691508,-0.058271618083638906,0.5283333333333333,0.5,0.0,11.0,0.0,0.27446482488344626,0.0076192269184639505,0.009651999999999999,1.0,performance,E_vol20_p70,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth40,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth40,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth40,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.07412991055446327,0.0949942780691882,0.7803618497997473,1.1782929647113967,1.0241076883154805,-0.07238487846565922,0.7097242708510052,0.3111111111111111,0.1321289072006305,-0.0700831342050659,0.4066666666666667,0.5,0.5,28.0,10.0,-0.022745578417775913,0.06782131640003031,0.026392,1.0,performance,F_breadth40,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.09611675961418498,0.08741968783915054,1.099486419935939,1.8460857166645912,1.3714677675936093,-0.07008313420506584,0.6565803283609137,0.3787878787878788,0.08711345100578147,-0.0700831342050659,0.44787878787878793,0.5909090909090909,0.4090909090909091,22.0,5.0,-0.022886626274288613,0.07012306066062368,0.020796000000000002,1.0,performance,F_breadth40,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.015913633348200396,0.11389075622992488,0.1397271725553709,0.16568247570100827,0.21984748314180158,-0.07238487846565933,0.03208051042274196,0.125,0.1321289072006305,-0.05891161808363891,0.29333333333333333,0.25,0.75,6.0,10.0,-0.022340436913307338,0.02289732255492316,0.005596,1.0,performance,F_breadth40,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.04828606890675635,0.19796502167067637,0.24391212396643674,0.36486617056584003,0.1507445159036995,-0.3203172507953992,0.4242905979051588,0.5222222222222223,0.1545233189735904,-0.15200000000000002,0.7177777777777777,0.5,0.0,28.0,0.0,-0.048589420065482836,-0.18011105592970966,0.04879199999999999,1.0,performance,F_breadth40,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.02161496312019895,0.18931211949814325,0.11417633048269235,0.15980961425092588,0.06747985962830763,-0.3203172507953992,0.12481176098378266,0.5,0.1545233189735904,-0.15200000000000002,0.7812121212121212,0.5909090909090909,0.0,22.0,0.0,-0.09738842276827464,-0.18011105592970966,0.038396,1.0,performance,F_breadth40,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.1252768371187465,0.22290648690620488,0.5620152147992928,1.0220117395070938,0.5843012915846715,-0.21440451856436216,0.26624796015596974,0.5833333333333334,0.1321289072006305,-0.12219679633867286,0.5433333333333333,0.25,0.0,6.0,0.0,0.08702276685723875,-0.11912231754377967,0.010395999999999999,1.0,performance,F_breadth40,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.05144368098586116,0.19781532629939935,0.26005912660174585,0.3882152876390325,0.16433814027206928,-0.3130355552319979,0.4567838386517029,0.5333333333333333,0.1545233189735904,-0.15200000000000002,0.4066666666666667,0.5,0.0,28.0,0.0,-0.045431807986378026,-0.17282936036630836,0.026392,1.0,performance,F_breadth40,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.024910211449687525,0.18920222841512696,0.13165918635499496,0.18358030888729646,0.07957630062574199,-0.3130355552319979,0.14491174556053532,0.5151515151515151,0.1545233189735904,-0.15200000000000002,0.44787878787878793,0.5909090909090909,0.0,22.0,0.0,-0.09409317443878606,-0.17282936036630836,0.020796000000000002,1.0,performance,F_breadth40,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.12800636958799982,0.22267929679560794,0.5748462988254083,1.038482630195756,0.6025359765175997,-0.2124460191204215,0.2723983698310992,0.5833333333333334,0.1321289072006305,-0.12219679633867286,0.29333333333333333,0.25,0.0,6.0,0.0,0.08975229932649209,-0.117163818099839,0.005596,1.0,performance,F_breadth40,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,G_divlow_rel60,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,G_divlow_rel60,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,G_divlow_rel60,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.040044517630312804,0.09218914221962404,0.43437347030427886,0.5129206627778451,0.279418912450316,-0.1433135548311648,0.34242325815549024,0.25555555555555554,0.08711345100578147,-0.09900843696827702,0.39244444444444454,0.4777777777777778,0.5222222222222223,27.0,9.0,-0.056830971341926384,-0.003107359965475287,0.025975999999999996,1.0,performance,G_divlow_rel60,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.06313635312204235,0.10266384607505849,0.6149813740260888,0.7217509196898557,0.4405469754512906,-0.1433135548311648,0.4003588107309557,0.2878787878787879,0.08711345100578147,-0.09900843696827702,0.37454545454545457,0.5,0.5,18.0,9.0,-0.055867032766431235,-0.003107359965475287,0.017107999999999998,1.0,performance,G_divlow_rel60,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,-0.020904465438168374,0.05122944959485745,-0.4080556321313048,-0.38038729034712826,-0.25104596494351594,-0.08326947395020579,-0.041371934201081095,0.16666666666666666,0.02083025486709639,-0.055043214301532084,0.44166666666666665,0.4166666666666667,0.5833333333333334,9.0,5.0,-0.05915853569967611,0.012012727070376705,0.008868000000000001,1.0,performance,G_divlow_rel60,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.06659992880442367,0.21898866445088672,0.30412500560895583,0.49354919882535403,0.222850196753925,-0.298855149219206,0.6218535198439059,0.5,0.268047313691508,-0.15200000000000002,0.6924444444444444,0.4777777777777778,0.0,27.0,0.0,-0.03027556016781552,-0.15864895435351645,0.04757599999999999,1.0,performance,G_divlow_rel60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.04510965865942285,0.20231647748501352,0.22296581682411074,0.3233318713516186,0.15094154735923776,-0.298855149219206,0.27464790859371346,0.5,0.1524233189735904,-0.15200000000000002,0.6472727272727272,0.5,0.0,18.0,0.0,-0.07389372722905074,-0.15864895435351645,0.031507999999999994,1.0,performance,G_divlow_rel60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.1280041435771231,0.2634455253818036,0.485884675367367,1.006444059826272,0.8957106840943456,-0.1429079119521146,0.27239334792715897,0.5,0.268047313691508,-0.12219679633867286,0.8166666666666668,0.4166666666666667,0.0,9.0,0.0,0.08975007331561535,-0.04762571093153212,0.016068,1.0,performance,G_divlow_rel60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.0696013522233796,0.21927877659019993,0.31741034543189917,0.5147836300309258,0.23514885149488093,-0.29598848465944894,0.6563975321191222,0.5,0.268847313691508,-0.15200000000000002,0.39244444444444454,0.4777777777777778,0.0,27.0,0.0,-0.02727413674885959,-0.1557822897937594,0.025975999999999996,1.0,performance,G_divlow_rel60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.04780932364434598,0.20248029592388428,0.2361184006878294,0.34220253036066084,0.16152426909226972,-0.29598848465944894,0.2928627483889559,0.5,0.1532233189735904,-0.15200000000000002,0.37454545454545457,0.5,0.0,18.0,0.0,-0.07119406224412761,-0.1557822897937594,0.017107999999999998,1.0,performance,G_divlow_rel60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.13189483008784753,0.2640021266917052,0.4995976045369925,1.0329763117884876,0.9274422426784007,-0.14221352448530133,0.2811859063795972,0.5,0.268847313691508,-0.12219679633867286,0.44166666666666665,0.4166666666666667,0.0,9.0,0.0,0.09364075982633979,-0.046931323464718844,0.008868000000000001,1.0,performance,G_divlow_rel60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p60,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p60,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p60,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.011054762471849333,0.07862940244288484,0.14059324029429499,0.14075514442871934,0.11250364154067166,-0.098261374658285,0.08595066149609543,0.2,0.0728552531196654,-0.0700831342050659,0.37288888888888894,0.36666666666666664,0.6333333333333333,29.0,14.0,-0.08582072650038985,0.04194482020740453,0.026663999999999997,1.0,performance,E_vol20_p60,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.034130526886118506,0.07735279746888087,0.4412319657844212,0.3870422217842322,0.4439143067953791,-0.07688539513967696,0.20271982940196565,0.21212121212121213,0.0728552531196654,-0.0700831342050659,0.31333333333333335,0.30303030303030304,0.696969696969697,18.0,14.0,-0.08487285900235508,0.06332079972601257,0.017011999999999996,1.0,performance,E_vol20_p60,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,-0.04978296611951105,0.08099837644288331,-0.6146168393216613,-0.7104345749636437,-0.5127634425437393,-0.09708758852336574,-0.09708758852336574,0.16666666666666666,0.03954502991489781,-0.058271618083638906,0.5366666666666667,0.5416666666666666,0.4583333333333333,11.0,4.0,-0.08803703638101879,-0.001805387502783251,0.009651999999999999,1.0,performance,E_vol20_p60,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.11431652697852757,0.21044697821205305,0.5432082130603871,0.943333701493401,0.2728925298391276,-0.41890676540658,1.2519787519884007,0.5555555555555556,0.268047313691508,-0.1553734061930785,0.6951111111111111,0.36666666666666664,0.0,29.0,0.0,0.01744103800628838,-0.2787005705408905,0.049864,1.0,performance,E_vol20_p60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.04800068069567187,0.19588420843593374,0.2450461988689153,0.35698432831193116,0.12864744500473077,-0.3731180257323162,0.2941618878656318,0.5606060606060606,0.19177489177489182,-0.1553734061930785,0.5860606060606061,0.30303030303030304,0.0,18.0,0.0,-0.07100270519280172,-0.2329118308666267,0.031412,1.0,performance,E_vol20_p60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.3191307410061197,0.24342834511146805,1.310984309818098,4.676383109100087,3.6100923312424813,-0.08839960636028521,0.7401059118673543,0.5416666666666666,0.268047313691508,-0.058271618083638906,0.9950000000000001,0.5416666666666666,0.0,11.0,0.0,0.280876670744612,0.006882594660297281,0.018452,1.0,performance,E_vol20_p60,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.11770127263337793,0.21062849243317094,0.5588098327709518,0.9715284407260776,0.2835165900823673,-0.41514774355597084,1.3037910709281815,0.5666666666666667,0.268847313691508,-0.1553734061930785,0.37288888888888894,0.36666666666666664,0.0,29.0,0.0,0.02082578366113874,-0.2749415486902813,0.026663999999999997,1.0,performance,E_vol20_p60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.05070386338693478,0.19604758895554503,0.2586303848828877,0.377559100009941,0.1364472476137001,-0.3716004849763185,0.312628441897016,0.5757575757575758,0.19177489177489182,-0.1553734061930785,0.31333333333333335,0.30303030303030304,0.0,18.0,0.0,-0.06829952250153881,-0.23139429011062895,0.017011999999999996,1.0,performance,E_vol20_p60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.3248009785074588,0.2435515622275346,1.333602525628713,4.77535127184862,3.70511018858542,-0.08766297410211843,0.7550976326543204,0.5416666666666666,0.268847313691508,-0.058271618083638906,0.5366666666666667,0.5416666666666666,0.0,11.0,0.0,0.2865469082459511,0.0076192269184640615,0.009651999999999999,1.0,performance,E_vol20_p60,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p80,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p80,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,E_vol20_p80,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,-0.0009820572048446774,0.05916533151488425,-0.016598524502438067,-0.01228926726685345,-0.006292488820056903,-0.1560681684033245,-0.007341963178434052,0.1111111111111111,0.05889280011843373,-0.0705631342050659,0.2835555555555556,0.2,0.8,24.0,19.0,-0.09785754617708387,-0.015861973537634966,0.022383999999999998,1.0,performance,E_vol20_p80,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.003950757933210314,0.06375553211762663,0.061967296044542604,0.04055006919925964,0.025314309597075764,-0.1560681684033245,0.0219232161692684,0.12121212121212122,0.05889280011843373,-0.0705631342050659,0.25696969696969696,0.18181818181818182,0.8181818181818182,16.0,19.0,-0.11505262795526328,-0.015861973537634966,0.015007999999999997,1.0,performance,E_vol20_p80,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,-0.014422685119519718,0.04509867207924555,-0.3198028778802348,-0.3153832061811283,-0.364998457967862,-0.03951437274507508,-0.028637356392982705,0.08333333333333333,0.03751291616060907,-0.03951437274507512,0.3566666666666667,0.25,0.75,8.0,10.0,-0.05267675538102745,0.055767828275507414,0.007376,1.0,performance,E_vol20_p80,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.07826586191546214,0.22696250596952672,0.3448404906402054,0.6413323846655619,0.17202749239128418,-0.45496136011471333,0.7597214056036012,0.5333333333333333,0.270147313691508,-0.1553734061930785,0.5502222222222223,0.2,0.0,24.0,0.0,-0.018609627056777045,-0.3147551652490238,0.04158399999999999,1.0,performance,E_vol20_p80,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.02993086552064339,0.2108352980059372,0.14196325664500697,0.232006684027292,0.07159852483277113,-0.41803746083528015,0.17610041794857612,0.5303030303030303,0.19177489177489182,-0.1553734061930785,0.4993939393939394,0.18181818181818182,0.0,16.0,0.0,-0.0890725203678302,-0.2778312659695906,0.027808,1.0,performance,E_vol20_p80,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.2232064326675447,0.26748754845952233,0.8344554127958652,2.1301622755759726,1.3567423893021011,-0.16451644352496464,0.4962339769192605,0.5416666666666666,0.270147313691508,-0.12219679633867286,0.6900000000000001,0.25,0.0,8.0,0.0,0.18495236240603696,-0.06923424250438215,0.013776,1.0,performance,E_vol20_p80,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.08103705989596244,0.22685462032255185,0.3572202310922316,0.6637510551287326,0.17949141313239236,-0.45148154154978837,0.7939253607412178,0.5333333333333333,0.270147313691508,-0.1553734061930785,0.2835555555555556,0.2,0.0,24.0,0.0,-0.01583842907627675,-0.31127534668409884,0.022383999999999998,1.0,performance,E_vol20_p80,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.03233711133319517,0.21077957614372553,0.1534167205609393,0.25080529837587434,0.07769925673747777,-0.41618302016005715,0.1912926712689358,0.5303030303030303,0.19177489177489182,-0.1553734061930785,0.25696969696969696,0.18181818181818182,0.0,16.0,0.0,-0.08666627455527842,-0.2759768252943676,0.015007999999999997,1.0,performance,E_vol20_p80,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.2271367140958942,0.2672190388512589,0.8500019874045143,2.1575665317524493,1.392233410225073,-0.16314557058300627,0.5058645150820684,0.5416666666666666,0.270147313691508,-0.12219679633867286,0.3566666666666667,0.25,0.0,8.0,0.0,0.18888264383438647,-0.06786336956242378,0.007376,1.0,performance,E_vol20_p80,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth30,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth30,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth30,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.06386670898037416,0.08198286324342283,0.7790251090736081,0.948725436685667,0.8898629131441322,-0.0717714021305994,0.5909412491534258,0.2,0.1321289072006305,-0.0705631342050659,0.304,0.2777777777777778,0.7222222222222222,23.0,21.0,-0.03300877999186502,0.06843479273509012,0.022224,1.0,performance,F_breadth30,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.07117398602848257,0.07350672342185194,0.9682649792457503,1.2052127327495081,0.9916761260838999,-0.0717714021305994,0.4595873607771741,0.24242424242424243,0.08711345100578147,-0.0705631342050659,0.3715151515151515,0.3333333333333333,0.6666666666666666,21.0,10.0,-0.04782939985999102,0.06843479273509012,0.020284,1.0,performance,F_breadth30,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.04402770634824171,0.10345341067118016,0.4255800370679017,0.3344466102988978,0.7998752781233613,-0.05504321430153203,0.0899938516227703,0.08333333333333333,0.1321289072006305,-0.055043214301532084,0.11833333333333333,0.125,0.875,1.0,21.0,0.00577363608673398,0.04023898671905046,0.0019399999999999999,1.0,performance,F_breadth30,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.034248758839159565,0.21479341897358137,0.1594497587627301,0.23788729683969315,0.06575758734532491,-0.5208335679851324,0.28732310153353824,0.5333333333333333,0.1545233189735904,-0.1553734061930785,0.5595555555555556,0.2777777777777778,0.0,23.0,0.0,-0.06262673013307962,-0.38062737311944284,0.04062399999999999,1.0,performance,F_breadth30,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,-0.037426063851145885,0.20589956508564922,-0.1817685425201241,-0.2508187875741182,-0.07185801021990626,-0.5208335679851324,-0.18924891413230982,0.5,0.1545233189735904,-0.1553734061930785,0.6896969696969697,0.3333333333333333,0.0,21.0,0.0,-0.15642944973961947,-0.38062737311944284,0.03708399999999999,1.0,performance,F_breadth30,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.2600854937619588,0.23208824079708965,1.1206319323577734,1.9859093332156579,2.128414995767339,-0.12219679633867286,0.5878154515893197,0.625,0.1321289072006305,-0.12219679633867286,0.20166666666666666,0.125,0.0,1.0,0.0,0.22183142350045104,-0.026914595318090373,0.0035399999999999997,1.0,performance,F_breadth30,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.03680785126092667,0.21467593059007756,0.17145774637963979,0.2557663052784755,0.07121109290175544,-0.5168836730494739,0.3114057373598009,0.5444444444444444,0.1545233189735904,-0.1553734061930785,0.304,0.2777777777777778,0.0,23.0,0.0,-0.060067637711312516,-0.3766774781837844,0.022224,1.0,performance,F_breadth30,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,-0.03445539737166914,0.20581861666514925,-0.16740661233636298,-0.23088088356957717,-0.0666598679126226,-0.5168836730494739,-0.17539137551327966,0.5151515151515151,0.1545233189735904,-0.1553734061930785,0.3715151515151515,0.3333333333333333,0.0,21.0,0.0,-0.15345878326014273,-0.3766774781837844,0.020284,1.0,performance,F_breadth30,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.26108570654442653,0.23204067248952648,1.1251721680655404,1.987672960322993,2.1366002576762977,-0.12219679633867286,0.5903371592506552,0.625,0.1321289072006305,-0.12219679633867286,0.11833333333333333,0.125,0.0,1.0,0.0,0.2228316362829188,-0.026914595318090373,0.0019399999999999999,1.0,performance,F_breadth30,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.09687548897223919,0.13294555321271473,0.728685440251146,1.2329575847081589,0.6909501328742359,-0.14020619486568953,1.0006908600543079,0.5555555555555556,0.1321289072006305,-0.09900843696827702,0.26733333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth50,Always,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.11900338588847359,0.1342191316300441,0.8866350455648117,1.4013003309655496,0.8487740930596743,-0.14020619486568953,0.8559774848418142,0.5909090909090909,0.10856306383934286,-0.09900843696827702,0.2569696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth50,Always,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.03825407026150773,0.13080735517315784,0.2924458659902453,0.5850201235570905,0.4014818072185826,-0.09528220102058249,0.07797151441458783,0.4583333333333333,0.1321289072006305,-0.058271618083638906,0.2958333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,performance,F_breadth50,Always,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.08416912740280735,0.11236771365559513,0.7490508141936936,1.2729626160377518,1.00226291930277,-0.08397908950014843,0.8332756570323949,0.3888888888888889,0.1321289072006305,-0.0700831342050659,0.3751111111111112,0.6888888888888889,0.3111111111111111,20.0,6.0,-0.012706361569431834,0.0562271053655411,0.018855999999999998,1.0,performance,F_breadth50,Cash,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.10889209884593787,0.11167674860037112,0.9750650892926874,1.7629867229072433,1.5537561223691192,-0.07008313420506596,0.7655949973128975,0.45454545454545453,0.10856306383934286,-0.0700831342050659,0.3884848484848485,0.7878787878787878,0.21212121212121213,14.0,3.0,-0.010111287042535722,0.07012306066062357,0.013132,1.0,performance,F_breadth50,Cash,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.018986290597575728,0.1146842604582718,0.1655527142234478,0.2245175066240002,0.22608354901897568,-0.08397908950014832,0.038333060425806975,0.20833333333333334,0.1321289072006305,-0.058271618083638906,0.3383333333333334,0.4166666666666667,0.5833333333333334,6.0,6.0,-0.019267779663932005,0.011303111520434173,0.005724,1.0,performance,F_breadth50,Cash,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.06252835817771141,0.16992246763379276,0.3679816980557802,0.5427021248199991,0.28145734894234364,-0.22215926644900041,0.5759918755649907,0.5222222222222223,0.1321289072006305,-0.15200000000000002,0.5973333333333334,0.6888888888888889,0.0,20.0,0.0,-0.03434713079452778,-0.08195307158331089,0.034856,1.0,performance,F_breadth50,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
