signal_date,execution_date,action,code,rank_benefit
2022-07-26,2022-07-27,sell,159949,0.21276595744680848
2022-07-26,2022-07-27,buy,511010,0.21276595744680848
2022-08-09,2022-08-10,sell,515790,0.2978723404255319
2022-08-09,2022-08-10,buy,511260,0.2978723404255319
2022-08-16,2022-08-17,sell,511010,0.21276595744680848
2022-08-16,2022-08-17,buy,515220,0.21276595744680848
2022-08-30,2022-08-31,sell,511260,0.25531914893617014
2022-08-30,2022-08-31,buy,512100,0.25531914893617014
2022-09-21,2022-09-22,sell,515220,0.48936170212765956
2022-09-21,2022-09-22,buy,512200,0.48936170212765956
2022-09-28,2022-09-29,sell,512100,0.3829787234042553
2022-09-28,2022-09-29,buy,512690,0.3829787234042553
2022-10-19,2022-10-20,sell,512200,0.7234042553191489
2022-10-19,2022-10-20,buy,518880,0.7234042553191489
2022-10-26,2022-10-27,sell,512690,0.8723404255319149
2022-10-26,2022-10-27,buy,518850,0.8723404255319149
2022-11-09,2022-11-10,sell,518880,0.19148936170212771
2022-11-09,2022-11-10,buy,159859,0.19148936170212771
2022-11-16,2022-11-17,sell,518850,0.36170212765957444
2022-11-16,2022-11-17,buy,512720,0.36170212765957444
2022-11-30,2022-12-01,sell,159859,0.7291666666666667
2022-11-30,2022-12-01,buy,512200,0.7291666666666667
2022-12-07,2022-12-08,sell,512720,0.8958333333333334
2022-12-07,2022-12-08,buy,512690,0.8958333333333334
2022-12-28,2022-12-29,sell,512200,0.29166666666666663
2022-12-28,2022-12-29,buy,512010,0.29166666666666663
2023-01-05,2023-01-06,sell,512690,0.29166666666666663
2023-01-05,2023-01-06,buy,511260,0.29166666666666663
2023-02-02,2023-02-03,sell,512010,0.4375
2023-02-02,2023-02-03,buy,516520,0.4375
2023-02-09,2023-02-10,sell,511260,0.7083333333333333
2023-02-09,2023-02-10,buy,512980,0.7083333333333333
2023-02-23,2023-02-24,sell,516520,0.125
2023-02-23,2023-02-24,buy,512100,0.125
2023-03-02,2023-03-03,sell,512980,0.10416666666666663
2023-03-02,2023-03-03,buy,512720,0.10416666666666663
2023-03-16,2023-03-17,sell,512100,0.20833333333333337
2023-03-16,2023-03-17,buy,511010,0.20833333333333337
2023-04-07,2023-04-10,sell,511010,0.16666666666666663
2023-04-07,2023-04-10,buy,512980,0.16666666666666663
2023-04-28,2023-05-04,sell,512720,0.33333333333333337
2023-04-28,2023-05-04,buy,515210,0.33333333333333337
2023-05-17,2023-05-18,sell,512980,0.45833333333333337
2023-05-17,2023-05-18,buy,512880,0.45833333333333337
2023-05-24,2023-05-25,sell,515210,0.25
2023-05-24,2023-05-25,buy,512660,0.25
2023-06-07,2023-06-08,sell,512880,0.7083333333333333
2023-06-07,2023-06-08,buy,159985,0.7083333333333333
2023-06-14,2023-06-15,sell,512660,0.75
2023-06-14,2023-06-15,buy,518850,0.75
2023-06-30,2023-07-03,sell,159985,0.33333333333333337
2023-06-30,2023-07-03,buy,159998,0.33333333333333337
2023-07-07,2023-07-10,sell,518850,0.8541666666666666
2023-07-07,2023-07-10,buy,512660,0.8541666666666666
2023-07-21,2023-07-24,sell,159998,0.5
2023-07-21,2023-07-24,buy,515220,0.5
2023-07-28,2023-07-31,sell,512660,0.25
2023-07-28,2023-07-31,buy,512200,0.25
2023-08-11,2023-08-14,sell,515220,0.125
2023-08-11,2023-08-14,buy,512880,0.125
2023-08-25,2023-08-28,sell,512200,0.29166666666666663
2023-08-25,2023-08-28,buy,518850,0.29166666666666663
2023-09-01,2023-09-04,sell,512880,0.7083333333333333
2023-09-01,2023-09-04,buy,515220,0.7083333333333333
2023-09-15,2023-09-18,sell,518850,0.8541666666666666
2023-09-15,2023-09-18,buy,512100,0.8541666666666666
2023-11-06,2023-11-07,sell,515220,0.33333333333333337
2023-11-06,2023-11-07,buy,159859,0.33333333333333337
2023-11-27,2023-11-28,sell,159859,0.20833333333333337
2023-11-27,2023-11-28,buy,515180,0.20833333333333337
2023-12-18,2023-12-19,sell,512100,0.5416666666666667
2023-12-18,2023-12-19,buy,515220,0.5416666666666667
2023-12-25,2023-12-26,sell,515180,0.5625
2023-12-25,2023-12-26,buy,511010,0.5625
2024-01-16,2024-01-17,sell,511010,0.33333333333333326
2024-01-16,2024-01-17,buy,515210,0.33333333333333326
2024-02-06,2024-02-07,sell,515210,0.47916666666666663
2024-02-06,2024-02-07,buy,512720,0.47916666666666663
2024-02-28,2024-02-29,sell,515220,0.875
2024-02-28,2024-02-29,buy,512800,0.875
2024-03-06,2024-03-07,sell,512720,0.125
2024-03-06,2024-03-07,buy,512480,0.125
2024-03-20,2024-03-21,sell,512800,0.16326530612244894
2024-03-20,2024-03-21,buy,159949,0.16326530612244894
