signal_date,execution_date,action,code,rank_benefit
2018-11-09,2018-11-12,buy,512200,0.47619047619047616
2018-11-30,2018-12-03,sell,512880,0.4285714285714285
2018-11-30,2018-12-03,buy,512100,0.4285714285714285
2018-12-07,2018-12-10,sell,512200,0.19047619047619047
2018-12-07,2018-12-10,buy,159928,0.19047619047619047
2018-12-21,2018-12-24,sell,512100,0.38095238095238093
2018-12-21,2018-12-24,buy,518880,0.38095238095238093
2019-01-08,2019-01-09,sell,159928,0.38095238095238093
2019-01-08,2019-01-09,buy,512880,0.38095238095238093
2019-01-22,2019-01-23,sell,518880,0.8095238095238095
2019-01-22,2019-01-23,buy,159928,0.8095238095238095
2019-02-12,2019-02-13,sell,512880,0.4761904761904762
2019-02-12,2019-02-13,buy,512010,0.4761904761904762
2019-02-26,2019-02-27,sell,159928,0.5238095238095238
2019-02-26,2019-02-27,buy,512880,0.5238095238095238
2019-03-05,2019-03-06,sell,512010,0.4285714285714286
2019-03-05,2019-03-06,buy,159949,0.4285714285714286
2019-03-19,2019-03-20,sell,512880,0.19047619047619047
2019-03-19,2019-03-20,buy,512980,0.19047619047619047
2019-03-26,2019-03-27,sell,159949,0.4285714285714286
2019-03-26,2019-03-27,buy,512200,0.4285714285714286
2019-04-10,2019-04-11,sell,512980,0.9523809523809523
2019-04-10,2019-04-11,buy,159928,0.9523809523809523
2019-04-17,2019-04-18,sell,512200,0.19047619047619047
2019-04-17,2019-04-18,buy,510050,0.19047619047619047
2019-05-13,2019-05-14,sell,510050,0.33333333333333337
2019-05-13,2019-05-14,buy,511010,0.33333333333333337
2019-05-27,2019-05-28,sell,159928,0.19047619047619047
2019-05-27,2019-05-28,buy,518880,0.19047619047619047
2019-06-03,2019-06-04,sell,511010,0.31818181818181823
2019-06-03,2019-06-04,buy,512400,0.31818181818181823
2019-07-02,2019-07-03,sell,518880,0.6363636363636365
2019-07-02,2019-07-03,buy,512880,0.6363636363636365
2019-07-09,2019-07-10,sell,512400,0.8636363636363636
2019-07-09,2019-07-10,buy,512010,0.8636363636363636
2019-07-23,2019-07-24,sell,512880,0.7916666666666666
2019-07-23,2019-07-24,buy,512660,0.7916666666666666
2019-07-30,2019-07-31,sell,512010,0.8333333333333334
2019-07-30,2019-07-31,buy,518880,0.8333333333333334
2019-08-13,2019-08-14,sell,512660,0.6666666666666667
2019-08-13,2019-08-14,buy,512400,0.6666666666666667
2019-09-03,2019-09-04,sell,512400,0.45833333333333337
2019-09-03,2019-09-04,buy,512660,0.45833333333333337
2019-09-10,2019-09-11,sell,518880,0.9166666666666667
2019-09-10,2019-09-11,buy,512980,0.9166666666666667
2019-09-25,2019-09-26,sell,512660,0.5599999999999999
2019-09-25,2019-09-26,buy,159949,0.5599999999999999
2019-10-09,2019-10-10,sell,512980,0.8
2019-10-09,2019-10-10,buy,512200,0.8
2019-10-23,2019-10-24,sell,159949,0.56
2019-10-23,2019-10-24,buy,512800,0.56
2019-10-30,2019-10-31,sell,512200,0.2799999999999999
2019-10-30,2019-10-31,buy,512010,0.2799999999999999
2019-11-13,2019-11-14,sell,512800,0.39999999999999997
2019-11-13,2019-11-14,buy,159928,0.39999999999999997
2019-12-04,2019-12-05,sell,512010,0.8
2019-12-04,2019-12-05,buy,512400,0.8
2019-12-11,2019-12-12,sell,159928,0.8461538461538463
2019-12-11,2019-12-12,buy,512980,0.8461538461538463
2019-12-25,2019-12-26,sell,512400,0.11538461538461542
2019-12-25,2019-12-26,buy,512880,0.11538461538461542
2020-01-16,2020-01-17,sell,512880,0.5925925925925926
2020-01-16,2020-01-17,buy,512400,0.5925925925925926
2020-01-23,2020-02-03,sell,512980,0.1071428571428571
2020-01-23,2020-02-03,buy,159915,0.1071428571428571
2020-02-14,2020-02-17,sell,512400,0.3214285714285715
2020-02-14,2020-02-17,buy,159949,0.3214285714285715
2020-03-06,2020-03-09,sell,159949,0.2857142857142857
2020-03-06,2020-03-09,buy,512880,0.2857142857142857
2020-03-13,2020-03-16,sell,159915,0.4482758620689655
2020-03-13,2020-03-16,buy,512660,0.4482758620689655
2020-03-27,2020-03-30,sell,512880,0.4
2020-03-27,2020-03-30,buy,159928,0.4
2020-04-03,2020-04-07,sell,512660,0.6666666666666667
2020-04-03,2020-04-07,buy,511010,0.6666666666666667
2020-04-27,2020-04-28,sell,511010,0.4242424242424242
2020-04-27,2020-04-28,buy,512010,0.4242424242424242
2020-05-07,2020-05-08,sell,159928,0.12121212121212122
2020-05-07,2020-05-08,buy,159915,0.12121212121212122
2020-05-28,2020-05-29,sell,512010,0.7222222222222222
2020-05-28,2020-05-29,buy,512690,0.7222222222222222
2020-06-04,2020-06-05,sell,159915,0.25
2020-06-04,2020-06-05,buy,512100,0.25
2020-06-18,2020-06-19,sell,512690,0.2777777777777778
2020-06-18,2020-06-19,buy,159949,0.2777777777777778
2020-06-29,2020-06-30,sell,512100,0.36111111111111105
2020-06-29,2020-06-30,buy,512010,0.36111111111111105
2020-07-20,2020-07-21,sell,512010,0.5135135135135135
2020-07-20,2020-07-21,buy,512660,0.5135135135135135
2020-07-27,2020-07-28,sell,159949,0.16216216216216217
2020-07-27,2020-07-28,buy,512400,0.16216216216216217
2020-08-17,2020-08-18,sell,512400,0.43243243243243246
2020-08-17,2020-08-18,buy,159928,0.43243243243243246
2020-08-31,2020-09-01,sell,512660,0.6486486486486487
2020-08-31,2020-09-01,buy,512690,0.6486486486486487
2020-09-21,2020-09-22,sell,159928,0.5945945945945946
2020-09-21,2020-09-22,buy,512800,0.5945945945945946
2020-09-28,2020-09-29,sell,512690,0.7567567567567568
2020-09-28,2020-09-29,buy,511260,0.7567567567567568
2020-10-20,2020-10-21,sell,512800,0.21621621621621623
2020-10-20,2020-10-21,buy,159915,0.21621621621621623
2020-10-27,2020-10-28,sell,511260,0.45945945945945943
2020-10-27,2020-10-28,buy,512690,0.45945945945945943
2020-11-10,2020-11-11,sell,159915,0.5263157894736842
2020-11-10,2020-11-11,buy,512400,0.5263157894736842
2020-12-01,2020-12-02,sell,512690,0.26315789473684204
2020-12-01,2020-12-02,buy,512800,0.26315789473684204
2020-12-15,2020-12-16,sell,512400,0.3076923076923077
2020-12-15,2020-12-16,buy,512690,0.3076923076923077
2020-12-22,2020-12-23,sell,512800,0.7692307692307692
2020-12-22,2020-12-23,buy,512010,0.7692307692307692
2021-01-13,2021-01-14,sell,512010,0.33333333333333337
2021-01-13,2021-01-14,buy,512660,0.33333333333333337
2021-01-20,2021-01-21,sell,512690,0.75
2021-01-20,2021-01-21,buy,159949,0.75
2021-02-03,2021-02-04,sell,512660,0.95
2021-02-03,2021-02-04,buy,512800,0.95
2021-02-24,2021-02-25,sell,159949,0.725
2021-02-24,2021-02-25,buy,512400,0.725
2021-03-10,2021-03-11,sell,512800,0.17500000000000004
2021-03-10,2021-03-11,buy,512200,0.17500000000000004
2021-03-17,2021-03-18,sell,512400,0.30487804878048774
2021-03-17,2021-03-18,buy,515220,0.30487804878048774
2021-03-31,2021-04-01,sell,512200,0.36904761904761907
2021-03-31,2021-04-01,buy,511260,0.36904761904761907
2021-04-08,2021-04-09,sell,515220,0.49999999999999994
2021-04-08,2021-04-09,buy,515210,0.49999999999999994
2021-04-22,2021-04-23,sell,511260,0.8255813953488371
2021-04-22,2021-04-23,buy,512690,0.8255813953488371
2021-04-29,2021-04-30,sell,515210,0.15116279069767435
2021-04-29,2021-04-30,buy,159949,0.15116279069767435
2021-05-18,2021-05-19,sell,512690,0.9534883720930233
2021-05-18,2021-05-19,buy,159992,0.9534883720930233
2021-06-08,2021-06-09,sell,159992,0.5795454545454546
2021-06-08,2021-06-09,buy,512480,0.5795454545454546
2021-06-16,2021-06-17,sell,159949,0.3977272727272727
2021-06-16,2021-06-17,buy,159995,0.3977272727272727
