date,value,cash,holdings,return,nav
2013-12-04,903619.9372599999,831103.1372599999,159915|510300,0.00016713358232101072,0.9036199372599999
2013-12-05,902251.9372599999,831103.1372599999,159915|510300,-0.0015139108197945728,0.90225193726
2013-12-06,902249.7372599998,831103.1372599999,159915|510300,-2.4383433375740893e-06,0.9022497372599998
2013-12-09,903297.7372599998,831103.1372599999,159915|510300,0.0011615409312089042,0.9032977372599998
2013-12-10,902977.7372599998,831103.1372599999,159915|510300,-0.0003542575020398786,0.9029777372599999
2013-12-11,900046.2140599999,697866.01406,510050|510300,-0.0032465066180871194,0.90004621406
2013-12-12,898935.2140599999,697866.01406,510050|510300,-0.0012343810602661875,0.8989352140599999
2013-12-13,898713.01406,697866.01406,510050|510300,-0.00024718132800294335,0.8987130140599999
2013-12-16,895705.01406,697866.01406,510050|510300,-0.0033470083919350246,0.8957050140599999
2013-12-17,894682.01406,697866.01406,510050|510300,-0.0011421170853593843,0.8946820140599999
2013-12-18,895126.41406,697866.01406,510050|510300,0.0004967127907080648,0.8951264140599999
2013-12-19,892955.81406,697866.01406,510050|510300,-0.0024249088909742422,0.89295581406
2013-12-20,888343.6140599999,697866.01406,510050|510300,-0.005165093196526471,0.88834361406
2013-12-23,888238.6140599999,697866.01406,510050|510300,-0.00011819750639074922,0.8882386140599999
2013-12-24,888065.2140599999,697866.01406,510050|510300,-0.00019521781338394106,0.8880652140599999
2013-12-25,888841.6140599999,697866.01406,510050|510300,0.0008742601193110211,0.88884161406
2013-12-26,886456.2140599999,697866.01406,510050|510300,-0.002683717731333579,0.8864562140599999
2013-12-27,889144.41406,697866.01406,510050|510300,0.0030325242886932724,0.88914441406
2013-12-30,889063.81406,697866.01406,510050|510300,-9.064894152788217e-05,0.88906381406
2013-12-31,891808.2140599999,697866.01406,510050|510300,0.003086842537733503,0.8918082140599999
2014-01-02,902240.3205,431139.1205,159915|510300,0.011697701675685845,0.9022403205
2014-01-03,908356.5205000001,431139.1205,159915|510300,0.006778903426318372,0.9083565205000002
2014-01-06,898869.7205,431139.1205,159915|510300,-0.010443916882743487,0.8988697205
2014-01-07,907346.9205,431139.1205,159915|510300,0.00943095512805181,0.9073469205
2014-01-08,924591.1205,431139.1205,159915|510300,0.01900507910524163,0.9245911204999999
2014-01-09,915278.1205000001,431139.1205,159915|510300,-0.010072560501082517,0.9152781205000001
2014-01-10,906956.5205000001,431139.1205,159915|510300,-0.009091881269328361,0.9069565205000001
2014-01-13,910824.5205000001,431139.1205,159915|510300,0.004264813045136595,0.9108245205000001
2014-01-14,924890.1205,431139.1205,159915|510300,0.015442711173694113,0.9248901205
2014-01-15,929291.9205,431139.1205,159915|510300,0.004759268049723042,0.9292919205
2014-01-16,922870.7205,431139.1205,159915|510300,-0.006909777066118283,0.9228707205000001
2014-01-17,921125.9205,431139.1205,159915|510300,-0.0018906223387981091,0.9211259205
2014-01-20,912526.7205,431139.1205,159915|510300,-0.00933553144974164,0.9125267205
2014-01-21,925366.1205,431139.1205,159915|510300,0.014070163329535035,0.9253661205
2014-01-22,932192.9205,431139.1205,159915|510300,0.007377404303835267,0.9321929205
2014-01-23,940932.94394,229336.64394,159915|510050,0.00937576680512886,0.94093294394
2014-01-24,948720.7439400001,229336.64394,159915|510050,0.008276679066406167,0.94872074394
2014-01-27,942826.24394,229336.64394,159915|510050,-0.006213103315861446,0.9428262439399999
2014-01-28,942685.44394,229336.64394,159915|510050,-0.00014933822738272262,0.94268544394
2014-01-29,952060.64394,229336.64394,159915|510050,0.00994520501007834,0.95206064394
2014-01-30,948465.94394,229336.64394,159915|510050,-0.003775704859643847,0.9484659439400001
2014-02-07,959861.8439399999,229336.64394,159915|510050,0.012015086121764718,0.95986184394
2014-02-10,970355.9439399999,229336.64394,159915|510050,0.010932927552286253,0.9703559439399999
2014-02-11,966022.04394,229336.64394,159915|510050,-0.0044662992245945166,0.96602204394
2014-02-12,970155.64394,229336.64394,159915|510050,0.0042789913811291935,0.97015564394
2014-02-13,951952.54394,229336.64394,159915|510050,-0.018763071795442454,0.95195254394
2014-02-14,962227.04394,229336.64394,159915|510050,0.01079308003892221,0.96222704394
2014-02-17,977055.04394,229336.64394,159915|510050,0.015410084442528449,0.97705504394
2014-02-18,968067.0439399999,229336.64394,159915|510050,-0.009199072309944545,0.9680670439399999
2014-02-19,971217.5439399999,229336.64394,159915|510050,0.0032544233580946713,0.9712175439399999
2014-02-20,967349.3504199999,700737.2504199999,510050|510300,-0.0039828291242636205,0.9673493504199999
2014-02-21,964508.7504199999,700737.2504199999,510050|510300,-0.0029364779112805994,0.96450875042
2014-02-24,958388.35042,700737.2504199999,510050|510300,-0.0063456137617566855,0.95838835042
2014-02-25,953386.15042,700737.2504199999,510050|510300,-0.005219387316016455,0.95338615042
2014-02-26,953433.8504199999,700737.2504199999,510050|510300,5.003219312449403e-05,0.95343385042
2014-02-27,955023.05042,700737.2504199999,510050|510300,0.0016668172619422883,0.95502305042
2014-02-28,956889.8504199999,700737.2504199999,510050|510300,0.0019547172177456495,0.95688985042
2014-03-03,956561.9504199999,700737.2504199999,510050|510300,-0.000342672670063382,0.9565619504199999
2014-03-04,956634.15042,700737.2504199999,510050|510300,7.547864512935654e-05,0.95663415042
2014-03-05,954056.55042,700737.2504199999,510050|510300,-0.0026944469825463946,0.95405655042
2014-03-06,956051.8504199999,700737.2504199999,510050|510300,0.002091385462551054,0.95605185042
2014-03-07,955333.7504199999,700737.2504199999,510050|510300,-0.000751109889787327,0.9553337504199999
2014-03-10,947593.6504199998,700737.2504199999,510050|510300,-0.008101985297386705,0.9475936504199999
2014-03-11,948040.15042,700737.2504199999,510050|510300,0.00047119353301083855,0.94804015042
2014-03-12,948678.7504199999,700737.2504199999,510050|510300,0.0006736001631546529,0.9486787504199999
2014-03-13,952897.9210399999,697706.1210399999,159915|510050,0.004447417651267216,0.9528979210399999
2014-03-14,950889.9210399999,697706.1210399999,159915|510050,-0.002107256145347125,0.9508899210399999
2014-03-17,953782.3210399998,697706.1210399999,159915|510050,0.003041782162162887,0.9537823210399998
2014-03-18,952577.8210399998,697706.1210399999,159915|510050,-0.0012628667709908559,0.9525778210399999
2014-03-19,951212.0210399999,697706.1210399999,159915|510050,-0.001433793617521717,0.9512120210399999
2014-03-20,948337.3210399998,697706.1210399999,159915|510050,-0.003022144313164832,0.9483373210399998
2014-03-21,956680.8210399998,697706.1210399999,159915|510050,0.008798029788440687,0.9566808210399999
2014-03-24,958036.5210399998,697706.1210399999,159915|510050,0.0014170870474086161,0.9580365210399998
2014-03-25,956367.8210399998,697706.1210399999,159915|510050,-0.001741791636699297,0.9563678210399998
2014-03-26,956761.2210399999,697706.1210399999,159915|510050,0.0004113480099865452,0.9567612210399998
2014-03-27,955492.5210399999,697706.1210399999,159915|510050,-0.0013260361855185199,0.9554925210399999
2014-03-28,955482.4210399999,697706.1210399999,159915|510050,-1.057046473684764e-05,0.9554824210399999
2014-03-31,954554.5210399999,697706.1210399999,159915|510050,-0.0009711324662468046,0.9545545210399999
2014-04-01,955956.2210399999,697706.1210399999,159915|510050,0.0014684336715233837,0.9559562210399999
2014-04-02,958061.3210399998,697706.1210399999,159915|510050,0.002202088289890325,0.9580613210399999
2014-04-03,955603.9254399999,695857.9254399999,510050|510300,-0.0025649669243846818,0.95560392544
2014-04-04,958010.22544,695857.9254399999,510050|510300,0.0025180934652315745,0.9580102254399999
2014-04-08,965553.4254399999,695857.9254399999,510050|510300,0.007873819923514436,0.9655534254399999
2014-04-09,964879.8254399999,695857.9254399999,510050|510300,-0.0006976309981946427,0.96487982544
2014-04-10,971397.3254399999,695857.9254399999,510050|510300,0.006754727198309718,0.9713973254399999
2014-04-11,970470.4254399999,695857.9254399999,510050|510300,-0.0009541924562950221,0.97047042544
2014-04-14,969088.4254399999,695857.9254399999,510050|510300,-0.0014240516390526814,0.96908842544
2014-04-15,963869.4254399999,695857.9254399999,510050|510300,-0.0053854734645399915,0.9638694254399999
2014-04-16,963869.4254399999,695857.9254399999,510050|510300,0.0,0.9638694254399999
2014-04-17,962892.4254399999,695857.9254399999,510050|510300,-0.0010136227731821768,0.9628924254399999
2014-04-18,962399.87414,878680.37414,510300|510500,-0.0005115330508232985,0.96239987414
2014-04-21,960943.37414,878680.37414,510300|510500,-0.0015134041879437676,0.96094337414
2014-04-22,960944.87414,878680.37414,510300|510500,1.5609660677373682e-06,0.96094487414
2014-04-23,960637.17414,878680.37414,510300|510500,-0.00032020567285440116,0.96063717414
2014-04-24,960247.47414,878680.37414,510300|510500,-0.0004056682486277552,0.96024747414
2014-04-25,958800.5741399999,878680.37414,510300|510500,-0.0015067990689544564,0.95880057414
2014-04-28,956971.5741399999,878680.37414,510300|510500,-0.0019075916820768812,0.9569715741399999
2014-04-29,957869.87414,878680.37414,510300|510500,0.0009386903689456716,0.95786987414
2014-04-30,958185.17414,878680.37414,510300|510500,0.00032916788439885103,0.95818517414
2014-05-05,958575.37414,878680.37414,510300|510500,0.0004072281752325324,0.9585753741399999
2014-05-06,958691.27414,878680.37414,510300|510500,0.00012090859323810044,0.95869127414
2014-05-07,957751.97414,878680.37414,510300|510500,-0.0009797731817707822,0.9577519741399999
2014-05-08,957726.67414,878680.37414,510300|510500,-2.6416024903164192e-05,0.95772667414
2014-05-09,957294.97414,878680.37414,510300|510500,-0.0004507549091579133,0.95729497414
2014-05-12,959133.5741399999,878680.37414,510300|510500,0.0019206201324222238,0.9591335741399999
2014-05-13,958726.5000400001,466770.80004,510300|511010,-0.00042441857002539773,0.95872650004
2014-05-14,958142.30004,466770.80004,510300|511010,-0.0006093500075107228,0.95814230004
2014-05-15,958132.5000400001,466770.80004,510300|511010,-1.0228125821742928e-05,0.9581325000400001
2014-05-16,958148.0000400001,466770.80004,510300|511010,1.6177303242770336e-05,0.9581480000400001
2014-05-19,957369.30004,466770.80004,510300|511010,-0.0008127136934664714,0.95736930004
2014-05-20,956329.41416,251092.11416,510050|511010,-0.0010861909609557463,0.9563294141600001
2014-05-21,958489.41416,251092.11416,510050|511010,0.002258635955370236,0.95848941416
2014-05-22,958544.71416,251092.11416,510050|511010,5.7694951225206736e-05,0.95854471416
2014-05-23,961270.51416,251092.11416,510050|511010,0.00284368580801031,0.96127051416
2014-05-26,962184.31416,251092.11416,510050|511010,0.00095061690391951,0.9621843141599999
2014-05-27,962780.91416,251092.11416,510050|511010,0.0006200475223097079,0.96278091416
2014-05-28,964511.71416,251092.11416,510050|511010,0.0017977090888947611,0.9645117141599999
2014-05-29,964258.9141599999,251092.11416,510050|511010,-0.0002621015341635058,0.96425891416
2014-05-30,963897.2141600001,251092.11416,510050|511010,-0.0003751067215332915,0.9638972141600001
2014-06-03,963960.21416,251092.11416,510050|511010,6.535966602494447e-05,0.96396021416
2014-06-04,964305.5141599999,251092.11416,510050|511010,0.000358209804645071,0.9643055141599999
2014-06-05,964418.41416,251092.11416,510050|511010,0.00011707907747315893,0.9644184141600001
2014-06-06,962684.61416,251092.11416,510050|511010,-0.0017977674156192114,0.96268461416
2014-06-09,963360.71416,251092.11416,510050|511010,0.0007023068511278208,0.96336071416
2014-06-10,966363.91416,251092.11416,510050|511010,0.003117420044078445,0.96636391416
2014-06-11,969253.59512,253000.99511999998,159915|511010,0.002990261657805915,0.96925359512
2014-06-12,967845.59512,253000.99511999998,159915|511010,-0.0014526642017002045,0.9678455951199999
2014-06-13,970716.5951200001,253000.99511999998,159915|511010,0.002966382256091249,0.9707165951200001
2014-06-16,975045.39512,253000.99511999998,159915|511010,0.004459386005927657,0.97504539512
2014-06-17,971576.79512,253000.99511999998,159915|511010,-0.0035573728334700183,0.9715767951200001
2014-06-18,969143.19512,253000.99511999998,159915|511010,-0.002504794281032008,0.96914319512
2014-06-19,960154.79512,253000.99511999998,159915|511010,-0.009274584029749122,0.96015479512
2014-06-20,963249.39512,253000.99511999998,159915|511010,0.0032230219707576335,0.96324939512
2014-06-23,968473.99512,253000.99511999998,159915|511010,0.005423932811656762,0.96847399512
2014-06-24,971518.99512,253000.99511999998,159915|511010,0.003144121592673965,0.97151899512
2014-06-25,968695.79512,253000.99511999998,159915|511010,-0.0029059647975809844,0.96869579512
2014-06-26,972981.99512,253000.99511999998,159915|511010,0.004424712093923144,0.9729819951199999
2014-06-27,973002.19512,253000.99511999998,159915|511010,2.0760918600037925e-05,0.9730021951200001
2014-06-30,975626.1951199999,253000.99511999998,159915|511010,0.0026968078933020667,0.9756261951199999
2014-07-01,976892.39512,253000.99511999998,159915|511010,0.0012978331315143254,0.97689239512
2014-07-02,981154.6140800001,355964.01408,159915|510500,0.004363038325706725,0.98115461408
2014-07-03,984687.81408,355964.01408,159915|510500,0.003601063430061835,0.9846878140800001
2014-07-04,982189.81408,355964.01408,159915|510500,-0.002536844636727764,0.9821898140800001
2014-07-07,979571.6140800001,355964.01408,159915|510500,-0.002665676188519983,0.97957161408
2014-07-08,985401.81408,355964.01408,159915|510500,0.005951785368419005,0.98540181408
2014-07-09,975444.1704000002,310231.5704,510300|510500,-0.01010516069457068,0.9754441704000002
2014-07-10,974840.9704,310231.5704,510300|510500,-0.0006183849555970733,0.9748409704
2014-07-11,980504.9704,310231.5704,510300|510500,0.00581017845164622,0.9805049704
2014-07-14,989874.1704,310231.5704,510300|510500,0.00955548445223875,0.9898741703999999
2014-07-15,990093.5704000001,310231.5704,510300|510500,0.00022164433274540762,0.9900935704000001
2014-07-16,987061.7704,310231.5704,510300|510500,-0.0030621348230502887,0.9870617704
2014-07-17,983223.1704,310231.5704,510300|510500,-0.0038889156840149486,0.9832231704
2014-07-18,985416.5704000001,310231.5704,510300|510500,0.002230826190871671,0.9854165704000001
2014-07-21,984311.9704,310231.5704,510300|510500,-0.0011209472553842525,0.9843119704
2014-07-22,993117.1704,310231.5704,510300|510500,0.008945537862779185,0.9931171703999999
2014-07-23,996195.1723,339574.6723,510050|510300,0.0030993340884040155,0.9961951723
2014-07-24,1010708.6723,339574.6723,510050|510300,0.014568932277087221,1.0107086723
2014-07-25,1017915.4723,339574.6723,510050|510300,0.0071304424286773305,1.0179154723000001
2014-07-28,1037943.7723,339574.6723,510050|510300,0.01967579877211767,1.0379437723
2014-07-29,1039453.6723,339574.6723,510050|510300,0.0014547030776572711,1.0394536723
2014-07-30,1036555.2723,339574.6723,510050|510300,-0.002788387859159469,1.0365552723
2014-07-31,1046378.4723,339574.6723,510050|510300,0.009476773947812323,1.0463784723
2014-08-01,1038527.3723,339574.6723,510050|510300,-0.007503116900659079,1.0385273723000001
2014-08-04,1053685.1723,339574.6723,510050|510300,0.014595474711880163,1.0536851723
2014-08-05,1049821.2722999998,339574.6723,510050|510300,-0.0036670346148707234,1.0498212722999998
2014-08-06,1044608.0722999999,339574.6723,510050|510300,-0.004965797643420422,1.0446080723
2014-08-07,1035409.5723,339574.6723,510050|510300,-0.008805694924170715,1.0354095723
2014-08-08,1036435.7723000001,339574.6723,510050|510300,0.0009911053823083993,1.0364357723000002
2014-08-11,1045957.3722999999,339574.6723,510050|510300,0.009186869321260449,1.0459573723
2014-08-12,1041891.7723,339574.6723,510050|510300,-0.003886965289092048,1.0418917722999999
2014-08-13,1043156.15004,669230.75004,510300|510500,0.0012135403826147861,1.04315615004
2014-08-14,1038839.95004,669230.75004,510300|510500,-0.004137635578177257,1.03883995004
2014-08-15,1043495.95004,669230.75004,510300|510500,0.004481922359474755,1.04349595004
2014-08-18,1045135.15004,669230.75004,510300|510500,0.0015708733703634348,1.04513515004
2014-08-19,1045502.3500399999,669230.75004,510300|510500,0.0003513421206682299,1.04550235004
2014-08-20,1044360.23564,959046.63564,159915|510500,-0.001092407300620879,1.04436023564
2014-08-21,1045119.93564,959046.63564,159915|510500,0.0007274309898772646,1.04511993564
2014-08-22,1045844.13564,959046.63564,159915|510500,0.0006929348252806555,1.04584413564
2014-08-25,1044814.63564,959046.63564,159915|510500,-0.0009843723026375928,1.04481463564
2014-08-26,1043146.13564,959046.63564,159915|510500,-0.0015969339853073583,1.04314613564
2014-08-27,1043565.03564,959046.63564,159915|510500,0.0004015736488760524,1.04356503564
2014-08-28,1042613.63564,959046.63564,159915|510500,-0.0009116825185855326,1.04261363564
2014-08-29,1043891.63564,959046.63564,159915|510500,0.0012257656684255824,1.04389163564
2014-09-01,1045304.53564,959046.63564,159915|510500,0.0013534929793108663,1.04530453564
2014-09-02,1046334.03564,959046.63564,159915|510500,0.0009848804486145557,1.04633403564
2014-09-03,1046937.53564,959046.63564,159915|510500,0.000576775656189854,1.04693753564
2014-09-04,1047832.13564,959046.63564,159915|510500,0.0008544922400295363,1.04783213564
2014-09-05,1048109.03564,959046.63564,159915|510500,0.00026425988532108313,1.04810903564
2014-09-09,1048322.03564,959046.63564,159915|510500,0.0002032231311410726,1.04832203564
2014-09-10,1048698.33564,959046.63564,159915|510500,0.0003589545838080799,1.04869833564
2014-09-11,1048783.53564,959046.63564,159915|510500,8.124357320360431e-05,1.04878353564
2014-09-12,1049663.93564,959046.63564,159915|510500,0.0008394487232896708,1.04966393564
2014-09-15,1050004.73564,959046.63564,159915|510500,0.0003246753445826922,1.0500047356400002
2014-09-16,1047157.63564,959046.63564,159915|510500,-0.002711511580245185,1.04715763564
2014-09-17,1047541.03564,959046.63564,159915|510500,0.00036613398685259035,1.0475410356400001
2014-09-18,1050125.92374,510045.92374,510500|511010,0.0024675769368984746,1.05012592374
2014-09-19,1050976.72374,510045.92374,510500|511010,0.0008101885505025219,1.05097672374
2014-09-22,1050942.12374,510045.92374,510500|511010,-3.292175670355224e-05,1.0509421237399998
2014-09-23,1052748.32374,510045.92374,510500|511010,0.001718648400515388,1.05274832374
2014-09-24,1050939.52374,510045.92374,510500|511010,-0.001718169442031403,1.05093952374
2014-09-25,1051122.72374,510045.92374,510500|511010,0.0001743202114503628,1.05112272374
2014-09-26,1050884.7237399998,510045.92374,510500|511010,-0.00022642455978250098,1.0508847237399999
2014-09-29,1052495.72374,510045.92374,510500|511010,0.0015329940226620486,1.05249572374
2014-09-30,1054956.32374,510045.92374,510500|511010,0.002337871731446395,1.05495632374
2014-10-08,1055342.92374,510045.92374,510500|511010,0.0003664606688451588,1.05534292374
2014-10-09,1055536.32374,510045.92374,510500|511010,0.00018325796823881468,1.05553632374
2014-10-10,1055117.52374,510045.92374,510500|511010,-0.00039676512364439365,1.0551175237400001
2014-10-13,1055570.92374,510045.92374,510500|511010,0.0004297151642338459,1.05557092374
2014-10-14,1058915.52374,510045.92374,510500|511010,0.0031685222894828335,1.05891552374
2014-10-15,1060945.92374,510045.92374,510500|511010,0.0019174334066127674,1.06094592374
2014-10-16,1061864.52374,510045.92374,510500|511010,0.0008658311224400972,1.0618645237400002
2014-10-17,1062811.92374,510045.92374,510500|511010,0.0008922042113839179,1.06281192374
2014-10-20,1064231.52374,510045.92374,510500|511010,0.0013357019885555932,1.0642315237400002
2014-10-21,1062637.32374,510045.92374,510500|511010,-0.001497982313470425,1.06263732374
2014-10-22,1059609.52374,510045.92374,510500|511010,-0.0028493258540396305,1.05960952374
2014-10-23,1059395.02202,274268.42201999994,511010|518880,-0.00020243468484781868,1.0593950220200001
2014-10-24,1057711.12202,274268.42201999994,511010|518880,-0.0015894920827448367,1.05771112202
2014-10-27,1056879.3220199998,274268.42201999994,511010|518880,-0.0007864151020852139,1.05687932202
2014-10-28,1058195.8220199998,274268.42201999994,511010|518880,0.0012456483654952333,1.0581958220199998
2014-10-29,1060096.02202,274268.42201999994,511010|518880,0.0017956978854565264,1.06009602202
2014-10-30,1056096.62202,274268.42201999994,511010|518880,-0.0037726771131348924,1.0560966220199999
2014-10-31,1050676.72202,274268.42201999994,511010|518880,-0.005132011491177035,1.05067672202
2014-11-03,1048415.72202,274268.42201999994,511010|518880,-0.0021519464099795105,1.0484157220199999
2014-11-04,1050660.62202,274268.42201999994,511010|518880,0.00214123076643169,1.0506606220199999
2014-11-05,1047095.8220199998,274268.42201999994,511010|518880,-0.0033929129209643305,1.04709582202
2014-11-06,1044688.82202,274268.42201999994,511010|518880,-0.002298738997312033,1.04468882202
2014-11-07,1046382.0220199999,274268.42201999994,511010|518880,0.001620769710856118,1.04638202202
2014-11-10,1053061.92202,274268.42201999994,511010|518880,0.00638380616202161,1.05306192202
2014-11-11,1048894.12202,274268.42201999994,511010|518880,-0.003957791952068024,1.0488941220199999
2014-11-12,1052298.52202,274268.42201999994,511010|518880,0.0032457041454707625,1.05229852202
2014-11-13,1050067.70526,504107.7052599999,510050|511010,-0.002119946681781726,1.05006770526
2014-11-14,1049377.90526,504107.7052599999,510050|511010,-0.0006569100226059277,1.0493779052599999
2014-11-17,1046735.9052599999,504107.7052599999,510050|511010,-0.002517682130295462,1.0467359052599998
2014-11-18,1048235.9052599999,504107.7052599999,510050|511010,0.001433026222242173,1.0482359052599999
2014-11-19,1046902.70526,504107.7052599999,510050|511010,-0.0012718511103368968,1.04690270526
2014-11-20,1046917.1052599999,504107.7052599999,510050|511010,1.3754859861991875e-05,1.04691710526
2014-11-21,1047778.70526,504107.7052599999,510050|511010,0.0008229877949945674,1.04777870526
2014-11-24,1049420.90526,504107.7052599999,510050|511010,0.0015673156857987092,1.0494209052599999
2014-11-25,1050317.90526,504107.7052599999,510050|511010,0.0008547571289116984,1.05031790526
2014-11-26,1050834.50526,504107.7052599999,510050|511010,0.0004918510837652601,1.05083450526
2014-11-27,1051762.7553599998,972863.9553599999,510050|510300,0.0008833456603807299,1.0517627553599997
2014-11-28,1053886.5553599999,972863.9553599999,510050|510300,0.00201927667544477,1.0538865553599999
2014-12-01,1054030.85536,972863.9553599999,510050|510300,0.00013692175810198215,1.05403085536
2014-12-02,1057675.35536,972863.9553599999,510050|510300,0.003457678664212649,1.05767535536
2014-12-03,1058415.35536,972863.9553599999,510050|510300,0.000699647577349527,1.05841535536
2014-12-04,1062455.89896,953097.8989599999,159915|510300,0.0038175406087392894,1.06245589896
2014-12-05,1060504.39896,953097.8989599999,159915|510300,-0.0018367821214134716,1.0605043989599998
2014-12-08,1062964.39896,953097.8989599999,159915|510300,0.002319650915557192,1.06296439896
2014-12-09,1057850.89896,953097.8989599999,159915|510300,-0.004810603257270896,1.05785089896
2014-12-10,1062245.39896,953097.8989599999,159915|510300,0.004154177119214397,1.0622453989599998
2014-12-11,1061917.89896,953097.8989599999,159915|510300,-0.0003083091725515352,1.06191789896
2014-12-12,1062838.89896,953097.8989599999,159915|510300,0.0008672986874993516,1.06283889896
2014-12-15,1064547.39896,953097.8989599999,159915|510300,0.0016074872698692566,1.0645473989599998
2014-12-16,1065601.39896,953097.8989599999,159915|510300,0.0009900921283820807,1.06560139896
2014-12-17,1066815.89896,953097.8989599999,159915|510300,0.0011397319872001876,1.0668158989599998
2014-12-18,1066165.89896,953097.8989599999,159915|510300,-0.000609289757149023,1.0661658989599998
2014-12-19,1065938.89896,953097.8989599999,159915|510300,-0.00021291245595211894,1.0659388989599998
2014-12-22,1063222.89896,953097.8989599999,159915|510300,-0.002547988447227034,1.0632228989599999
2014-12-23,1061658.39896,953097.8989599999,159915|510300,-0.0014714694364937886,1.06165839896
2014-12-24,1060545.89896,953097.8989599999,159915|510300,-0.0010478888511500362,1.0605458989599998
2014-12-25,1062519.56272,958798.96272,510300|511010,0.0018609885361260403,1.0625195627200001
2014-12-26,1064895.06272,958798.96272,510300|511010,0.0022357235418035692,1.06489506272
2014-12-29,1064580.16272,958798.96272,510300|511010,-0.0002957098882548914,1.06458016272
2014-12-30,1064484.96272,958798.96272,510300|511010,-8.942492386554424e-05,1.06448496272
2014-12-31,1066277.16272,958798.96272,510300|511010,0.0016836311105987711,1.0662771627199998
2015-01-05,1068345.3627199999,958798.96272,510300|511010,0.0019396457809564005,1.06834536272
2015-01-06,1067909.26272,958798.96272,510300|511010,-0.000408201331907887,1.06790926272
2015-01-07,1067942.76272,958798.96272,510300|511010,3.136970636874459e-05,1.06794276272
2015-01-08,1066473.16272,958798.96272,510300|511010,-0.0013761037120164632,1.06647316272
2015-01-09,1066070.96272,958798.96272,510300|511010,-0.00037713091530044984,1.06607096272
2015-01-12,1066217.68486,973495.2848599999,511010|518880,0.00013762886818113884,1.06621768486
2015-01-13,1066583.28486,973495.2848599999,511010|518880,0.00034289433123424473,1.06658328486
2015-01-14,1066524.8848599999,973495.2848599999,511010|518880,-5.475428016654682e-05,1.06652488486
2015-01-15,1066567.68486,973495.2848599999,511010|518880,4.013033414196343e-05,1.0665676848599999
2015-01-16,1067956.48486,973495.2848599999,511010|518880,0.0013021208308803267,1.06795648486
2015-01-19,1069106.0848599998,973495.2848599999,511010|518880,0.0010764483537459846,1.0691060848599998
2015-01-20,1069170.48486,973495.2848599999,511010|518880,6.023724016923637e-05,1.0691704848599999
2015-01-21,1070237.28486,973495.2848599999,511010|518880,0.0009977828747673723,1.07023728486
2015-01-22,1069603.68486,973495.2848599999,511010|518880,-0.0005920182458256651,1.06960368486
2015-01-23,1069998.0848599998,973495.2848599999,511010|518880,0.00036873470574438905,1.06999808486
2015-01-26,1070090.48486,973495.2848599999,511010|518880,8.635529475009562e-05,1.07009048486
2015-01-27,1069714.0848599998,973495.2848599999,511010|518880,-0.000351745955436078,1.0697140848599997
2015-01-28,1069873.28486,973495.2848599999,511010|518880,0.0001488248142689219,1.06987328486
2015-01-29,1069538.8848599999,973495.2848599999,511010|518880,-0.0003125603795629539,1.0695388848599998
2015-01-30,1068494.0848599998,973495.2848599999,511010|518880,-0.0009768695788342496,1.0684940848599997
2015-02-02,1069321.0830599999,975793.2830599999,510500|511010,0.0007739848181831377,1.06932108306
2015-02-03,1070352.88306,975793.2830599999,510500|511010,0.0009649113033920464,1.07035288306
2015-02-04,1070155.2830599998,975793.2830599999,510500|511010,-0.00018461201266184446,1.0701552830599999
2015-02-05,1069877.48306,975793.2830599999,510500|511010,-0.0002595884956111405,1.06987748306
2015-02-06,1069034.48306,975793.2830599999,510500|511010,-0.0007879406879270912,1.06903448306
2015-02-09,1068798.2830599998,975793.2830599999,510500|511010,-0.0002209470356130394,1.0687982830599998
2015-02-10,1069155.68306,975793.2830599999,510500|511010,0.0003343942497520125,1.06915568306
2015-02-11,1069928.68306,975793.2830599999,510500|511010,0.000723000412613084,1.0699286830599999
2015-02-12,1070466.88306,975793.2830599999,510500|511010,0.0005030241814443226,1.07046688306
2015-02-13,1071357.48306,975793.2830599999,510500|511010,0.0008319734258890321,1.07135748306
2015-02-16,1072286.68306,975793.2830599999,510500|511010,0.0008673108786676487,1.07228668306
2015-02-17,1072635.88306,975793.2830599999,510500|511010,0.00032565917819993295,1.0726358830599998
2015-02-25,1072507.88306,975793.2830599999,510500|511010,-0.00011933220025683866,1.07250788306
2015-02-26,1073081.0830599999,975793.2830599999,510500|511010,0.0005344482861651123,1.07308108306
2015-02-27,1073644.0830599999,975793.2830599999,510500|511010,0.0005246574642752133,1.0736440830599998
2015-03-02,1076056.58154,967662.98154,159915|510500,0.0022470188380530054,1.0760565815399998
2015-03-03,1074822.18154,967662.98154,159915|510500,-0.001147151572859939,1.07482218154
2015-03-04,1077448.38154,967662.98154,159915|510500,0.0024433809099819737,1.07744838154
2015-03-05,1077263.58154,967662.98154,159915|510500,-0.00017151633727074955,1.07726358154
2015-03-06,1074870.98154,967662.98154,159915|510500,-0.002220997758579646,1.0748709815400002
2015-03-09,1077094.7815399999,967662.98154,159915|510500,0.0020688994662538818,1.0770947815399998
2015-03-10,1078644.7815399999,967662.98154,159915|510500,0.0014390562711517063,1.07864478154
2015-03-11,1078285.7815399999,967662.98154,159915|510500,-0.0003328250468958016,1.07828578154
2015-03-12,1077676.58154,967662.98154,159915|510500,-0.0005649708179680246,1.07767658154
2015-03-13,1079808.18154,967662.98154,159915|510500,0.0019779589131965203,1.07980818154
