one_way_bps,gross_cagr,gross_volatility,gross_sharpe,gross_max_drawdown,net_cagr,net_volatility,net_sharpe,net_max_drawdown,cost_drag_cagr,benchmark_sharpe,realized_beta_to_spy,average_exposure,one_way_turnover,annualized_turnover,cost_total
0.0,0.10225229080435283,0.14932145864174726,0.7268956404874672,-0.31754541036014894,0.10225229080435283,0.14932145864174726,0.7268956404874672,-0.31754541036014894,0.0,0.8328409822588789,0.6627457572503141,0.9869684499314129,115.1,10.009589285714286,0.0
5.0,0.10225229080435283,0.14932145864174726,0.7268956404874672,-0.31754541036014894,0.09134184335090412,0.14934825105860783,0.6601630955757097,-0.3181537131289971,0.010910447453448713,0.8328409822588789,0.6629902385602087,0.9869684499314129,115.1,10.009589285714286,0.11510000000000001
10.0,0.10225229080435283,0.14932145864174726,0.7268956404874672,-0.31754541036014894,0.08053030391820681,0.14942865074691616,0.5932415886399304,-0.31876201589784525,0.021721986886146016,0.8328409822588789,0.6632347198701036,0.9869684499314129,115.1,10.009589285714286,0.23020000000000002
20.0,0.10225229080435283,0.14932145864174726,0.7268956404874672,-0.31754541036014894,0.05920069795621097,0.14974986899106307,0.4591220243473549,-0.31997862143554123,0.04305159284814186,0.8328409822588789,0.6637236824898932,0.9869684499314129,115.1,10.009589285714286,0.46040000000000003
