Date,gross_return,cost,net_return,exposure,n_holdings,equity_gross,equity_net
2005-03-01,0.00497408261881116,0.0,0.00497408261881116,1.0,1,1.0049740826188112,1.0049740826188112
2005-03-02,-0.0004950582775367085,0.0,-0.0004950582775367085,1.0,1,1.004476561880501,1.004476561880501
2005-03-03,0.0004126284845038519,0.0,0.0004126284845038519,1.0,1,1.0048910375219493,1.0048910375219493
2005-03-04,0.012456949315946098,0.0,0.012456949315946098,1.0,1,1.0174089142444087,1.0174089142444087
2005-03-07,0.0004890997726685331,0.0,0.0004890997726685331,1.0,1,1.0179065287130766,1.0179065287130766
2005-03-08,-0.0037468882208887555,0.0,-0.0037468882208887555,1.0,1,1.0140925467306758,1.0140925467306758
2005-03-09,-0.011116662941825783,0.0,-0.011116662941825783,1.0,1,1.0028192216968532,1.0028192216968532
2005-03-10,0.0022313342019519844,0.0,0.0022313342019519844,1.0,1,1.0050568465246004,1.0050568465246004
2005-03-11,-0.00701128701475251,0.0,-0.00701128701475251,1.0,1,0.9980101045074743,0.9980101045074743
2005-03-14,0.0062303759920478985,0.0,0.0062303759920478985,1.0,1,1.0042280827024188,1.0042280827024188
2005-03-15,-0.008254611648242705,0.0,-0.008254611648242705,1.0,1,0.995938569873451,0.995938569873451
2005-03-16,-0.008490367247087294,0.0,-0.008490367247087294,1.0,1,0.9874826856596864,0.9874826856596864
2005-03-17,0.002014739701249768,0.0,0.002014739701249768,1.0,1,0.9894722062307818,0.9894722062307818
2005-03-18,-0.0029693323085067114,0.0,-0.0029693323085067114,1.0,1,0.9865341344404513,0.9865341344404513
2005-03-21,-0.003711460721640858,0.0,-0.003711460721640858,1.0,1,0.9828726517499177,0.9828726517499177
2005-03-22,-0.010161095965238842,0.0,-0.010161095965238842,1.0,1,0.972885588413878,0.972885588413878
2005-03-23,0.0008554262241367017,0.0,0.0008554262241367017,1.0,1,0.9737178202592919,0.9737178202592919
2005-03-24,0.0011962265967175867,0.0,0.0011962265967175867,1.0,1,0.9748826074135839,0.9748826074135839
2005-03-28,0.0014513129454711837,0.0,0.0014513129454711837,1.0,1,0.9762974671620379,0.9762974671620379
2005-03-29,-0.006648699474713138,0.0,-0.006648699474713138,1.0,1,0.9698063587049539,0.9698063587049539
2005-03-30,0.014159589336535827,0.0,0.014159589336535827,1.0,1,0.9835384184801772,0.9835384184801772
2005-03-31,-0.001861763843985842,0.0,-0.001861763843985842,1.0,1,0.9817073022134798,0.9817073022134798
2005-04-01,-0.0044927604172683155,0.0,-0.0044927604172683155,1.0,1,0.9772967265047519,0.9772967265047519
2005-04-04,0.0017030344166020228,0.0,0.0017030344166020228,1.0,1,0.9789610964652219,0.9789610964652219
2005-04-05,0.004760523302350439,0.0,0.004760523302350439,1.0,1,0.9836214635770392,0.9836214635770392
2005-04-06,0.0034692625737302585,0.0,0.0034692625737302585,1.0,1,0.9870339047073448,0.9870339047073448
2005-04-07,0.005395815306448837,0.0,0.005395815306448837,1.0,1,0.9923597573583486,0.9923597573583486
