Date,gross_return,cost,net_return,equity_net,equity_gross
2000-04-03,-0.05993158656282638,0.0,-0.05993158656282638,2.0159116468818747,2.0159116468818747
2000-04-04,-0.009714556776700523,0.0,-0.009714556776700523,1.9963279587314289,1.9963279587314289
2000-04-05,-0.017780490179219788,0.0,-0.017780490179219788,1.9608322690667028,1.9608322690667028
2000-04-06,0.02372053516274919,0.0,0.02372053516274919,2.007344259853353,2.007344259853353
2000-04-07,0.040243521957645134,0.0,0.040243521957645134,2.0881268626513143,2.0881268626513143
2000-04-10,-0.0609611397953973,0.0,-0.0609611397953973,1.960832269066703,1.960832269066703
2000-04-11,-0.023720444733696833,0.0,-0.023720444733696833,1.914320455596257,1.914320455596257
2000-04-12,-0.05882346402857408,0.0,-0.05882346402857408,1.801713495137327,1.801713495137327
2000-04-13,-0.043478312216686854,0.0,-0.043478312216686854,1.7233780332707282,1.7233780332707282
2000-04-14,-0.08664765419833409,0.0,-0.08664765419833409,1.574051369390881,1.574051369390881
2000-04-17,0.11508572575665865,0.0,0.11508572575665865,1.755202213615493,1.755202213615493
2000-04-18,0.02649910144884493,0.0,0.02649910144884493,1.801713495137327,1.801713495137327
2000-04-19,-0.030570749786930862,0.0,-0.030570749786930862,1.7466337626897472,1.7466337626897472
2000-04-20,-0.021723606882570135,0.0,-0.021723606882570135,1.7086905774612509,1.7086905774612509
2000-04-24,-0.028653634696096164,0.0,-0.028653634696096164,1.6597303818460145,1.6597303818460145
2000-04-25,0.06747838687834973,0.0,0.06747838687834973,1.771726310665971,1.771726310665971
2000-04-26,-0.03419698930223802,0.0,-0.03419698930223802,1.7111386049736332,1.7111386049736332
2000-04-27,0.04434887945443666,0.0,0.04434887945443666,1.7870256846954418,1.7870256846954418
2000-04-28,0.03835610892674546,0.0,0.03835610892674546,1.855569036512512,1.855569036512512
2000-05-01,0.009234051165694757,0.0,0.009234051165694757,1.8727034559371474,1.8727034559371474
2000-05-02,-0.05751531665659537,0.0,-0.05751531665659537,1.7649943236650218,1.7649943236650218
2000-05-03,-0.011096011558039853,0.0,-0.011096011558039853,1.74540992624976,1.74540992624976
2000-05-04,0.0021033194737474226,0.0,0.0021033194737474226,1.7490810809373132,1.7490810809373132
2000-05-05,0.023793231113100832,0.0,0.023793231113100832,1.790697371331607,1.790697371331607
2000-05-08,-0.03896100295349203,0.0,-0.03896100295349203,1.7209300057583459,1.7209300057583459
2000-05-09,-0.021337539913223846,0.0,-0.021337539913223846,1.6842095930726126,1.6842095930726126
2000-05-10,-0.07267406725806824,0.0,-0.07267406725806824,1.5618112318289699,1.5618112318289699
2000-05-11,0.06112869160587864,0.0,0.06112869160587864,1.6572827089660405,1.6572827089660405
2000-05-12,0.0,0.0,0.0,1.6572827089660405,1.6572827089660405
2000-05-15,0.04357500501258116,0.0,0.04357500501258116,1.7294988113164997,1.7294988113164997
2000-05-16,0.028308379695819674,0.0,0.028308379695819674,1.778458120350716,1.778458120350716
2000-05-17,-0.020647031446475617,0.0,-0.020647031446475617,1.7417382396135948,1.7417382396135948
2000-05-18,-0.03583985024200376,0.0,-0.03583985024200376,1.6793146019450722,1.6793146019450722
2000-05-19,-0.047376053429438514,0.0,-0.047376053429438514,1.5997553036384862,1.5997553036384862
2000-05-22,-0.0007654581310141406,0.0,-0.0007654581310141406,1.5985307579336832,1.5985307579336832
2000-05-23,-0.08346063766937895,0.0,-0.08346063766937895,1.4651163615424223,1.4651163615424223
2000-05-24,0.06265645172465639,0.0,0.06265645172465639,1.5569153541204093,1.5569153541204093
2000-05-25,-0.02201243535920616,0.0,-0.02201243535920616,1.5226438555280781,1.5226438555280781
2000-05-26,0.0,0.0,0.0,1.5226438555280781,1.5226438555280781
2000-05-30,0.10048226615366862,0.0,0.10048226615366862,1.6756425606764986,1.6756425606764986
2000-05-31,-0.028487966963050337,0.0,-0.028487966963050337,1.6279069107660655,1.6279069107660655
2000-06-01,0.051128042799695406,0.0,0.051128042799695406,1.7111386049736328,1.7111386049736328
2000-06-02,0.07153025685451397,0.0,0.07153025685451397,1.8335367889010714,1.8335367889010714
2000-06-05,0.002503555923644596,0.0,0.002503555923644596,1.8381271507901449,1.8381271507901449
2000-06-06,-0.027800833077699205,0.0,-0.027800833077699205,1.7870256846954413,1.7870256846954413
