date,gross_return,cost,net_return,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLU,w_XLV,w_XLY,equity_net,equity_gross
2000-04-03,-0.006392253641178531,0.0005,-0.006892253641178531,0.0,0.33903158264831923,0.0,0.3356566185891997,0.325311798762481,0.0,0.0,0.0,0.0,0.9931077463588215,0.9936077463588214
2000-04-04,-0.011161359366519985,0.0,-0.011161359366519985,0.0,0.33855029311897117,0.0,0.3356522603681177,0.3257974465129112,0.0,0.0,0.0,0.0,0.9820233139120359,0.9825177332323526
2000-04-05,-0.009218033849743087,0.0,-0.009218033849743087,0.0,0.331537980516584,0.0,0.3374916880784134,0.3309703314050026,0.0,0.0,0.0,0.0,0.9729709897631579,0.973460851509444
2000-04-06,0.01586333041616767,0.0,0.01586333041616767,0.0,0.33491196259894906,0.0,0.33507793741828634,0.33001009998276454,0.0,0.0,0.0,0.0,0.9884055500591166,0.9889031826441422
2000-04-07,0.011095582413955163,0.0,0.011095582413955163,0.0,0.3261071368143267,0.0,0.3363668350271117,0.3375260281585616,0.0,0.0,0.0,0.0,0.9993724852982082,0.9998756394065929
2000-04-10,-0.016447004001054578,0.0,-0.016447004001054578,0.0,0.3267063222310212,0.0,0.3425258783416901,0.3307677994272888,0.0,0.0,0.0,0.0,0.9829358020339647,0.9834306807647156
2000-04-11,0.0018004969098494453,0.0,0.0018004969098494453,0.0,0.33186842059793964,0.0,0.34607413982710206,0.32205743957495836,0.0,0.0,0.0,0.0,0.9847055749081073,0.9852013446664837
2000-04-12,-0.024180353862861055,0.0,-0.024180353862861055,0.0,0.34300962092118786,0.0,0.3483454198386344,0.3086449592401778,0.0,0.0,0.0,0.0,0.9608950456560972,0.9613788275262816
2000-04-13,-0.005680271532756468,0.0,-0.005680271532756468,0.0,0.34423629248581633,0.0,0.3512707939135717,0.304492913600612,0.0,0.0,0.0,0.0,0.95543690088229,0.9559179347400892
2000-04-14,-0.04692315044324051,0.0,-0.04692315044324051,0.0,0.35322955964517055,0.0,0.34418526268971505,0.3025851776651144,0.0,0.0,0.0,0.0,0.910604791443167,0.9110632536768883
2000-04-17,0.016359746614128947,0.0,0.016359746614128947,0.0,0.33918432125848286,0.0,0.3469150557875797,0.3139006229539375,0.0,0.0,0.0,0.0,0.925502055096789,0.9259680176564862
2000-04-18,0.020910509453078666,0.0,0.020910509453078666,0.0,0.33391560256244324,0.0,0.3411233783989928,0.3249610190385639,0.0,0.0,0.0,0.0,0.944854774568734,0.9453304806429406
2000-04-19,-0.0020776717127265953,0.0,-0.0020776717127265953,0.0,0.34190768146619005,0.0,0.343153481991968,0.31493883654184196,0.0,0.0,0.0,0.0,0.9428916765309779,0.9433663942441305
2000-04-20,0.00062452239309632,0.0,0.00062452239309632,0.0,0.3422574977835723,0.0,0.3457636794164494,0.31197882279997824,0.0,0.0,0.0,0.0,0.9434805334972356,0.9439555476822304
2000-04-24,-0.0053638243918120165,0.0,-0.0053638243918120165,0.0,0.3479003429276276,0.0,0.3480448455005957,0.3040548115717766,0.0,0.0,0.0,0.0,0.9384198695984632,0.9388923358907862
2000-04-25,0.03601509627656563,0.0,0.03601509627656563,0.0,0.33624623167412665,0.0,0.3533641424996649,0.3103896258262085,0.0,0.0,0.0,0.0,0.9722171515498942,0.9727066337612226
2000-04-26,-0.006806593666972515,0.0,-0.006806593666972515,0.0,0.3429460808411393,0.0,0.3504695441623243,0.3065843749965364,0.0,0.0,0.0,0.0,0.9655996644432325,0.9660858149480412
2000-04-27,0.015001639205176965,0.0,0.015001639205176965,0.0,0.342669616442902,0.0,0.3457673222934392,0.3115630612636588,0.0,0.0,0.0,0.0,0.9800852422258499,0.9805786857851312
2000-04-28,-0.011504920634401077,0.0,-0.011504920634401077,0.0,0.33647597659231415,0.0,0.3474236543969679,0.316100369010718,0.0,0.0,0.0,0.0,0.9688094392990937,0.9692972058293879
2000-05-01,0.01119202682817923,0.0003489448854471732,0.010843081942732058,0.0,0.33458317505817614,0.0,0.0,0.3326152429350759,0.0,0.0,0.33280158200674814,0.0,0.9793143194363061,0.9801456061615097
2000-05-02,-0.00800905276852352,0.0,-0.00800905276852352,0.0,0.34213371448769436,0.0,0.0,0.32910162553159483,0.0,0.0,0.3287646599807108,0.0,0.9714709393749701,0.9722955682809258
2000-05-03,-0.03247650490959662,0.0,-0.03247650490959662,0.0,0.3444286124369756,0.0,0.0,0.32530471655330556,0.0,0.0,0.3302666710097188,0.0,0.9399209586428284,0.9407188064840712
2000-05-04,0.005506575258788242,0.0,0.005506575258788242,0.0,0.3514000470375025,0.0,0.0,0.32120587657911065,0.0,0.0,0.3273940763833868,0.0,0.9450967041389075,0.9458989453893332
2000-05-05,0.012096814561322713,0.0,0.012096814561322713,0.0,0.35083913619664203,0.0,0.0,0.32603724905857223,0.0,0.0,0.3231236147447856,0.0,0.9565293637113931,0.9573413095254587
2000-05-08,-0.006401095044316796,0.0,-0.006401095044316796,0.0,0.35752604028124274,0.0,0.0,0.3165441505010279,0.0,0.0,0.32592980921772946,0.0,0.9504065283415967,0.9512132768133356
2000-05-09,-0.007875637681687978,0.0,-0.007875637681687978,0.0,0.3605802673197882,0.0,0.0,0.3131827684556558,0.0,0.0,0.32623696422455584,0.0,0.9429214708740673,0.9437218656871426
2000-05-10,-0.014651150776723007,0.0,-0.014651150776723007,0.0,0.3670539397265104,0.0,0.0,0.3024119301097358,0.0,0.0,0.3305341301637537,0.0,0.9291065862336819,0.92989525434167
2000-05-11,0.01957598509522037,0.0,0.01957598509522037,0.0,0.3712181396979307,0.0,0.0,0.3049662416792114,0.0,0.0,0.32381561862285785,0.0,0.9472947629176636,0.9480988699807787
2000-05-12,0.010868789894088553,0.0,0.010868789894088553,0.0,0.3684930070006671,0.0,0.0,0.30558556022151107,0.0,0.0,0.3259214327778218,0.0,0.957590710663586,0.9584035573974226
2000-05-15,0.01875579548411341,0.0,0.01875579548411341,0.0,0.36920742764758596,0.0,0.0,0.3055606230646857,0.0,0.0,0.32523194928772825,0.0,0.975551086190279,0.9763791785112153
2000-05-16,0.006304295476086746,0.0,0.006304295476086746,0.0,0.35978820523059957,0.0,0.0,0.3127528239571046,0.0,0.0,0.32745897081229586,0.0,0.9817012484896399,0.9825345613492489
2000-05-17,-0.006442849116422311,0.0,-0.006442849116422311,0.0,0.3639067694605514,0.0,0.0,0.3102896614336093,0.0,0.0,0.3258035691058393,0.0,0.9753762954682177,0.9762042394188054
2000-05-18,-0.008721453617085352,0.0,-0.008721453617085352,0.0,0.3665724228887189,0.0,0.0,0.3050992152338101,0.0,0.0,0.32832836187747105,0.0,0.9668695963480871,0.9676903194239123
2000-05-19,-0.019922573688683286,0.0,-0.019922573688683286,0.0,0.3747224566288976,0.0,0.0,0.2991424543969512,0.0,0.0,0.3261350889741511,0.0,0.9476070655674949,0.9484114377273638
2000-05-22,-0.008200123932225571,0.0,-0.008200123932225571,0.0,0.3746607098167193,0.0,0.0,0.3002530327616963,0.0,0.0,0.32508625742158453,0.0,0.9398365701907888,0.9406343463992591
2000-05-23,-0.0186944319828305,0.0,-0.0186944319828305,0.0,0.3802925616029367,0.0,0.0,0.29114471527216806,0.0,0.0,0.3285627231248953,0.0,0.9222668593543805,0.9230497215897839
2000-05-24,0.013982483409017848,0.0,0.013982483409017848,0.0,0.37540452961664467,0.0,0.0,0.2984299033088943,0.0,0.0,0.32616556707446104,0.0,0.9351624404139901,0.9359562490076117
2000-05-25,-0.014151446702410964,0.0,-0.014151446702410964,0.0,0.37384390792760086,0.0,0.0,0.29780711553350736,0.0,0.0,0.3283489765388917,0.0,0.921928538980375,0.922711114033992
2000-05-26,-0.0013053010516930518,0.0,-0.0013053010516930518,0.0,0.37454395736118284,0.0,0.0,0.29920469643750813,0.0,0.0,0.3262513462013091,0.0,0.920725144688858,0.9215066982464346
2000-05-30,0.03785867473600929,0.0,0.03785867473600929,0.0,0.3658792068258909,0.0,0.0,0.30690532388341885,0.0,0.0,0.3272154692906901,0.0,0.9555825784628985,0.9563937206024001
2000-05-31,0.00854525498322634,0.0,0.00854525498322634,0.0,0.37363894223720673,0.0,0.0,0.29844116106643775,0.0,0.0,0.3279198966963554,0.0,0.9637482752533929,0.9645663488093041
2000-06-01,0.01288303550596316,0.00037041107139391824,0.012512624434569242,0.0,0.0,0.0,0.33292231174773557,0.33905238613052285,0.0,0.0,0.3280253021217415,0.0,0.9758072954711025,0.9769928913288718
2000-06-02,0.02589103201111864,0.0,0.02589103201111864,0.0,0.0,0.0,0.32689746081148296,0.34552567004278667,0.0,0.0,0.3275768691457303,0.0,1.0010719533948278,1.002288245552903
2000-06-05,-0.0005277806562394255,0.0,-0.0005277806562394255,0.0,0.0,0.0,0.3265593726913113,0.34671256924048743,0.0,0.0,0.32672805806820127,0.0,1.0005436069823221,1.001759257204924
2000-06-06,-0.009954816474321306,0.0,-0.009954816474321306,0.0,0.0,0.0,0.3274229215749564,0.34532710460525184,0.0,0.0,0.3272499738197918,0.0,0.9905833790002577,0.9917869276479967
2000-06-07,0.004068690353612182,0.0,0.004068690353612182,0.0,0.0,0.0,0.3245501798975033,0.35038496682814685,0.0,0.0,0.3250648532743499,0.0,0.9946137560388447,0.9958222015533568
2000-06-08,-0.009297050184289654,0.0,-0.009297050184289654,0.0,0.0,0.0,0.32241155483315737,0.35205739706241723,0.0,0.0,0.32553104810442535,0.0,0.9853667820349667,0.9865639925708855
2000-06-09,0.0069010219174556655,0.0,0.0069010219174556655,0.0,0.0,0.0,0.32141414149814707,0.35046268237643274,0.0,0.0,0.3281231761254201,0.0,0.9921668197945228,0.9933722923065897
2000-06-12,-0.01004154571483766,0.0,-0.01004154571483766,0.0,0.0,0.0,0.32502011426874944,0.3466571598039713,0.0,0.0,0.32832272592727924,0.0,0.982203931316811,0.98339729902154
2000-06-13,0.0042532371895876156,0.0,0.0042532371895876156,0.0,0.0,0.0,0.3250349513877708,0.35252362061121517,0.0,0.0,0.3224414280010139,0.0,0.9863814776052469,0.9875799209858784
2000-06-14,-0.0015855127197053447,0.0,-0.0015855127197053447,0.0,0.0,0.0,0.3248851974779788,0.34658911811267745,0.0,0.0,0.32852568440934377,0.0,0.984817557226022,0.9860141004594297
2000-06-15,0.019315632035335657,0.0,0.019315632035335657,0.0,0.0,0.0,0.3217606610879866,0.3467901362758182,0.0,0.0,0.3314492026361952,0.0,1.0038399307833379,1.0050595860055564
2000-06-16,-0.00819259905662732,0.0,-0.00819259905662732,0.0,0.0,0.0,0.31872764292833977,0.3508599050028123,0.0,0.0,0.33041245206884784,0.0,0.9956158727133975,0.9968255357893931
2000-06-19,0.009866759084893987,0.0,0.009866759084893987,0.0,0.0,0.0,0.31237617611986995,0.3584083388168309,0.0,0.0,0.32921548506329923,0.0,1.005439374670557,1.0066609732006975
2000-06-20,-0.009225361062743742,0.0,-0.009225361062743742,0.0,0.0,0.0,0.30549117489627486,0.36274713108864043,0.0,0.0,0.3317616940150846,0.0,0.9961638334125218,0.9973741622551481
2000-06-21,0.002951744239227264,0.0,0.002951744239227264,0.0,0.0,0.0,0.3058111267341194,0.36491875884684577,0.0,0.0,0.3292701144190348,0.0,0.9991042542691237,1.0003181556929388
2000-06-22,-0.018694760254583997,0.0,-0.018694760254583997,0.0,0.0,0.0,0.3048068645704047,0.3603738450095716,0.0,0.0,0.3348192904200237,0.0,0.9804262397662276,0.9816174475939518
2000-06-23,-0.010566350795545864,0.0,-0.010566350795545864,0.0,0.0,0.0,0.311431803777296,0.35648425012689566,0.0,0.0,0.3320839460958084,0.0,0.9700667121876996,0.9712453332956457
2000-06-26,0.006629680039772671,0.0,0.006629680039772671,0.0,0.0,0.0,0.31674152520996424,0.35650392992045754,0.0,0.0,0.3267545448695783,0.0,0.9764979441067383,0.9776843790955182
2000-06-27,-0.0027912547388843573,0.0,-0.0027912547388843573,0.0,0.0,0.0,0.3190339089134573,0.35399743596832567,0.0,0.0,0.326968655118217,0.0,0.9737722895927395,0.9749554129392347
2000-06-28,0.006154151599707882,0.0,0.006154151599707882,0.0,0.0,0.0,0.3211018320902696,0.35531931292276686,0.0,0.0,0.32357885498696337,0.0,0.9797650318864879,0.9809554363534185
2000-06-29,-0.007679738807243977,0.0,-0.007679738807243977,0.0,0.0,0.0,0.3179557613033805,0.35104763777367504,0.0,0.0,0.33099660092294436,0.0,0.9722406923491287,0.9734219548206783
2000-06-30,0.008612106773548737,0.0,0.008612106773548737,0.0,0.0,0.0,0.3157673837686354,0.35501482725630357,0.0,0.0,0.32921778897506104,0.0,0.9806137330012283,0.9818051686313105
2000-07-03,0.0068240801531112795,0.00033998038963412106,0.006484099763477158,0.0,0.3338811998824455,0.0,0.0,0.3331751980197303,0.0,0.0,0.33294360209782425,0.0,0.9869721302754441,0.9885050857967894
2000-07-05,-0.022536579240521507,0.0,-0.022536579240521507,0.0,0.32737742669898867,0.0,0.0,0.3298819126199748,0.0,0.0,0.3427406606810365,0.0,0.9647291546533051,0.9662275626010716
2000-07-06,0.0076597622938397465,0.0,0.0076597622938397465,0.0,0.3281795932249786,0.0,0.0,0.33240602034861827,0.0,0.0,0.33941438642640315,0.0,0.9721187506558864,0.9736286360523518
2000-07-07,0.009830973964205205,0.0,0.009830973964205205,0.0,0.32652481075758144,0.0,0.0,0.334534997000976,0.0,0.0,0.33894019224144245,0.0,0.9816756247837002,0.9832003538241872
2000-07-10,-0.004940880058451609,0.0,-0.004940880058451609,0.0,0.3296976816547013,0.0,0.0,0.3325314497314138,0.0,0.0,0.3377708686138849,0.0,0.9768252832653384,0.9783424788025148
2000-07-11,0.005331829900281012,0.0,0.005331829900281012,0.0,0.33963631407527073,0.0,0.0,0.3280943895191996,0.0,0.0,0.33226929640552955,0.0,0.9820335495180028,0.983558834483709
2000-07-12,0.010173604958186595,0.0,0.010173604958186595,0.0,0.3317957254611001,0.0,0.0,0.33314184465368235,0.0,0.0,0.33506242988521756,0.0,0.9920243709064848,0.9935651735188807
2000-07-13,0.0024227525861368958,0.0,0.0024227525861368958,0.0,0.3259119249176285,0.0,0.0,0.3387803330175802,0.0,0.0,0.33530774206479125,0.0,0.9944278005166093,0.9959723361125191
2000-07-14,0.011137534190592248,0.0,0.011137534190592248,0.0,0.3219793670759769,0.0,0.0,0.3412214549845721,0.0,0.0,0.3367991779394511,0.0,1.0055032741449383,1.0070650120588562
2000-07-17,-0.005532921432435798,0.0,-0.005532921432435798,0.0,0.3195564078908943,0.0,0.0,0.3459461619080483,0.0,0.0,0.33449743020105743,0.0,0.9999399035290375,1.0014930004697795
2000-07-18,-0.009342872938060798,0.0,-0.009342872938060798,0.0,0.3254570670935444,0.0,0.0,0.3421680760870821,0.0,0.0,0.3323748568193735,0.0,0.9905975920646689,0.992136178618033
2000-07-19,-0.006336972970410343,0.0,-0.006336972970410343,0.0,0.32667938287090276,0.0,0.0,0.33670123819663544,0.0,0.0,0.3366193789324618,0.0,0.9843202018992016,0.9858490384711643
2000-07-20,0.009107574919168861,0.0,0.009107574919168861,0.0,0.32049924349774317,0.0,0.0,0.3406701987860662,0.0,0.0,0.3388305577161905,0.0,0.99328497188245,0.9948277324480311
2000-07-21,-0.02199813528810006,0.0,-0.02199813528810006,0.0,0.3214319020129631,0.0,0.0,0.3407438621600123,0.0,0.0,0.33782423582702453,0.0,0.9714345546913432,0.9729433774012856
