version,full_cagr,full_final_wealth,exclude_xlk_cagr,exclude_xlk_final_wealth,spy_cagr,excess_cagr_vs_spy,excess_cagr_vs_spy_ex_xlk,xlk_share_of_excess_cagr,xlk_hold_month_share,xlk_contribution_share_of_positive,cagr_when_holding_xlk,cagr_when_not_holding_xlk,day_share_holding_xlk,beta_spy,beta_qqq,rel_qqq_final_relative_nav,rel_qqq_relative_cagr,note
base_12_1_top3,0.08859141737723886,9.368261384896076,0.07775176465979361,7.196244562453455,0.0829909746299784,0.005600442747260459,-0.005239209970184788,1.9354992465100418,0.43217665615141954,0.17032177500158627,0.04292747855700241,0.04655063085157418,0.4317393271986725,0.8700042095253631,0.517256098565068,1.1306213769518445,0.004668679259984154,Long-run overweight of XLK must not be labeled sector-momentum alpha; disclose XLK dependence explicitly.
composite_6_1_12_1_top3,0.07690444757410408,7.04860220291144,0.07899016549049298,7.4173956618177845,0.0829909746299784,-0.006086527055874313,-0.004000809139485417,0.34267783536358376,0.416403785488959,0.24621099003958963,0.05876988253647264,0.017483273930393617,0.4166540956403681,0.8656296965553829,0.5092465435899277,0.8532830637977066,-0.006001654328034789,Long-run overweight of XLK must not be labeled sector-momentum alpha; disclose XLK dependence explicitly.
composite_top3_buffer,0.09116364177120118,9.969530613471635,0.08009834544282302,7.620823576632045,0.0829909746299784,0.008172667141222778,-0.002892629187155382,1.3539394346020794,0.41324921135646686,0.20811108977142118,0.050827316151282664,0.039059167765577385,0.4127319354352089,0.8555982474186493,0.49769785405950673,1.206882071309733,0.007159787687046615,Long-run overweight of XLK must not be labeled sector-momentum alpha; disclose XLK dependence explicitly.
