date,action,code,shares,price,fee,status,reason
2015-08-27,sell,510500,182900,6.4,234.11200000000002,filled,
2015-08-27,buy,511010,11000,108.198,238.03560000000002,filled,
2015-09-28,sell,511010,11000,108.271,238.1962,filled,
2015-09-28,buy,510050,550600,2.168,238.74016000000003,filled,
2015-10-19,sell,518880,520500,2.4,249.84,filled,
2015-10-19,buy,159915,524600,2.328,244.25375999999997,filled,
2015-10-26,sell,510050,550600,2.38,262.0856,filled,
2015-10-26,buy,510500,172400,7.34,253.0832,filled,
2015-12-07,sell,159915,524600,2.534,265.86728,filled,
2015-12-07,buy,159928,172600,1.358,46.87816000000001,filled,
2015-12-14,sell,510500,172400,7.445,256.7036,filled,
2015-12-14,buy,511010,16700,108.76,363.2584,filled,
2016-01-05,sell,511010,16700,109.543,365.87362,filled,
2016-01-05,buy,518880,809800,2.257,365.54372000000006,filled,
