name,gross_cagr,gross_volatility,gross_sharpe,gross_sortino,gross_max_drawdown,gross_calmar,gross_worst_month,gross_worst_year,gross_month_win_rate,gross_year_win_rate,net_cagr,net_volatility,net_sharpe,net_sortino,net_max_drawdown,net_calmar,net_worst_month,net_worst_year,net_month_win_rate,net_year_win_rate,rel_beta,rel_excess_mean,rel_tracking_error,rel_information_ratio,rel_up_capture,rel_down_capture,rel_relative_max_dd,rel_relative_underwater_days,abs_longest_underwater_days,abs_current_drawdown,one_way_turnover,annualized_turnover,cost_total,cost_drag_cagr_approx,avg_holdings
vti,0.13937094757076385,0.17939040528366104,0.8174647039706843,0.9992874831033521,-0.35000301377485,0.3981992785365512,-0.13885706943354947,-0.1952344267689592,0.6762589928057554,0.8333333333333334,0.13937094757076385,0.17939040528366104,0.8174647039706843,0.9992874831033521,-0.35000301377485,0.3981992785365512,-0.13885706943354947,-0.1952344267689592,0.6762589928057554,0.8333333333333334,1.0000000000000002,0.0,0.0,,1.0,1.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,
spy,0.14401581814902675,0.17617086571444363,0.8522175131548648,1.0403260476575844,-0.33717267690003416,0.4271277835235888,-0.12487098662894291,-0.18175381781351252,0.697841726618705,0.8333333333333334,0.14401581814902675,0.17617086571444363,0.8522175131548648,1.0403260476575844,-0.33717267690003416,0.4271277835235888,-0.12487098662894291,-0.18175381781351252,0.697841726618705,0.8333333333333334,0.9781238411381536,0.003393226603444313,0.016146686675685695,0.2101500246830184,0.973987933166376,0.9660413867171302,-0.061191025698178025,1025.0,488.0,0.0,0.0,0.0,0.0,0.0,
sixty_forty,0.09254658113010117,0.10533426324126052,0.8931284536249431,1.1207186111197278,-0.21017491671228206,0.4403312373226362,-0.07419980417194916,-0.16385896474733352,0.697841726618705,0.8333333333333334,0.09254658113010117,0.10533426324126052,0.8931284536249431,1.1207186111197278,-0.21017491671228206,0.4403312373226362,-0.07419980417194916,-0.16385896474733352,0.697841726618705,0.8333333333333334,0.5674316186454761,-0.05221026937352053,0.08219009053187068,-0.6352380078383668,0.5729705533727624,0.5616978527754869,-0.5009162451564142,2636.0,540.0,0.0,0.0,0.0,0.0,0.0,
trend,0.21377264633392978,0.11752640202980856,1.7079212848253889,2.0366404264966,-0.09839287855023959,2.172643482777842,-0.05173200608923001,0.07517513753292882,0.7553956834532374,1.0,0.21377264633392978,0.11752640202980856,1.7079212848253889,2.0366404264966,-0.09839287855023959,2.172643482777842,-0.05173200608923001,0.07517513753292882,0.7553956834532374,1.0,0.429840098654631,0.05409919966813562,0.13536430371722352,0.39965632136777385,0.7058922772084408,0.5938022234801388,-0.28158164552390796,1264.0,164.0,0.0,0.0,0.0,0.0,0.0,
dual_vti_vxus,0.0810031250647043,0.10758587981877342,0.7779819738176459,0.8668761738077803,-0.18522644505151942,0.4373194391447391,-0.07401931108181414,-0.041095506852681374,0.7194244604316546,0.6666666666666666,0.0810031250647043,0.10758587981877342,0.7779819738176459,0.8668761738077803,-0.18522644505151942,0.4373194391447391,-0.07401931108181414,-0.041095506852681374,0.7194244604316546,0.6666666666666666,0.34767240968003277,-0.06296474189714955,0.14619451975290382,-0.4306915334690507,0.5298637155213742,0.5233572113014899,-0.5926956999391456,2636.0,572.0,0.0,0.0,0.0,0.0,0.0,
dc,0.09650492441729486,0.13220304370720556,0.7632901068883005,0.9048892778257653,-0.17965586261447208,0.5371654618607529,-0.09684044542730541,-0.0502861752554874,0.6474820143884892,0.6666666666666666,0.09650492441729486,0.13220304370720556,0.7632901068883005,0.9048892778257653,-0.17965586261447208,0.5371654618607529,-0.09684044542730541,-0.0502861752554874,0.6474820143884892,0.6666666666666666,0.4357835628792055,-0.0450966154925311,0.14702368438726152,-0.3067302773731766,0.550844759793813,0.5276364748903027,-0.5428782212807277,2729.0,635.0,-0.030462128804854993,0.0,0.0,0.0,0.0,
b0,0.14684914355804768,0.17683876770516943,0.863705971013768,1.0361716983193952,-0.3375589200028023,0.43503262647252394,-0.11463878040249698,-0.02685651574899961,0.60431654676259,0.75,0.14684914355804768,0.17683876770516943,0.863705971013768,1.0361716983193952,-0.3375589200028023,0.43503262647252394,-0.11463878040249698,-0.02685651574899961,0.60431654676259,0.75,0.8663172555506262,0.0070729180815281055,0.08777808084431292,0.08057726955859225,0.8727864987613237,0.841536329586694,-0.24708735871296872,904.0,299.0,-0.012520305519106878,0.0,0.0,0.0,0.0,
