name,cagr,final_wealth,gross_cagr,gross_final_wealth,volatility,sharpe,sharpe_rf,sharpe_rf0,sortino,max_drawdown,max_dd_duration_trading_sessions,calmar,worst_year,worst_rolling_12m,year_win_rate,month_win_rate,annualized_turnover,avg_trades_per_year,cost_drag_cagr,cost_total,turnover_status,start,end,n_days,rel_definition,corr_spy,beta_spy,up_capture_spy,down_capture_spy,up_capture,down_capture,rel_spy_final_relative_nav,rel_spy_relative_cagr,rel_spy_max_dd,rel_spy_underwater_trading_sessions,rel_spy_underwater_calendar_days,rel_spy_underwater_months,rel_spy_current_relative_drawdown,rel_spy_distance_from_peak,rel_spy_currently_underwater,status,reason
EW9_monthly,0.09243376442908957,11.476799545689133,0.09262452062045035,11.532245497091239,0.1802394678744862,0.47304650445363067,0.47304650445363067,0.581772138912019,0.7284727280599234,-0.5300521971316585,889.0,0.1743861546641795,-0.3478823851972508,-0.4727444513430975,0.7857142857142857,0.6385542168674698,0.17457351817441574,12.02767308073795,0.0001907561913607747,0.004818754853482436,measured,1999-01-04,2026-08-12,6944.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9586135285575542,0.8979796597810126,0.8956242779665823,0.8823830748996421,0.8956242779665823,0.8823830748996421,1.1367980693796587,0.004656253469031091,-0.2247815137955398,3754.0,5453.0,180.0,-0.1950799515259749,-0.1950799515259749,True,,
EW9_quarterly,0.09325650630574,11.717791511542199,0.09337721284407396,11.753555743751448,0.17967584461649536,0.4781614824803153,0.4781614824803153,0.5872247518282457,0.7361128375626015,-0.5239327925042452,889.0,0.17799326104403818,-0.3434289428148666,-0.4653227009062406,0.7857142857142857,0.6355421686746988,0.1103800722789157,4.021300337234676,0.00012070653833395895,0.0030468224194826225,measured,1999-01-04,2026-08-12,6944.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9581831341733809,0.894769559282822,0.8946239730356494,0.8805976269464546,0.8946239730356494,0.8805976269464546,1.1606687661211308,0.005412962774701269,-0.21500738958016385,3754.0,5453.0,180.0,-0.18213187744006132,-0.18213187744006132,True,,
EW9_annual,0.09277337680186615,11.575691866658138,0.09284115970153195,11.595527762960169,0.17820155511642563,0.4781359032303429,0.4781359032303429,0.5881246423070499,0.7367968623804892,-0.5237761540248604,889.0,0.17712409411724148,-0.3464954493424329,-0.4678028207092545,0.7857142857142857,0.6536144578313253,0.06195620002963294,1.0143820670501884,6.778289966580253e-05,0.0017101777103319899,measured,1999-01-04,2026-08-12,6944.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9578140133609631,0.8870855681080011,0.8891079014545331,0.8752946546339991,0.8891079014545331,0.8752946546339991,1.1465935353635726,0.004968608831580346,-0.21563987466774204,3754.0,5453.0,180.0,-0.19187458492627307,-0.19187458492627307,True,,
spy_bh,0.08814583593334824,10.324758379475162,0.08814583593334824,10.324758379475162,0.19239516649186722,0.43406128893114015,0.43406128893114015,0.5362564705925892,0.6882281619474528,-0.5518946344524855,1656.0,0.15971497171882182,-0.3679499833736539,-0.4735410392440176,0.7931034482758621,0.6336336336336337,0.0,0.0,0.0,0.0,buy_and_hold,1998-12-23,2026-08-12,6950.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
spy_monthly_reset,0.08708837235922218,10.02349297253391,0.08710812399009282,10.028521243027699,0.19221586993516582,0.4292518768400016,0.4292518768400016,0.5314213530924413,0.677641422680883,-0.5539666783704651,1654.0,0.1572086837702932,-0.3699141080759879,-0.47750861056342786,0.7857142857142857,0.6295180722891566,0.01811396548303908,12.02767308073795,1.9751630870645798e-05,0.0005,measured,1999-01-04,2026-08-12,6944.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9999257682938713,0.9989330493248874,0.999485139486931,0.9997309160571785,0.999485139486931,0.9997309160571785,0.9929285849176755,-0.00025708526820633626,-0.025322892508317207,4485.0,6512.0,215.0,-0.019990477933351847,-0.019990477933351847,True,,
ew9_no_rebalance_basket,0.08592138209911737,9.730680800903661,0.08594116148984132,9.735574299228098,0.18255876265305251,0.43675831363829326,0.43675831363829326,0.5439020954569159,0.6801827024827577,-0.5251149279724872,846.0,0.16362395643724517,-0.36052502238583173,-0.47918369673692895,0.75,0.641566265060241,0.01811396548303908,0.03622793096607816,1.977939072395074e-05,0.0005,measured,1999-01-04,2026-08-12,6944.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9575597086316314,0.9085354847980457,0.9047301065802005,0.8981787623786189,0.9047301065802005,0.8981787623786189,0.9638418013819939,-0.001333448534745596,-0.3536106827232731,4557.0,6616.0,218.0,-0.33415254878564726,-0.33415254878564726,True,,
rsp_bh,0.11419030923292306,12.39400654486263,0.11419030923292306,12.39400654486263,0.1975030313690421,0.5650632745360762,0.5650632745360762,0.6474394601511871,0.801742168899228,-0.5992279061429562,896.0,0.19056240215501744,-0.4005539715064047,-0.5166275022666527,0.7916666666666666,0.6607142857142857,0.0,0.0,0.0,0.0,buy_and_hold,2003-05-02,2026-08-12,5857.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9573361779974465,1.0213261694320208,1.0187402558969025,1.0211276465378984,1.0187402558969025,1.0211276465378984,0.9564134051102743,-0.001913153022151226,-0.30679290609908194,2855.0,4145.0,137.0,-0.27024778455833154,-0.27024778455833154,True,,
EW9_monthly_on_rsp_span,0.11141615689723383,11.590802107932982,0.111602568927748,11.635978861229491,0.17707711110013807,0.5936886115769835,0.5936886115769835,0.6863199504342444,0.8267398235964069,-0.5300521971316581,889.0,0.21019846252907712,-0.3478823851972508,-0.4727444513430975,0.8333333333333334,0.6738351254480287,0.16762772346956878,12.028417138810198,0.00018641203051417143,0.003888137093043633,measured,2003-06-02,2026-08-12,5837.0,relative_nav_t = nav_strategy_t / nav_benchmark_t (both rebased to 1.0 at the first common date). Relative underwater = relative_nav / relative_nav.cummax() - 1. Distance from relative peak = current_relative_drawdown (negative when underwater).,0.9710223706056677,0.9284258983896482,0.9223441111554235,0.9155672607007016,0.9223441111554235,0.9155672607007016,0.9591269413702085,-0.0017977630502903352,-0.224781513795539,3754.0,5453.0,180.0,-0.1950799515259709,-0.1950799515259709,True,,
sector_cap_weight_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_COMPUTED,No reliable point-in-time sector market-cap weights; refusing to backfill with current weights.
