date,signal_date,turnover,cost,one_way_bps
2014-01-02,2013-12-31,0.019740456768773007,9.870228384386503e-06,5.0
2014-04-01,2014-03-31,0.02409130294834609,1.2045651474173045e-05,5.0
2014-07-01,2014-06-30,0.021331719073445124,1.0665859536722563e-05,5.0
2014-10-01,2014-09-30,0.030535301656237634,1.5267650828118816e-05,5.0
2015-01-02,2014-12-31,0.05122852299996729,2.5614261499983643e-05,5.0
2015-04-01,2015-03-31,0.02569060474004839,1.2845302370024194e-05,5.0
2015-07-01,2015-06-30,0.024615231144259703,1.2307615572129851e-05,5.0
2015-10-01,2015-09-30,0.061576224469229474,3.078811223461474e-05,5.0
2016-01-04,2015-12-31,0.024615683185075413,1.2307841592537707e-05,5.0
2016-04-01,2016-03-31,0.04047642939305443,2.0238214696527214e-05,5.0
2016-07-01,2016-06-30,0.0314287455512505,1.5714372775625247e-05,5.0
2016-10-03,2016-09-30,0.03495807382736339,1.7479036913681696e-05,5.0
2017-01-03,2016-12-30,0.051788162939632745,2.589408146981637e-05,5.0
2017-04-03,2017-03-31,0.03392652023068045,1.6963260115340224e-05,5.0
2017-07-03,2017-06-30,0.023689427600841778,1.184471380042089e-05,5.0
2017-10-02,2017-09-29,0.019933912189885453,9.966956094942726e-06,5.0
2018-01-02,2017-12-29,0.024464714437469726,1.2232357218734863e-05,5.0
2018-04-02,2018-03-29,0.028308981647386988,1.4154490823693494e-05,5.0
2018-07-02,2018-06-29,0.041022160505575556,2.0511080252787777e-05,5.0
2018-10-01,2018-09-28,0.03908054484886263,1.9540272424431317e-05,5.0
2019-01-02,2018-12-31,0.06853493907461738,3.4267469537308694e-05,5.0
2019-04-01,2019-03-29,0.03824123155797367,1.9120615778986832e-05,5.0
2019-07-01,2019-06-28,0.022591290061956384,1.1295645030978193e-05,5.0
2019-10-01,2019-09-30,0.031098884809396918,1.554944240469846e-05,5.0
2020-01-02,2019-12-31,0.03523588293058359,1.7617941465291798e-05,5.0
2020-04-01,2020-03-31,0.12917503552288706,6.458751776144354e-05,5.0
2020-07-01,2020-06-30,0.07505604697269602,3.752802348634801e-05,5.0
2020-10-01,2020-09-30,0.06582434458860077,3.291217229430039e-05,5.0
2021-01-04,2020-12-31,0.05661680992213525,2.8308404961067623e-05,5.0
2021-04-01,2021-03-31,0.061353547760643,3.06767738803215e-05,5.0
2021-07-01,2021-06-30,0.0283883499153859,1.4194174957692951e-05,5.0
2021-10-01,2021-09-30,0.024017138064622065,1.2008569032311033e-05,5.0
2022-01-03,2021-12-31,0.02848185258412221,1.4240926292061106e-05,5.0
2022-04-01,2022-03-31,0.08652780165604056,4.326390082802028e-05,5.0
2022-07-01,2022-06-30,0.08276027660140133,4.1380138300700665e-05,5.0
2022-10-03,2022-09-30,0.03129435163115757,1.5647175815578785e-05,5.0
2023-01-03,2022-12-30,0.05276069329754683,2.638034664877342e-05,5.0
2023-04-03,2023-03-31,0.06290043101039045,3.1450215505195224e-05,5.0
2023-07-03,2023-06-30,0.05349328821095345,2.6746644105476723e-05,5.0
2023-10-02,2023-09-29,0.04111064463569797,2.0555322317848984e-05,5.0
2024-01-02,2023-12-29,0.040794660615554826,2.039733030777741e-05,5.0
2024-04-01,2024-03-28,0.024703998844928812,1.2351999422464406e-05,5.0
2024-07-01,2024-06-28,0.03274764820415557,1.6373824102077785e-05,5.0
2024-10-01,2024-09-30,0.04450329339846848,2.225164669923424e-05,5.0
2025-01-02,2024-12-31,0.0629220364416109,3.146101822080545e-05,5.0
2025-04-01,2025-03-31,0.05764582160266682,2.882291080133341e-05,5.0
2025-07-01,2025-06-30,0.06771114976830683,3.385557488415342e-05,5.0
2025-10-01,2025-09-30,0.031406480642717935,1.570324032135897e-05,5.0
2026-01-02,2025-12-31,0.022249172393564873,1.1124586196782437e-05,5.0
2026-04-01,2026-03-31,0.09604075579236772,4.802037789618386e-05,5.0
2026-07-01,2026-06-30,0.08001807590609854,4.000903795304927e-05,5.0
