date,gross_return,cost,net_return,equity,exposure,hedge_weight
2015-01-02,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-05,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-06,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-12,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-13,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-15,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-16,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-21,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-26,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-27,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-28,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-29,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-30,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-02,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-03,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-04,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-05,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-06,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-09,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-10,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-11,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-12,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-13,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-17,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-18,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-19,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-20,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-23,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-24,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-26,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-27,0.0,0.0005,-0.0005,0.9995,1.0,0.0
2015-03-02,0.006063467661298554,0.0,0.006063467661298554,1.005560435927468,1.0,0.0
2015-03-03,-0.004236273036623373,0.0,-0.004236273036623373,1.001300607366053,1.0,0.0
2015-03-04,-0.005346417311345211,0.0,-0.005346417311345211,0.9959472364649707,1.0,0.0
2015-03-05,0.004346315270204704,0.0,0.004346315270204704,1.0002759371471368,1.0,0.0
2015-03-06,-0.016093876181548096,0.0,-0.016093876181548096,0.9841776200673088,1.0,0.0
2015-03-09,0.004473703778405054,0.0,0.004473703778405054,0.9885805392048256,1.0,0.0
2015-03-10,-0.010889784212181623,0.0,-0.010889784212181623,0.9778151104565228,1.0,0.0
2015-03-11,0.0015567639082904572,0.0,0.0015567639082904572,0.9793373377294626,1.0,0.0
2015-03-12,0.012012444469654946,0.0,0.012012444469654946,0.9911015731159976,1.0,0.0
2015-03-13,-0.004276324745859256,0.0,-0.004276324745859256,0.9868633009332216,1.0,0.0
2015-03-16,0.0142005029738689,0.0,0.0142005029738689,1.000877256172926,1.0,0.0
2015-03-17,-0.0023381696613787154,0.0,-0.0023381696613787154,0.9985370353377785,1.0,0.0
2015-03-18,0.011922097292719029,0.0,0.011922097292719029,1.0104416910234586,1.0,0.0
2015-03-19,-0.0018346892567499217,0.0,-0.0018346892567499217,1.0085878445083656,1.0,0.0
2015-03-20,0.012812982102424628,0.0,0.012812982102424628,1.0215108625087743,1.0,0.0
2015-03-23,-0.00014574331537930496,0.0,-0.00014574331537930496,1.0213619841289763,1.0,0.0
2015-03-24,-0.007504898275325673,0.0,-0.007504898275325673,1.0136967663358036,1.0,0.0
2015-03-25,-0.013459638771539382,0.0,-0.013459638771539382,1.0000527740370462,1.0,0.0
2015-03-26,-0.0023057659797418853,0.0,-0.0023057659797418853,0.9977468863727251,1.0,0.0
2015-03-27,0.004451637680927764,0.0,0.004451637680927764,1.0021884940081303,1.0,0.0
2015-03-30,0.01249029493500045,0.0,0.01249029493500045,1.0147061238787558,1.0,0.0
2015-03-31,-0.006897576058680945,0.00088,-0.007777576058680945,1.0068141698230795,1.0,0.0
2015-04-01,-0.0017526688731916277,0.0,-0.0017526688731916277,1.0050495579665424,1.0,0.0
2015-04-02,0.005981005988077932,0.0,0.005981005988077932,1.0110607653910553,1.0,0.0
2015-04-06,0.005893598504961474,0.0,0.005893598504961474,1.0170195516063893,1.0,0.0
2015-04-07,-0.0005363070676881511,0.0,-0.0005363070676881511,1.016474116832886,1.0,0.0
2015-04-08,0.001588610437663358,0.0,0.001588610437663358,1.0180888982245013,1.0,0.0
2015-04-09,0.0043857730574087305,0.0,0.0043857730574087305,1.0225540050843813,1.0,0.0
2015-04-10,0.0021279937352103274,0.0,0.0021279937352103274,1.0247299936011152,1.0,0.0
2015-04-13,-0.005042958068282189,0.0,-0.005042958068282189,1.0195623232120736,1.0,0.0
2015-04-14,0.001277898579147836,0.0,0.001277898579147836,1.020865220456259,1.0,0.0
2015-04-15,0.0032722074433789005,0.0,0.0032722074433789005,1.0242057032293226,1.0,0.0
2015-04-16,0.0017245916695180655,0.0,0.0017245916695180655,1.0259720398529848,1.0,0.0
2015-04-17,-0.00771591002456741,0.0,-0.00771591002456741,1.0180557319057573,1.0,0.0
2015-04-20,0.008769260969108865,0.0,0.008769260969108865,1.0269833282999359,1.0,0.0
2015-04-21,-0.00011060172109424136,0.0,-0.00011060172109424136,1.026869742176291,1.0,0.0
2015-04-22,0.002584912659875762,0.0,0.002584912659875762,1.0295241107728859,1.0,0.0
2015-04-23,0.0045142544318482,0.0,0.0045142544318482,1.034171644552637,1.0,0.0
2015-04-24,-0.00112629815624282,0.0,-0.00112629815624282,1.0330068589361387,1.0,0.0
2015-04-27,-0.006641224396659546,0.0,-0.006641224396659546,1.0261464285826554,1.0,0.0
2015-04-28,0.003830697410517616,0.0,0.003830697410517616,1.0300772850494389,1.0,0.0
2015-04-29,-0.005106877412511434,0.0,-0.005106877412511434,1.0248168066292787,1.0,0.0
2015-04-30,-0.01876063987817519,0.0009200000000000001,-0.019680639878175192,1.0046477561169063,1.0,0.0
2015-05-01,0.008613160729638962,0.0,0.008613160729638962,1.0133009487170122,1.0,0.0
2015-05-04,0.002162435923146547,0.0,0.002162435923146547,1.0154921470894762,1.0,0.0
2015-05-05,-0.007701700240504436,0.0,-0.007701700240504436,1.007671130976007,1.0,0.0
2015-05-06,-0.0010697661888234445,0.0,-0.0010697661888234445,1.0065931584706354,1.0,0.0
2015-05-07,0.006844205701862882,0.0,0.006844205701862882,1.0134824891052963,1.0,0.0
2015-05-08,0.010427293044318482,0.0,0.010427293044318482,1.0240503680144826,1.0,0.0
2015-05-11,-0.0045391905043111035,0.0,-0.0045391905043111035,1.019402008308055,1.0,0.0
2015-05-12,-0.0006870387971968173,0.0,-0.0006870387971968173,1.0187016395784072,1.0,0.0
2015-05-13,-0.00030611229523346516,0.0,-0.00030611229523346516,1.0183898024813578,1.0,0.0
2015-05-14,0.011669664912228449,0.0,0.011669664912228449,1.0302740702263458,1.0,0.0
2015-05-15,0.004775792898817351,0.0,0.004775792898817351,1.0351944458147684,1.0,0.0
2015-05-18,0.0027892175080486445,0.0,0.0027892175080486445,1.0380818282872697,1.0,0.0
2015-05-19,0.0025720259136621016,0.0,0.0025720259136621016,1.0407518016501263,1.0,0.0
2015-05-20,8.921924660946871e-05,0.0,8.921924660946871e-05,1.040844656741777,1.0,0.0
2015-05-21,-0.0029912888535275073,0.0,-0.0029912888535275073,1.0377311897218118,1.0,0.0
2015-05-22,-0.0027638012905818153,0.0,-0.0027638012905818153,1.0348631069203815,1.0,0.0
2015-05-26,-0.009210423619014741,0.0,-0.009210423619014741,1.0253315793179552,1.0,0.0
2015-05-27,0.006256779420541494,0.0,0.006256779420541494,1.031746852842663,1.0,0.0
2015-05-28,-0.0003655967891379141,0.0,-0.0003655967891379141,1.0313696495060605,1.0,0.0
2015-05-29,-0.008826539880228204,0.0007599999999999999,-0.009586539880228204,1.0214823832298137,1.0,0.0
2015-06-01,-0.000660095758527497,0.0,-0.000660095758527497,1.0208081070412331,1.0,0.0
2015-06-02,-0.000291242968511321,0.0,-0.000291242968511321,1.020510803857858,1.0,0.0
2015-06-03,0.0006167748246554081,0.0,0.0006167748246554081,1.0211402292299665,1.0,0.0
2015-06-04,-0.007725688113265439,0.0,-0.007725688113265439,1.0132512182990274,1.0,0.0
2015-06-05,-0.0035815657492298137,0.0,-0.0035815657492298137,1.0096221924402022,1.0,0.0
2015-06-08,-0.003938599856731124,0.0,-0.003938599856731124,1.0056456946177046,1.0,0.0
2015-06-09,0.0013397981740251332,0.0,0.0013397981740251332,1.0069930568830696,1.0,0.0
2015-06-10,0.009083285299266958,0.0,0.009083285299266958,1.0161398621131197,1.0,0.0
2015-06-11,0.0030518687247645376,0.0,0.0030518687247645376,1.0192409875782893,1.0,0.0
2015-06-12,-0.006867778280430489,0.0,-0.006867778280430489,1.0122410664612747,1.0,0.0
2015-06-15,-0.00419567746636802,0.0,-0.00419567746636802,1.0079940294281906,1.0,0.0
2015-06-16,0.004990680596726155,0.0,0.004990680596726155,1.0130246056724737,1.0,0.0
2015-06-17,0.002775463396943425,0.0,0.002775463396943425,1.0158362183857206,1.0,0.0
2015-06-18,0.009516901694477537,0.0,0.009516901694477537,1.0255038318137875,1.0,0.0
2015-06-19,-0.00645705857346306,0.0,-0.00645705857346306,1.0188820935044551,1.0,0.0
2015-06-22,0.003385923446148578,0.0,0.003385923446148578,1.022331950273713,1.0,0.0
2015-06-23,-0.001463148117726214,0.0,-0.001463148117726214,1.0208361272049786,1.0,0.0
2015-06-24,-0.005637663375498083,0.0,-0.005637663375498083,1.0150809967582497,1.0,0.0
2015-06-25,-0.0040400474617643,0.0,-0.0040400474617643,1.0109800213538114,1.0,0.0
2015-06-26,0.0033567608876608943,0.0,0.0033567608876608943,1.0143736395476983,1.0,0.0
2015-06-29,-0.013885984953941992,0.0,-0.013885984953941992,1.0002880624512636,1.0,0.0
2015-06-30,0.0010865767724014086,0.0009200000000000001,0.00016657677240140844,1.0004546872081785,1.0,0.0
2015-07-01,0.006069149827763223,0.0,0.006069149827763223,1.0065265966007328,1.0,0.0
2015-07-02,-0.0008902707287444222,0.0,-0.0008902707287444222,1.0056305154340766,1.0,0.0
2015-07-06,-0.004635106475281812,0.0,-0.004635106475281812,1.000969310920247,1.0,0.0
2015-07-07,0.00894344679677309,0.0,0.00894344679677309,1.0099214266976648,1.0,0.0
2015-07-08,-0.014764748671088679,0.0,-0.014764748671088679,0.9950101906549265,1.0,0.0
2015-07-09,0.0007059753108975908,0.0,0.0007059753108975908,0.9957126432836203,1.0,0.0
2015-07-10,0.008398325529825806,0.0,0.008398325529825806,1.0040749621960796,1.0,0.0
2015-07-13,0.005909051368245547,0.0,0.005909051368245547,1.0100080927252655,1.0,0.0
2015-07-14,0.010041815743168252,0.0,0.010041815743168252,1.0201504078915216,1.0,0.0
2015-07-15,-0.0037969377507585693,0.0,-0.0037969377507585693,1.0162769602963464,1.0,0.0
2015-07-16,0.008396553495766419,0.0,0.008396553495766419,1.0248101841599895,1.0,0.0
2015-07-17,-0.0023104457133864597,0.0,-0.0023104457133864597,1.0224424158629621,1.0,0.0
2015-07-20,-0.0019272037782302443,0.0,-0.0019272037782302443,1.0204719609760882,1.0,0.0
2015-07-21,-0.00504952253685941,0.0,-0.00504952253685941,1.0153190648109063,1.0,0.0
2015-07-22,-0.002512606270740427,0.0,-0.002512606270740427,1.01276796776186,1.0,0.0
2015-07-23,-0.00343892396730396,0.0,-0.00343892396730396,1.009285135724206,1.0,0.0
2015-07-24,-0.010654275496637831,0.0,-0.010654275496637831,0.9985319338335389,1.0,0.0
2015-07-27,-0.004558349792528391,0.0,-0.004558349792528391,0.9939802760001158,1.0,0.0
2015-07-28,0.01200158785835672,0.0,0.01200158785835672,1.005909617612005,1.0,0.0
2015-07-29,0.008980259418087897,0.0,0.008980259418087897,1.0149429469293105,1.0,0.0
2015-07-30,-0.0018682872980407784,0.0,-0.0018682872980407784,1.0130467419133264,1.0,0.0
2015-07-31,0.001940374815590622,0.0009200000000000001,0.001020374815590622,1.0140804292957908,1.0,0.0
2015-08-03,0.0007055856201034152,0.0,0.0007055856201034152,1.0147959498643302,1.0,0.0
2015-08-04,0.0006994518454951981,0.0,0.0006994518454951981,1.015505750764264,1.0,0.0
2015-08-05,0.005095231305583901,0.0,0.005095231305583901,1.0206799874565584,1.0,0.0
2015-08-06,-0.005879254878588939,0.0,-0.005879254878588939,1.0146791496608263,1.0,0.0
2015-08-07,0.0022550680900756868,0.0,0.0022550680900756868,1.0169673202328915,1.0,0.0
2015-08-10,0.010000479718383536,0.0,0.010000479718383536,1.0271374812931393,1.0,0.0
2015-08-11,-0.007640579387300859,0.0,-0.007640579387300859,1.0192895558256467,1.0,0.0
2015-08-12,0.0016768669775156383,0.0,0.0016768669775156383,1.0209987688223372,1.0,0.0
2015-08-13,-0.0021686341511359467,0.0,-0.0021686341511359467,1.0187845960240012,1.0,0.0
2015-08-14,0.009234827509194226,0.0,0.009234827509194226,1.028192896037307,1.0,0.0
2015-08-17,0.005936455251637853,0.0,0.005936455251637853,1.0342967171546844,1.0,0.0
2015-08-18,-0.000989551030646223,0.0,-0.000989551030646223,1.03327322777223,1.0,0.0
2015-08-19,-0.008566449660319005,0.0,-0.008566449660319005,1.0244217446811639,1.0,0.0
2015-08-20,-0.013787926551889757,0.0,-0.013787926551889757,1.0102970929073412,1.0,0.0
2015-08-21,-0.025592116436984683,0.0,-0.025592116436984683,0.9844414520697093,1.0,0.0
2015-08-24,-0.04147920171254002,0.0,-0.04147920171254002,0.9436076065051241,1.0,0.0
2015-08-25,-0.016796250630864297,0.0,-0.016796250630864297,0.927758536649074,1.0,0.0
2015-08-26,0.028184770042982782,0.0,0.028184770042982782,0.9539071976599424,1.0,0.0
2015-08-27,0.021265032921161362,0.0,0.021265032921161362,0.9741920656219138,1.0,0.0
2015-08-28,0.00085588986988244,0.0,0.00085588986988244,0.9750258667421996,1.0,0.0
2015-08-31,-0.010348914147153346,0.0007599999999999999,-0.011108914147153346,0.9641943880973067,1.0,0.0
2015-09-01,-0.02394177999714631,0.0,-0.02394177999714631,0.9411098581829979,1.0,0.0
2015-09-02,0.01074085670898223,0.0,0.01074085670898223,0.951218184317152,1.0,0.0
2015-09-03,0.004636198441676718,0.0,0.004636198441676718,0.9556282205809777,1.0,0.0
2015-09-04,-0.014332173506940276,0.0,-0.014332173506940276,0.9419319911154825,1.0,0.0
2015-09-08,0.020484483755554228,0.0,0.020484483755554228,0.9612269816863245,1.0,0.0
2015-09-09,-0.011124340242548807,0.0,-0.011124340242548807,0.9505339656917275,1.0,0.0
2015-09-10,0.0018956601762336375,0.0,0.0018956601762336375,0.9523358550766468,1.0,0.0
2015-09-11,0.0017553227403008043,0.0,0.0017553227403008043,0.9540075118594666,1.0,0.0
2015-09-14,-0.0018738833966940004,0.0,-0.0018738833966940004,0.9522198130226718,1.0,0.0
