date,nav
2016-11-09,1.1489038226891726
2016-11-10,1.130349770069297
2016-11-11,1.1308380639542426
2016-11-14,1.1194124967644847
2016-11-15,1.1349397803738446
2016-11-16,1.1416776147673193
2016-11-17,1.1499782922376636
2016-11-18,1.145681529051754
2016-11-21,1.157595230839592
2016-11-22,1.1611107715956483
2016-11-23,1.1564234370165283
2016-11-25,1.16013426346919
2016-11-28,1.1574974287044246
2016-11-29,1.1615016615625895
2016-11-30,1.1474393392514988
2016-12-01,1.1276152128127965
2016-12-02,1.1298613168974865
2016-12-05,1.1386502882527765
2016-12-06,1.1413846862224122
2016-12-07,1.1558377392135786
2016-12-08,1.1578883186713658
2016-12-09,1.1669703778584286
2016-12-12,1.1616968676157626
2016-12-13,1.1763450470166688
2016-12-14,1.1739036572353736
2016-12-15,1.1757591899268534
2016-12-16,1.1714006234372871
2016-12-19,1.1761999366825682
2016-12-20,1.1807053656617512
2016-12-21,1.179823712863456
2016-12-22,1.1764936616618016
2016-12-23,1.1772770344643337
2016-12-27,1.1833496869091762
2016-12-28,1.1741431450370425
2016-12-29,1.172477800862485
2016-12-30,1.1604310148988608
2017-01-03,1.17081253633136
2017-01-04,1.1771791526857334
2017-01-05,1.1838394143759075
2017-01-06,1.1942214933124344
2017-01-09,1.1981391537594206
2017-01-10,1.2007834750068456
2017-01-11,1.2040157240733325
2017-01-12,1.2021548552718722
2017-01-13,1.2062683589194914
2017-01-17,1.2071251940361927
2017-01-18,1.2059829692724733
2017-01-19,1.2055542186262993
2017-01-20,1.2062683589194916
2017-01-23,1.2074111166237282
2017-01-24,1.2066968430954068
2017-01-25,1.20641118697813
2017-01-26,1.2065541482718978
2017-01-27,1.207125194036193
2017-01-30,1.1977217167545118
2017-01-31,1.1953226849949585
2017-02-01,1.2035748673565783
2017-02-02,1.2025191560540753
2017-02-03,1.2059738210886888
2017-02-06,1.207413115300512
2017-02-07,1.211827049718198
2017-02-08,1.2138421084312165
2017-02-09,1.2182560428489027
2017-02-10,1.2222862383023825
2017-02-13,1.2291951782343948
2017-02-14,1.2333213474426477
2017-02-15,1.2406135581742088
2017-02-16,1.240230209347217
2017-02-17,1.2456034911754186
2017-02-21,1.2517448751515754
2017-02-22,1.2522244318156688
2017-02-23,1.2475226541611066
2017-02-24,1.2499216078932172
2017-02-27,1.2514568758598137
2017-02-28,1.2476188619982085
2017-03-01,1.2612444822429154
2017-03-02,1.254911384839541
2017-03-03,1.2572145988992072
2017-03-06,1.2544312819833472
2017-03-07,1.252319937405784
2017-03-08,1.2545272557381202
2017-03-09,1.2554870713132933
2017-03-10,1.2607642233318357
2017-03-13,1.2628754898819559
2017-03-14,1.2598049539487632
2017-03-15,1.267577267536518
2017-03-16,1.2667134257161181
2017-03-17,1.266271478279505
2017-03-20,1.2670217596292324
2017-03-21,1.2676215932092418
2017-03-22,1.2679216498205939
2017-03-23,1.2679216498205939
2017-03-24,1.2679216498205939
2017-03-27,1.2683725736657057
2017-03-28,1.2677716215149177
2017-03-29,1.268521902864645
2017-03-30,1.2682219860746404
2017-03-31,1.2683725736657057
2017-04-03,1.2695434376281762
2017-04-04,1.2690932128898007
2017-04-05,1.2690932128898007
2017-04-06,1.2693934093224999
2017-04-07,1.2677408608185066
2017-04-10,1.2682209686335908
2017-04-11,1.2627452918414537
2017-04-12,1.2576539195676417
2017-04-13,1.2526588962562335
2017-04-17,1.2630337151107849
2017-04-18,1.2611125043280986
2017-04-19,1.2631296743120135
2017-04-20,1.273696333616788
2017-04-21,1.2734081442041614
2017-04-24,1.288778454083531
2017-04-25,1.2980962406321006
2017-04-26,1.2962711449551132
2017-04-27,1.3040528827139064
2017-04-28,1.3063579303015083
2017-05-01,1.3179813101033246
2017-05-02,1.3201904764419325
2017-05-03,1.3159643739761144
2017-05-04,1.3164448715523733
2017-05-05,1.321247508747914
2017-05-08,1.3241297146831181
2017-05-09,1.3287405893806712
2017-05-10,1.3295087307039117
2017-05-11,1.3284526338247495
2017-05-12,1.3314304092000078
2017-05-15,1.3356568234747657
2017-05-16,1.3412290051337763
2017-05-17,1.307126383433689
2017-05-18,1.3185576889285775
2017-05-19,1.3241297146831184
2017-05-22,1.3352723630519707
2017-05-23,1.336617506818344
2017-05-24,1.3427654436847278
2017-05-25,1.3541969830363212
2017-05-26,1.3565988472997363
2017-05-30,1.357751760854712
2017-05-31,1.357271419182923
2017-06-01,1.3625545539547228
2017-06-02,1.37811693814102
2017-06-05,1.3778286707761587
2017-06-06,1.3723531498884916
2017-06-07,1.3777323218137552
2017-06-08,1.3791735027335923
2017-06-09,1.344687433989764
2017-06-12,1.3374823089129286
2017-06-13,1.3483373135347991
2017-06-14,1.3424777999377466
2017-06-15,1.3365219373782904
2017-06-16,1.3307230706200324
2017-06-19,1.3529736006609474
2017-06-20,1.3423783328859449
2017-06-21,1.3556712157037796
2017-06-22,1.3552859757586349
2017-06-23,1.3604871047792626
2017-06-26,1.3541296323053214
2017-06-27,1.3295673507845984
2017-06-28,1.3487358053598864
2017-06-29,1.3253289318656578
2017-06-30,1.325810520773206
2017-07-03,1.3248215503206846
2017-07-05,1.3252929123994714
2017-07-06,1.3256071537853293
2017-07-07,1.325449595430303
2017-07-10,1.3260788076388477
2017-07-11,1.3265490026187083
2017-07-12,1.32717763127779
2017-07-13,1.3265490026187083
2017-07-14,1.32717763127779
2017-07-17,1.3273344601959876
2017-07-18,1.327648993356577
2017-07-19,1.327648993356577
2017-07-20,1.327648993356577
2017-07-21,1.3282770384661955
2017-07-24,1.334360081848705
2017-07-25,1.3309499315475282
2017-07-26,1.3352815787825325
2017-07-27,1.3268941217466579
2017-07-28,1.3257885342808011
2017-07-31,1.3201657172283643
2017-08-01,1.3232070897376644
2017-08-02,1.3268020764806434
2017-08-03,1.3216403808500072
2017-08-04,1.3240369889513417
2017-08-07,1.332424296805262
2017-08-08,1.3301203306977607
2017-08-09,1.3283687853683013
2017-08-10,1.2998884584074695
2017-08-11,1.3097502807010777
2017-08-14,1.3266175384027508
2017-08-15,1.3275388861546238
2017-08-16,1.3298434489899438
2017-08-17,1.302653247572862
2017-08-18,1.301731452275125
2017-08-21,1.300072847303408
2017-08-22,1.3198891338844574
2017-08-23,1.3151885596756214
2017-08-24,1.3113169895887349
2017-08-25,1.3085526479692062
2017-08-28,1.312607711860303
2017-08-29,1.31776910912703
2017-08-30,1.3332540468369842
2017-08-31,1.3475406059052941
2017-09-01,1.3456973136737294
2017-09-05,1.333622824628861
2017-09-06,1.3376781868838674
2017-09-07,1.340811604659182
2017-09-08,1.3291989829458875
2017-09-11,1.3444989350320848
2017-09-12,1.3477249948012324
2017-09-13,1.3495682870327972
2017-09-14,1.3416418022367682
2017-09-15,1.3462504803615443
2017-09-18,1.3454544235585832
2017-09-19,1.345613162394269
2017-09-20,1.344498741935737
2017-09-21,1.3441808212722655
2017-09-22,1.344498741935737
2017-09-25,1.345293469762399
2017-09-26,1.3449761397550604
2017-09-27,1.3448166625992084
2017-09-28,1.3449761397550604
2017-09-29,1.3446573331073897
2017-10-02,1.3456617438611904
2017-10-03,1.3448653917301632
2017-10-04,1.3474149589273294
2017-10-05,1.3445465850824925
2017-10-06,1.3440687442710695
2017-10-09,1.342521521079062
2017-10-10,1.3435227692653577
2017-10-11,1.3475274680013833
2017-10-12,1.3450698454527865
2017-10-13,1.350258225057415
2017-10-16,1.3549009236654896
2017-10-17,1.356629991521489
2017-10-18,1.3549914784860384
2017-10-19,1.3499852375545591
2017-10-20,1.3536259529534436
2017-10-23,1.344797298963667
2017-10-24,1.3470724888299568
2017-10-25,1.3419751050596136
2017-10-26,1.337697271816153
2017-10-27,1.3766556902702995
2017-10-30,1.3797505776680512
2017-10-31,1.3849385162589434
2017-11-01,1.384483390082938
2017-11-02,1.381844216879507
2017-11-03,1.395133430804209
2017-11-06,1.3998666842328322
2017-11-07,1.4006859407505574
2017-11-08,1.406329740540349
2017-11-09,1.3989565788854006
2017-11-10,1.3988652890419577
2017-11-13,1.4005955329345876
2017-11-14,1.3954972671367714
2017-11-15,1.3889440970224423
2017-11-16,1.4066929888545963
2017-11-17,1.4013233526042912
2017-11-20,1.40023110858371
2017-11-21,1.4154316760421393
2017-11-22,1.4171617729301904
2017-11-24,1.422349417511925
2017-11-27,1.4217128876856642
2017-11-28,1.4253540440982853
2017-11-29,1.400504096086566
2017-11-30,1.4122460868192601
2017-12-01,1.4062387447060638
2017-12-04,1.3900361940384445
2017-12-05,1.390946299385876
2017-12-06,1.3972272170202433
2017-12-07,1.4019603234442877
2017-12-08,1.4081506862581061
2017-12-11,1.4190723914410233
2017-12-12,1.4171617729301897
2017-12-13,1.4198922359770638
2017-12-14,1.418890840786189
2017-12-15,1.4350022486149443
2017-12-18,1.4470333973541638
2017-12-19,1.4384593552948912
2017-12-20,1.4369086039929921
2017-12-21,1.4370911836798779
2017-12-22,1.435448995529957
2017-12-26,1.4276959740433555
2017-12-27,1.427877965711926
2017-12-28,1.4296111496961323
2017-12-29,1.4207636791202676
2018-01-02,1.4202551003055928
2018-01-03,1.4202551003055928
2018-01-04,1.4195776213551736
2018-01-05,1.4195776213551736
2018-01-08,1.4195776213551736
2018-01-09,1.419069042540499
2018-01-10,1.4195776213551736
2018-01-11,1.419069042540499
2018-01-12,1.4188995162689408
2018-01-16,1.4187299899973826
2018-01-17,1.4182215677166614
2018-01-18,1.4178826717074984
2018-01-19,1.4183921897258935
2018-01-22,1.41771314543594
2018-01-23,1.4185603071918709
2018-01-24,1.4182215677166612
2018-01-25,1.4178826717074982
2018-01-26,1.4170356664855208
2018-01-29,1.4165280268745666
2018-01-30,1.4166964574084508
2018-01-31,1.4166964574084508
2018-02-01,1.4161200993919436
2018-02-02,1.4162897821974552
2018-02-05,1.4188337720085027
2018-02-06,1.4178177101168272
2018-02-07,1.41679883061399
2018-02-08,1.4169682003515949
2018-02-09,1.418155040786456
2018-02-12,1.4174767791662697
2018-02-13,1.4174767791662697
2018-02-14,1.4154415247038503
2018-02-15,1.4149324762873154
2018-02-16,1.4152729376360127
2018-02-20,1.4151027852286409
2018-02-21,1.4152729376360127
2018-02-22,1.4154415247038503
2018-02-23,1.4157802641790598
2018-02-26,1.4159510427222455
2018-02-27,1.4149324762873154
2018-02-28,1.4152729376360127
2018-03-01,1.41724135210032
2018-03-02,1.416562151276413
2018-03-05,1.4322645820645963
2018-03-06,1.4383239001877663
2018-03-07,1.4416520139508058
2018-03-08,1.4495887084218346
2018-03-09,1.4777514166906494
2018-03-12,1.4784602958952653
2018-03-13,1.4788156340538363
2018-03-14,1.47863821003535
2018-03-15,1.4788156340538365
2018-03-16,1.4781065914753546
2018-03-19,1.4781065914753546
2018-03-20,1.4775746461676271
2018-03-21,1.47863821003535
2018-03-22,1.4793467624922336
2018-03-23,1.4797009570337425
2018-03-26,1.4789920778291268
2018-03-27,1.4800554783229836
2018-03-28,1.480232575593738
2018-03-29,1.4807645209014655
2018-04-02,1.4811901098224205
2018-04-03,1.4804809038700726
2018-04-04,1.479593457029908
2018-04-05,1.4799486318146131
2018-04-06,1.4811901098224203
2018-04-09,1.4810126858039339
2018-04-10,1.480303969973184
2018-04-11,1.480303969973184
2018-04-12,1.4794153795159575
2018-04-13,1.4790606948528506
2018-04-16,1.4788844144514262
2018-04-17,1.4788844144514262
2018-04-18,1.4776416294526908
2018-04-19,1.4776416294526908
2018-04-20,1.4771096841449634
2018-04-23,1.4733785778290625
2018-04-24,1.4421618453560632
2018-04-25,1.4438908446210204
2018-04-26,1.474288546613042
2018-04-27,1.4751983689585302
2018-04-30,1.4647324099963481
2018-05-01,1.4814785300898041
2018-05-02,1.4727411310771055
2018-05-03,1.4725589615941201
2018-05-04,1.500499279266226
2018-05-07,1.512968223910299
2018-05-08,1.5114209548128539
2018-05-09,1.5278941135588144
2018-05-10,1.5437299719913091
2018-05-11,1.5422737876353565
