end,start,dc_cagr,a_cagr,cagr_gap_dc_minus_a,dc_sharpe,a_sharpe,dc_sharpe_better,dc_dd,a_dd,dc_dd_better
2013-06-05,2010-06-04,0.11806275108971409,0.10116523719888182,0.016897513890832272,0.969285852266197,0.7662191527136859,True,-0.11353846447570659,-0.12452550202159718,True
2013-07-05,2010-07-06,0.13981712071375174,0.1264604453261129,0.01335667538763885,1.1211514224652164,0.9311205817268488,True,-0.11353846447570781,-0.12452550202159796,True
2013-08-05,2010-08-04,0.154816122432879,0.1499468583391128,0.004869264093766201,1.2299516769403624,1.079276290308379,True,-0.11353846447570659,-0.12452550202159873,True
2013-09-04,2010-09-02,0.13706449467038717,0.1385451051131532,-0.0014806104427660394,1.0991260092186252,1.002547639271351,True,-0.11353846447570681,-0.12452550202159829,True
2013-10-03,2010-10-04,0.1261943190160033,0.14112721344529522,-0.01493289442929191,1.0181783986113928,1.014493930095306,True,-0.11353846447570648,-0.12452550202159873,True
2013-11-01,2010-11-02,0.12602087863444322,0.13851508456954198,-0.012494205935098757,1.0267938591613393,0.996299829001182,True,-0.11353846447570592,-0.12452550202159895,True
2013-12-03,2010-12-02,0.1299167547423814,0.1404163035542383,-0.010499548811856885,1.0850483259427282,1.015515702827476,True,-0.11353846447570626,-0.12452550202159807,True
2014-01-03,2011-01-03,0.11852159224498893,0.13321595094299887,-0.014694358698009946,0.9953281171323879,0.9661567400655584,True,-0.11353846447570648,-0.12452550202159784,True
2014-02-04,2011-02-02,0.1117277898617044,0.11036315812953568,0.0013646317321687196,0.9439058744210242,0.8212863895927651,True,-0.11353846447570493,-0.12452550202159784,True
2014-03-06,2011-03-04,0.12589898375958608,0.12939453680169133,-0.0034955530421052483,1.070900007362425,0.9482980442711848,True,-0.11353846447570526,-0.1245255020215974,True
2014-04-04,2011-04-04,0.11484256223283507,0.12000713957048315,-0.00516457733764808,1.00761462036247,0.8924210928783008,True,-0.11353846447570537,-0.12452550202159884,True
2014-05-06,2011-05-04,0.10477292541650107,0.10469436540554078,7.856001096029352e-05,0.924178925897109,0.7876944554068084,True,-0.11353846447570648,-0.12452550202159862,True
2014-06-05,2011-06-03,0.12854785493845644,0.1316633927917119,-0.003115537853255468,1.1322539676808552,0.9681542985057607,True,-0.11353846447570493,-0.12452550202159807,True
2014-07-07,2011-07-05,0.13201127694538162,0.13287954714093875,-0.0008682701955571304,1.202233224760859,0.9905388821212546,True,-0.11353846447570615,-0.1245255020215984,True
2014-08-05,2011-08-03,0.10810851832352486,0.11292190220317222,-0.004813383879647359,0.9995681135611858,0.8550335031978641,True,-0.11353846447570615,-0.12452550202159884,True
2014-09-04,2011-09-01,0.10845695028378355,0.11487596549176415,-0.006419015207980605,1.0259370439731592,0.8915801838247511,True,-0.11353846447570637,-0.12452550202159895,True
2014-10-03,2011-10-03,0.11103761110542676,0.13169241735558623,-0.020654806250159474,1.0582903097736405,1.0153730683343616,True,-0.11353846447570637,-0.1193712357952822,True
2014-11-03,2011-11-01,0.10898561655658345,0.1325642188627405,-0.023578602306157048,1.0426325715956524,1.0035363766077798,True,-0.11353846447570726,-0.1193712357952822,True
2014-12-03,2011-12-01,0.11365490612378859,0.14260616333288878,-0.02895125720910019,1.0945668980232126,1.111379740257061,False,-0.11353846447570504,-0.1056474992972446,False
