horizons,is_frozen,cagr,sharpe,max_drawdown
3/6/12,True,0.09525844301482889,0.7457226147238899,-0.1796558626144723
2/6/12,False,0.08116764240977581,0.678166718320775,-0.18983171922240905
3/5/12,False,0.09644349239559613,0.7500393707687146,-0.17965586261447197
3/6/11,False,0.10060955100184543,0.7794671530625623,-0.1796558626144723
4/6/12,False,0.10056070345844503,0.7706329340675292,-0.19208703660777693
