signal_date,execution_date,symbol,weight,score,above_ma,trend_consistent,r3m,r6m,r12m
2010-01-29,2010-02-01,VWO,0.5,0.38578710782685915,True,True,0.030824862485543836,0.09830035645931368,0.805263212891405
2010-01-29,2010-02-01,QQQ,0.5,0.23530656813912745,True,True,0.0464205081789395,0.08752490172102134,0.48061460054230354
2010-02-26,2010-03-01,QQQ,0.5,0.2906481427992855,True,True,0.02926321025006584,0.12111167914848897,0.6348562361212309
2010-02-26,2010-03-01,BIL,0.5,,,,,,
2010-03-31,2010-04-01,VWO,0.5,0.40706790208804045,True,True,0.02804865720928662,0.10880052671434814,0.8133309218424514
2010-03-31,2010-04-01,IWM,0.5,0.3798952984717805,True,True,0.08854708907446707,0.1328818637710123,0.6324611474235933
2010-04-30,2010-05-03,IWM,0.5,0.34295991204748977,True,True,0.19495019820645565,0.28031384845616225,0.49511549549955025
2010-04-30,2010-05-03,VWO,0.5,0.25097829428309587,True,True,0.09989574882381391,0.1337998840297423,0.5406889109116486
2010-05-28,2010-06-01,IWM,0.5,0.17298430046103888,True,True,0.057564119880801456,0.1479538814938528,0.3369683144949651
2010-05-28,2010-06-01,GLD,0.5,0.15899462024173178,True,True,0.0863565468508476,0.028017968530528625,0.2357588464101319
2010-06-30,2010-07-01,GLD,0.5,0.22281600197916024,True,True,0.11684262242780163,0.1339111273274951,0.33450317940247576
2010-06-30,2010-07-01,BIL,0.5,,,,,,
2010-07-30,2010-08-02,GLD,0.5,0.12809547916771,True,True,0.0011268832587567612,0.08993958910569111,0.23717193092173638
2010-07-30,2010-08-02,BIL,0.5,,,,,,
2010-08-31,2010-09-01,GLD,0.5,0.19513497902634028,True,True,0.026917939532041135,0.11559902668921573,0.30706637940716996
2010-08-31,2010-09-01,VWO,0.5,0.052857639433185735,True,True,0.06806280971526535,0.047228001397678465,0.18018725059301643
2010-09-30,2010-10-01,GLD,0.5,0.18286627502297004,True,True,0.051199895967362075,0.1740248485080209,0.2939808359794378
2010-09-30,2010-10-01,VWO,0.5,0.12685110102246036,True,True,0.19663023192230433,0.07852866216941012,0.19587314868996297
2010-10-29,2010-11-01,VWO,0.5,0.2415628518460488,True,True,0.11941741730746269,0.11436031866453611,0.26346160006919783
2010-10-29,2010-11-01,QQQ,0.5,0.20498861671800422,True,True,0.1417197505494756,0.06629548327287038,0.28535417359995474
2010-11-30,2010-12-01,IWM,0.5,0.22548216650646014,True,True,0.2119101912221315,0.1044940477983265,0.2679082292569459
2010-11-30,2010-12-01,VWO,0.5,0.1773869854031394,True,True,0.11617702348511916,0.19214716784313812,0.1453623861680884
2010-12-31,2011-01-03,GLD,0.5,0.23776716273599613,True,True,0.08451252637870099,0.14003945490459158,0.2927034235086883
2010-12-31,2011-01-03,IWM,0.5,0.23475798781443258,True,True,0.16435922405101477,0.293373121009751,0.2691842491725682
2011-01-31,2011-02-01,IWM,0.5,0.3080463786570171,True,True,0.1138399273167745,0.2073158857108066,0.3134940679098872
2011-01-31,2011-02-01,VWO,0.5,0.19031963781852804,True,True,0.009141435556115463,0.12965049948817198,0.23688465350896348
2011-02-28,2011-03-01,IWM,0.5,0.26536374710821564,True,True,0.13598023620462407,0.3767060252833081,0.3269081554902038
2011-02-28,2011-03-01,VEA,0.5,0.1636071860902059,True,True,0.1483617901137766,0.24612658601354398,0.2044390829457352
2011-03-31,2011-04-01,IWM,0.5,0.22591010553179441,True,True,0.07803836810055675,0.2552239177787867,0.2569316757442781
2011-03-31,2011-04-01,GLD,0.5,0.14623853241577317,True,True,0.008217988607386983,0.09342503796504942,0.28370816455179426
2011-04-29,2011-05-02,IWM,0.5,0.20552020199350707,True,True,0.1105879661840814,0.23701721953336152,0.22076276288701346
2011-04-29,2011-05-02,GLD,0.5,0.20342836774675951,True,True,0.1732501797639805,0.148921736745264,0.32082172599706915
2011-05-31,2011-06-01,VEA,0.5,0.17083736718783107,True,True,0.007382310245537926,0.15683935312251762,0.3269860091032293
2011-05-31,2011-06-01,IWM,0.5,0.17060325474806973,True,True,0.03339091899328861,0.1739116602497095,0.2965784413868553
2011-06-30,2011-07-01,GLD,0.5,0.1544681017017061,True,True,0.04390103934544087,0.05247980619402104,0.19986850455152205
2011-06-30,2011-07-01,VEA,0.5,0.15289108868193677,True,True,0.020637447933231634,0.053732021501346594,0.3350143423777179
2011-07-29,2011-08-01,GLD,0.5,0.2381550692229329,True,True,0.03885278177237095,0.2188342129627454,0.3705948239158303
2011-07-29,2011-08-01,BIL,0.5,,,,,,
2011-08-31,2011-09-01,GLD,0.5,0.3447262437364934,True,True,0.18765037386786543,0.29100680294126846,0.4557666985183051
2011-08-31,2011-09-01,BIL,0.5,,,,,,
2011-09-30,2011-10-03,GLD,0.5,0.11669101814731034,True,True,0.08260272300406668,0.13013010774214973,0.23571255596340568
2011-09-30,2011-10-03,BIL,0.5,,,,,,
2011-10-31,2011-11-01,GLD,0.5,0.17569057773502555,True,True,0.057173563937162886,0.09824769771233322,0.26180065223214166
2011-10-31,2011-11-01,BIL,0.5,,,,,,
2011-11-30,2011-12-01,IEF,0.5,0.09559369046665411,True,True,0.015069836869383124,0.09042561528203596,0.09505243534241736
2011-11-30,2011-12-01,BIL,0.5,,,,,,
2011-12-30,2012-01-03,IEF,0.5,0.1126377892586381,True,True,0.01259335979905285,0.11773822620511276,0.1564973109964205
2011-12-30,2012-01-03,BIL,0.5,,,,,,
2012-01-31,2012-02-01,QQQ,0.5,0.0997668860288464,True,True,0.048518772883496375,0.049557917370171234,0.09101691404288959
2012-01-31,2012-02-01,IEF,0.5,0.09318764997412403,True,True,0.03463263666192273,0.09273717967672646,0.16671438693877394
2012-02-29,2012-03-01,QQQ,0.5,0.18922450417965708,True,True,0.14659523322964896,0.17646954879537025,0.1253812827036085
2012-02-29,2012-03-01,IEF,0.5,0.06857088327695311,True,True,0.01735414939170532,0.032685510461428535,0.15629361968883093
2012-03-30,2012-04-02,QQQ,0.5,0.178292667227656,True,True,0.21197661127421608,0.2940293624480508,0.18757047997521648
2012-03-30,2012-04-02,BIL,0.5,,,,,,
2012-04-30,2012-05-01,QQQ,0.5,0.17062888901585072,True,True,0.10479629475299301,0.1583996552606417,0.14090297921955885
2012-04-30,2012-05-01,BIL,0.5,,,,,,
2012-05-31,2012-06-01,IEF,0.5,0.0815772830310197,True,True,0.0377273695528737,0.05573624535195565,0.1512018449134529
2012-05-31,2012-06-01,BIL,0.5,,,,,,
2012-06-29,2012-07-02,IEF,0.5,0.07413523384342824,True,True,0.05013767643031075,0.030872213320799036,0.15224527916132846
2012-06-29,2012-07-02,BIL,0.5,,,,,,
2012-07-31,2012-08-01,IEF,0.5,0.08174218129956165,True,True,0.03878688139133124,0.03638245035963572,0.13249363587244334
2012-07-31,2012-08-01,BIL,0.5,,,,,,
2012-08-31,2012-09-04,QQQ,0.5,0.10678741653912387,True,True,0.10081655313049076,0.062453498595369306,0.24994418810855668
2012-08-31,2012-09-04,IEF,0.5,0.07051674089825673,True,True,0.008625161144713678,0.04667793533954723,0.08088913794483421
2012-09-28,2012-10-01,IWM,0.5,0.14781405624822586,True,True,0.05285693931212898,0.01655970045589994,0.3196152206517906
2012-09-28,2012-10-01,GLD,0.5,0.07210090773272704,True,True,0.10761000506168217,0.06026403014260362,0.08749843125821788
2012-10-31,2012-11-01,VEA,0.5,0.11382627959448458,True,True,0.07131031275476385,0.0206791706124696,0.06106647411314303
2012-10-31,2012-11-01,SPY,0.5,0.11205877255999681,True,True,0.03191151526846592,0.02123994761523118,0.15041213777602302
2012-11-30,2012-12-03,VEA,0.5,0.10707932377271931,True,True,0.06531997619999075,0.18011887276337335,0.1130273654031686
2012-11-30,2012-12-03,SPY,0.5,0.09467409409977723,True,True,0.012388407791992018,0.09263917346215345,0.1616436675216515
2012-12-31,2013-01-02,VEA,0.5,0.162457615114322,True,True,0.08207263943270449,0.14993216923414465,0.18560587983546184
2012-12-31,2013-01-02,IWM,0.5,0.12066455440242155,True,True,0.019299354465663443,0.07317639858554714,0.16703715073832504
2013-01-31,2013-02-01,VEA,0.5,0.15808748916290627,True,True,0.11170266471084123,0.19097852942167548,0.16558535912996408
2013-01-31,2013-02-01,IWM,0.5,0.13377872741329255,True,True,0.10689647428951887,0.15772976318328258,0.15715154310880108
2013-02-28,2013-03-01,IWM,0.5,0.11205991721200892,True,True,0.11188711783917449,0.12943106188503006,0.13950337334658536
2013-02-28,2013-03-01,VEA,0.5,0.10580133437336023,True,True,0.06995981835395271,0.13984956822377925,0.09854820070086268
2013-03-28,2013-04-01,IWM,0.5,0.16753522601152798,True,True,0.12304890590230722,0.14472302481959143,0.16367929521557545
2013-03-28,2013-04-01,VEA,0.5,0.11043035067379145,True,True,0.038632854465472155,0.12387619423297735,0.10801813754666956
2013-04-30,2013-05-01,IWM,0.5,0.1672484126115917,True,True,0.05341081222489663,0.1660167140301967,0.17868578402669244
2013-04-30,2013-05-01,VEA,0.5,0.161203033668354,True,True,0.052472961490998005,0.17003699582565313,0.194232390485233
2013-05-31,2013-06-03,IWM,0.5,0.2223985706882538,True,True,0.08394101463386217,0.20522005066891547,0.3113039210147608
2013-05-31,2013-06-03,VEA,0.5,0.15793554873346038,True,True,0.033031256048609015,0.10530193507572516,0.3043876736847402
2013-06-28,2013-07-01,IWM,0.5,0.14673787729052573,True,True,0.02721627297625573,0.15361411149102966,0.2380314375274093
2013-06-28,2013-07-01,BIL,0.5,,,,,,
2013-07-31,2013-08-01,IWM,0.5,0.2320935428995465,True,True,0.10642007233013606,0.16551486705521756,0.34935125102243214
2013-07-31,2013-08-01,BIL,0.5,,,,,,
2013-08-30,2013-09-03,IWM,0.5,0.14541493393532384,True,True,0.03087679689227074,0.1174096411859138,0.262037157605177
2013-08-30,2013-09-03,VEA,0.5,0.09021279455741715,True,True,0.006179421827283038,0.03941479194050124,0.18477650179878968
2013-09-30,2013-10-01,IWM,0.5,0.2051585090263432,True,True,0.10682544334008326,0.13694910674309213,0.30149182053688484
2013-09-30,2013-10-01,VEA,0.5,0.1297528110754326,True,True,0.11637405889572427,0.10780867649474124,0.24503979927718156
2013-10-31,2013-11-01,IWM,0.5,0.21962117701796977,True,True,0.05615157401934878,0.1685473009180749,0.3625456840053489
2013-10-31,2013-11-01,VEA,0.5,0.1805749275905461,True,True,0.09527645397598361,0.08667833226977462,0.271453851317758
2013-11-29,2013-12-02,IWM,0.5,0.2705517064860421,True,True,0.13381314374593645,0.1688216618991667,0.40868730257703967
2013-11-29,2013-12-02,VEA,0.5,0.19432937492554364,True,True,0.1204679494259715,0.1273917935294253,0.24610833097656615
2013-12-31,2014-01-02,QQQ,0.5,0.24737629817811968,True,True,0.11865354349708701,0.24181791968657795,0.3663418149161093
2013-12-31,2014-01-02,VEA,0.5,0.16129246097776,True,True,0.05862878374842273,0.18182571217707055,0.21806514682617428
2014-01-31,2014-02-03,QQQ,0.5,0.2121944965837946,True,True,0.04534429817189234,0.14562368477397158,0.3052196041287536
2014-01-31,2014-02-03,BIL,0.5,,,,,,
2014-02-28,2014-03-03,QQQ,0.5,0.23932097126924706,True,True,0.06150893931825818,0.2094397923429614,0.3677659100313455
2014-02-28,2014-03-03,VEA,0.5,0.11466522474915677,True,True,0.023382330896897452,0.14666710177881748,0.19186274702044726
2014-03-31,2014-04-01,QQQ,0.5,0.15802135662875774,True,True,0.0031291772095045634,0.12215400867072934,0.2913174656799904
2014-03-31,2014-04-01,VEA,0.5,0.08536748904739397,True,True,0.0007688559762861757,0.059442716815476304,0.17365983393734585
2014-04-30,2014-05-01,QQQ,0.5,0.11965300914736413,True,True,0.01951351685806113,0.06574264175674749,0.2553411321562704
2014-04-30,2014-05-01,VEA,0.5,0.07471653498302841,True,True,0.07236203070648073,0.04267356942448952,0.13305077552397737
2014-05-30,2014-06-02,QQQ,0.5,0.1334064239537383,True,True,0.013048959136934712,0.07536052609091293,0.2663478971916733
2014-05-30,2014-06-02,VEA,0.5,0.09604394735288668,True,True,0.030027344203747308,0.054111784398771734,0.18839697519383414
2014-06-30,2014-07-01,QQQ,0.5,0.19429419023120498,True,True,0.07405430517158851,0.07741521142510144,0.33795351649059424
2014-06-30,2014-07-01,VEA,0.5,0.15564941579656255,True,True,0.04438656047030087,0.04518954331887137,0.23523187639285248
2014-07-31,2014-08-01,QQQ,0.5,0.14357242413381183,True,True,0.09023153132397166,0.11150578268965172,0.27336735041249605
2014-07-31,2014-08-01,VWO,0.5,0.14245042399446423,True,True,0.07828733337558358,0.1750538203742984,0.1488385836228161
2014-08-29,2014-09-02,QQQ,0.5,0.2217029041302523,True,True,0.09569718601812571,0.10999489382493044,0.34247199388937144
2014-08-29,2014-09-02,VWO,0.5,0.17193914202104216,True,True,0.08603200487445495,0.18192838316356563,0.23536514796780295
2014-09-30,2014-10-01,QQQ,0.5,0.19007099565317936,True,True,0.05446744739714782,0.13255530154020212,0.2709014716646245
2014-09-30,2014-10-01,IEF,0.5,0.027579535896651207,True,True,0.005887207745506551,0.029778342555017767,0.03590647749659248
2014-10-31,2014-11-03,QQQ,0.5,0.16682987847832165,True,True,0.06968278900355385,0.16620190508624133,0.2428710991483627
2014-10-31,2014-11-03,IEF,0.5,0.028957338922678846,True,True,0.023597470991862046,0.03772960308476847,0.043702658429891406
2014-11-28,2014-12-01,QQQ,0.5,0.18084532937807546,True,True,0.06496444136258428,0.16687854161034865,0.2548151223903019
2014-11-28,2014-12-01,IEF,0.5,0.04730120362323107,True,True,0.017654002243419953,0.03226029284519871,0.06649957892011304
2014-12-31,2015-01-02,QQQ,0.5,0.13267975081407266,True,True,0.04904050794865933,0.10617906663283017,0.1918141529502322
2014-12-31,2015-01-02,IEF,0.5,0.05915107967392644,True,True,0.029779015416365073,0.035841538412084484,0.09068201390030861
2015-01-30,2015-02-02,QQQ,0.5,0.08759741945432854,True,True,0.0007562741818238905,0.07049176247961841,0.18985778431773315
2015-01-30,2015-02-02,IEF,0.5,0.07920346965297592,True,True,0.05783146807172357,0.08279361545382491,0.10379318104819069
2015-02-27,2015-03-02,QQQ,0.5,0.14612345573253557,True,True,0.026355534550590365,0.09303214849206598,0.2132601036126862
2015-02-27,2015-03-02,IEF,0.5,0.05759092045153404,True,True,0.018558751597290257,0.03654039008304388,0.0726758426575349
2015-03-31,2015-04-01,QQQ,0.5,0.11579584165854993,True,True,0.025112770693302533,0.07538482167275973,0.21793278098134872
2015-03-31,2015-04-01,IEF,0.5,0.059495014791128537,True,True,0.0259501176491701,0.05650190201906646,0.0879627775674181
2015-04-30,2015-05-01,QQQ,0.5,0.11097423643726,True,True,0.06703786654433896,0.06784483973383493,0.24532268643411048
2015-04-30,2015-05-01,VWO,0.5,0.06877073059371536,True,True,0.10105538156511629,0.03587932490950818,0.1007901456577307
2015-05-29,2015-06-01,QQQ,0.5,0.1284500330254159,True,True,0.017556380682947514,0.044374623031210536,0.21865833701751658
2015-05-29,2015-06-01,VWO,0.5,0.04777550582576651,True,True,0.014675966673922458,0.010203890621971023,0.029729642164752823
2015-06-30,2015-07-01,QQQ,0.5,0.09931155433778463,True,True,0.016252249322731505,0.04177315902652601,0.15238766069509757
2015-06-30,2015-07-01,BIL,0.5,,,,,,
2015-07-31,2015-08-03,QQQ,0.5,0.09883686471182203,True,True,0.04252967207013669,0.11241863709488809,0.19083498743888172
2015-07-31,2015-08-03,BIL,0.5,,,,,,
2015-08-31,2015-09-01,BIL,1.0,,,,,,
2015-09-30,2015-10-01,IEF,0.5,0.03111709240380587,True,True,0.032030508597999274,0.0045731779537017125,0.06133347322542382
2015-09-30,2015-10-01,BIL,0.5,,,,,,
2015-10-30,2015-11-02,QQQ,0.5,0.07270038672746111,True,True,0.014789874238842815,0.05794855481031602,0.1297249049580642
2015-10-30,2015-11-02,IEF,0.5,0.020686785369109284,True,True,0.010119618371847716,0.004533361646786638,0.038617006199421544
2015-11-30,2015-12-01,QQQ,0.5,0.0753717475539904,True,True,0.09574747172608356,0.04098370715818689,0.08717696674496356
2015-11-30,2015-12-01,IEF,0.5,0.021050520326553412,True,True,0.005006297255325309,0.00441991605612202,0.02101829556663426
2015-12-31,2016-01-04,QQQ,0.5,0.040555726815852206,True,True,0.10261064189305547,0.05047767916984025,0.09435945031561799
2015-12-31,2016-01-04,BIL,0.5,,,,,,
2016-01-29,2016-02-01,IEF,0.5,0.022542994046686003,True,True,0.024255838328121948,0.03462091652713961,0.00565124454636079
2016-01-29,2016-02-01,BIL,0.5,,,,,,
2016-02-29,2016-03-01,GLD,0.5,0.07468253919777826,True,True,0.1640502504031407,0.09024076201400022,0.021349824805041884
2016-02-29,2016-03-01,BIL,0.5,,,,,,
2016-03-31,2016-04-01,GLD,0.5,0.05978890042678899,True,True,0.15947171743718203,0.10087964362460067,0.03501667780489326
2016-03-31,2016-04-01,SPY,0.5,0.006387552047866718,True,True,0.013292935437496878,0.08443079488678729,0.01683825284996998
2016-04-29,2016-05-02,GLD,0.5,0.16381002190757898,True,True,0.15614777984256123,0.13129000982118733,0.08971534498686862
2016-04-29,2016-05-02,SPY,0.5,0.004184601565130652,True,True,0.07058692397141098,0.003358755017270454,0.010904487652378947
2016-05-31,2016-06-01,SPY,0.5,0.026775936648642994,True,True,0.08969999481032676,0.016711588838502323,0.015051929802373243
2016-05-31,2016-06-01,BIL,0.5,,,,,,
2016-06-30,2016-07-01,GLD,0.5,0.15970046905093324,True,True,0.07505951952454426,0.24650110745031517,0.12547831386922326
2016-06-30,2016-07-01,SPY,0.5,0.07143020083307511,True,True,0.024568579259772738,0.038188103235160975,0.03969910691034695
2016-07-29,2016-08-01,GLD,0.5,0.14397278179627154,True,True,0.04310549240506578,0.2059840991856985,0.22920037503494584
