,nav_dc,nav_spy,relative_nav,relative_peak,relative_drawdown
2008-07-01,1.0,1.0,1.0,1.0,0.0
2008-07-02,0.990435357162604,0.9908150304867173,0.999616807060419,1.0,-0.00038319293958100076
2008-07-03,0.9905497399086912,0.9890346861552488,1.0015318509802038,1.0015318509802038,0.0
2008-07-07,0.9878229669577963,0.9811855138463428,1.0067647279926035,1.0067647279926035,0.0
2008-07-08,0.9972754944988393,0.9906859397744621,1.0066515072636213,1.0067647279926035,-0.00011245996788944446
2008-07-09,0.9867083082583862,0.9806601167190815,1.0061674696831147,1.0067647279926035,-0.0005932451672991945
2008-07-10,0.9903073346766329,0.9875973710317153,1.002743996414335,1.0067647279926035,-0.003993715181386581
2008-07-11,0.9842178376964779,0.9843918185916799,0.9998232605229787,1.0067647279926035,-0.006894825848205444
2008-07-14,0.9801282048383027,0.9807497541816133,0.9993662508293675,1.0067647279926035,-0.007348764768495553
2008-07-15,0.9754186406657898,0.9732569994716442,1.002221038425944,1.0067647279926035,-0.004513159271798517
2008-07-16,0.9875082128295293,0.9835371693773814,1.0040375123338365,1.0067647279926035,-0.0027088907496837233
2008-07-17,0.991190394816733,0.9885630033793678,1.0026577885560997,1.0067647279926035,-0.004079343785407308
2008-07-18,0.9905637038682393,0.9923686937459814,0.9981811297664696,1.0067647279926035,-0.008525922678329079
2008-07-21,0.990970130376065,0.9945485508080028,0.9964019650634144,1.0067647279926035,-0.010293132686373996
2008-07-22,0.9952097397588465,0.9969790575284125,0.9982253210273521,1.0067647279926035,-0.00848202835063383
2008-07-23,0.9992735147564975,0.9949145355057264,1.0043812599929052,1.0067647279926035,-0.0023674528252999316
2008-07-24,0.9896838286327533,0.9840832572486432,1.0056911560509305,1.0067647279926035,-0.0010663583177110691
2008-07-25,0.9916324399605113,0.9847730405519944,1.0069654622192663,1.0069654622192663,0.0
2008-07-28,0.9837506073853719,0.9762540174291402,1.0076789337840302,1.0076789337840302,0.0
2008-07-29,0.9941311083320904,0.9861250362858884,1.0081187189774188,1.0081187189774188,0.0
2008-07-30,1.001169083597988,0.9943873251858704,1.006820037062369,1.0081187189774188,-0.0012882231929659538
2008-07-31,0.9961693315839961,0.9876996148861024,1.0085751948975605,1.0085751948975605,0.0
2008-08-01,0.9922772347943671,0.9838266922746367,1.008589462540595,1.008589462540595,0.0
2008-08-04,0.9876689940597062,0.9782688951170813,1.0096089111997166,1.0096089111997166,0.0
2008-08-05,1.0020102308794439,0.9930495127767727,1.0090234353749543,1.0096089111997166,-0.0005799035827314114
2008-08-06,1.005645782583543,0.9956948260996591,1.00999398231571,1.00999398231571,0.0
2008-08-07,0.9995473174556673,0.9886883769513768,1.0109831780745457,1.0109831780745457,0.0
2008-08-08,1.0093695141371477,0.9995833599453591,1.0097902331950819,1.0109831780745457,-0.0011799848952341874
2008-08-11,1.0145130570667191,1.0049257880168274,1.009540275674298,1.0109831780745457,-0.0014272269129105286
2008-08-12,1.01063790432619,0.9998068791737466,1.0108331172529983,1.0109831780745457,-0.00014843058203328763
2008-08-13,1.0086257128447436,0.9959117413851891,1.0127661628347417,1.0127661628347417,0.0
2008-08-14,1.0129579610811452,1.0010046033634739,1.0119413613858588,1.0127661628347417,-0.0008144046268038219
2008-08-15,1.0145084100569393,1.004727704817595,1.0097346825338311,1.0127661628347417,-0.0029932677573127897
2008-08-18,1.0075694131115707,0.9967713325780071,1.0108330568713648,1.0127661628347417,-0.00190873869439534
2008-08-19,1.0022756569973121,0.9901143629621055,1.0122827165124884,1.0127661628347417,-0.00047735236424195637
2008-08-20,1.0041652968196138,0.9934496695182606,1.0107862810066153,1.0127661628347417,-0.0019549249380378386
2008-08-21,1.004199124011916,0.9940986433011085,1.0101604410979443,1.0127661628347417,-0.0025728759830442316
2008-08-22,1.0113640693667085,1.0022068304510463,1.0091370749404502,1.0127661628347417,-0.0035833423622030347
2008-08-25,1.0008320628620844,0.9911896613328157,1.0097281094682755,1.0127661628347417,-0.002999757967784733
2008-08-26,1.0017677514943004,0.9930287440417356,1.0088003569936919,1.0127661628347417,-0.003915815897669317
2008-08-27,1.0061477163952741,0.9991166121704776,1.0070373209084393,1.0127661628347417,-0.005656628485955051
2008-08-28,1.0116306798707486,1.006117887296793,1.005479271011439,1.0127661628347417,-0.0071950387865512555
2008-08-29,1.0043883653939798,0.9992457629013909,1.0051464841618711,1.0127661628347417,-0.007523630777259593
2008-09-02,1.0008264416678851,0.9967548490893156,1.004084848528492,1.0127661628347417,-0.008571884236288851
2008-09-03,0.9991057772306656,0.9967349405741882,1.0023786029364152,1.0127661628347417,-0.010256622189323217
2008-09-04,0.983648151848566,0.9798172036432841,1.003909860115782,1.0127661628347417,-0.008744666877663843
2008-09-05,0.9841520023144101,0.9812327903573511,1.002975045255057,1.0127661628347417,-0.009667698170601757
2008-09-08,0.9911060658845462,0.993228881449434,0.9978627126088098,1.0127661628347417,-0.014715588625331955
2008-09-09,0.977554139305712,0.9765524581605598,1.001025732040078,1.0127661628347417,-0.011592439820266365
2008-09-10,0.9803689851512942,0.9784596698508514,1.0019513479801716,1.0127661628347417,-0.010678491493336772
2008-09-11,0.9881668892695645,0.9863945589214276,1.0017967762819726,1.0127661628347417,-0.010831114777833495
2008-09-12,0.9894568230255829,0.988178865791438,1.0012932448551422,1.0127661628347417,-0.011328299069043535
2008-09-15,0.9687215759268287,0.964303767228681,1.0045813454725414,1.0127661628347417,-0.008081645756500166
2008-09-16,0.9761356726729773,0.9732203413420993,1.0029955511686672,1.0127661628347417,-0.009647450739000307
2008-09-17,0.9550527801441171,0.9503626600950856,1.0049350845166436,1.0127661628347417,-0.0077323656787454675
2008-09-18,0.9683663796378712,0.9634949647668795,1.0050559837353903,1.0127661628347417,-0.007612990423940147
2008-09-19,0.9854801263171807,0.981392557185544,1.004165070441699,1.0127661628347417,-0.008492673539732376
2008-09-22,0.9709255344260634,0.9679022100738781,1.003123584511657,1.0127661628347417,-0.009521031287316184
2008-09-23,0.9636693673230852,0.9556334420590984,1.0084090038191547,1.0127661628347417,-0.004302235970632506
2008-09-24,0.9642897615849731,0.9573215726582035,1.0072788382982125,1.0127661628347417,-0.005418155481389908
2008-09-25,0.9723704954281791,0.9656424710043652,1.006967407322936,1.0127661628347417,-0.0057256607937759
2008-09-26,0.9720831361356534,0.9661375290252255,1.006153996643135,1.0127661628347417,-0.00652881823490159
2008-09-29,0.9354720535682587,0.9254484162165935,1.0108311140588946,1.0127661628347417,-0.0019106570172436887
2008-09-30,0.9512456333092224,0.9436388956333157,1.0080610683929063,1.0127661628347417,-0.004645785586542273
2008-10-01,0.9498926495466632,0.9439190157203587,1.006328544850583,1.0127661628347417,-0.006356470249894386
2008-10-02,0.9310275679780646,0.9232049093470758,1.00847337200202,1.0127661628347417,-0.004238679164305981
2008-10-03,0.9245853078459214,0.9158351675113751,1.0095542742241743,1.0127661628347417,-0.0031714019765207713
2008-10-06,0.9027222493912292,0.8883467751283,1.0161822777606786,1.0161822777606786,0.0
2008-10-07,0.8803740585078402,0.8653718695095216,1.0173361181786758,1.0173361181786758,0.0
2008-10-08,0.8712149993493653,0.8527430558209115,1.0216617929660787,1.0216617929660787,0.0
2008-10-09,0.8478289581386818,0.8200769836802685,1.0338406942405216,1.0338406942405216,0.0
2008-10-10,0.840557036299191,0.809666310392323,1.0381524160143207,1.0381524160143207,0.0
2008-10-13,0.8951161488094853,0.8709118902514451,1.0277918568215345,1.0381524160143207,-0.009979805501549088
2008-10-14,0.8862057985542202,0.8642477031459149,1.025407178206406,1.0381524160143207,-0.012276846454633561
2008-10-15,0.8431764067238359,0.8163479691947163,1.0328639728908549,1.0381524160143207,-0.005094091235436582
2008-10-16,0.8619936188780924,0.8344882643475785,1.0329607445732245,1.0381524160143207,-0.005000875941731264
2008-10-17,0.8595375951157332,0.8309353002624065,1.0344218073829505,1.0381524160143207,-0.0035935076331977678
2008-10-20,0.8819605753212385,0.8591723180105874,1.0265235003886268,1.0381524160143207,-0.011201549451033133
2008-10-21,0.8657472968094635,0.8447727904444221,1.0248285771065224,1.0381524160143207,-0.012834183788688058
2008-10-22,0.8448502047237864,0.818800298591612,1.031814724758872,1.0381524160143207,-0.006104779180479469
2008-10-23,0.8483495000452612,0.824418332837027,1.0290279415862589,1.0381524160143207,-0.008789147226659244
2008-10-24,0.8300432412987817,0.801310660424123,1.0358569806864306,1.0381524160143207,-0.002211077383707072
2008-10-27,0.8167955481416403,0.7868018772154445,1.0381209956340545,1.0381524160143207,-3.0265671766116498e-05
2008-10-28,0.8624916579298341,0.8346047968129054,1.0334132528634148,1.0381524160143207,-0.004564997468387677
2008-10-29,0.8595088150698443,0.8308749323479143,1.034462325925534,1.0381524160143207,-0.0035544781593377373
2008-10-30,0.8747117196642306,0.8470847725299272,1.0326141468129475,1.0381524160143207,-0.005334736129243733
2008-10-31,0.8762220421006116,0.8492615252292592,1.0317458357295468,1.0381524160143207,-0.006171136517092668
2008-11-03,0.8767063281458147,0.8507110109472955,1.0305571655521097,1.0381524160143207,-0.00731612270515225
2008-11-04,0.8909450249352917,0.8701827478990665,1.0238596744032824,1.0381524160143207,-0.013767479023851892
2008-11-05,0.8709108898014511,0.8489560120936781,1.0258610309545113,1.0381524160143207,-0.011839672932611012
2008-11-06,0.84857650480695,0.8206532291697409,1.034025669606466,1.0381524160143207,-0.003975087226303575
2008-11-07,0.8609313146048303,0.8358226914594608,1.0300406095717818,1.0381524160143207,-0.007813695096604234
2008-11-10,0.8553889614242061,0.829487579538171,1.0312257621753131,1.0381524160143207,-0.00667209721054296
2008-11-11,0.8432706086583042,0.8150740839665341,1.0345938182141095,1.0381524160143207,-0.0034278182522307077
2008-11-12,0.824336130886289,0.7953820689457227,1.0364027089257177,1.0381524160143207,-0.0016854048226564444
2008-11-13,0.8498262347223949,0.8222867169701598,1.033491381027908,1.0381524160143207,-0.004489740537624853
2008-11-14,0.8285326716169398,0.8000361090035124,1.0356190955542262,1.0381524160143207,-0.002440220165185858
2008-11-17,0.8222295878969996,0.7947873346590606,1.0345277938402364,1.0381524160143207,-0.003491416210347986
2008-11-18,0.8271036221116936,0.8044078285692791,1.0282142872512583,1.0381524160143207,-0.009572899518181521
2008-11-19,0.8017998590400915,0.7768685639020267,1.0320920375679006,1.0381524160143207,-0.005837657701252774
2008-11-20,0.7750793906926465,0.7486331616587504,1.035326018654182,1.0381524160143207,-0.002722526400304348
2008-11-21,0.7944334741383839,0.7684024543840974,1.033876804538777,1.0381524160143207,-0.004118481457625167
2008-11-24,0.8206534157860474,0.7957923988904637,1.0312405809985699,1.0381524160143207,-0.006657822983533457
2008-11-25,0.8224704996843237,0.8021269006870432,1.0253620704901627,1.0381524160143207,-0.012320296448630086
2008-11-26,0.839260801914762,0.8206901552309828,1.0226280851127703,1.0381524160143207,-0.014953807034569722
2008-11-28,0.8407173480928761,0.8264029076194007,1.0173213820298754,1.0381524160143207,-0.020065487170390583
2008-12-01,0.8056582624631223,0.7851476253704218,1.0261232874302126,1.0381524160143207,-0.011587054461897228
2008-12-02,0.8207665335027343,0.803558826611547,1.0214143710719337,1.0381524160143207,-0.016122916716456603
2008-12-03,0.8310089726085902,0.814848712266414,1.0198322217350362,1.0381524160143207,-0.017646921585579456
2008-12-04,0.8205094945192251,0.8047019603799322,1.019643961264652,1.0381524160143207,-0.01782826342660404
2008-12-05,0.8347219055396107,0.8174026095443926,1.021188207369281,1.0381524160143207,-0.016340768834472996
2008-12-08,0.849840365255126,0.833706703701419,1.0193517234323273,1.0381524160143207,-0.018109761429996096
2008-12-09,0.844454652970528,0.8267928393259651,1.021361836731631,1.0381524160143207,-0.016173520403826802
2008-12-10,0.8463320496169361,0.8301065958488757,1.0195462291821307,1.0381524160143207,-0.017922403825464284
2008-12-11,0.8352135125674081,0.8189908913036632,1.0198080606707625,1.0381524160143207,-0.017670194723416466
2008-12-12,0.8418054704403202,0.82531139875763,1.0199852706596797,1.0381524160143207,-0.017499497255314855
2008-12-15,0.8354019991769257,0.8188146917107109,1.0202577062113527,1.0381524160143207,-0.017237073792757185
2008-12-16,0.8554098969226118,0.8443215761698052,1.0131328170045208,1.0381524160143207,-0.024100121161259924
2008-12-17,0.8506794694497901,0.8404773202002609,1.0121385182018932,1.0381524160143207,-0.025057879181459963
2008-12-18,0.8426294560235024,0.8321584968125341,1.0125828904602618,1.0381524160143207,-0.024629837738301963
2008-12-19,0.8426953283010997,0.8295938961254017,1.0157925850670888,1.0381524160143207,-0.02153810038132542
2008-12-22,0.8367379637383894,0.8231027468027964,1.0165656316766731,1.0381524160143207,-0.020793463468999795
2008-12-23,0.8326396333468534,0.8178383416926539,1.0180980652283504,1.0381524160143207,-0.01931734731491841
2008-12-24,0.8351277384624579,0.8206266436377649,1.0176707579958786,1.0381524160143207,-0.01972895087705462
2008-12-26,0.8367739024823313,0.8243086656083446,1.015122050020895,1.0381524160143207,-0.022183993061292484
2008-12-29,0.8334265934743971,0.8226955564212968,1.013043752296147,1.0381524160143207,-0.024185912714600133
2008-12-30,0.8443545795034297,0.8349622327853231,1.0112488282096006,1.0381524160143207,-0.0259148727968177
2008-12-31,0.8487223633006249,0.8397481333935931,1.0106868113785084,1.0381524160143207,-0.026456235338986556
2009-01-02,0.8632712169089368,0.8525725612688243,1.0125486745951457,1.0381524160143207,-0.02466279616000222
2009-01-05,0.8628813021425997,0.8516688364714845,1.0131652881859212,1.0381524160143207,-0.02406884330561998
2009-01-06,0.8662880356770475,0.8550728551842486,1.0131160525384497,1.0381524160143207,-0.024116269528120626
2009-01-07,0.8540833856444925,0.8397286104589233,1.017094541030017,1.0381524160143207,-0.02028399169473527
2009-01-08,0.8562041531203891,0.8420599731039035,1.0167971171511085,1.0381524160143207,-0.020570485155926854
2009-01-09,0.847194467841305,0.8320559829956773,1.0181940700565895,1.0381524160143207,-0.019224870693221985
2009-01-12,0.8375487102088104,0.8210838256835249,1.02005262314305,1.0381524160143207,-0.017434619996126943
2009-01-13,0.8386815936261138,0.8223175103631813,1.019899957202304,1.0381524160143207,-0.017581675417268405
2009-01-14,0.8256057241282178,0.8079943231696509,1.0217964414520633,1.0381524160143207,-0.015754887538624973
2009-01-15,0.8278391266866085,0.8080629382260083,1.0244735744272793,1.0381524160143207,-0.013176140011846527
2009-01-16,0.8312521298186026,0.810093165524459,1.0261191739353155,1.0381524160143207,-0.011591016784609831
2009-01-20,0.8088360543221701,0.7844916334487131,1.0310320975208316,1.0381524160143207,-0.00685864463026109
2009-01-21,0.8267573664725075,0.8027211089223069,1.0299434726245962,1.0381524160143207,-0.007907262231532819
2009-01-22,0.8207579811754968,0.7943963321420804,1.0331845049716337,1.0381524160143207,-0.004785338805798678
2009-01-23,0.8227372164955429,0.7964073105309578,1.033060854184062,1.0381524160143207,-0.0049044453894412365
2009-01-26,0.8255165523923781,0.7991401750431859,1.0330059458564536,1.0381524160143207,-0.004957335819364084
2009-01-27,0.8291568352014868,0.8049035319817913,1.0301319378733254,1.0381524160143207,-0.007725723137829488
2009-01-28,0.8430531598300471,0.8197332582307315,1.0284481584285698,1.0381524160143207,-0.009347623177536457
2009-01-29,0.8301570043175065,0.8017095044572525,1.035483550715184,1.0381524160143207,-0.0025707836903015036
2009-01-30,0.8224796630919539,0.7921816896730974,1.0382462430195265,1.0382462430195265,0.0
2009-02-02,0.8234279483616761,0.7921136445396331,1.0395325898473098,1.0395325898473098,0.0
2009-02-03,0.8290316930523113,0.7972577680507625,1.0398540174518884,1.0398540174518884,0.0
2009-02-04,0.8280716227775168,0.7942025746607293,1.042645351699163,1.042645351699163,0.0
2009-02-05,0.8350601415616158,0.8016188387905163,1.0417172116632833,1.042645351699163,-0.0008901780786411129
2009-02-06,0.8459947142623087,0.8142477828868925,1.0389892757986499,1.042645351699163,-0.003506538339767107
2009-02-09,0.84748275346084,0.8148224420930321,1.0400827342014702,1.042645351699163,-0.002457803598813868
2009-02-10,0.8289932100618489,0.7939948138250001,1.0440788725914305,1.0440788725914305,0.0
2009-02-11,0.8300385596261539,0.7979931523892142,1.0401574965160978,1.0440788725914305,-0.0037558236051647986
2009-02-12,0.8318973469422696,0.7982886089844996,1.0421009865097832,1.0440788725914305,-0.001894383780353781
2009-02-13,0.8285525781305911,0.7920087801229749,1.046140647584667,1.046140647584667,0.0
2009-02-17,0.8110642387544407,0.7743505886621637,1.0474121807742236,1.0474121807742236,0.0
2009-02-18,0.8105795980669097,0.7721313718425189,1.0497949282032704,1.0497949282032704,0.0
2009-02-19,0.8057336859920978,0.7663749914824445,1.051356966168115,1.051356966168115,0.0
2009-02-20,0.8033940957539609,0.7624685934442939,1.0536750007299247,1.0536750007299247,0.0
2009-02-23,0.7891998388587076,0.7466922483850355,1.0569278582516541,1.0569278582516541,0.0
2009-02-24,0.8032359631807485,0.7622273970420513,1.0538009605766439,1.0569278582516541,-0.0029584778663916955
2009-02-25,0.8000473708219376,0.7572181971371554,1.05656120500895,1.0569278582516541,-0.0003469047010556947
2009-02-26,0.7923487478911894,0.7496767827158141,1.056920483812757,1.0569278582516541,-6.977239590644224e-06
2009-02-27,0.7852930991306003,0.7399491702728562,1.0612797887739012,1.0612797887739012,0.0
2009-03-02,0.76916626907308,0.7215001236379407,1.0660653323173355,1.0660653323173355,0.0
2009-03-03,0.7670661667583609,0.7180995198672733,1.0681892210429804,1.0681892210429804,0.0
2009-03-04,0.7764441488915127,0.7273164528782545,1.0675465209385022,1.0681892210429804,-0.0006016725237600884
2009-03-05,0.7617946659346748,0.7114872455195793,1.070707410051121,1.070707410051121,0.0
2009-03-06,0.7612955989804453,0.711468496268391,1.0700341659165435,1.070707410051121,-0.000628784416972672
2009-03-09,0.7557293689087147,0.7066677884667166,1.069426654564868,1.070707410051121,-0.0011961769146546786
