date,net_return,nav,cash,equity_net
2010-01-04,0.01120990260314092,114983.80695377602,0.13247399514511926,1.1566120581039658
2010-01-05,0.0033410838566305667,115367.97749496321,0.13247399514511926,1.1604763959796813
2010-01-06,-0.0011845942185345626,115231.31325581865,0.13247399514511926,1.159101702350258
2010-01-07,0.0025433484274912654,115524.3866351856,0.13247399514511926,1.162049701842233
2010-01-08,0.0024993962304882267,115813.12785167104,0.13247399514511926,1.1649541244866575
2010-01-11,0.0011108380872772994,115941.7774850954,0.13247399514511926,1.166248199898068
2010-01-12,-0.0027904957534783392,115618.24244737251,0.13247399514511926,1.1629937892487507
2010-01-13,0.0031532068968223026,115982.81068685603,0.13247399514511926,1.1666609492859714
2010-01-14,0.0034988182931781076,116388.61346658142,0.13247399514511926,1.1707428839572696
2010-01-15,-0.0049964313956496476,115807.08574416085,0.13247399514511926,1.164893347455632
2010-01-19,0.0067754632674339454,116591.73239972898,0.13247399514511926,1.1727860395417957
2010-01-20,-0.004757611686695307,116037.03421109197,0.13247399514511926,1.1672063789740785
2010-01-21,-0.010058577988004802,114869.86665298292,0.13247399514511926,1.1554659425830711
2010-01-22,-0.012877136685952029,113390.67167899538,0.13247399514511926,1.1405868497044664
2010-01-25,0.0021063106220300387,113629.50765519196,0.13247399514511926,1.1429892799013468
2010-01-26,-0.0016554090329777837,113441.40434180674,0.13247399514511926,1.1410971651228015
2010-01-27,0.0018451554900718037,113650.72137182948,0.13247399514511926,1.143202666821733
2010-01-28,-0.0069060033023683465,112865.84911471908,0.13247399514511926,1.1353077054293859
2010-01-29,-0.004785703534633368,112325.70662167137,0.13247399514511926,1.129874459330616
2010-02-01,0.007764638269327939,113197.8751019353,0.09834905723505472,1.1386475257970705
2010-02-02,0.007953440092248298,114098.18762012833,0.09834905723505472,1.1477036906796843
2010-02-03,-0.004896054758658508,113539.5566456765,0.09834905723505472,1.1420844705634021
2010-02-04,-0.01541466247073997,111789.38270290593,0.09834905723505472,1.1244796239365935
2010-02-05,0.002526491016659138,112071.8175740627,0.09834905723505472,1.1273206116048855
2010-02-08,-0.004653201162107434,111550.32486228758,0.09834905723505472,1.122074962024898
2010-02-09,0.005261331260624225,112137.22807361832,0.09834905723505472,1.1279785700993634
2010-02-10,-0.002284545677279981,111881.04545396057,0.09834905723505472,1.1254016515329783
2010-02-11,0.005768685184549538,112526.45198330274,0.09834905723505472,1.1318937393668442
2010-02-12,0.00043243321261776657,112575.11215843837,0.09834905723505472,1.1323832078129006
2010-02-16,0.010330173879550708,113738.03264154497,0.09834905723505472,1.1440809232478915
2010-02-17,0.0007505074166223036,113823.39387859448,0.09834905723505472,1.144939564466005
2010-02-18,0.002166217587544317,114069.96011628828,0.09834905723505472,1.1474197526872265
2010-02-19,0.0014801494899427947,114238.80070957218,0.09834905723505472,1.1491181054489168
2010-02-22,-0.00019684503834660472,114216.31336846584,0.09834905723505472,1.148891907251385
2010-02-23,-0.004416808937302452,113711.84173479426,0.09834905723505472,1.1438174712074425
2010-02-24,0.005774001192842215,114368.41404461124,0.09834905723505472,1.150421874650588
2010-02-25,0.0006207784650549275,114439.41149313262,0.09834905723505472,1.1511360317760992
2010-02-26,0.00099362170905537,114553.12097676372,0.09834905723505472,1.1522798255273479
2010-03-01,0.00663247199992778,115312.89134414645,0.04765463028525119,1.1599222892062397
2010-03-02,0.001886906116052689,115530.47594408345,0.04765463028525119,1.1621109536678889
2010-03-03,0.00014162213821733438,115546.8376171159,0.04765463028525119,1.162275534305993
2010-03-04,0.002526518135421707,115838.76879784618,0.04765463028525119,1.165212044521774
2010-03-05,0.006732415503657219,116618.64352082537,0.04765463028525119,1.1730567361553605
2010-03-08,-0.0009381873552006814,116509.23338409347,0.04765463028525119,1.1719561891585666
2010-03-09,0.0020130513139595685,116743.77244944574,0.04765463028525119,1.1743153971050553
2010-03-10,0.002055980048663697,116983.79531640753,0.04765463028525119,1.176729766132342
