date,gross_return,cost,net_return,equity,exposure
2015-07-09,0.002192730713931867,0.0,0.002192730713931867,0.9747641615741345,1.0
2015-07-10,0.011122754199223773,0.0,0.011122754199223773,0.9856062237455361,1.0
2015-07-13,0.010175136306369703,0.0,0.010175136306369703,0.9956349014165533,1.0
2015-07-14,0.00597648980405201,0.0,0.00597648980405201,1.0015853032534277,1.0
2015-07-15,-0.0021828958927037957,0.0,-0.0021828958927037957,0.9993989468087633,1.0
2015-07-16,0.003672867044422379,0.0,0.003672867044422379,1.0030696062647275,1.0
2015-07-17,-0.004332546355738564,0.0,-0.004332546355738564,0.9987237606975532,1.0
2015-07-20,0.00040025321765586603,0.0,0.00040025321765586603,0.9991235030963218,1.0
2015-07-21,-0.005505951337509263,0.0,-0.005505951337509263,0.9936223777081117,1.0
2015-07-22,-0.0025252795679711728,0.0,-0.0025252795679711728,0.9911132034194065,1.0
2015-07-23,-0.00368290083248064,0.0,-0.00368290083248064,0.9874630317774505,1.0
2015-07-24,-0.013442792688957319,0.0,-0.013442792688957319,0.974188770953257,1.0
2015-07-27,-0.0028141717059026357,0.0,-0.0028141717059026357,0.9714472364778323,1.0
2015-07-28,0.01677301271644831,0.0,0.01677301271644831,0.9877413333286335,1.0
2015-07-29,0.005206784260700026,0.0,0.005206784260700026,0.9928842893566519,1.0
2015-07-30,-0.00332580271472136,0.0,-0.00332580271472136,0.9895821520917053,1.0
2015-07-31,0.0033813076729422905,0.001,0.0023813076729422905,0.9919386516634879,1.0
2015-08-03,-0.0045835274357067576,0.0,-0.0045835274357067576,0.9873920736390503,1.0
2015-08-04,0.000741031370569334,0.0,0.000741031370569334,0.9881237621406684,1.0
2015-08-05,0.005618966571968343,0.0,0.005618966571968343,0.9936759965291044,1.0
2015-08-06,-0.008729390211307541,0.0,-0.008729390211307541,0.985001811011792,1.0
2015-08-07,-0.002018807251339916,0.0,-0.002018807251339916,0.9830132822131383,1.0
2015-08-10,0.01217987341092539,0.0,0.01217987341092539,0.9949862595517526,1.0
2015-08-11,-0.009108603563262041,0.0,-0.009108603563262041,0.9859233241626028,1.0
2015-08-12,-0.000861945510715434,0.0,-0.000861945510715434,0.9850735119794312,1.0
2015-08-13,-0.00278992775380158,0.0,-0.00278992775380158,0.9823252280488249,1.0
2015-08-14,0.007010911856976198,0.0,0.007010911856976198,0.9892122236375592,1.0
2015-08-17,0.005256354508348981,0.0,0.005256354508348981,0.9944118737689905,1.0
2015-08-18,-0.005416756588402639,0.0,-0.005416756588402639,0.9890253867001665,1.0
2015-08-19,-0.008572545707824241,0.0,-0.008572545707824241,0.9805469213664807,1.0
2015-08-20,-0.01577698546288782,0.0,-0.01577698546288782,0.9650768468424022,1.0
2015-08-21,-0.03229663268673133,0.0,-0.03229663268673133,0.9339081144054643,1.0
2015-08-24,-0.03867732886857729,0.0,-0.03867732886857729,0.8977870431315712,1.0
2015-08-25,-0.008516748589026934,0.0,-0.008516748589026934,0.8901408165987337,1.0
2015-08-26,0.038623625253783225,0.0,0.038623625253783225,0.9245212819221398,1.0
2015-08-27,0.014927168014424909,0.0,0.014927168014424909,0.9383217664303031,1.0
2015-08-28,-0.0028084746286146656,0.0,-0.0028084746286146656,0.9356865135558067,1.0
2015-08-31,-0.008073448118376403,0.0008,-0.008873448118376403,0.9273837478227047,1.0
2015-09-01,-0.02639044858085862,0.0,-0.02639044858085862,0.9029096747110656,1.0
2015-09-02,0.010216963702840733,0.0,0.010216963702840733,0.9121346700845323,1.0
2015-09-03,0.006088472229608089,0.0,0.006088472229608089,0.9176881766930048,1.0
2015-09-04,-0.019297211394682524,0.0,-0.019297211394682524,0.8999793539529591,1.0
2015-09-08,0.022405769855247917,0.0,0.022405769855247917,0.9201440842321039,1.0
2015-09-09,-0.014011813281726538,0.0,-0.014011813281726538,0.9072511971315584,1.0
2015-09-10,0.004984770293334995,0.0,0.004984770293334995,0.9117736359476124,1.0
2015-09-11,0.0011065866650313172,0.0,0.0011065866650313172,0.9127825924946791,1.0
2015-09-14,-0.004533175950015279,0.0,-0.004533175950015279,0.9086447883987896,1.0
2015-09-15,0.014916831874131599,0.0,0.014916831874131599,0.9221988899406401,1.0
2015-09-16,0.012945388889565201,0.0,0.012945388889565201,0.934137113204447,1.0
2015-09-17,0.00041731456208411456,0.0,0.00041731456208411456,0.9345269422247704,1.0
2015-09-18,-0.013469109657322153,0.0,-0.013469109657322153,0.921939696362223,1.0
2015-09-21,0.008278730594429762,0.0,0.008278730594429762,0.9295721867327162,1.0
2015-09-22,-0.012888839958672939,0.0,-0.012888839958672939,0.9175910795878847,1.0
2015-09-23,-0.007258348326637432,0.0,-0.007258348326637432,0.9109308839108206,1.0
2015-09-24,0.006853465575653361,0.0,0.006853465575653361,0.9171739173655028,1.0
2015-09-25,0.00778545668374937,0.0,0.00778545668374937,0.9243145351706167,1.0
2015-09-28,-0.01458134003893934,0.0,-0.01458134003893934,0.9108367906303598,1.0
2015-09-29,0.004107548902787085,0.0,0.004107548902787085,0.9145780972903317,1.0
2015-09-30,0.009248954779890961,0.0008,0.00844895477989096,0.9223053262770163,1.0
2015-10-01,-0.0037466463222044725,0.0,-0.0037466463222044725,0.918849774418371,1.0
2015-10-02,0.0069784622748525265,0.0,0.0069784622748525265,0.9252619329054064,1.0
2015-10-05,0.015300529484292015,0.0,0.015300529484292015,0.9394189303905186,1.0
2015-10-06,-0.0017804559759173168,0.0,-0.0017804559759173168,0.9377463363420149,1.0
2015-10-07,0.010726753026608037,0.0,0.010726753026608037,0.9478053096935621,1.0
2015-10-08,0.00995415374738733,0.0,0.00995415374738733,0.9572399094688419,1.0
2015-10-09,0.0037806401334961265,0.0,0.0037806401334961265,0.9608588890879639,1.0
2015-10-12,0.000656092144566367,0.0,0.000656092144566367,0.9614893010571314,1.0
2015-10-13,-0.008824504398158406,0.0,-0.008824504398158406,0.9530046344911705,1.0
2015-10-14,-0.007394668455126397,0.0,-0.007394668455126397,0.9459574811829093,1.0
2015-10-15,0.014886141061584944,0.0,0.014886141061584944,0.9600391376860598,1.0
2015-10-16,0.006007842278174325,0.0,0.006007842278174325,0.9658069014061522,1.0
2015-10-19,0.001451102180064856,0.0,0.001451102180064856,0.9672083859063044,1.0
2015-10-20,0.0034512306546599977,0.0,0.0034512306546599977,0.9705464451371884,1.0
2015-10-21,-0.0009910502593553974,0.0,-0.0009910502593553974,0.9695845848310186,1.0
2015-10-22,0.02441421656693015,0.0,0.02441421656693015,0.9932562328650402,1.0
2015-10-23,-0.004109104121834939,0.0,-0.004109104121834939,0.9891748395845361,1.0
2015-10-26,-0.0013186236918912855,0.0,-0.0013186236918912855,0.9878704902056372,1.0
2015-10-27,0.0006887752751219669,0.0,0.0006887752751219669,0.9885509109743135,1.0
2015-10-28,0.004484296294553225,0.0,0.004484296294553225,0.9929838661613728,1.0
2015-10-29,0.0024375221873445653,0.0,0.0024375221873445653,0.9954042863668162,1.0
2015-10-30,-0.006828633764464054,0.0008,-0.007628633764464055,0.9878107116185461,1.0
2015-11-02,0.004961149340298676,0.0,0.004961149340298676,0.9927113880788323,1.0
2015-11-03,0.005121333965525898,0.0,0.005121333965525898,0.9977953946285647,1.0
2015-11-04,-0.001032821743948609,0.0,-0.001032821743948609,0.9967648498489805,1.0
2015-11-05,0.0011416468130615255,0.0,0.0011416468130615255,0.9979028032631825,1.0
2015-11-06,-0.003006032864172825,0.0,-0.003006032864172825,0.9949030746413232,1.0
2015-11-09,-0.007654402092420299,0.0,-0.007654402092420299,0.9872876864650333,1.0
2015-11-10,0.0044206933518436305,0.0,0.0044206933518436305,0.9916521825769463,1.0
2015-11-11,-0.0036193441715925093,0.0,-0.0036193441715925093,0.9880630520296895,1.0
2015-11-12,-0.012034791318972872,0.0,-0.012034791318972872,0.9761719193885247,1.0
2015-11-13,-0.013098707755938466,0.0,-0.013098707755938466,0.9633853286969009,1.0
2015-11-16,0.016008262180345324,0.0,0.016008262180345324,0.9788074536193789,1.0
2015-11-17,0.013783909522632046,0.0,0.013783909522632046,0.9922992470001463,1.0
2015-11-18,0.012254020792123255,0.0,0.012254020792123255,1.0044589026048945,1.0
2015-11-19,0.004347775825214838,0.0,0.004347775825214838,1.008826064739062,1.0
2015-11-20,-0.00026985253458582364,0.0,-0.00026985253458582364,1.0085538304685358,1.0
2015-11-23,0.006814570596402358,0.0,0.006814570596402358,1.0154266917465358,1.0
2015-11-24,0.003925650621971699,0.0,0.003925650621971699,1.0194129021705571,1.0
2015-11-25,0.0011724317350642055,0.0,0.0011724317350642055,1.0206080942081956,1.0
2015-11-27,-0.0022946698152887636,0.0,-0.0022946698152887636,1.0182661356211766,1.0
2015-11-30,-0.010341959608611973,0.0008,-0.011141959608611973,1.006920655467268,1.0
2015-12-01,0.01156634347623795,0.0,0.01156634347623795,1.018567045621721,1.0
2015-12-02,-0.006720266476304993,0.0,-0.006720266476304993,1.0117220036511605,1.0
2015-12-03,-0.010100594488407878,0.0,-0.010100594488407878,1.0015030099572806,1.0
2015-12-04,0.024465222521437194,0.0,0.024465222521437194,1.0260050039517745,1.0
2015-12-07,0.0008510766324654861,0.0,0.0008510766324654861,1.0268782128354306,1.0
2015-12-08,-0.003181805685637862,0.0,-0.003181805685637862,1.023610885899373,1.0
2015-12-09,-0.003734652740668332,0.0,-0.003734652740668332,1.019788054698971,1.0
2015-12-10,0.005119518898181497,0.0,0.005119518898181497,1.025008878917142,1.0
2015-12-11,-0.015240346750952073,0.0,-0.015240346750952073,1.0093873881796402,1.0
2015-12-14,0.0058380278435721696,0.0,0.0058380278435721696,1.0152802198567836,1.0
2015-12-15,0.01568580343318491,0.0,0.01568580343318491,1.0312057058150579,1.0
2015-12-16,0.014501556650888193,0.0,0.014501556650888193,1.046159793776654,1.0
2015-12-17,-0.011819636309102677,0.0,-0.011819636309102677,1.033794565493008,1.0
2015-12-18,-0.02006649776616807,0.0,-0.02006649776616807,1.013049929153866,1.0
2015-12-21,0.005587608668964905,0.0,0.005587608668964905,1.0187104557201003,1.0
2015-12-22,0.005839778460343625,0.0,0.005839778460343625,1.0246594990967415,1.0
2015-12-23,0.009975871735262976,0.0,0.009975871735262976,1.0348813708320492,1.0
2015-12-24,-0.0010424048417861044,0.0,-0.0010424048417861044,1.0338026054804197,1.0
2015-12-28,-0.0004942307541501822,0.0,-0.0004942307541501822,1.0332916684390707,1.0
2015-12-29,0.009201746350635753,0.0,0.009201746350635753,1.0427997562782723,1.0
2015-12-30,-0.004310651388356934,0.0,-0.004310651388356934,1.038304610061093,1.0
2015-12-31,-0.010521130962264457,0.0008,-0.011321130962264458,1.0265498275918685,1.0
2016-01-04,-0.010014231245766548,0.0,-0.010014231245766548,1.0162697202330617,1.0
2016-01-05,0.0038810147487391426,0.0,0.0038810147487391426,1.0202138780059833,1.0
2016-01-06,-0.01096645838784085,0.0,-0.01096645838784085,1.009025744966133,1.0
2016-01-07,-0.01796972360613174,0.0,-0.01796972360613174,0.9908938312176205,1.0
2016-01-08,-0.004711899681696875,0.0,-0.004711899681696875,0.9862248388897109,1.0
2016-01-11,0.004134064265503135,0.0,0.004134064265503135,0.9903019557539166,1.0
2016-01-12,0.00594271134749047,0.0,0.00594271134749047,0.9961870344238173,1.0
2016-01-13,-0.021579089812065137,0.0,-0.021579089812065137,0.9746902249383709,1.0
2016-01-14,0.019997082118390977,0.0,0.019997082118390977,0.9941811854064565,1.0
2016-01-15,-0.01771587660990821,0.0,-0.01771587660990821,0.9765683941979034,1.0
2016-01-19,0.006474138865955626,0.0,0.006474138865955626,0.982890833594044,1.0
2016-01-20,-0.008778974506522208,0.0,-0.008778974506522208,0.9742620600232276,1.0
2016-01-21,0.007091997050225762,0.0,0.007091997050225762,0.9811715236790591,1.0
2016-01-22,0.009887860032698148,0.0,0.009887860032698148,0.9908732103732668,1.0
2016-01-25,-0.011084351881172095,0.0,-0.011084351881172095,0.9798900230398628,1.0
2016-01-26,0.012413279906406638,0.0,0.012413279906406638,0.9920536721733519,1.0
2016-01-27,-0.005131435730414812,0.0,-0.005131435730414812,0.9869630125134723,1.0
2016-01-28,0.0016103068418419353,0.0,0.0016103068418419353,0.9885523258051677,1.0
2016-01-29,0.018663831243179586,0.0008,0.017863831243179588,1.006211657728404,1.0
2016-02-01,0.00451408078033062,0.0,0.00451408078033062,1.0107537784335003,1.0
2016-02-02,-0.023848021576362167,0.0,-0.023848021576362167,0.9866493005170287,1.0
2016-02-03,-0.011503952124952211,0.0,-0.011503952124952211,0.9752989341997632,1.0
2016-02-04,-0.003237098665966421,0.0,-0.003237098665966421,0.9721417953209467,1.0
2016-02-05,-0.012305013604738636,0.0,-0.012305013604738636,0.9601795773037873,1.0
2016-02-08,-0.018483610941314656,0.0,-0.018483610941314656,0.9424319915631082,1.0
2016-02-09,0.0038490818446494275,0.0,0.0038490818446494275,0.9460594894316506,1.0
2016-02-10,-0.013068363665871384,0.0,-0.013068363665871384,0.9336960399742092,1.0
2016-02-11,0.0005814769361339525,0.0,0.0005814769361339525,0.9342389626868137,1.0
2016-02-12,0.01377910949044563,0.0,0.01377910949044563,0.9471119436439156,1.0
2016-02-16,0.013121884541991369,0.0,0.013121884541991369,0.9595398372167521,1.0
2016-02-17,0.02469444266285157,0.0,0.02469444266285157,0.983235138709623,1.0
2016-02-18,0.004823409382399847,0.0,0.004823409382399847,0.9879776843027801,1.0
2016-02-19,0.0011184129522773256,0.0,0.0011184129522773256,0.9890826513414652,1.0
2016-02-22,0.020839784631460655,0.0,0.020839784631460655,1.0096949207781356,1.0
2016-02-23,-0.003981727873420526,0.0,-0.003981727873420526,1.005674590368422,1.0
2016-02-24,0.0087008566751694,0.0,0.0087008566751694,1.0144248208410775,1.0
2016-02-25,0.01802021305544184,0.0,0.01802021305544184,1.0327049722413622,1.0
2016-02-26,-0.0140559823809163,0.0,-0.0140559823809163,1.018189289346853,1.0
2016-02-29,-0.0031277236352270643,0.0008,-0.003927723635227065,1.0141901232099502,1.0
2016-03-01,0.012967835634783898,0.0,0.012967835634783898,1.0273419740301581,1.0
2016-03-02,-0.0020824178501946513,0.0,-0.0020824178501946513,1.0252026187651835,1.0
2016-03-03,0.0025194799591010675,0.0,0.0025194799591010675,1.0277855962171802,1.0
2016-03-04,0.005572978787646399,0.0,0.005572978787646399,1.0335134235431471,1.0
2016-03-07,-0.002802724950729485,0.0,-0.002802724950729485,1.030616769684069,1.0
2016-03-08,0.004761458336337432,0.0,0.004761458336337432,1.0355240084936501,1.0
2016-03-09,0.009664785620045224,0.0,0.009664785620045224,1.045532126040151,1.0
2016-03-10,0.005891207673652765,0.0,0.005891207673652765,1.0516915729241294,1.0
2016-03-11,0.0038774350627574176,0.0,0.0038774350627574176,1.055769438704192,1.0
2016-03-14,0.0011201509108489383,0.0,0.0011201509108489383,1.056952059802603,1.0
2016-03-15,0.0018210010499348783,0.0,0.0018210010499348783,1.0588767706132343,1.0
2016-03-16,-0.0004418331255680253,0.0,-0.0004418331255680253,1.0584089237800829,1.0
2016-03-17,0.0069687022115136445,0.0,0.0069687022115136445,1.065784660387915,1.0
2016-03-18,-0.00043979491293448807,0.0,-0.00043979491293448807,1.065315933715993,1.0
2016-03-21,0.0008117886219477953,0.0,0.0008117886219477953,1.0661807450697633,1.0
2016-03-22,-0.005811446036421143,0.0,-0.005811446036421143,1.0599846932047192,1.0
2016-03-23,0.0032695080741896865,0.0,0.0032695080741896865,1.0634503217176696,1.0
2016-03-24,-0.0004994017351855893,0.0,-0.0004994017351855893,1.06291923278172,1.0
2016-03-28,0.001813343896727826,0.0,0.001813343896727826,1.0648466708851994,1.0
2016-03-29,0.008766217783476905,0.0,0.008766217783476905,1.0741813487081893,1.0
2016-03-30,0.005398238407615331,0.0,0.005398238407615331,1.07998003572153,1.0
2016-03-31,-0.004070095140843955,0.0006000000000000001,-0.0046700951408439545,1.0749364262044983,1.0
2016-04-01,0.009774075003316307,0.0,0.009774075003316307,1.085442935458018,1.0
2016-04-04,-0.0037847312851705395,0.0,-0.0037847312851705395,1.0813348256219226,1.0
2016-04-05,-0.003550833735183123,0.0,-0.003550833735183123,1.077495185444076,1.0
2016-04-06,0.00740714431457672,0.0,0.00740714431457672,1.0854763477809217,1.0
2016-04-07,-0.004223806433696531,0.0,-0.004223806433696531,1.0808915057995392,1.0
2016-04-08,0.0023551121270526387,0.0,0.0023551121270526387,1.083437126492876,1.0
2016-04-11,-0.0033701291503526855,0.0,-0.0033701291503526855,1.0797858034503078,1.0
2016-04-12,0.00615909584999672,0.0,0.00615909584999672,1.086436307711224,1.0
2016-04-13,0.0007799863931373442,0.0,0.0007799863931373442,1.0872837132482491,1.0
2016-04-14,-0.003490574131878344,0.0,-0.003490574131878344,1.0834884688447721,1.0
2016-04-15,0.003025202315764886,0.0,0.003025202315764886,1.0867662406698257,1.0
2016-04-18,0.004870789610895244,0.0,0.004870789610895244,1.092059650384352,1.0
2016-04-19,0.0061474462447684616,0.0,0.0061474462447684616,1.0987730283811703,1.0
2016-04-20,-0.00680792680117337,0.0,-0.00680792680117337,1.0912926620328478,1.0
2016-04-21,-0.0060950732398569185,0.0,-0.0060950732398569185,1.0846411533316391,1.0
2016-04-22,0.0018916159731863001,0.0,0.0018916159731863001,1.0866928778624565,1.0
2016-04-25,0.0024034370728748256,0.0,0.0024034370728748256,1.0893046758119402,1.0
2016-04-26,-0.008331681677707302,0.0,-0.008331681677707302,1.080228936003037,1.0
2016-04-27,0.0029784871211818277,0.0,0.0029784871211818277,1.08344638397685,1.0
2016-04-28,-0.0028983759990224072,0.0,-0.0028983759990224072,1.080306148981304,1.0
2016-04-29,-0.0004526520357169162,0.0004,-0.0008526520357169162,1.0793850237441776,1.0
2016-05-02,0.009742012118137744,0.0,0.009742012118137744,1.0899004057256296,1.0
